strategy_name,signal_month,return_month,hsi_state,monthly_return,monthly_return_pct,growth_index,cumulative_return,cumulative_return_pct,drawdown,drawdown_pct
EW_1_3,,2017-10,benchmark,1.5821000000000003,158.21000000000004,-0.6025932812254897,-1.6025932812254897,-160.25932812254896,-1.0174815114032978,-101.74815114032978
EW_1_3,,2017-11,benchmark,-0.6830666666666668,-68.30666666666669,-0.1909818972630651,-1.190981897263065,-119.0981897263065,-1.0055404736807518,-100.55404736807519
EW_1_3,,2017-12,benchmark,0.31843333333333335,31.843333333333334,-0.25179689941486716,-1.2517968994148672,-125.17968994148671,-1.0073047451831594,-100.73047451831594
EW_1_3,,2018-01,benchmark,0.8668666666666667,86.68666666666667,-0.47007123828763503,-1.470071238287635,-147.0071238287635,-1.013636985290934,-101.3636985290934
EW_1_3,,2018-02,benchmark,-1.8227666666666664,-182.27666666666664,0.3867589458217897,-0.6132410541782103,-61.32410541782103,-0.9887799430687959,-98.87799430687959
EW_1_3,,2018-03,benchmark,0.44460000000000005,44.46000000000001,0.5587119731341574,-0.44128802686584256,-44.12880268658426,-0.9837915057571825,-98.37915057571826
EW_1_3,,2018-04,benchmark,0.9523333333333334,95.23333333333333,1.0907920088822534,0.09079200888225336,9.079200888225337,-0.9683556164066061,-96.8355616406606
EW_1_3,,2018-05,benchmark,-1.1238,-112.38,-0.13504005069962285,-1.1350400506996228,-113.50400506996228,-1.0039175746888622,-100.39175746888623
EW_1_3,,2018-06,benchmark,-0.9507333333333334,-95.07333333333334,-0.006652973164468073,-1.006652973164468,-100.6652973164468,-1.000193005846338,-100.0193005846338
EW_1_3,,2018-07,benchmark,-0.07706666666666666,-7.706666666666666,-0.006140250699259734,-1.0061402506992598,-100.61402506992599,-1.0001781315291134,-100.01781315291134
EW_1_3,,2018-08,benchmark,0.4570666666666667,45.70666666666667,-0.00894675461886805,-1.008946754618868,-100.89467546188679,-1.0002595495133537,-100.02595495133536
EW_1_3,,2018-09,benchmark,0.19346666666666668,19.346666666666668,-0.010677653412465056,-1.010677653412465,-101.06776534124651,-1.000309763692537,-100.03097636925371
EW_1_3,,2018-10,benchmark,-3.8648000000000002,-386.48,0.030589341496029893,-0.9694106585039701,-96.94106585039701,-0.9991125889736197,-99.91125889736196
EW_1_3,,2018-11,benchmark,1.1308333333333334,113.08333333333334,0.06518078850445704,-0.9348192114955429,-93.4819211495543,-0.9981090750046212,-99.81090750046212
EW_1_3,,2018-12,benchmark,-0.5633666666666667,-56.336666666666666,0.02846010495399609,-0.9715398950460039,-97.15398950460039,-0.9991743591161845,-99.91743591161844
EW_1_3,,2019-01,benchmark,3.1884333333333337,318.84333333333336,0.11920325225948238,-0.8807967477405176,-88.07967477405177,-0.996541858200864,-99.65418582008641
EW_1_3,,2019-02,benchmark,-0.16789999999999997,-16.789999999999996,0.09918902620511529,-0.9008109737948847,-90.08109737948847,-0.997122480208939,-99.7122480208939
EW_1_3,,2019-03,benchmark,-0.5060333333333334,-50.603333333333346,0.04899607264445344,-0.9510039273555466,-95.10039273555466,-0.9985786011405422,-99.85786011405422
EW_1_3,,2019-04,benchmark,1.0081333333333333,100.81333333333333,0.09839064667974842,-0.9016093533202516,-90.16093533202516,-0.9971456415703609,-99.7145641570361
EW_1_3,,2019-05,benchmark,-2.2823333333333333,-228.23333333333332,-0.12616960592566406,-1.126169605925664,-112.6169605925664,-1.0036602389596072,-100.36602389596072
EW_1_3,,2019-06,benchmark,2.0166,201.66,-0.3806032332353582,-1.3806032332353582,-138.0603233235358,-1.0110414768455511,-101.10414768455512
EW_1_3,,2019-07,benchmark,-1.0354,-103.54,0.013473354456531719,-0.9865266455434683,-98.65266455434683,-0.9996091317196675,-99.96091317196675
EW_1_3,,2019-08,benchmark,-0.8134333333333333,-81.34333333333333,0.002513678829773601,-0.9974863211702264,-99.74863211702264,-0.9999270770078327,-99.99270770078327
EW_1_3,,2019-09,benchmark,1.9198333333333333,191.98333333333332,0.0073395232364672856,-0.9926604767635328,-99.26604767635328,-0.9997870770167033,-99.97870770167033
EW_1_3,,2019-10,benchmark,0.24146666666666664,24.146666666666665,0.009111773447299586,-0.9908882265527004,-99.08882265527004,-0.9997356632136699,-99.97356632136699
EW_1_3,,2019-11,benchmark,0.18933333333333335,18.933333333333337,0.010836935886654974,-0.989163064113345,-98.9163064113345,-0.9996856154487914,-99.96856154487914
EW_1_3,,2019-12,benchmark,2.566733333333333,256.6733333333333,0.038652460458128514,-0.9613475395418715,-96.13475395418715,-0.9988786741417194,-99.88786741417194
EW_1_3,,2020-01,benchmark,-0.7946000000000001,-79.46000000000001,0.007939215378099593,-0.9920607846219004,-99.20607846219004,-0.9997696796687091,-99.97696796687092
EW_1_3,,2020-02,benchmark,-1.6998,-169.98,-0.005555862921594095,-1.0055558629215942,-100.55558629215942,-1.0001611781678372,-100.01611781678372
EW_1_3,,2020-03,benchmark,-3.749333333333334,-374.9333333333334,0.015274919125769369,-0.9847250808742306,-98.47250808742307,-0.9995568674905593,-99.95568674905593
EW_1_3,,2020-04,benchmark,3.1514666666666664,315.14666666666665,0.06341331758666066,-0.9365866824133393,-93.65866824133393,-0.9981603501581403,-99.81603501581404
EW_1_3,,2020-05,benchmark,1.4604,146.04,0.15602212659021988,-0.8439778734097801,-84.39778734097801,-0.9954737255290885,-99.54737255290885
EW_1_3,,2020-06,benchmark,1.6215666666666666,162.15666666666667,0.4090224063313674,-0.5909775936686326,-59.09775936686326,-0.9881340697228742,-98.81340697228742
EW_1_3,,2020-07,benchmark,2.3920666666666666,239.20666666666665,1.3874312704364202,0.3874312704364202,38.74312704364202,-0.9597499734379706,-95.97499734379707
EW_1_3,,2020-08,benchmark,0.7706666666666666,77.06666666666666,2.4566783028527546,1.4566783028527546,145.66783028527544,-0.9287306196341667,-92.87306196341667
EW_1_3,,2020-09,benchmark,0.5122333333333334,51.22333333333334,3.715070818850698,2.715070818850698,271.5070818850698,-0.8922240673647748,-89.22240673647748
EW_1_3,,2020-10,benchmark,-1.0039666666666667,-100.39666666666666,-0.014736447581441128,-1.014736447581441,-101.4736447581441,-1.0004275111994532,-100.04275111994532
EW_1_3,,2020-11,benchmark,4.991633333333334,499.16333333333336,-0.08829539054388205,-1.0882953905438821,-108.82953905438822,-1.0025614903530162,-100.25614903530162
EW_1_3,,2020-12,benchmark,4.6531,465.31,-0.49914267228361964,-1.4991426722836196,-149.91426722836195,-1.0144803611146362,-101.44803611146362
EW_1_3,,2021-01,benchmark,1.4718666666666669,147.1866666666667,-1.2338141335288035,-2.2338141335288038,-223.38141335288037,-1.0357935219605656,-103.57935219605656
EW_1_3,,2021-02,benchmark,0.46913333333333335,46.913333333333334,-1.8126374707049497,-2.8126374707049497,-281.26374707049496,-1.0525854562296657,-105.25854562296657
EW_1_3,,2021-03,benchmark,0.338,33.800000000000004,-2.4253089358032227,-3.4253089358032227,-342.5308935803223,-1.0703593404352927,-107.03593404352927
EW_1_3,,2021-04,benchmark,0.6587333333333333,65.87333333333333,-4.022940775447998,-5.022940775447998,-502.29407754479985,-1.1167073832913679,-111.67073832913678
EW_1_3,,2021-05,benchmark,0.3261,32.61,-5.3348217623215906,-6.3348217623215906,-633.4821762321591,-1.1547656609826829,-115.47656609826828
EW_1_3,,2021-06,benchmark,0.7610666666666667,76.10666666666667,-9.394976778232476,-10.394976778232476,-1039.4976778232476,-1.272552646701237,-127.2552646701237
EW_1_3,,2021-07,benchmark,-0.8608666666666666,-86.08666666666666,-1.3071544357447462,-2.307154435744746,-230.71544357447462,-1.0379211582443655,-103.79211582443655
EW_1_3,,2021-08,benchmark,-0.3258666666666667,-32.586666666666666,-0.8811963769500581,-1.8811963769500581,-188.11963769500582,-1.0255639168111348,-102.55639168111348
EW_1_3,,2021-09,benchmark,-1.6147,-161.47,0.5416714129112008,-0.4583285870887992,-45.83285870887992,-0.9842858603361954,-98.42858603361954
EW_1_3,,2021-10,benchmark,-1.4741666666666664,-147.41666666666663,-0.25684252828872756,-1.2568425282887277,-125.68425282887277,-1.0074511212239208,-100.74511212239207
EW_1_3,,2021-11,benchmark,-0.8332666666666667,-83.32666666666667,-0.0428242108833405,-1.0428242108833405,-104.28242108833405,-1.001242350278735,-100.12423502787351
EW_1_3,,2021-12,benchmark,2.3084666666666664,230.84666666666664,-0.14168247423383593,-1.1416824742338358,-114.16824742338359,-1.004110274485519,-100.4110274485519
EW_1_3,,2022-01,benchmark,-3.2574666666666663,-325.7466666666666,0.31984346283374343,-0.6801565371662566,-68.01565371662565,-0.9907211923580905,-99.07211923580905
EW_1_3,,2022-02,benchmark,0.3849333333333333,38.49333333333333,0.4429618731272124,-0.5570381268727875,-55.703812687278756,-0.9871494700031315,-98.71494700031315
EW_1_3,,2022-03,benchmark,0.12446666666666668,12.446666666666669,0.49809586093577946,-0.5019041390642205,-50.19041390642205,-0.9855500073695213,-98.55500073695212
EW_1_3,,2022-04,benchmark,-1.1996333333333333,-119.96333333333334,-0.0994365370381461,-1.099436537038146,-109.9436537038146,-1.0028847001954646,-100.28847001954647
EW_1_3,,2022-05,benchmark,0.0252,2.52,-0.10194233777150738,-1.1019423377715074,-110.19423377715074,-1.0029573946403902,-100.29573946403903
EW_1_3,,2022-06,benchmark,-4.7186,-471.86,0.37908277723712736,-0.6209172227628726,-62.091722276287264,-0.9890026322902448,-98.90026322902447
EW_1_3,,2022-07,benchmark,2.3262,232.62,1.260905133646133,0.260905133646133,26.0905133646133,-0.963420555523812,-96.3420555523812
EW_1_3,,2022-08,benchmark,-0.7096666666666667,-70.96666666666667,0.36608279046859393,-0.6339172095314061,-63.391720953140606,-0.9893797679537467,-98.93797679537467
EW_1_3,,2022-09,benchmark,-4.395733333333333,-439.5733333333333,-1.2431195343538868,-2.2431195343538866,-224.31195343538866,-1.036063475967197,-103.6063475967197
EW_1_3,,2022-10,benchmark,2.35,235.0,-4.1644504400855205,-5.1644504400855205,-516.445044008552,-1.12081264449011,-112.081264449011
EW_1_3,,2022-11,benchmark,3.077833333333333,307.7833333333333,-16.981934819595402,-17.981934819595402,-1798.1934819595401,-1.49265382878992,-149.265382878992
EW_1_3,,2022-12,benchmark,-2.529866666666667,-252.98666666666668,25.980096016005024,24.980096016005024,2498.0096016005023,-0.24630532912859404,-24.630532912859405
EW_1_3,,2023-01,benchmark,3.5925666666666665,359.25666666666666,119.31532295990414,118.31532295990414,11831.532295990413,0.0,0.0
EW_1_3,,2023-02,benchmark,-0.5501333333333334,-55.013333333333335,53.67598662222887,52.67598662222887,5267.598662222887,-0.5501333333333334,-55.013333333333335
EW_1_3,,2023-03,benchmark,1.6250333333333333,162.50333333333333,140.90125408290487,139.90125408290487,13990.125408290487,0.0,0.0
EW_1_3,,2023-04,benchmark,0.5559999999999999,55.599999999999994,219.24235135299998,218.24235135299998,21824.235135299998,0.0,0.0
EW_1_3,,2023-05,benchmark,1.3570333333333335,135.70333333333335,516.7615302173995,515.7615302173995,51576.15302173995,0.0,0.0
EW_1_3,,2023-06,benchmark,-0.0771,-7.71,476.919216237638,475.919216237638,47591.9216237638,-0.07709999999999995,-7.709999999999995
EW_1_3,,2023-07,benchmark,0.7302666666666666,73.02666666666666,825.1974225487771,824.1974225487771,82419.74225487771,0.0,0.0
EW_1_3,,2023-08,benchmark,-0.7052999999999999,-70.52999999999999,243.18568042512467,242.18568042512467,24218.568042512466,-0.7052999999999999,-70.52999999999999
EW_1_3,,2023-09,benchmark,-0.7256666666666668,-72.56666666666668,66.71393832995918,65.71393832995918,6571.393832995917,-0.9191539666666667,-91.91539666666667
EW_1_3,,2023-10,benchmark,-2.1648,-216.48000000000002,-77.70839536673645,-78.70839536673645,-7870.839536673646,-1.0941694596266667,-109.41694596266667
EW_1_3,,2023-11,benchmark,4.326033333333333,432.6033333333333,-413.8775040030839,-414.8775040030839,-41487.75040030839,-1.5015496809536142,-150.15496809536143
EW_1_3,,2023-12,benchmark,2.7734,277.34000000000003,-1561.7253736052369,-1562.7253736052369,-156272.53736052368,-2.892547566110368,-289.2547566110368
EW_1_3,,2024-01,benchmark,-1.9786000000000001,-197.86,1528.304450610085,1527.304450610085,152730.4450610085,0.0,0.0
EW_1_3,,2024-02,benchmark,2.0229333333333335,202.29333333333335,4619.962467230914,4618.962467230914,461896.24672309135,0.0,0.0
