strategy_name,signal_month,return_month,ticker,weight,hsi_state,hsi_direction,hsi_intensity,allocation_rule
HSI_main_v2b_baseline,2018-11,2018-12,069500,0.3333333333333333,conflict,0.058974,0.231772,main_v2b_baseline
HSI_main_v2b_baseline,2018-11,2018-12,114260,0.3333333333333333,conflict,0.058974,0.231772,main_v2b_baseline
HSI_main_v2b_baseline,2018-11,2018-12,153130,0.3333333333333333,conflict,0.058974,0.231772,main_v2b_baseline
HSI_main_v2b_baseline,2018-12,2019-01,069500,0.2,risk_warning,0.256639,0.256639,main_v2b_baseline
HSI_main_v2b_baseline,2018-12,2019-01,114260,0.4,risk_warning,0.256639,0.256639,main_v2b_baseline
HSI_main_v2b_baseline,2018-12,2019-01,153130,0.4,risk_warning,0.256639,0.256639,main_v2b_baseline
HSI_main_v2b_baseline,2019-01,2019-02,069500,0.3333333333333333,risk_relief,-0.783788,0.783788,main_v2b_baseline
HSI_main_v2b_baseline,2019-01,2019-02,114260,0.3333333333333333,risk_relief,-0.783788,0.783788,main_v2b_baseline
HSI_main_v2b_baseline,2019-01,2019-02,153130,0.3333333333333333,risk_relief,-0.783788,0.783788,main_v2b_baseline
HSI_main_v2b_baseline,2019-02,2019-03,069500,0.3333333333333333,risk_relief,-0.367511,0.367511,main_v2b_baseline
HSI_main_v2b_baseline,2019-02,2019-03,114260,0.3333333333333333,risk_relief,-0.367511,0.367511,main_v2b_baseline
HSI_main_v2b_baseline,2019-02,2019-03,153130,0.3333333333333333,risk_relief,-0.367511,0.367511,main_v2b_baseline
HSI_main_v2b_baseline,2019-03,2019-04,069500,0.3333333333333333,conflict,-0.15681,0.23138,main_v2b_baseline
HSI_main_v2b_baseline,2019-03,2019-04,114260,0.3333333333333333,conflict,-0.15681,0.23138,main_v2b_baseline
HSI_main_v2b_baseline,2019-03,2019-04,153130,0.3333333333333333,conflict,-0.15681,0.23138,main_v2b_baseline
HSI_main_v2b_baseline,2019-04,2019-05,069500,0.3333333333333333,risk_relief,-0.287731,0.287731,main_v2b_baseline
HSI_main_v2b_baseline,2019-04,2019-05,114260,0.3333333333333333,risk_relief,-0.287731,0.287731,main_v2b_baseline
HSI_main_v2b_baseline,2019-04,2019-05,153130,0.3333333333333333,risk_relief,-0.287731,0.287731,main_v2b_baseline
HSI_main_v2b_baseline,2019-05,2019-06,069500,0.2,risk_warning,0.27855,0.27855,main_v2b_baseline
HSI_main_v2b_baseline,2019-05,2019-06,114260,0.4,risk_warning,0.27855,0.27855,main_v2b_baseline
HSI_main_v2b_baseline,2019-05,2019-06,153130,0.4,risk_warning,0.27855,0.27855,main_v2b_baseline
HSI_main_v2b_baseline,2019-06,2019-07,069500,0.3333333333333333,risk_relief,-0.479186,0.479186,main_v2b_baseline
HSI_main_v2b_baseline,2019-06,2019-07,114260,0.3333333333333333,risk_relief,-0.479186,0.479186,main_v2b_baseline
HSI_main_v2b_baseline,2019-06,2019-07,153130,0.3333333333333333,risk_relief,-0.479186,0.479186,main_v2b_baseline
HSI_main_v2b_baseline,2019-07,2019-08,069500,0.3333333333333333,neutral_watch,0.124344,0.127007,main_v2b_baseline
HSI_main_v2b_baseline,2019-07,2019-08,114260,0.3333333333333333,neutral_watch,0.124344,0.127007,main_v2b_baseline
HSI_main_v2b_baseline,2019-07,2019-08,153130,0.3333333333333333,neutral_watch,0.124344,0.127007,main_v2b_baseline
HSI_main_v2b_baseline,2019-08,2019-09,069500,0.2,risk_warning,0.169346,0.169346,main_v2b_baseline
HSI_main_v2b_baseline,2019-08,2019-09,114260,0.4,risk_warning,0.169346,0.169346,main_v2b_baseline
HSI_main_v2b_baseline,2019-08,2019-09,153130,0.4,risk_warning,0.169346,0.169346,main_v2b_baseline
HSI_main_v2b_baseline,2019-09,2019-10,069500,0.3333333333333333,risk_relief,-0.432881,0.432881,main_v2b_baseline
HSI_main_v2b_baseline,2019-09,2019-10,114260,0.3333333333333333,risk_relief,-0.432881,0.432881,main_v2b_baseline
HSI_main_v2b_baseline,2019-09,2019-10,153130,0.3333333333333333,risk_relief,-0.432881,0.432881,main_v2b_baseline
HSI_main_v2b_baseline,2019-10,2019-11,069500,0.3333333333333333,risk_relief,-0.201764,0.201764,main_v2b_baseline
HSI_main_v2b_baseline,2019-10,2019-11,114260,0.3333333333333333,risk_relief,-0.201764,0.201764,main_v2b_baseline
HSI_main_v2b_baseline,2019-10,2019-11,153130,0.3333333333333333,risk_relief,-0.201764,0.201764,main_v2b_baseline
HSI_main_v2b_baseline,2019-11,2019-12,069500,0.3333333333333333,conflict,-0.014515,0.239105,main_v2b_baseline
HSI_main_v2b_baseline,2019-11,2019-12,114260,0.3333333333333333,conflict,-0.014515,0.239105,main_v2b_baseline
HSI_main_v2b_baseline,2019-11,2019-12,153130,0.3333333333333333,conflict,-0.014515,0.239105,main_v2b_baseline
HSI_main_v2b_baseline,2019-12,2020-01,069500,0.3333333333333333,risk_relief,-0.577673,0.577673,main_v2b_baseline
HSI_main_v2b_baseline,2019-12,2020-01,114260,0.3333333333333333,risk_relief,-0.577673,0.577673,main_v2b_baseline
HSI_main_v2b_baseline,2019-12,2020-01,153130,0.3333333333333333,risk_relief,-0.577673,0.577673,main_v2b_baseline
HSI_main_v2b_baseline,2020-01,2020-02,069500,0.1,accident_zone,0.356987,0.398227,main_v2b_baseline
HSI_main_v2b_baseline,2020-01,2020-02,114260,0.45,accident_zone,0.356987,0.398227,main_v2b_baseline
HSI_main_v2b_baseline,2020-01,2020-02,153130,0.45,accident_zone,0.356987,0.398227,main_v2b_baseline
HSI_main_v2b_baseline,2020-02,2020-03,069500,0.1,accident_zone,0.704018,0.704018,main_v2b_baseline
HSI_main_v2b_baseline,2020-02,2020-03,114260,0.45,accident_zone,0.704018,0.704018,main_v2b_baseline
HSI_main_v2b_baseline,2020-02,2020-03,153130,0.45,accident_zone,0.704018,0.704018,main_v2b_baseline
HSI_main_v2b_baseline,2020-03,2020-04,069500,0.1,accident_zone,0.819877,0.819877,main_v2b_baseline
HSI_main_v2b_baseline,2020-03,2020-04,114260,0.45,accident_zone,0.819877,0.819877,main_v2b_baseline
HSI_main_v2b_baseline,2020-03,2020-04,153130,0.45,accident_zone,0.819877,0.819877,main_v2b_baseline
HSI_main_v2b_baseline,2020-04,2020-05,069500,0.3333333333333333,conflict,-0.042194,0.232697,main_v2b_baseline
HSI_main_v2b_baseline,2020-04,2020-05,114260,0.3333333333333333,conflict,-0.042194,0.232697,main_v2b_baseline
HSI_main_v2b_baseline,2020-04,2020-05,153130,0.3333333333333333,conflict,-0.042194,0.232697,main_v2b_baseline
HSI_main_v2b_baseline,2020-05,2020-06,069500,0.3333333333333333,neutral_watch,-0.134614,0.134614,main_v2b_baseline
HSI_main_v2b_baseline,2020-05,2020-06,114260,0.3333333333333333,neutral_watch,-0.134614,0.134614,main_v2b_baseline
HSI_main_v2b_baseline,2020-05,2020-06,153130,0.3333333333333333,neutral_watch,-0.134614,0.134614,main_v2b_baseline
HSI_main_v2b_baseline,2020-06,2020-07,069500,0.3333333333333333,conflict,-0.087181,0.276658,main_v2b_baseline
HSI_main_v2b_baseline,2020-06,2020-07,114260,0.3333333333333333,conflict,-0.087181,0.276658,main_v2b_baseline
HSI_main_v2b_baseline,2020-06,2020-07,153130,0.3333333333333333,conflict,-0.087181,0.276658,main_v2b_baseline
HSI_main_v2b_baseline,2020-07,2020-08,069500,0.3333333333333333,risk_relief,-0.296666,0.296666,main_v2b_baseline
HSI_main_v2b_baseline,2020-07,2020-08,114260,0.3333333333333333,risk_relief,-0.296666,0.296666,main_v2b_baseline
HSI_main_v2b_baseline,2020-07,2020-08,153130,0.3333333333333333,risk_relief,-0.296666,0.296666,main_v2b_baseline
HSI_main_v2b_baseline,2020-08,2020-09,069500,0.3333333333333333,risk_relief,-0.155931,0.155931,main_v2b_baseline
HSI_main_v2b_baseline,2020-08,2020-09,114260,0.3333333333333333,risk_relief,-0.155931,0.155931,main_v2b_baseline
HSI_main_v2b_baseline,2020-08,2020-09,153130,0.3333333333333333,risk_relief,-0.155931,0.155931,main_v2b_baseline
HSI_main_v2b_baseline,2020-09,2020-10,069500,0.3333333333333333,risk_relief,-0.17203,0.211077,main_v2b_baseline
HSI_main_v2b_baseline,2020-09,2020-10,114260,0.3333333333333333,risk_relief,-0.17203,0.211077,main_v2b_baseline
HSI_main_v2b_baseline,2020-09,2020-10,153130,0.3333333333333333,risk_relief,-0.17203,0.211077,main_v2b_baseline
HSI_main_v2b_baseline,2020-10,2020-11,069500,0.3333333333333333,conflict,0.021541,0.197473,main_v2b_baseline
HSI_main_v2b_baseline,2020-10,2020-11,114260,0.3333333333333333,conflict,0.021541,0.197473,main_v2b_baseline
HSI_main_v2b_baseline,2020-10,2020-11,153130,0.3333333333333333,conflict,0.021541,0.197473,main_v2b_baseline
HSI_main_v2b_baseline,2020-11,2020-12,069500,0.3333333333333333,risk_relief,-0.425675,0.425675,main_v2b_baseline
HSI_main_v2b_baseline,2020-11,2020-12,114260,0.3333333333333333,risk_relief,-0.425675,0.425675,main_v2b_baseline
HSI_main_v2b_baseline,2020-11,2020-12,153130,0.3333333333333333,risk_relief,-0.425675,0.425675,main_v2b_baseline
HSI_main_v2b_baseline,2020-12,2021-01,069500,0.3333333333333333,risk_relief,-0.526847,0.526847,main_v2b_baseline
HSI_main_v2b_baseline,2020-12,2021-01,114260,0.3333333333333333,risk_relief,-0.526847,0.526847,main_v2b_baseline
HSI_main_v2b_baseline,2020-12,2021-01,153130,0.3333333333333333,risk_relief,-0.526847,0.526847,main_v2b_baseline
HSI_main_v2b_baseline,2021-01,2021-02,069500,0.3333333333333333,conflict,-0.160887,0.243782,main_v2b_baseline
HSI_main_v2b_baseline,2021-01,2021-02,114260,0.3333333333333333,conflict,-0.160887,0.243782,main_v2b_baseline
HSI_main_v2b_baseline,2021-01,2021-02,153130,0.3333333333333333,conflict,-0.160887,0.243782,main_v2b_baseline
HSI_main_v2b_baseline,2021-02,2021-03,069500,0.3333333333333333,conflict,0.000719,0.141041,main_v2b_baseline
HSI_main_v2b_baseline,2021-02,2021-03,114260,0.3333333333333333,conflict,0.000719,0.141041,main_v2b_baseline
HSI_main_v2b_baseline,2021-02,2021-03,153130,0.3333333333333333,conflict,0.000719,0.141041,main_v2b_baseline
HSI_main_v2b_baseline,2021-03,2021-04,069500,0.3333333333333333,conflict,-0.029647,0.223012,main_v2b_baseline
HSI_main_v2b_baseline,2021-03,2021-04,114260,0.3333333333333333,conflict,-0.029647,0.223012,main_v2b_baseline
HSI_main_v2b_baseline,2021-03,2021-04,153130,0.3333333333333333,conflict,-0.029647,0.223012,main_v2b_baseline
HSI_main_v2b_baseline,2021-04,2021-05,069500,0.3333333333333333,conflict,0.03603,0.365496,main_v2b_baseline
HSI_main_v2b_baseline,2021-04,2021-05,114260,0.3333333333333333,conflict,0.03603,0.365496,main_v2b_baseline
HSI_main_v2b_baseline,2021-04,2021-05,153130,0.3333333333333333,conflict,0.03603,0.365496,main_v2b_baseline
HSI_main_v2b_baseline,2021-05,2021-06,069500,0.3333333333333333,conflict,0.166612,0.340135,main_v2b_baseline
HSI_main_v2b_baseline,2021-05,2021-06,114260,0.3333333333333333,conflict,0.166612,0.340135,main_v2b_baseline
HSI_main_v2b_baseline,2021-05,2021-06,153130,0.3333333333333333,conflict,0.166612,0.340135,main_v2b_baseline
HSI_main_v2b_baseline,2021-06,2021-07,069500,0.3333333333333333,conflict,0.067437,0.372066,main_v2b_baseline
HSI_main_v2b_baseline,2021-06,2021-07,114260,0.3333333333333333,conflict,0.067437,0.372066,main_v2b_baseline
HSI_main_v2b_baseline,2021-06,2021-07,153130,0.3333333333333333,conflict,0.067437,0.372066,main_v2b_baseline
HSI_main_v2b_baseline,2021-07,2021-08,069500,0.2,risk_warning,0.348931,0.533099,main_v2b_baseline
HSI_main_v2b_baseline,2021-07,2021-08,114260,0.4,risk_warning,0.348931,0.533099,main_v2b_baseline
HSI_main_v2b_baseline,2021-07,2021-08,153130,0.4,risk_warning,0.348931,0.533099,main_v2b_baseline
HSI_main_v2b_baseline,2021-08,2021-09,069500,0.1,accident_zone,0.366847,0.366847,main_v2b_baseline
HSI_main_v2b_baseline,2021-08,2021-09,114260,0.45,accident_zone,0.366847,0.366847,main_v2b_baseline
HSI_main_v2b_baseline,2021-08,2021-09,153130,0.45,accident_zone,0.366847,0.366847,main_v2b_baseline
HSI_main_v2b_baseline,2021-09,2021-10,069500,0.1,accident_zone,0.364383,0.464276,main_v2b_baseline
HSI_main_v2b_baseline,2021-09,2021-10,114260,0.45,accident_zone,0.364383,0.464276,main_v2b_baseline
HSI_main_v2b_baseline,2021-09,2021-10,153130,0.45,accident_zone,0.364383,0.464276,main_v2b_baseline
HSI_main_v2b_baseline,2021-10,2021-11,069500,0.1,accident_zone,0.395427,0.395427,main_v2b_baseline
HSI_main_v2b_baseline,2021-10,2021-11,114260,0.45,accident_zone,0.395427,0.395427,main_v2b_baseline
HSI_main_v2b_baseline,2021-10,2021-11,153130,0.45,accident_zone,0.395427,0.395427,main_v2b_baseline
HSI_main_v2b_baseline,2021-11,2021-12,069500,0.1,accident_zone,0.424615,0.424615,main_v2b_baseline
HSI_main_v2b_baseline,2021-11,2021-12,114260,0.45,accident_zone,0.424615,0.424615,main_v2b_baseline
HSI_main_v2b_baseline,2021-11,2021-12,153130,0.45,accident_zone,0.424615,0.424615,main_v2b_baseline
HSI_main_v2b_baseline,2021-12,2022-01,069500,0.3333333333333333,conflict,-0.012848,0.239586,main_v2b_baseline
HSI_main_v2b_baseline,2021-12,2022-01,114260,0.3333333333333333,conflict,-0.012848,0.239586,main_v2b_baseline
HSI_main_v2b_baseline,2021-12,2022-01,153130,0.3333333333333333,conflict,-0.012848,0.239586,main_v2b_baseline
HSI_main_v2b_baseline,2022-01,2022-02,069500,0.1,accident_zone,0.677606,0.677606,main_v2b_baseline
HSI_main_v2b_baseline,2022-01,2022-02,114260,0.45,accident_zone,0.677606,0.677606,main_v2b_baseline
HSI_main_v2b_baseline,2022-01,2022-02,153130,0.45,accident_zone,0.677606,0.677606,main_v2b_baseline
HSI_main_v2b_baseline,2022-02,2022-03,069500,0.1,accident_zone,0.356831,0.414384,main_v2b_baseline
HSI_main_v2b_baseline,2022-02,2022-03,114260,0.45,accident_zone,0.356831,0.414384,main_v2b_baseline
HSI_main_v2b_baseline,2022-02,2022-03,153130,0.45,accident_zone,0.356831,0.414384,main_v2b_baseline
HSI_main_v2b_baseline,2022-03,2022-04,069500,0.3333333333333333,conflict,0.053065,0.231858,main_v2b_baseline
HSI_main_v2b_baseline,2022-03,2022-04,114260,0.3333333333333333,conflict,0.053065,0.231858,main_v2b_baseline
HSI_main_v2b_baseline,2022-03,2022-04,153130,0.3333333333333333,conflict,0.053065,0.231858,main_v2b_baseline
HSI_main_v2b_baseline,2022-04,2022-05,069500,0.3333333333333333,neutral_watch,0.120965,0.120965,main_v2b_baseline
HSI_main_v2b_baseline,2022-04,2022-05,114260,0.3333333333333333,neutral_watch,0.120965,0.120965,main_v2b_baseline
HSI_main_v2b_baseline,2022-04,2022-05,153130,0.3333333333333333,neutral_watch,0.120965,0.120965,main_v2b_baseline
HSI_main_v2b_baseline,2022-05,2022-06,069500,0.3333333333333333,conflict,-0.07599,0.256449,main_v2b_baseline
HSI_main_v2b_baseline,2022-05,2022-06,114260,0.3333333333333333,conflict,-0.07599,0.256449,main_v2b_baseline
HSI_main_v2b_baseline,2022-05,2022-06,153130,0.3333333333333333,conflict,-0.07599,0.256449,main_v2b_baseline
HSI_main_v2b_baseline,2022-06,2022-07,069500,0.1,accident_zone,0.882407,0.882407,main_v2b_baseline
HSI_main_v2b_baseline,2022-06,2022-07,114260,0.45,accident_zone,0.882407,0.882407,main_v2b_baseline
HSI_main_v2b_baseline,2022-06,2022-07,153130,0.45,accident_zone,0.882407,0.882407,main_v2b_baseline
HSI_main_v2b_baseline,2022-07,2022-08,069500,0.3333333333333333,risk_relief,-0.330579,0.330579,main_v2b_baseline
HSI_main_v2b_baseline,2022-07,2022-08,114260,0.3333333333333333,risk_relief,-0.330579,0.330579,main_v2b_baseline
HSI_main_v2b_baseline,2022-07,2022-08,153130,0.3333333333333333,risk_relief,-0.330579,0.330579,main_v2b_baseline
HSI_main_v2b_baseline,2022-08,2022-09,069500,0.3333333333333333,risk_relief,-0.161532,0.161532,main_v2b_baseline
HSI_main_v2b_baseline,2022-08,2022-09,114260,0.3333333333333333,risk_relief,-0.161532,0.161532,main_v2b_baseline
HSI_main_v2b_baseline,2022-08,2022-09,153130,0.3333333333333333,risk_relief,-0.161532,0.161532,main_v2b_baseline
HSI_main_v2b_baseline,2022-09,2022-10,069500,0.1,accident_zone,0.757727,0.757727,main_v2b_baseline
HSI_main_v2b_baseline,2022-09,2022-10,114260,0.45,accident_zone,0.757727,0.757727,main_v2b_baseline
HSI_main_v2b_baseline,2022-09,2022-10,153130,0.45,accident_zone,0.757727,0.757727,main_v2b_baseline
HSI_main_v2b_baseline,2022-10,2022-11,069500,0.3333333333333333,risk_relief,-0.279552,0.401883,main_v2b_baseline
HSI_main_v2b_baseline,2022-10,2022-11,114260,0.3333333333333333,risk_relief,-0.279552,0.401883,main_v2b_baseline
HSI_main_v2b_baseline,2022-10,2022-11,153130,0.3333333333333333,risk_relief,-0.279552,0.401883,main_v2b_baseline
HSI_main_v2b_baseline,2022-11,2022-12,069500,0.3333333333333333,risk_relief,-0.465292,0.564963,main_v2b_baseline
HSI_main_v2b_baseline,2022-11,2022-12,114260,0.3333333333333333,risk_relief,-0.465292,0.564963,main_v2b_baseline
HSI_main_v2b_baseline,2022-11,2022-12,153130,0.3333333333333333,risk_relief,-0.465292,0.564963,main_v2b_baseline
HSI_main_v2b_baseline,2022-12,2023-01,069500,0.3333333333333333,conflict,-0.007014,0.301076,main_v2b_baseline
HSI_main_v2b_baseline,2022-12,2023-01,114260,0.3333333333333333,conflict,-0.007014,0.301076,main_v2b_baseline
HSI_main_v2b_baseline,2022-12,2023-01,153130,0.3333333333333333,conflict,-0.007014,0.301076,main_v2b_baseline
HSI_main_v2b_baseline,2023-01,2023-02,069500,0.3333333333333333,risk_relief,-0.607821,0.607821,main_v2b_baseline
HSI_main_v2b_baseline,2023-01,2023-02,114260,0.3333333333333333,risk_relief,-0.607821,0.607821,main_v2b_baseline
HSI_main_v2b_baseline,2023-01,2023-02,153130,0.3333333333333333,risk_relief,-0.607821,0.607821,main_v2b_baseline
HSI_main_v2b_baseline,2023-02,2023-03,069500,0.3333333333333333,risk_relief,-0.167525,0.169506,main_v2b_baseline
HSI_main_v2b_baseline,2023-02,2023-03,114260,0.3333333333333333,risk_relief,-0.167525,0.169506,main_v2b_baseline
HSI_main_v2b_baseline,2023-02,2023-03,153130,0.3333333333333333,risk_relief,-0.167525,0.169506,main_v2b_baseline
HSI_main_v2b_baseline,2023-03,2023-04,069500,0.3333333333333333,risk_relief,-0.46095,0.46095,main_v2b_baseline
HSI_main_v2b_baseline,2023-03,2023-04,114260,0.3333333333333333,risk_relief,-0.46095,0.46095,main_v2b_baseline
HSI_main_v2b_baseline,2023-03,2023-04,153130,0.3333333333333333,risk_relief,-0.46095,0.46095,main_v2b_baseline
HSI_main_v2b_baseline,2023-04,2023-05,069500,0.3333333333333333,risk_relief,-0.390299,0.390299,main_v2b_baseline
HSI_main_v2b_baseline,2023-04,2023-05,114260,0.3333333333333333,risk_relief,-0.390299,0.390299,main_v2b_baseline
HSI_main_v2b_baseline,2023-04,2023-05,153130,0.3333333333333333,risk_relief,-0.390299,0.390299,main_v2b_baseline
HSI_main_v2b_baseline,2023-05,2023-06,069500,0.3333333333333333,risk_relief,-0.487228,0.487228,main_v2b_baseline
HSI_main_v2b_baseline,2023-05,2023-06,114260,0.3333333333333333,risk_relief,-0.487228,0.487228,main_v2b_baseline
HSI_main_v2b_baseline,2023-05,2023-06,153130,0.3333333333333333,risk_relief,-0.487228,0.487228,main_v2b_baseline
HSI_main_v2b_baseline,2023-06,2023-07,069500,0.3333333333333333,risk_relief,-0.352207,0.358511,main_v2b_baseline
HSI_main_v2b_baseline,2023-06,2023-07,114260,0.3333333333333333,risk_relief,-0.352207,0.358511,main_v2b_baseline
HSI_main_v2b_baseline,2023-06,2023-07,153130,0.3333333333333333,risk_relief,-0.352207,0.358511,main_v2b_baseline
HSI_main_v2b_baseline,2023-07,2023-08,069500,0.3333333333333333,conflict,-0.044323,0.292393,main_v2b_baseline
HSI_main_v2b_baseline,2023-07,2023-08,114260,0.3333333333333333,conflict,-0.044323,0.292393,main_v2b_baseline
HSI_main_v2b_baseline,2023-07,2023-08,153130,0.3333333333333333,conflict,-0.044323,0.292393,main_v2b_baseline
HSI_main_v2b_baseline,2023-08,2023-09,069500,0.3333333333333333,conflict,-0.081036,0.238426,main_v2b_baseline
HSI_main_v2b_baseline,2023-08,2023-09,114260,0.3333333333333333,conflict,-0.081036,0.238426,main_v2b_baseline
HSI_main_v2b_baseline,2023-08,2023-09,153130,0.3333333333333333,conflict,-0.081036,0.238426,main_v2b_baseline
HSI_main_v2b_baseline,2023-09,2023-10,069500,0.3333333333333333,conflict,0.081859,0.272857,main_v2b_baseline
HSI_main_v2b_baseline,2023-09,2023-10,114260,0.3333333333333333,conflict,0.081859,0.272857,main_v2b_baseline
HSI_main_v2b_baseline,2023-09,2023-10,153130,0.3333333333333333,conflict,0.081859,0.272857,main_v2b_baseline
HSI_main_v2b_baseline,2023-10,2023-11,069500,0.1,accident_zone,0.606603,0.606603,main_v2b_baseline
HSI_main_v2b_baseline,2023-10,2023-11,114260,0.45,accident_zone,0.606603,0.606603,main_v2b_baseline
HSI_main_v2b_baseline,2023-10,2023-11,153130,0.45,accident_zone,0.606603,0.606603,main_v2b_baseline
HSI_main_v2b_baseline,2023-11,2023-12,069500,0.3333333333333333,conflict,-0.127993,0.353241,main_v2b_baseline
HSI_main_v2b_baseline,2023-11,2023-12,114260,0.3333333333333333,conflict,-0.127993,0.353241,main_v2b_baseline
HSI_main_v2b_baseline,2023-11,2023-12,153130,0.3333333333333333,conflict,-0.127993,0.353241,main_v2b_baseline
HSI_main_v2b_baseline,2023-12,2024-01,069500,0.3333333333333333,risk_relief,-0.551532,0.551532,main_v2b_baseline
HSI_main_v2b_baseline,2023-12,2024-01,114260,0.3333333333333333,risk_relief,-0.551532,0.551532,main_v2b_baseline
HSI_main_v2b_baseline,2023-12,2024-01,153130,0.3333333333333333,risk_relief,-0.551532,0.551532,main_v2b_baseline
HSI_main_v2b_baseline,2024-01,2024-02,069500,0.2,risk_warning,0.339293,0.339293,main_v2b_baseline
HSI_main_v2b_baseline,2024-01,2024-02,114260,0.4,risk_warning,0.339293,0.339293,main_v2b_baseline
HSI_main_v2b_baseline,2024-01,2024-02,153130,0.4,risk_warning,0.339293,0.339293,main_v2b_baseline
HSI_main_v2b_baseline,2024-02,2024-03,069500,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_baseline
HSI_main_v2b_baseline,2024-02,2024-03,114260,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_baseline
HSI_main_v2b_baseline,2024-02,2024-03,153130,0.3333333333333333,risk_relief,-0.203809,0.33325,main_v2b_baseline
HSI_main_v2b_baseline,2024-03,2024-04,069500,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_baseline
HSI_main_v2b_baseline,2024-03,2024-04,114260,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_baseline
HSI_main_v2b_baseline,2024-03,2024-04,153130,0.3333333333333333,risk_relief,-0.403428,0.460523,main_v2b_baseline
HSI_main_v2b_baseline,2024-04,2024-05,069500,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_baseline
HSI_main_v2b_baseline,2024-04,2024-05,114260,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_baseline
HSI_main_v2b_baseline,2024-04,2024-05,153130,0.3333333333333333,conflict,0.0706,0.312187,main_v2b_baseline
HSI_main_v2b_baseline,2024-05,2024-06,069500,0.2,risk_warning,0.202972,0.217073,main_v2b_baseline
HSI_main_v2b_baseline,2024-05,2024-06,114260,0.4,risk_warning,0.202972,0.217073,main_v2b_baseline
HSI_main_v2b_baseline,2024-05,2024-06,153130,0.4,risk_warning,0.202972,0.217073,main_v2b_baseline
HSI_main_v2b_baseline,2024-06,2024-07,069500,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_baseline
HSI_main_v2b_baseline,2024-06,2024-07,114260,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_baseline
HSI_main_v2b_baseline,2024-06,2024-07,153130,0.3333333333333333,risk_relief,-0.419916,0.419916,main_v2b_baseline
HSI_main_v2b_baseline,2024-07,2024-08,069500,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_baseline
HSI_main_v2b_baseline,2024-07,2024-08,114260,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_baseline
HSI_main_v2b_baseline,2024-07,2024-08,153130,0.3333333333333333,conflict,0.004993,0.162017,main_v2b_baseline
HSI_main_v2b_baseline,2024-08,2024-09,069500,0.1,accident_zone,0.550122,0.550122,main_v2b_baseline
HSI_main_v2b_baseline,2024-08,2024-09,114260,0.45,accident_zone,0.550122,0.550122,main_v2b_baseline
HSI_main_v2b_baseline,2024-08,2024-09,153130,0.45,accident_zone,0.550122,0.550122,main_v2b_baseline
HSI_main_v2b_baseline,2024-09,2024-10,069500,0.1,accident_zone,0.538714,0.538714,main_v2b_baseline
HSI_main_v2b_baseline,2024-09,2024-10,114260,0.45,accident_zone,0.538714,0.538714,main_v2b_baseline
HSI_main_v2b_baseline,2024-09,2024-10,153130,0.45,accident_zone,0.538714,0.538714,main_v2b_baseline
HSI_main_v2b_baseline,2024-10,2024-11,069500,0.1,accident_zone,0.356975,0.429905,main_v2b_baseline
HSI_main_v2b_baseline,2024-10,2024-11,114260,0.45,accident_zone,0.356975,0.429905,main_v2b_baseline
HSI_main_v2b_baseline,2024-10,2024-11,153130,0.45,accident_zone,0.356975,0.429905,main_v2b_baseline
HSI_main_v2b_baseline,2024-11,2024-12,069500,0.1,accident_zone,0.482349,0.482349,main_v2b_baseline
HSI_main_v2b_baseline,2024-11,2024-12,114260,0.45,accident_zone,0.482349,0.482349,main_v2b_baseline
HSI_main_v2b_baseline,2024-11,2024-12,153130,0.45,accident_zone,0.482349,0.482349,main_v2b_baseline
HSI_main_v2b_baseline,2024-12,2025-01,069500,0.1,accident_zone,0.359247,0.359247,main_v2b_baseline
HSI_main_v2b_baseline,2024-12,2025-01,114260,0.45,accident_zone,0.359247,0.359247,main_v2b_baseline
HSI_main_v2b_baseline,2024-12,2025-01,153130,0.45,accident_zone,0.359247,0.359247,main_v2b_baseline
HSI_main_v2b_baseline,2025-01,2025-02,069500,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_baseline
HSI_main_v2b_baseline,2025-01,2025-02,114260,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_baseline
HSI_main_v2b_baseline,2025-01,2025-02,153130,0.3333333333333333,conflict,-0.070888,0.265341,main_v2b_baseline
HSI_main_v2b_baseline,2025-02,2025-03,069500,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_baseline
HSI_main_v2b_baseline,2025-02,2025-03,114260,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_baseline
HSI_main_v2b_baseline,2025-02,2025-03,153130,0.3333333333333333,neutral_watch,0.035849,0.066807,main_v2b_baseline
HSI_main_v2b_baseline,2025-03,2025-04,069500,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_baseline
HSI_main_v2b_baseline,2025-03,2025-04,114260,0.3333333333333333,neutral_watch,-0.007196,0.061209,main_v2b_baseline
