Date,069500,114260,153130
2012-04-30,-0.005421,0.006984,0.00294
2012-05-31,-0.077546,0.006467,0.00313
2012-06-30,0.003673,0.002782,0.002525
2012-07-31,0.020355,0.014828,0.003606
2012-08-31,0.0,0.004901,0.002412
2012-09-30,0.049252,0.001501,0.002013
2012-10-31,-0.04599,0.002864,0.002401
2012-11-30,0.018128,0.000553,0.0022
2012-12-31,0.041283,0.00188,0.002168
2013-01-31,-0.021421,0.003805,0.002299
2013-02-28,0.039171,0.006288,0.002493
2013-03-31,-0.018478,0.006076,0.002188
2013-04-30,-0.028992,0.001926,0.001936
2013-05-31,0.021297,-0.00595,0.002179
2013-06-30,-0.075186,-0.002782,0.001829
2013-07-31,0.026278,0.001958,0.002072
2013-08-31,0.012109,0.003535,0.002215
2013-09-30,0.03988,0.005015,0.002014
2013-10-31,0.02397,0.002686,0.002255
2013-11-30,0.008989,-0.00388,0.001859
2013-12-31,-0.010393,0.005944,0.002131
2014-01-31,-0.042386,0.002324,0.002098
2014-02-28,0.017822,0.003711,0.001894
2014-03-31,0.000193,0.002605,0.001991
2014-04-30,-0.009277,0.001853,0.002284
2014-05-31,0.019009,0.004809,0.001833
2014-06-30,0.0,0.006383,0.002176
2014-07-31,0.038425,0.006366,0.003109
2014-08-31,-0.018896,0.002842,0.001919
2014-09-30,-0.032666,0.008171,0.002455
2014-10-31,-0.025181,0.007653,0.002302
2014-11-30,0.012615,0.003074,0.001661
2014-12-31,-0.024323,0.0011,0.001305
2015-01-31,0.027766,0.006721,0.002199
2015-02-28,0.002367,-0.000361,0.001297
2015-03-31,0.020067,0.010484,0.00264
2015-04-30,0.040226,-0.003139,0.001391
2015-05-31,-0.022514,0.004139,0.00124
2015-06-30,-0.034357,-0.000266,0.001635
2015-07-31,-0.033594,0.002437,0.001434
2015-08-31,-0.04711,0.002972,0.001037
2015-09-30,0.020725,0.006315,0.001481
2015-10-31,0.060703,-0.000716,0.000936
2015-11-30,-0.02333,-0.003134,0.000542
2015-12-31,-0.005921,0.005356,0.001756
2016-01-31,-0.033682,0.003414,0.0013
2016-02-29,0.017216,0.005282,0.001448
2016-03-31,0.042833,0.001058,0.001147
2016-04-30,-0.00221,0.000714,0.001145
2016-05-31,-0.006135,0.000267,0.000895
2016-06-30,0.004115,0.007696,0.001888
2016-07-31,0.029712,0.002045,0.001091
2016-08-31,0.018714,-0.001686,0.000693
2016-09-30,0.003127,0.002691,0.000941
2016-10-31,-0.00526,-0.0048,0.000495
2016-11-30,-0.0047,-0.007681,9.9e-05
2016-12-31,0.036009,0.004439,0.001744
2017-01-31,0.034758,-0.00054,0.0014
2017-02-28,0.004589,0.001351,0.001248
2017-03-31,0.042938,0.002693,0.001147
2017-04-30,0.023893,0.000629,0.001096
2017-05-31,0.064011,0.002157,0.001194
