year_month,score_date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2013-04,2013-04-30,1.454078400571962,3.287534800262162,4.353938909514564,0.5332414325260137,-1.953495695851298,-0.6927252232580952,-0.4284460637854777,0.2813237137337024,-0.9210660961840432,-1.078070312681835,4.650272401792005,-0.7313741757061981,,-1.911283361577925,-2.154664086695838
2013-05,2013-05-31,-2.506835910540739,10.0,3.152091682428718,-1.636699783348437,10.0,0.8382201988123736,-1.095690461928748,9.47447776844906,-0.0750317661293159,-2.340276612952866,3.229681966341031,-1.170088466008441,,2.863569277848354,1.943277037120694
2013-06,2013-06-30,7.695177341570094,5.733779011263858,2.420506687271138,6.010180745254901,8.437784950644037,1.94823771947828,7.89718941407547,9.350474660730264,1.366850848095525,6.260339984594482,10.0,-1.183610345066499,,-6.983245809233638,-7.61303519455701
2013-07,2013-07-31,-4.422122902719886,-0.4587529470916137,3.35973077100077,0.3018431337682679,5.007251724615276,4.337053550930051,1.809589789925745,6.848385352357863,2.991726281237228,1.65088291863343,1.591428881259515,-1.304368540899526,,2.560821722897646,2.589204164230738
2013-08,2013-08-31,-1.385608070568807,-2.200878835088902,1.409849180603558,-3.15941995494074,0.8943164068170386,3.725885040536642,3.183851885504671,4.012225812954294,3.936107140197716,1.100871940169954,-0.522409083693833,-1.435132753233768,,1.321034901520006,1.468617438736898
2013-09,2013-09-30,-6.159896748010485,-5.215508197052094,-1.765115317096194,-5.171062862508712,-2.976750326932496,1.193610605648957,-5.175114119854383,0.3048777425072161,2.436535264419464,-3.575495919049434,1.573645551898762,-1.201718871328725,,6.022184223049717,6.388228371190577
2013-10,2013-10-31,-1.872211831073735,-0.9916260571097844,-0.3064354294381741,-4.179231462350772,-2.701669802387499,0.9453838470200118,-4.398257394990165,0.6061684200216347,1.285995288620378,-2.327943507319617,-1.931033428175351,-1.370283740368398,,1.980042114907028,1.969331467793529
2013-11,2013-11-30,-0.0270264837712376,4.729941956170136,1.553908275920391,-4.188390382658989,2.432703072954642,2.257861008891039,-3.843215232588809,4.459498003681,3.594128763863339,2.562310575792725,-1.849351561292368,-1.391929543738998,,0.8882335578568011,0.2992653950279981
2013-12,2013-12-31,1.415351616648068,-3.992099947999977,-0.6879009003870176,-2.441552856079743,-2.646917180605533,-0.0598976530592329,-4.049854671193881,-2.590335833181149,0.9136730986902764,-3.277228505741379,0.4169194594004326,-0.9647869492306684,,-1.938024554304409,-1.405633484328647
2014-01,2014-01-31,4.570075223523725,-0.4785867741710448,-0.6318865897853319,2.087883017952142,-2.430343917993993,-0.6364870865878123,2.49781560066239,-0.2995255562059385,0.8479041425853076,1.702764498314372,-1.523144094956637,-4.921545208880885,,-4.21028891578051,-4.14736100937361
2014-02,2014-02-28,-2.087958387499685,-1.759841138682452,2.000834578602644,-1.415453467723765,-2.521358622944498,1.328261164341081,-2.685090036769618,-4.377202125229349,1.134421843336184,-0.4534870911947796,-3.516701380656771,-3.31690075128452,,3.211974535301447,3.336498391077936
2014-03,2014-03-31,-1.151241335427687,-0.8234423828563576,0.8559503809244398,-1.978908181737794,-2.410217836703437,2.16161368568229,0.5117428234453161,-2.025224755628091,1.489174850422376,-1.478648652572454,-1.111819754815389,-1.858155722236392,,0.1372878984890454,0.2365656420004426
2014-04,2014-04-30,1.816956043772845,-1.612558456852625,-2.118636699549338,1.079733054895726,-1.765358579134039,-1.573942483088467,1.951759785671848,-1.683577183574014,1.213042695039938,-6.982243508876175,-3.743951435489329,-2.188070270954694,,-1.671771702668779,-1.469718843771893
2014-05,2014-05-31,-1.847939207432745,-2.869049732301562,-2.057770054402468,-1.196112655133914,-4.084215554825074,1.248273428972354,-0.2041068836090297,-4.943831399243801,0.2655654759916511,-2.892070942819938,8.315023873678607,-1.195212593775523,,1.095103205221587,1.30022541535795
2014-06,2014-06-30,1.363801404572393,-4.378007742518074,-2.898926003330358,-0.602126777825726,-6.280331906743292,-2.953525224703997,-0.1336822082276415,-6.760340604486993,-7.081154357452306,-1.980213159330373,-2.817505999119179,-2.645326165996624,,-2.031011853810077,-1.505098836451378
2014-07,2014-07-31,-3.995039846365795,0.17689076520915,-7.043629747420125,-5.839602698803463,-5.06768320289707,-10.0,-6.269273687337496,-6.369957404507256,-10.0,-4.642178269173667,-1.854430623619705,5.188938351200786,,3.634116813617946,3.60950459252993
2014-08,2014-08-31,3.978132327334589,0.7245190546748843,2.653931308856806,-0.0834163485044996,-3.28169748736589,-3.946092700582379,1.418353434109156,-4.549895689121189,-6.307519141117977,-2.676174332457224,-4.530953945829712,10.0,,-4.65531511908561,-4.715009589012429
2014-09,2014-09-30,6.33516352484672,-7.099430189368185,-5.974466639292563,5.652963043576942,-7.813493277618575,-5.270040819413113,4.168321239193891,-7.799166401369106,-9.955221010305772,-6.502252808453301,-1.225816383833813,10.0,,-7.0135065428901,-6.230946795637187
2014-10,2014-10-31,1.058412581603242,-2.321039770513659,2.37193139430686,2.741325977789443,-8.535436830522746,-2.300266071247608,7.04427437406541,-7.695473893394579,-5.562882706832207,3.824691378391493,0.5141271557732704,-1.636736718091552,,-3.5427857592115,-3.10825810526121
2014-11,2014-11-30,-2.531981727591238,1.295394976183115,6.15591724966298,-0.7632148365702331,-4.169830913391973,3.833104925449674,3.383191047945559,-6.461108915774371,-0.9148883906145362,-4.783374523007835,-1.012748871754115,-1.243599800843338,,3.272646124161567,3.77159872537511
2014-12,2014-12-31,1.970027037626278,4.78185665989149,9.131285160784644,2.247927598096214,-0.0429416232109155,8.548736461553698,5.285767764166329,-1.359511430821386,6.943615438815124,1.195424113350124,0.2081317339648013,-1.522044719109963,,-2.543811303494446,-3.012604801803404
2015-01,2015-01-31,-4.162284326062073,-4.170694528263291,1.761166147938094,-3.393573066068762,-2.618523693823081,5.933278133058728,-1.551039483104572,-2.458691439829289,6.206742837725567,3.487806269822726,5.229766076214353,-0.6268573497697449,,3.981507261698422,4.426554406318798
2015-02,2015-02-28,0.4119503470043598,4.340465310405553,4.796282177448094,-2.747589990104384,3.665646732985686,6.520238193541265,0.8821940594860044,1.290985569387821,7.580502088716309,-8.72765984807104,-1.635215206248258,-1.254969321949444,,1.077156145016328,0.7277248747507472
2015-03,2015-03-31,-1.297731852482877,-6.679363912676638,-3.686244376254916,-4.004605961427688,-5.465904771617701,1.858173393722659,-3.34534981677843,-4.889984831315183,2.25634840151929,0.5078112721781649,-2.335770297222385,-1.512236221667997,,1.078291205985764,1.776165881489378
2015-04,2015-04-30,-6.563829957486325,10.0,8.60773658516085,-5.79770017499297,9.707346309629935,7.262520966907634,-8.637371148795706,8.503142163190816,8.165602361545,-1.845704108951051,-0.0952779804167093,-2.071934655208642,,7.44551617581651,6.647499528492887
2015-05,2015-05-31,4.702460010499188,-0.7346082066365006,4.214589707815392,-0.5198730477701917,1.607010538420703,6.752799281351724,-1.772474413651386,3.950313208254811,7.340743749090056,7.276933123223792,6.167461545927968,-1.642676004053672,,-4.625368728127912,-4.989271529078629
2015-06,2015-06-30,2.050369399188028,5.459147527615641,4.233816278061569,2.6220404862521,6.160587572309304,6.908675684431277,1.129454236243533,7.670244723133848,6.726051689929278,-1.113263713557983,-5.526863542820299,-1.627360586057263,,-2.553315227422189,-3.168352756578808
2015-07,2015-07-31,5.415477617098098,0.1363626337535893,4.922209978012891,5.247130871423944,4.463247492151321,6.919374652950133,6.388927748987258,5.567319791079247,6.870256847967155,5.597423864956401,-3.580673566297804,-2.565069923185489,,-5.443173087911243,-5.545765258039383
2015-08,2015-08-31,4.872636987143923,0.5767340471861183,5.344637424062833,5.932383782048798,3.435141316288169,7.74453168475682,6.930937796959029,5.541328865744982,7.456200887751719,9.276007164136898,-3.86999139005941,-2.373205585644868,,-4.744901277513968,-4.964728019669314
2015-09,2015-09-30,-3.213310065218819,-2.924416103218196,1.297389199280956,0.8712089351882815,-1.915964024120547,4.764691296702463,1.852052751252605,1.672369102125309,6.293064042754903,8.587616317030507,-0.6822457285478754,-1.715681863234041,,4.462753570879765,4.926734614082969
2015-10,2015-10-31,-5.602507907132656,4.29344521949608,6.118005357382686,-5.049905395731241,2.829430174502273,7.119631830532845,-1.642851551877869,4.822525560002435,7.321343522932814,-3.267107946010764,-4.80399203565702,-4.321172205892701,,7.194403609805765,6.865350362961599
2015-11,2015-11-30,2.59203525965709,5.871150326173816,8.760268181821749,-0.7022272692694936,6.522004297509126,10.0,-0.4359772184949715,7.616596522405131,8.57838576337567,3.595649915948724,-0.0034352841556112,-1.251507204301863,,-2.154221132467575,-2.700746637349578
2015-12,2015-12-31,2.316760225266233,-2.362299543164918,-2.430845396304596,-0.1702017735800926,0.3749467946250151,3.83312553713613,-0.4926843689014573,2.993380389331759,5.093900162190463,1.287523526057274,-1.075658673986127,10.0,,-0.9305611079734086,-0.6438666827540324
2016-01,2016-01-31,3.505162113859343,-1.13694203101147,0.8475279497342668,1.512426351512873,-1.380099790763921,3.023199548251187,3.760881324654441,2.220051905086712,5.163678233323736,7.614223763208422,-4.090204320611829,-3.546902253696509,,-4.046822984504814,-3.908865403048149
2016-02,2016-02-29,-2.726975768832418,-3.911037265501054,-2.074450209942962,-1.175761632699922,-3.450393095163595,1.092450697126912,-2.72483247230036,-2.904117475928627,2.117333851670318,3.123906992559804,-0.2109575309761481,3.227249637571793,,3.846584447467579,4.232858700340668
2016-03,2016-03-31,-2.757282038533483,4.530195210111312,2.61401894052872,-4.249703475109269,-0.6074299934094903,1.852557092682741,-3.521596006635618,-0.1125728248177449,2.807270130820645,-7.696587565179335,10.0,1.927444904676441,,3.085631150052066,3.045422023295368
2016-04,2016-04-30,-0.0367270228354895,1.359661665110585,1.006521635061508,-2.683437628694552,0.4970817549373241,1.291012449333097,-2.915283541701644,1.1825433029037,2.614279798307483,-1.498655109046776,-2.397252860775613,-1.617833215448157,,-0.2394967088523466,-0.3884206207429637
2016-05,2016-05-31,0.0889829258800839,2.755635788877618,4.510081461939318,-2.566818680566417,3.811037776082341,4.737712420319369,-2.370901732282735,3.262116908938496,3.686985730453278,-4.451483476914013,-1.42417375965596,-0.3872733015202585,,-0.162346383204936,-0.3877879324003548
2016-06,2016-06-30,-0.5326353246814379,-5.834680117048634,-8.062182052916636,-1.959770688372566,-4.451379362387502,-3.163485398331031,-1.708561460952674,-6.205987341852895,-3.150349359638454,4.802643120377414,0.4995883150567026,3.090326772057268,,0.020891448750739,0.5412674064533753
2016-07,2016-07-31,-2.269089783247867,1.1631610161066,3.045325642630368,-3.998979686324629,-0.859333400868451,1.114846826380443,-5.89206814191305,-2.446384810041468,0.3907269729987244,-2.039149107800496,-1.607023431099882,-1.049969229576677,,3.185716838059084,3.153766897077298
2016-08,2016-08-31,-1.387679703745835,6.535944768087633,6.763187941602991,-3.082774921342669,5.844138233349076,8.34744147991992,-4.935380811783156,4.738919941948142,7.164285980301529,-4.207874581048564,-0.8559398433933909,-0.4896730806764243,,0.8902484622459019,0.468153687447658
2016-09,2016-09-30,1.509408724894857,0.8526854274674442,3.100745996304242,-1.413307281001995,0.9185793550781982,6.020858679140922,-3.372867664031429,2.936129556508705,6.917754004756736,1.312921176321314,-0.0606420181015867,-1.358017715912669,,-0.9418084909780507,-0.9475099337451336
2016-10,2016-10-31,1.781844901171656,8.035220939337407,6.967373217186339,1.197265006119473,8.093202286881633,8.99733305204659,0.7774173802858839,8.445782686295088,9.746970358204548,-2.855072583049973,-1.418722031205275,-3.927313577306452,,-2.612671222234985,-3.275965619132632
2016-11,2016-11-30,-0.7947910360616006,9.288023251688218,10.0,0.7771557932843967,9.549838647769043,10.0,0.2861195852225636,10.0,10.0,0.864231370048531,1.741500506961764,4.396252761531345,,0.0051075266294334,-1.155575927919938
2016-12,2016-12-31,-4.440362310202714,-4.110404730897064,-4.907660108114292,-3.25959291808495,1.955583009490587,2.946254385045948,-3.947099258628054,5.918271893156469,4.924433834748352,-4.652087484486075,-0.4897706543720625,0.0399975506945567,,3.91639841724301,4.314646799508999
2017-01,2017-01-31,-3.747050195681167,1.472274341515459,-3.204205971374943,-5.346358154457743,2.195697675446526,-0.1945158226464266,-4.991033128878904,5.056196681455668,2.360993470285484,-3.126602753250014,-1.567922910390979,-1.725933322328741,,3.800504157486676,3.610744193447377
2017-02,2017-02-28,1.649272662082455,-0.7474627842860222,-2.003812806972668,-1.685367792839887,0.4787114426165479,-1.339959568154103,-2.82690413435956,1.690176439037485,-1.398146280720927,-5.645658504488427,-1.676856591495579,-2.650887064878168,,-3.132618450414676,-2.743137489692197
2017-03,2017-03-31,-5.679546465602673,-3.743140203332512,-0.1646119109672115,-5.114266367940726,-2.368055954813681,-1.587253713901402,-5.852270880483715,0.8051381279456898,-0.2314166970575126,-3.653602576274722,0.5516793866400692,-6.053704690492302,,3.180480448926192,3.605775577917752
2017-04,2017-04-30,-2.093560451343275,-0.0262672353801105,-0.603163250492966,-7.023824127306208,-1.784697517528188,-1.718022234335741,-5.981455580414126,-0.0280199293165941,-1.441438779140303,-2.962857022540477,0.809515126054904,-5.800498811360272,,1.633100111477428,1.550715291311448
2017-05,2017-05-31,-7.179518596338472,-2.12528179563163,-3.091123074207782,-7.935543378849824,-3.201499951162784,-2.187163067613448,-10.0,-3.719098431569972,-4.600742473579955,3.098708849515396,-3.381480966107447,-2.221316154702614,,7.175101033283039,7.185294133104848
2017-06,2017-06-30,-0.9621230559513592,0.622433262978552,1.319116915268274,-4.734570956863912,-0.7841749379606575,0.032225941689366,-6.268942584996212,-1.011421863746447,-1.771343746474847,-1.684126722944882,-2.969331236922067,0.6982035562538271,,0.5060252419410044,0.3746945655958971
2017-07,2017-07-31,2.682995648811266,-1.582202743498944,-1.844287733588543,0.5925463544505121,-2.376098694339956,-1.726558286103987,-3.10032080590371,-2.217643989267161,-3.37203589440238,0.4179298589307205,-5.297698898545889,-6.795766972086655,,-2.779670186187731,-2.492244296473013
2017-08,2017-08-31,7.055679226468458,-1.174205950012357,1.054003543539279,4.839281417428847,-3.058608302630603,-0.504091636363997,2.135309468504853,-2.74026958255107,0.0941565927981132,3.435449286093326,-1.58443082680806,2.549451398436796,,-7.250467810995712,-6.710746987067387
2017-09,2017-09-30,-1.545864903223669,3.027433393807449,1.309911010197843,1.505755814313441,1.643088494423723,0.9909460661926632,1.015331015492488,0.3894050887766557,-0.6860191316735892,0.7838094859122904,1.121317718597761,3.286578808554231,,0.7592423801794987,0.5201300767839881
2017-10,2017-10-31,-4.644035234967016,9.106347339956049,9.781248016216455,-3.070221647723779,7.233975013447608,9.317481527352951,-2.746245753410799,7.254985191013985,8.019649256284719,0.1146650986038177,3.633224186569077,10.0,,4.589203313994894,3.527134977751749
2017-11,2017-11-30,8.544384601695457,-3.969830870957807,2.098261488547656,6.775393191896899,-0.3857635036853869,5.928317708741602,5.816096917639872,0.3705218920151561,5.582741262520933,0.6739153312144736,-3.750355896158242,-4.553352176080159,,-9.573286098665715,-9.006925179804922
2017-12,2017-12-31,3.981094591771328,-1.824372632873387,-5.65454554126528,4.804806371476348,-0.085786149927719,-0.429410780456286,5.42925159372184,2.102314829035549,2.235995948912303,8.574635984754863,-2.784185391171203,1.866288402318196,,-3.869961766874961,-3.746041522055958
2018-01,2018-01-31,0.1404819746272339,5.483738395748265,-4.587663595279087,2.02559608076119,5.503605191328493,-4.189181029262893,5.057909388475598,4.486549044513926,-3.433346653495115,3.002297844762639,2.355525446832605,-1.359678421453714,,0.690608920679108,0.2179778637954934
2018-02,2018-02-28,9.840920087142273,-4.004971266214334,-4.657945470146423,7.805360004542838,-1.771921509684054,-7.903554354495629,9.0822422894311,-0.063476373648494,-7.003892113029172,10.0,6.220649503543541,0.7746722621082172,,-9.0896257180201,-9.1012798066963
2018-03,2018-03-31,0.6661983090729222,-5.277235055231558,-0.952641792999558,5.686709170296909,-6.226327519233147,-5.231118198511084,4.747254951984571,-1.58764044279042,-5.158958950619295,5.403078269578334,-5.609954272676388,-2.913321924194978,,-1.051515804168792,-0.7288025879862636
2018-04,2018-04-30,-1.746783890227394,-2.130483719049604,-3.984009883522955,0.7340852364724288,-4.576074634299638,-5.763455084745656,4.739346284675766,-5.757770321366154,-6.866685798451941,0.1340881883830233,-2.036128820422884,-3.180813863399154,,1.198974215433346,1.344487994388283
2018-05,2018-05-31,5.32804263323386,-2.162961409562746,-3.596571001582855,5.167894527828649,-5.808525025910173,-5.612377295693082,6.28686963416269,-6.01174873079155,-7.514131465860359,-1.020935254205819,-0.7275851337668224,-1.241879368565606,,-4.584293016137567,-4.589586617449668
2018-06,2018-06-30,4.055796098310019,-4.508397180475252,-1.7540456212661,7.383601832037425,-7.576461072064447,-3.566068564446894,7.120615215574537,-7.185535799383976,-6.592007402138424,0.8671689836568076,-1.069457602333042,-2.59719586376936,,-6.576388255161989,-6.483690849083686
2018-07,2018-07-31,-2.062365687421072,-1.340862753181292,-0.8477474430286301,3.36961387391385,-4.470739600195011,-1.545266893834733,5.17988643573485,-6.393587075889312,-3.552756295637246,-5.953127723035305,-4.557074367740849,-0.553547238954422,,2.004463982021325,2.175677799578839
2018-08,2018-08-31,-2.789544125267177,-6.935964420706747,-2.177833662273493,0.0006441141734469,-7.071559677939137,-2.726252116540848,2.958868303301057,-8.594327205567286,-3.823821591046071,-3.616339639870347,-4.75328917696305,-2.21015753673826,,-0.0660014753349435,0.5792378835783017
2018-09,2018-09-30,-1.68714551333597,1.64384683434002,1.500812305600742,-1.461561765807879,-1.897661483355261,-0.7013900605902326,0.8373063230134186,-3.752280491923894,-2.75750991698906,-2.40697956601487,0.9534718965214936,5.660019042030701,,1.740258919620871,1.740953550749205
2018-10,2018-10-31,10.0,-3.427230016845547,-1.057026563158074,10.0,-3.983417242161005,-0.9051092821031594,9.846823928721442,-5.115240126483953,-2.380265502736613,8.019492061641696,2.706971165501856,1.735166558820971,,-10.0,-10.0
2018-11,2018-11-30,-1.212002492440028,-2.558853550780561,2.705857242612899,1.998972832058528,-3.525232433843019,1.470148136493091,3.815992456352627,-3.846061452988306,-0.1533544918223271,-2.244025889583204,-2.050568871436123,-0.5356897788731337,,5.397571155586092,5.698084896791801
2018-12,2018-12-31,1.942404590129895,-0.4377244648762492,-2.829663733052866,1.526327664757825,-2.249224148122329,-3.303189078774943,5.529300807148289,-3.874857992216544,-3.067237287621809,1.267552477599763,-0.5225783663494302,0.5491840571468221,,-1.776432797536768,-1.660460597912734
2019-01,2019-01-31,-10.0,2.337226913618236,-2.728049519720982,-10.0,-0.0140799287638208,-3.437133116390561,-10.0,-1.71379684502047,-3.735561879866271,-1.351611759279784,-9.614380659712332,4.344372269901409,,10.0,10.0
2019-02,2019-02-28,-1.571787806181908,2.25621221092823,-2.059483825441336,-5.545306754991955,1.989968917564407,-3.55396946784139,-5.979455753456087,-0.3530705650924107,-3.769990892029925,-1.604018139020704,-8.512407723371105,-1.915013047083071,,1.643024214285083,1.530535808508942
2019-03,2019-03-31,1.491430634190649,-4.083936284038941,-3.13288963251084,-2.811486024402523,-5.158879132233444,-6.487202723659683,-2.709635730460924,-2.105096149403241,-5.542179018980653,-2.242800746780819,-0.8242552701456639,-5.263748424901301,,-3.281716521635491,-3.106386877863054
2019-04,2019-04-30,-1.559470922938561,2.071855102146274,0.7055764216648163,-3.223583914088493,0.0321292793148866,-2.279922933827512,-5.512886680352972,0.3744394907678558,-4.049857478815696,-1.213181905272745,1.478237740412613,-1.244109829868723,,2.004137017638057,1.951284616219243
2019-05,2019-05-31,6.383615419156001,-4.35216788492114,-2.227847124226245,2.898150734329785,-4.565676759871672,-6.097975259156061,1.386416141403537,-3.068235837021067,-8.470972480839148,0.4738917676656927,-4.076136119321743,-7.258961167962,,-5.92347649222801,-5.897139645033491
2019-06,2019-06-30,-5.652722335824642,-3.252404224081937,-4.280728490914777,-3.281756802417861,-2.531435906985065,-4.701445776359014,-6.30544491898293,-0.3429362408667043,-7.990469110983032,-3.927440605487064,6.133394701399999,2.957394805762385,,6.241322049241782,6.432496034304569
2019-07,2019-07-31,1.598870324143084,-2.887223007909252,-8.83827209170079,1.488142161630477,-6.237603968491881,-8.593783598670894,1.939901601272782,-6.711736406797442,-10.0,-0.0532228459221084,-1.295543400162595,-0.6131284117553417,,-2.917042354920886,-2.737698721420267
2019-08,2019-08-31,1.80178076629944,-0.5758095684784089,-0.7463671242444213,1.169375194573564,-0.6092969196232497,-3.539207737437167,1.42059123717701,-4.252742768684034,-6.377628797016614,2.382233647759652,9.372198977481808,-0.2781691956906887,,-1.82374908678105,-1.837405154607161
2019-09,2019-09-30,-6.743473054301773,7.740488193051725,10.0,-3.857781704915898,5.69992370978598,8.81627513020203,-3.483480095779774,5.452508996706159,4.788025682887192,-3.230377404316196,5.678958876904492,1.306966725499547,,6.446597765649692,6.241332348524437
2019-10,2019-10-31,-0.8171028097711033,8.013022025034164,7.630200982335481,-4.112730047693703,10.0,10.0,-2.533464312755331,10.0,8.639481318635644,-0.607248145455162,9.731111505301264,9.089354099455916,,1.541782955429132,1.056371747101931
2019-11,2019-11-30,1.180686831345574,-1.526514439717599,4.676761885560516,-0.1484306038262622,2.879461422468968,8.544305339581152,-4.923926771174676,5.64664064873837,9.527573062050466,3.311191485256848,1.434429502063294,-7.857057762602238,,-0.5720452787039549,-0.4451135567692663
2019-12,2019-12-31,-6.099820281491372,1.318621148854556,2.631963546056738,-7.223924017102465,3.104009080705596,6.639136083152566,-6.606638345415357,5.017080358205257,7.746938171482018,-3.176769285531756,-0.3473935369693667,3.197792121636259,,4.149324893928911,4.341593665283546
2020-01,2020-01-31,3.605925204858189,-2.011660405895366,-2.672754188585897,1.4983231263863,-0.875404453884271,1.927490038007997,-0.8248264304671373,1.824764161490693,4.416474555379565,10.0,7.87413096672741,8.111981140070474,,-3.84664614533201,-3.867915370572289
2020-02,2020-02-29,5.977205478863945,-4.022288115945258,1.020286068008643,9.594858184327924,-4.783794761959239,1.592248836680086,2.588676471487043,-0.5324244221856634,4.604441188338186,10.0,4.813983554039432,10.0,,-6.745496171695348,-6.699526156045136
2020-03,2020-03-31,6.995607577546174,3.09440774502464,-0.9662409736631444,6.896551040125354,-0.9629237964033508,0.2130597842539776,8.902886997518355,1.138451971026866,1.195628713647422,10.0,10.0,10.0,,-6.304673109883165,-6.577016411499121
2020-04,2020-04-30,-5.001774110018776,-0.9529989506076484,-1.017482774269297,-0.4960629980886287,-1.271938660296182,-0.3337783572495995,0.6845832270921249,-2.514896742301614,0.0842501825677692,3.125470621748143,-1.165935417244168,-2.089130408404634,,5.73565727342787,5.865449756996641
2020-05,2020-05-31,-2.250709839990592,-4.316837665722979,-1.267813338294252,-3.067062226570188,-2.908033087469707,-1.936874798181432,-0.0218944722603361,-3.510645334093389,-1.331538900511712,-0.0449606038083397,-3.279537067194688,-1.339776297235136,,2.296227118664878,2.505703161895788
2020-06,2020-06-30,-0.919460162002218,1.813347911532599,8.944040995755469,-2.270447138752341,-0.2893474639649847,5.237384235663651,-4.086863943450069,-1.426275681531408,4.565395320174009,3.789559696692547,-2.811251530837334,-4.81118116162603,,1.943324192916183,1.901756073252037
2020-07,2020-07-31,-2.145085951387672,-0.66991457342347,6.091120718145728,-4.243505122805209,-1.044041920604282,7.172355619273649,-3.974938860752042,-2.915670153795318,6.159037600062399,-1.503036684977669,-4.832798283726726,-6.838935817412908,,2.608207985100787,2.728604765897727
2020-08,2020-08-31,-0.3767435348604571,6.231902659299152,7.819248556846428,-2.261843164874597,5.747512403512349,10.0,-3.364301304007317,5.469077317837485,10.0,-0.234353580363635,-3.060520691999345,-4.02885525426433,,0.1894464931137137,-0.0135865040265748
2020-09,2020-09-30,0.7809454571006708,-4.5935769615832,5.384655955113653,-0.611650287909459,0.2593742478488061,8.074489917546089,-5.818005473451819,-0.2934813233448251,10.0,-1.232460846072947,-2.76996878509237,-1.940052016229881,,-0.5512539927697103,-0.399580570313298
2020-10,2020-10-31,1.802203009018934,4.457641805101247,2.848467520103293,2.578076425980417,3.697950668446508,6.059386054498203,-0.8720531644097496,4.285394274596223,7.895736990868074,-2.646596948005266,-2.579094845145197,4.143906950126381,,-0.9168398880699185,-1.072827053093205
2020-11,2020-11-30,-5.577895063163577,2.766962187271148,4.937748068985113,-3.380364235820163,5.488451587957482,6.136699931046675,-5.798337927787605,6.633513343218988,7.795178238803576,-2.270398582195808,-2.772248757346158,-4.388789096423509,,6.399700939830044,6.270340005012251
2020-12,2020-12-31,-4.394087682416492,1.606031880395643,3.6118922886814,-6.559191069735506,4.68945034261151,5.489402700842278,-8.319022030560863,6.432035525953546,6.293128262388974,-1.801656708207858,-2.451468410020203,-2.692180182823072,,5.07525226534844,5.03872195828416
