Date,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2016-02-03,2.331677382047035,-3.435369848399201,0.3107404842376774,2.723145594900286,-4.392290779984929,1.262063073871096,4.409432845939734,-0.6863677001678865,3.690026049041284,6.347547127794271,-2.297973725941362,-2.401046968903916,,-3.353127823159859,-3.044082563238197
2016-02-04,-0.8049575943263136,-3.852893144418404,-0.6390571289743918,0.1418619786440492,-5.063161025757981,-0.2360729664498919,2.238903151058754,-1.613952098821852,2.798117487196818,7.497432907960214,-2.197567484761882,-0.8302101893572961,,-0.6324725215467043,-0.2677024746114435
2016-02-05,-0.3130578508448134,-4.578786438973235,-1.132560776483445,-0.2501962680572774,-4.577407964963403,-0.1057338410292664,1.427950747480921,-1.496412001777507,3.037663891728139,7.243438760036398,-2.762673288324411,-1.087120892191117,,0.7309211490554866,1.079081954241987
2016-02-11,1.487833920559785,-5.092855185396054,-2.087930507113946,3.412141979632367,-6.088203356020947,-0.3668456835373451,4.261561493404095,-3.109845381857181,2.609685338174042,9.49594411514366,-2.374810134886949,-1.392169723828239,,-3.173957828118793,-2.664114577683426
2016-02-12,1.961083395372257,-4.180084170728237,-3.505697402856139,4.271230094102512,-4.598383993865614,-1.412571047984608,4.474193827103777,-3.353748053724124,1.913982831276278,9.49230564691065,-1.698256894683199,-0.6738706890413243,,-2.586194501516516,-2.253344222308486
2016-02-15,2.048768470304953,-3.983621800454381,-2.104799855136331,2.394901648621109,-4.719852233896485,-0.04158971063452754,2.262385455910576,-3.358145793910945,2.42963840587952,9.242050663715887,-1.686552792523974,1.019827452667625,,-0.868404010970683,-0.4811627414097606
2016-02-16,-0.699237397343663,-5.520162610680074,-1.640393430990867,0.3690267519339497,-6.22912555975163,0.09875969306273989,1.172797681101281,-4.387059228616916,2.270782175442541,9.62216753408875,-1.38395701000035,1.041269132101828,,-0.8660166626040335,-0.3982935892784583
2016-02-17,-2.065569046584125,-6.231442505052918,-3.061516469652003,0.2043953423402071,-6.696381192661461,-1.37387285449131,0.6789091411230352,-4.699263493493257,1.633702517369798,9.059439119230392,-1.474184301321315,2.339658528180227,,0.2570328999482082,0.8014085711294127
2016-02-18,-3.148883305128072,-5.998898181155788,-4.465643744407541,-0.9227805205750074,-5.8458766996885,-1.590205265296956,-1.140809007990145,-4.447737410105109,1.541901297262974,9.115622685691637,-1.321188909269751,1.474624575697483,,2.393684341827774,2.942289847638091
2016-02-19,-2.763317619932869,-5.040735982844497,-2.584388379771615,-1.171842932123314,-4.15570174307446,-0.6028849276953197,-1.96177682829621,-3.053279326655379,1.724145163843423,8.927522820750479,-0.5527626474353337,2.159321054824578,,2.801054767227939,3.272520033411619
2016-02-22,-5.668723881523525,-4.795702990762769,-2.1140527962436,-1.290754341408249,-3.917238314431668,-0.03895394021172022,-1.500913589478466,-2.721045964476287,2.176155253562591,6.605880245472768,-0.4838277239820808,2.407777538245754,,2.37233943799009,2.861760171092951
2016-02-23,-5.942624352517596,-4.144682577847778,-0.225536856211851,-1.204793239723899,-3.696628137129542,1.332203273382024,-2.6855819199276,-2.939209438662021,2.769483155692428,6.470424280177962,-0.4750001823128838,3.685768108467164,,5.026778265253327,5.534045261138823
2016-02-24,-3.292364704545813,-4.014622422573769,-0.6874912099842307,-1.034316884668615,-3.616161652458037,1.458935684211674,-2.283377390282562,-2.848305356038302,2.946786038417964,4.848959824403147,-0.4354721779136438,3.488408654390143,,5.228224307078612,5.684238177325267
2016-02-25,-2.796002242054989,-4.285683449240396,-1.147555853541579,-1.143138702343205,-3.812937608666308,1.184729899514924,-1.841444347198799,-3.004517012790836,2.646418191012772,4.736877629966236,-0.4412951264563039,3.478236960519717,,2.889523206937983,3.319413079947104
2016-02-26,-4.511088772647382,-4.349631870453698,-2.085381763727796,-1.376369918648963,-4.277869402386443,0.9244306120027306,-2.012000212957067,-3.446969727768221,2.346485052960713,3.846424337709507,-0.4025876685167359,3.239346771331108,,2.483407323657563,2.9487444046145
2016-02-29,-2.726975768832418,-3.911037265501054,-2.074450209942962,-1.175761632699922,-3.450393095163595,1.092450697126912,-2.72483247230036,-2.904117475928627,2.117333851670318,3.123906992559804,-0.2109575309761481,3.227249637571793,,3.846584447467579,4.232858700340668
2016-03-02,-4.303716752623426,-3.889632614789848,-2.5344411370016,-3.218988764471758,-2.360132955295075,0.858918060938437,-4.668587718050815,-2.096760022645856,1.819124384243677,3.973655862234754,-0.1967109556042745,3.188670189604959,,4.02782549579627,4.345993035368829
2016-03-03,-4.470180722850209,-6.164005798582235,-1.586890846323843,-3.558145737432117,-7.068302911832996,1.441610278126241,-4.404668179571447,-5.74689239346117,1.933907052217158,3.952278742877601,3.658683835078991,3.420334977233368,,3.793534161464081,4.513980266935415
2016-03-04,-3.638047376488611,-4.003658181408184,-1.114720614563335,-3.501405879156803,-6.61223911677284,1.179319771163879,-3.75591975624273,-5.588251658076949,1.496921426075254,3.793643017420447,2.629736958022534,3.208031579584475,,3.763956182294578,4.349967748646288
2016-03-07,-4.669594353156158,-1.774872786460032,0.7591233662517466,-3.671967998055706,-4.266758257037164,1.713518156451089,-4.119924410785979,-3.677759506930541,1.753802572994432,3.425058450809138,3.563260242575437,2.698201836113982,,3.512831707953298,3.765492593171431
2016-03-08,-5.167258548880145,-4.35573897873851,1.219713459071877,-2.550253419644757,-7.218261094771812,2.225376802302179,-2.635521575728648,-5.127145236319841,2.079267534016822,2.922482218093672,4.936934070618466,2.852044308253117,,3.344472134454492,3.770185618865999
2016-03-09,-3.52058521463897,-2.332483462544531,2.610561693356041,-3.063425361243686,-5.000786875853239,1.881843786014803,-3.722411015981385,-4.330648192244785,1.843897924027799,1.537019007615801,5.669195468001532,1.304520478212527,,5.213503154458364,5.531220081626032
2016-03-10,-4.274109886214134,-10.0,1.656360515718715,-4.249930404585686,-10.0,1.142543416564286,-4.663360046793348,-10.0,2.026449308094481,1.810327277701038,10.0,1.690799690990379,,3.333750407032234,4.479504605457884
2016-03-11,-7.675078815216605,4.35996745603218,3.046242457672906,-4.368123934525472,3.517934420528032,2.058068901358453,-5.057889745403306,1.069834065876091,2.70050449546959,-3.576834608983779,10.0,2.101179306770798,,4.70328213381165,4.43565132207148
2016-03-14,-8.361777893880575,3.762375516980134,6.277701763516577,-4.044646558953956,3.876279112170964,3.749716199938461,-5.931717825496252,1.608328742079371,3.592490755118592,-4.388154105985656,10.0,2.664603324443816,,7.785286639043983,7.419575999550341
2016-03-15,-6.688984503728238,4.72363448571494,4.366665556547977,-3.75901869415535,4.876772261695647,3.349769689897944,-6.519672737043489,2.538341126428159,3.562593766063593,-5.111285791725074,10.0,1.968636451562823,,8.438500016069145,8.104750437095893
2016-03-16,-5.278473381297875,5.271284332147259,4.796713799181569,-3.971997516180181,3.9617668730664,3.795037886163676,-6.375654795376658,2.100411852479468,3.675659460022155,-6.512668562504982,10.0,2.052428866831946,,7.155966953407976,6.849054568485543
2016-03-17,-5.718681184264277,4.65866400289594,5.685053029981887,-4.571629361299499,2.404398235721828,2.958630603190883,-6.112558605991575,1.689678751845921,3.361305411845268,-6.437069701647731,10.0,0.5598108452281823,,6.098136860749602,5.770850329422758
2016-03-18,-4.797509262976913,4.24259285019411,5.63736250674757,-4.513472002376337,2.365957745371465,2.548945796664508,-5.128287951803861,1.734846395089663,3.476420746944643,-6.821663557448465,10.0,0.5636227282025937,,6.025982480830557,5.672761175600045
2016-03-21,-4.400876315923446,2.479117362240207,5.606652024681102,-4.211203895285532,1.268176368113777,3.428951148002457,-5.027920711352872,1.024320190168584,3.886803510612259,-6.720536572650956,10.0,0.5846179849865603,,4.8254851012875,4.596148948076925
2016-03-22,-4.757453770517731,2.940406194885355,5.579125784220861,-4.770767997833559,1.928737326142518,3.884138261487572,-5.454229850928103,1.096128737520413,4.012081766043197,-6.63887168277245,10.0,0.6048812600013371,,5.068902418986575,4.885571469627109
2016-03-23,-4.622114475964054,3.399349386833156,4.634627163777292,-4.512280484408159,2.562417542474,4.356663660933079,-4.817111707997045,0.9999245403039224,4.2118125778355,-6.605373065693949,10.0,-0.3220305049805477,,4.820226466050855,4.593073999685856
2016-03-24,-4.42491119752006,2.69275038753502,3.674890642468393,-4.030433914253019,1.42814853137309,3.51788506990439,-4.496164761079836,0.5114311051097788,3.376613189174196,-6.433388342723357,10.0,0.2557889560457413,,4.434959039183162,4.257576639974275
2016-03-25,-4.102281498256763,3.637567388312398,3.671148486781531,-3.681139892896484,2.334068597820571,3.116055073920024,-3.673107482573744,1.41547495006106,3.133492405278036,-6.271603670455947,10.0,0.2581179931203325,,4.401046518384722,4.148497746250917
2016-03-28,-4.049151513090172,3.316641435919739,4.663989067440406,-3.814514383163364,1.162409478642051,3.607451546528962,-3.514169246270958,1.138582710492523,3.638932699876753,-6.243121303926062,10.0,0.2074993418196849,,4.408107036363636,4.218439618355844
2016-03-29,-4.76472286356475,1.922004386277831,4.672142095665342,-4.424230252323235,-0.2516626558326165,3.640630804692999,-3.67483385879753,0.8605243059674167,3.693791587044984,-6.205482169159242,10.0,0.2097410927780899,,4.685690439574358,4.556601412995725
2016-03-30,-3.560917557389049,0.8142878604630783,3.14587782169516,-4.937386296632658,-0.9486268473170977,1.79413796056711,-4.41892886836331,0.2195937714343024,2.829387157031679,-8.115464322103398,10.0,2.047522549052998,,5.191849756957371,5.136830987736135
2016-03-31,-2.757282038533483,4.530195210111312,2.61401894052872,-4.249703475109269,-0.6074299934094903,1.852557092682741,-3.521596006635618,-0.1125728248177449,2.807270130820645,-7.696587565179335,10.0,1.927444904676441,,3.085631150052066,3.045422023295368
2016-04-01,-1.171397092413749,4.401822731389208,3.136999463608547,-2.1832549557756,-0.6973504482770131,1.900309851451507,-2.896528209250381,1.251658239525198,2.707225015417753,-5.304878746640006,10.0,1.81754788953563,,1.577485125397333,1.194380169217996
2016-04-04,-1.15080248510654,2.791723672562965,3.673028056494207,-2.400933582429255,-0.8834814832488248,2.908537905499859,-2.766367841939302,1.561555589235215,4.319064451065451,-5.287195688259,10.0,2.144194930035315,,1.72636213573371,1.383333100641702
2016-04-05,-1.006469660334719,5.339578386928999,2.572797943781917,-1.200569074632021,-0.5496480667023886,2.462193830695912,-1.860795027028562,2.021828521097978,3.584922655925032,-5.069593384229471,10.0,2.140404251962269,,0.5350866892285406,0.2821505439591873
2016-04-06,-1.093964924878737,4.114335117627859,3.123124117900422,-1.875596633700427,-0.3295880618181573,2.499805417949397,-2.897742682403747,3.088005918742166,3.571575761963134,-4.991480546444616,10.0,2.030545585647883,,2.022494262931053,1.554244669228344
2016-04-07,-0.1668967877322569,10.0,3.69688371961252,-1.943471348453665,-0.2045915167235926,2.026635337221426,-2.823596414568013,2.562961237405731,3.558559142237342,-5.709045634417656,9.817816620654094,1.681384892997348,,1.530723743811808,1.162951151356986
2016-04-08,0.2904272559870336,-1.221000793322517,3.714513990769643,-1.635828756903517,0.1361589930978467,3.087052562077365,-2.526873199345772,6.307364593998868,4.211552216809666,-5.694782622261688,-2.015252066087947,1.676397533048961,,1.214146290676861,0.004012939716879808
2016-04-11,0.1127005448277087,-1.556537324489347,0.7154000400727357,-1.727330399433502,0.1856266659371681,2.653415866537869,-2.53603049189491,0.9681740191862988,4.125270992377291,-5.658653643865131,-2.038759130713246,-0.2620690059333374,,-0.2965668902749961,-0.1574079471910442
2016-04-12,-0.8315719939847968,-1.78466017067615,1.296754655459396,-2.803725120146741,1.150470747744462,2.730862412514383,-2.614494800942416,0.8193840733415202,3.778360290315116,-5.074750251127341,-2.09769407771102,-0.3467449284217843,,0.6344243341084976,0.7384666670257343
2016-04-14,-2.753225575504674,-0.6932195851258895,-0.6181334520715256,-5.556203102737483,1.94232561438366,1.760615367751612,-4.783327776416409,1.272971760591441,3.248113030988635,-2.15122387255869,-2.082322139273151,-0.125965549429689,,2.801921552942327,2.958109678950804
2016-04-15,-2.064089802682632,0.4985442802320561,2.523430992040284,-5.304897804099202,2.093469459819887,3.448618983060831,-4.516068291914106,1.202005644054534,3.845539554834672,-2.266855081631299,-2.314044437852788,0.7269407102606475,,2.49541717512173,2.594396368826058
2016-04-18,-1.633308778943977,0.3761232560872416,3.150451530477805,-4.713227439280701,1.941583210943397,3.499712386240275,-3.614744367474179,1.596288775462195,4.004721455207627,-2.15515132403223,-2.305540066896539,0.6115104378358626,,1.66127287134309,1.668466846931851
2016-04-19,-1.922656075302745,2.296979906616738,1.823956459904666,-4.796668264445442,3.621252035451996,3.566444751410115,-4.188251874670434,2.586965811799034,4.167512261706049,-2.18240006161161,-2.221840410449461,0.06321541087967139,,1.846416847503398,1.761042049865833
2016-04-20,-1.014751778187626,0.7352471687800889,1.798714890785895,-4.22652524157601,2.025170948687283,4.210027926095745,-3.90227855951885,1.976349821601827,4.331887583106869,-2.20896530497232,-2.02951666638081,0.04473764594725948,,1.609015142624663,1.536591078528687
2016-04-21,-1.965707830486249,0.2027826810892228,-0.2095440514110271,-5.215544827640109,2.026010822784104,3.166575278267435,-4.621438943123188,1.711876816118804,3.498976820907257,-1.88097165652701,-2.070040192774439,0.2750340955373864,,1.858506979836388,1.823242274565688
2016-04-22,-1.842754148596166,0.4971124802213753,0.4333850385267343,-4.593570011721992,1.215140806585115,2.674582121712477,-4.100324095103297,0.7482715554687346,3.203274127365439,-1.841210005532491,-2.142771777388539,-0.06706768647329452,,1.470428091023604,1.514784379323821
2016-04-25,-1.918012680310349,-0.7591316423002658,1.744962653659068,-4.352768848176284,0.4393591704523053,3.344337947461241,-4.836813664519787,0.3851510336494207,3.735915491244167,-1.879114423177236,-2.193003894102605,-0.001500341921162743,,1.65321257345855,1.689264399397816
2016-04-26,-2.077366299840713,0.6797596573995865,0.3932539455423831,-4.701887180751549,1.400414581095389,2.849863387143319,-5.192126294646711,0.7256222323439514,3.532028574468729,-1.87032195581744,-2.240275797150947,-0.09503802222362595,,2.156806897542417,2.212117364728846
2016-04-27,-1.513856229908188,1.594589055925533,-0.2971834273253453,-4.647696481935466,1.197397693183105,2.360152566298582,-4.588567298824664,0.9846237772444215,3.133072705649344,-2.020195445255275,-2.473308191398909,-0.03660967521940672,,2.057752595837389,2.036873344828859
2016-04-28,0.07948566449595146,1.373188221364487,2.374008147710878,-3.155011719944521,0.02314369093938273,2.440968864908863,-2.971837805536452,0.4352593623252399,2.924623626324982,-1.43615167074631,-2.404482128103209,-2.160549289610008,,0.4682469880309334,0.3950921543095275
2016-04-29,-0.03672702283548954,1.359661665110585,1.006521635061508,-2.683437628694552,0.4970817549373241,1.291012449333097,-2.915283541701644,1.1825433029037,2.614279798307483,-1.498655109046776,-2.397252860775613,-1.617833215448157,,-0.2394967088523466,-0.3884206207429637
2016-05-02,-0.7899679644617725,1.96759595743336,2.333638455669827,-1.589316183273144,1.432310346091461,2.623008914985174,-1.837123246389947,2.122516263543261,3.262652539109705,-2.494056362032853,-2.329572429409312,-0.9898413190096653,,-0.5467618164165734,-0.7176824780761842
2016-05-03,-0.9584197744447835,1.442748074826335,-1.066347275408825,-2.043666976710719,0.3853367682395625,0.8239247716991536,-2.672484833940286,1.035049028459229,2.176210717664945,-2.472508576283941,-2.229154187748221,-0.551752196882857,,1.239365287171183,1.139105164266491
2016-05-04,-1.342377494743962,0.094728384226799,-1.078092038900736,-1.269858247382594,-1.268701012165907,0.3001118310674412,-2.149469288579762,0.2958027088085491,1.956251018664969,-2.804794252338149,-2.02045358897811,-0.5641456226311253,,0.4438549710734824,0.3996381441781141
2016-05-09,-0.6133880235515585,-0.1097791743547409,-1.086488201977504,-1.032628667079615,-1.223489765189344,0.4142377290535404,-1.900102126631692,0.8121574757639137,2.030860000115109,-2.954182149465191,-2.02200896150021,-0.5715288938001859,,1.149861437296795,1.151195921169387
2016-05-10,-1.006070065300036,-0.3952473856170322,-2.432325960006429,-1.602163326589534,-1.152667566930968,-1.402612720815677,-2.530009108722941,0.846763834797753,1.50919663811706,-2.863741418719879,-2.034543453598988,0.2926266600575835,,1.028215881441246,1.028785332459285
2016-05-11,-1.145398912865411,-0.6825456823743443,-3.768533302275194,-1.40649658753801,-1.247044692163811,-1.220893885255586,-2.550727835582566,-0.1055857690172077,1.48290090982001,-2.903869609344959,-2.03710358802532,-0.4709648197817196,,0.8379211094480965,0.8760744125490418
2016-05-12,-0.8196660041520001,-0.4493761951878656,-3.736255963795897,-1.023247081250668,-0.8417886726423911,-1.710164675817154,-1.739249408538002,0.2950199765863664,1.360022003613375,-2.869969115782971,-2.018454436960235,-0.4762900286086235,,0.837511268480361,0.856779091234612
2016-05-13,0.9336516757979616,-0.7399028540391416,-2.362416511564763,0.1507577479281424,-0.2563675251754069,-0.2101613703425678,-0.846462844032113,0.3406844702216681,2.141983419303913,-2.938347235967322,-2.067705724666736,0.2781314361624425,,-0.04152704758566882,-0.05090115051860999
2016-05-16,2.986016460767172,-0.7074930342185479,0.357495590928833,-0.1218614333836685,0.6694068713127888,1.241916524228961,-2.019753963761778,0.9857879011858919,2.726587888520443,-6.863529608049204,-2.056785521314035,0.5670175528229733,,-0.7244939834667639,-0.7257003039852515
2016-05-17,2.807348178216416,-0.6698190482221088,-1.660762845861022,-0.2661356247173414,0.9115833025353554,1.370534794859138,-1.811225265938558,-0.8646353183001405,3.113157754635436,-6.766034884715301,-2.046911119051218,-0.8408826465361183,,-2.813217295659265,-2.793442062766248
2016-05-18,3.033265644112659,0.1308645870876596,0.3827445632872897,0.516289269553644,1.976909116464742,3.472396125526252,-1.268340444518052,0.3928935057828573,3.19008519083689,-6.574635698142163,-1.958463830775038,0.5518956495697652,,-3.245297383259733,-3.281092666981311
2016-05-19,3.457707220193915,0.6002222243919825,0.3881087146419401,0.8356874806926144,4.543441341191027,3.543878303347618,-0.6060940147892303,2.706803319193259,3.061677397500716,-6.613696795765666,-1.752207233663527,0.5469536006113604,,-2.999313406473851,-3.18879671108241
2016-05-20,3.069140730904563,0.3178784665312008,-0.2736081152387818,0.752313405680083,2.339028989904183,3.635071075481789,-0.4735894428985108,0.687000993193802,3.657956311538351,-6.569788419783096,-1.615975401226382,0.3588476624851471,,-3.350433190571692,-3.311362552986456
2016-05-23,3.593926708910305,0.4704639466237552,0.4261697548841334,0.2435143110772842,2.538193867180906,3.044465550231101,-1.118345953677405,1.028730241985018,3.316957833709408,-7.298023144925181,-1.598582818549311,0.03175407468495428,,-2.584981951362487,-2.658227460855232
2016-05-24,3.934853268459481,0.391066422407217,1.790846923836335,1.200455845863523,1.515034041843316,3.800343746712085,-0.4089772341955353,0.03818503294815245,3.395287684662354,-6.982277470455521,-1.56425036694708,0.1136097990926725,,-4.162275755415184,-4.17882244381964
2016-05-25,2.274719014992513,1.815105194373387,1.791018762035895,-0.9770936996365323,2.728430912036456,4.547071344208089,-1.751380966105942,1.810638745123356,3.783985509365744,-4.582183222055916,-1.518212512651586,0.1183942314393299,,-2.185156204228362,-2.290489354915547
2016-05-26,2.799804882663469,0.576914016016049,1.793751971993356,-0.7685133534753584,1.866582916096618,3.916557418423371,-1.694255170382595,1.208518265747137,3.128200152239338,-4.729311282780335,-1.511086962995927,0.1239853360283593,,-2.247253247866073,-2.36648314066564
2016-05-27,2.228527129627203,1.81061438072553,2.481753928071972,-1.618510253065464,3.439984397689933,3.968816491415299,-1.714687159989591,1.99197476744479,3.207307222252189,-4.370892137356708,-1.37187526845166,0.01812894458030697,,-1.979428213058958,-2.12247401173135
2016-05-30,1.341419272126046,3.177865313816176,2.48315193208106,-1.318846427015105,4.076837563704343,4.023462553955941,-1.376382898845655,2.907781349545576,3.497622693491279,-5.053634045013769,-1.438970887450964,0.02337280158998714,,-2.159039089438378,-2.349205942753768
2016-05-31,0.08898292588008397,2.755635788877618,4.510081461939318,-2.566818680566417,3.811037776082341,4.737712420319369,-2.370901732282735,3.262116908938496,3.686985730453278,-4.451483476914013,-1.42417375965596,-0.3872733015202585,,-0.162346383204936,-0.3877879324003548
2016-06-01,-0.8268940550655974,0.731777612253204,2.460076859309618,-2.654394480387242,1.849781664540966,4.09727236710426,-2.47156620029332,1.414421984213911,3.555701025308835,-4.889905784597913,-1.247078344233605,-0.7679918886123207,,0.1204952100921947,0.03682254501779006
2016-06-02,-0.6757644168941948,1.496352588820279,2.465341658167548,-2.929049531442306,1.822002563096091,2.075693774245833,-2.432222922887054,0.8138224403005094,2.348930301990269,-4.917177234529244,-1.292441571207812,-0.7662178212544835,,1.07456677288512,1.029640187948249
2016-06-03,-1.424162312440887,1.142813683467919,2.461261809731521,-3.121681841985837,-0.4941300692596229,1.449931739875155,-1.939942795654287,0.4629344259014124,2.21312545351134,-5.11574934164956,-1.166033906243884,-0.7566413134579848,,0.8336734221775364,0.8637075932411877
2016-06-07,-3.102049333302621,0.782491256685224,2.451766823031552,-5.057525935244009,-1.013905231556032,1.528747489043967,-3.764560931037585,0.2146792630744523,2.080952173355474,-3.832611451037135,-1.136161951739177,-0.7491882231314098,,2.884263864212349,2.873400906130858
2016-06-08,-3.783079201832088,0.1513902594656829,3.108993992583443,-6.465568158962546,-1.975369078733753,0.1815841256387068,-5.674492888328057,-0.8590954568351722,0.9567981209892424,-3.278551162780917,-1.085875391617929,-1.455345121589297,,4.103044005798277,4.143300304235924
2016-06-09,-3.825799554429874,-1.958058674496224,0.3815901749433177,-6.218561102067602,-4.996217534675121,-2.521825622546047,-5.1503318033071,-1.950891202215479,-0.1871259546629093,-3.279242970526945,-0.6449994748812424,0.5967219465286953,,3.421914960960895,3.62306705993457
2016-06-10,-3.594944611268134,-2.337321055032413,-2.350134202529907,-5.427415380892339,-5.008114223683137,-5.862900549697726,-4.768921776772538,-3.157523119813393,-1.68699626683491,-3.14326839863183,-0.6463359228378683,3.046611685464647,,3.065329308970339,3.235018269843044
2016-06-13,-2.070312959887124,-3.114074105081194,-3.045305453086614,-2.130816622591723,-5.351298627385529,-4.919448516352819,-2.393995663308373,0.8751781240726513,-0.6038338104170703,-0.5738270051248328,-0.6561523858850672,2.622841876024517,,0.9451117666779046,1.154872248361079
2016-06-14,-1.509269330397184,-2.142361818165463,-4.433754067406613,-1.577670189215952,-2.880146964617332,-4.688192715822178,-2.633459710446738,-4.818648133169726,-0.6536524650507441,-0.48586083020575,-0.4271929512057756,1.957216339827334,,1.52292810421583,1.629887409538359
2016-06-15,-1.374771200531756,-1.674535028433663,-3.775613100289188,-1.471238731822695,-1.868780808410246,-3.742806237966223,-2.687309035697655,-4.739100223634372,-1.285102475769458,-0.4791948004099451,-0.3764112299505278,2.177518341660053,,1.299231843178177,1.399593177935911
2016-06-16,-1.128908911227815,-3.194457592548775,-5.845767725785413,-0.2978222293888089,-2.753696728886911,-3.478290236485002,-1.992819701780702,-5.534774256549664,-1.214558337268699,-0.3143520149216451,-0.4063732318265234,0.7256467043541195,,0.309515782424211,0.4708328207048635
2016-06-17,-1.612595348408585,-4.684640263044375,-5.834742856758959,-0.5158221139499254,-2.026266432773898,-3.209371324311911,-2.300684343358455,-5.288147930241872,-1.743648161070898,-0.3635995344765243,-0.7501443435310123,0.7220910667671183,,1.063436730073315,1.245018032956054
2016-06-20,-3.180588128921941,-2.066286326531662,-4.474531545072008,-2.519853150117878,-0.4913911141809963,-1.467115210061844,-3.540977274060576,-3.809177613628422,-0.7089132909325385,0.5658740953849974,-0.8013203363167607,1.479113983543785,,2.805187610684615,3.080842067271176
2016-06-21,-2.839757344398972,-1.946950729018257,-3.830689830413142,-2.437320884319468,-0.02581736323126829,-1.233449532482708,-3.580960263500339,-2.860221707355064,-0.3940383811601636,0.5584822677990535,-0.7923880537248097,1.469648599929394,,2.927612896085141,3.056081822833783
2016-06-22,-4.308439630554842,-1.07207653341817,-3.870358058355703,-3.181746963867101,0.2317487283700834,-0.2466587530564154,-4.490672444692716,-2.158835169140535,-0.3201251715588213,0.2564418772057946,-0.8237155302930392,1.452429068906816,,3.23617768415898,3.377652356689816
2016-06-23,-2.715923725354287,-2.345399118631727,-4.615268728548211,-3.17969808503169,-0.1788310442373592,-0.01160688488973889,-4.540074359866686,-2.794934531212253,-0.7482263346464273,-0.6513623580332475,-0.9092035783428896,1.195402999297027,,4.110081914556558,4.222614081261421
2016-06-24,0.8341375998172658,-5.487329681613479,-7.465908518309467,1.726941728637639,-5.222397954670638,-3.681291876738235,0.4500602681547019,-8.015611234316887,-2.867770270401854,4.476372341247296,0.1014439363223199,3.239487339833561,,-1.457747100703781,-1.053168089057287
2016-06-27,1.137800993883104,-8.923849684525527,-8.163539807360989,1.287257690011731,-8.140597767886794,-4.138959268210836,-0.05873204357384421,-9.579928409307836,-2.938827106464451,4.354291773016796,0.2129549426853025,3.158463591520109,,-1.115614065362834,-0.5693237449268719
2016-06-28,0.6209428913123138,-10.0,-8.161112233953622,0.8828057568506598,-8.708687074976508,-3.841825270529609,-0.2763194445565559,-10.0,-2.88436731888488,4.344028151859829,0.1407217945077379,3.134540075729166,,-1.581671302569678,-0.8879638669171402
2016-06-29,0.2065492871455735,-8.212244296545279,-8.110812309457456,-0.9086369502164651,-6.096266455705432,-2.684000235897516,-1.455915891594622,-7.577213279725123,-2.547759522171649,4.633232264302132,0.4383145772403303,3.112347201350211,,0.04607399372917416,0.6684789376717157
2016-06-30,-0.5326353246814379,-5.834680117048634,-8.062182052916636,-1.959770688372566,-4.451379362387502,-3.163485398331031,-1.708561460952674,-6.205987341852895,-3.150349359638454,4.802643120377414,0.4995883150567026,3.090326772057268,,0.02089144875073905,0.5412674064533753
2016-07-01,-1.253159387540641,-6.028635744465639,-6.643210674688447,-3.144680368527514,-4.521141580199298,-3.64535651645567,-2.055285191879226,-5.565850245049198,-2.799118945388063,5.001110551540333,0.4877253257854476,2.547093069718799,,0.9424058185928172,1.37758364854651
2016-07-04,-1.452127949742301,-5.371897110962294,-6.647394566185532,-3.580419812250772,-5.609973735127508,-4.149571708828122,-2.777232438103483,-6.770160481392669,-2.87382956552499,4.98764533136007,0.4009403024375865,2.530186568164901,,1.024550354406963,1.551085894811146
2016-07-05,0.2522450880027566,-5.086530283169932,-7.33050767085839,-3.334073762910172,-5.498841082987971,-4.643012045315996,-3.633068804891273,-6.352361380510438,-3.239472580194222,4.270733449090841,0.397817086936338,2.465164731360319,,0.8089570599036386,1.210220659355072
2016-07-06,3.731370622237035,-5.522253874444754,-5.926253676327297,-0.2961765320166333,-6.705652494744639,-4.313390118104455,-0.4197947635654885,-7.080565671444052,-2.067114621802132,5.232919450205749,0.4263119816310161,2.320675989538607,,-2.990996463349372,-2.559342139882246
2016-07-07,2.404483084249747,-2.964597731846769,-5.208055963933958,-2.023645506632306,-5.939813690285932,-6.462819596908469,-1.829717418211154,-6.481704607191421,-4.023577556632154,5.796332194283915,0.1790097099847598,1.67748633341198,,-2.779292413888012,-2.436956091268618
2016-07-08,2.528232306960359,-2.578918130052838,0.3422737657925202,-1.255868033849643,-5.366984596497456,-3.690281855402672,-1.85662162239457,-5.153826190105393,-2.037780829457781,5.773545517223118,0.1846487596939442,0.5488735542436249,,-3.093881584738733,-2.920346393800771
2016-07-11,-1.612402641483285,-2.050170013728749,-0.3626435339646058,-3.426156493623097,-4.979634997601154,-3.460840329133746,-3.406315614248625,-5.33403873610032,-0.9034677382094694,4.974865894371799,0.1775918723462524,0.3688110805115832,,-1.001520193925174,-0.8052781889645844
2016-07-12,-1.994782612425563,-3.239479953749913,-0.3690536526248249,-3.343358399062484,-4.233123176722875,-3.244868970094588,-4.545216401601619,-4.799760581456006,-1.25718900611804,4.871699865194851,-0.04515974490578125,0.3624031132553852,,1.418566281663711,1.564325236886693
