year_month,069500_return,114260_return,153130_return,069500_ma_pos,114260_ma_pos,153130_ma_pos,069500_momentum,114260_momentum,153130_momentum,069500_vol,114260_vol,153130_vol,069500_rs,114260_rs,153130_rs
2013-04,1.4540783468364449,3.2875466005012584,4.355039725016488,0.5332768209872918,-1.9534888362092515,-0.69191091333765,-0.4284331361908184,0.2812758787598091,-0.9205546368443638,-1.078144716339558,4.650618923689828,-0.7314660489762491,,-1.9113135743908267,-2.1546564613375185
2013-05,-2.506824451767243,10.0,3.1526589593500463,-1.636662958785133,10.0,0.8378368035975432,-1.0956840420069485,9.47457104307809,-0.0751978572657288,-2.3403570855758264,3.2304037349450936,-1.169802840036302,,2.863567827872125,1.9432500912298776
2013-06,7.695176565437213,5.734042133655125,2.4221337660920743,6.010211034552126,8.437800558375217,1.9489301316962977,7.897204586687964,9.350474579493897,1.367848974998256,6.260124607035657,10.0,-1.1836108992331786,,-6.983271764797906,-7.613028209108032
2013-07,-4.422103351669747,-0.4586048468800738,3.3602964631691465,0.3018835215753217,5.007432544326891,4.337322407459649,1.8096164191116744,6.848521057946399,2.9915967173830182,1.6508771206851351,1.591806647075452,-1.3038544082915653,,2.560807635049013,2.589159014068521
2013-08,-1.3855647171203442,-2.200609960230616,1.4111229256456976,-3.1594041164803555,0.8943824992833559,3.724802453301522,3.183853832758963,4.012213719403394,3.935678957829961,1.1008277658842225,-0.522349467730318,-1.4347308636136362,,1.321041181842045,1.4686212638730338
2013-09,-6.159888605365474,-5.215296554780311,-1.7651123469867904,-5.17106545616994,-2.9765071191111145,1.192433086972382,-5.175125573048296,0.3051959461233671,2.435329323505869,-3.575798489730253,1.5741636523102307,-1.2013075520514884,,6.022258063724633,6.388214755744959
2013-10,-1.872240694761973,-0.991461013279172,-0.3076796211410707,-4.179265485082161,-2.7015541713951023,0.945399654046635,-4.398289205973495,0.6062507488186272,1.286019662631313,-2.3282615371807456,-1.9312125996679008,-1.3699522527665713,,1.9800551123273495,1.9693772692671776
2013-11,-0.0269788383411114,4.72972031447146,1.5520742869846162,-4.18835139575101,2.4324987764123174,2.255213774953085,-3.8431808569082886,4.459442653057865,3.592405506679502,2.5622784350480963,-1.8492935831270665,-1.3919709500086517,,0.8881488777574427,0.2991815853887799
2013-12,1.4153423997376096,-3.992032719095161,-0.6863806883538843,-2.4415268107747377,-2.6470468921594845,-0.0609849314779602,-4.049822081890299,-2.590506424958101,0.912718839833768,-3.277230131397584,0.4176802439816069,-0.9625068604709366,,-1.938102635111142,-1.4056821017370718
2014-01,4.570026262007655,-0.4786735822233374,-0.6330911033480116,2.0878425175063158,-2.430584580207715,-0.6395821313265233,2.4977841173573188,-0.2995778861310904,0.8464594771579154,1.7030208657757004,-1.5226011939097692,-4.923108368771813,,-4.210287420251452,-4.147362119028834
2014-02,-2.0879488714433245,-1.7595270543358263,2.0008464080168187,-1.415484919276388,-2.521173947439024,1.3255570911785428,-2.685105964394692,-4.377202774064799,1.1323615144363015,-0.4534267868459286,-3.5175257496133208,-3.3278371865921272,,3.2119585882020765,3.3364927105632898
2014-03,-1.1512641636153302,-0.8232950891477854,0.8583439687197414,-1.9788891218909164,-2.410155520406345,2.1626824879025497,0.5117650530460888,-2.025237193270096,1.4905130863525893,-1.478490813960103,-1.11073336863574,-1.864387665810712,,0.1372434041955363,0.2365625720976165
2014-04,1.8169451546418345,-1.6126364579914667,-2.1211512956459813,1.0797096631640024,-1.7652925302882407,-1.5756127542141771,1.9517526945045256,-1.6835038864851928,1.2122399743592132,-6.9822395697926485,-3.745667643758943,-2.177799568071135,,-1.6717496963757852,-1.4697279375622607
2014-05,-1.8479312693790657,-2.8690670641877523,-2.060743750483928,-1.1960628432829683,-4.084353649844695,1.247856984901853,-0.2040623995712678,-4.9440935610797325,0.2659620146961538,-2.892107530903654,8.315375058929014,-1.2013336061337592,,1.0950375843771982,1.3001935990839442
2014-06,1.363836207311809,-4.378373355317614,-2.8977834092285546,-0.6020762425219259,-6.28052477233279,-2.9523701456816425,-0.1336598828682713,-6.760411408549881,-7.078147283394963,-1.980114160723181,-2.81758641116894,-2.670054857560138,,-2.031033987535519,-1.505092212718915
2014-07,-3.9950282299276823,0.1767930102493471,-7.039982538516359,-5.8396095722266725,-5.06783525966291,-10.0,-6.269295423068804,-6.3702020711026455,-10.0,-4.642286382556407,-1.8540486527934543,5.160438366533809,,3.634076545951368,3.60953453600671
2014-08,3.978107628743433,0.7246212871155767,2.6539077033555887,-0.0834506430686417,-3.281721920114568,-3.942935846506712,1.418307961676434,-4.549894831134181,-6.303910060056919,-2.675696427904006,-4.531503224561577,10.0,,-4.655241309724784,-4.714908599821526
2014-09,6.335253238615014,-7.099284518471646,-5.973591102364809,5.6530073894790025,-7.813418433281396,-5.269134208967683,4.168354773746575,-7.799013087650591,-9.954632264361184,-6.5027433526325655,-1.2260587950741395,10.0,,-7.013590793101265,-6.231014377287464
2014-10,1.0584573445878702,-2.3207281983639123,2.36727378351464,2.741327901769948,-8.535250425936267,-2.303163716036204,7.044260207091748,-7.695251910411337,-5.563703789909616,3.8248300116938343,0.5136825717035193,-1.63747692440986,,-3.542748610893466,-3.1082719887612136
2014-11,-2.5319530785937348,1.2952859809028734,6.156288488376936,-0.7631822414136233,-4.169821591993454,3.8307928819210506,3.3832364561020984,-6.461084528465895,-0.91588503563256,-4.783435298568507,-1.0131873447463549,-1.2469690406779474,,3.2726313487588814,3.771575753705619
2014-12,1.9700866143476512,4.781746427821235,9.13022982070502,2.247982784219396,-0.043064575075837,8.547467250936737,5.285817411244541,-1.3595792012207484,6.943080844995759,1.1956385730298107,0.2083208372909944,-1.5236133701423384,,-2.5438371834961684,-3.0126105334623565
2015-01,-4.162329106534704,-4.1705823207897526,1.7601896181130126,-3.3935981256568946,-2.6182632084529853,5.932788697576957,-1.5510702134427554,-2.4584665925956526,6.207320940361517,3.4871902756421203,5.229496489715362,-0.622964319234177,,3.9815991671578943,4.426628573768345
2015-02,0.4119372629952411,4.340587336953509,4.793658309587319,-2.7475424973200475,3.665524655972515,6.519164906637717,0.8822285402750775,1.2910545356670375,7.578584703416827,-8.727619796001466,-1.6342734976156352,-1.255343585366708,,1.0771659085092165,0.7276850210768943
2015-03,-1.2978378026824449,-6.67968661909976,-3.6845413457849183,-4.004652261483086,-5.465892785963009,1.8597293777045087,-3.3453868867016645,-4.889945097294408,2.257263662956185,0.5078141550456531,-2.3363507762130644,-1.5104125222761036,,1.0783502822458306,1.7762546711633114
2015-04,-6.563800116162787,10.0,8.606860379706111,-5.797702034378495,9.706981580292476,7.260254082817019,-8.63734880003072,8.502969077031585,8.163610105905247,-1.8451578513262403,-0.0944695520551604,-2.071637117034552,,7.445438615493041,6.647413389332174
2015-05,4.702484441950017,-0.7348493297239609,4.2145453679488245,-0.5198797754483144,1.606825164187626,6.753023295978776,-1.7724524911058126,3.950049658771123,7.3406556093763955,7.277108662650572,6.167822783828427,-1.6381858009073589,,-4.625436984247637,-4.98933701211265
2015-06,2.050329773209433,5.459063137001556,4.233038325260429,2.6220175165612822,6.1605359486150535,6.908575871464766,1.1294274146873362,7.670357738926986,6.726047151073744,-1.1131966351968816,-5.526999966175008,-1.62917374529675,,-2.5532723138426263,-3.1683302873185943
2015-07,5.415500474199972,0.1361950374563099,4.922155272960588,5.247127016167235,4.463107355979942,6.919413207839352,6.388924725052137,5.5672958908586745,6.87041249829215,5.597515692755437,-3.580814510029976,-2.5693379671485443,,-5.443182715669181,-5.545757200170442
2015-08,4.872648585658778,0.5769716381802678,5.345164526007289,5.932394768765208,3.435318718121141,7.744873741936324,6.930943085056624,5.541470597763983,7.456159606009583,9.27592214924571,-3.869508291299535,-2.373483697049658,,-4.744901216131575,-4.964777981492796
2015-09,-3.2133728010970817,-2.924261183764949,1.297338175628393,0.8711612936351275,-1.9157840767280307,4.765010728123046,1.852006912838296,1.6724415511967208,6.292897118071728,8.587512378182112,-0.6818552919417173,-1.7148782096369806,,4.462824107770697,4.926800350357095
2015-10,-5.602473460962811,4.293712561117259,6.116384494141314,-5.049842278550345,2.8294009125659425,7.118411946879165,-1.6427804654935412,4.822503091504189,7.320466464734212,-3.267068991458577,-4.803496219695122,-4.316203494472927,,7.194295414176514,6.865235525292055
2015-11,2.591993012586808,5.870995394822133,8.760908422518463,-0.7022010049788083,6.521903673164824,10.0,-0.4359817098227556,7.616552048700631,8.578923141765836,3.595820025143933,-0.0039055201400556,-1.2353324629056248,,-2.1541995834959766,-2.7006906829657726
2015-12,2.316704234952116,-2.362056279280853,-2.431482513793898,-0.1702495842458316,0.3751545051735947,3.834607365576227,-0.4927127797553433,2.993444474329904,5.094267819108432,1.28755785222842,-1.0763452410163998,10.0,,-0.9304802188209378,-0.6438013878596929
2016-01,3.5051504976529406,-1.1371998093084332,0.8467748085829503,1.512363778174577,-1.3802404630940828,3.0239438517367505,3.760834402426255,2.219861494801851,5.164018583429487,7.614522476438021,-4.089959072699023,-3.539290851666527,,-4.046786158468613,-3.90879712921942
2016-02,-2.7270242800233224,-3.911209215383885,-2.0751522954572232,-1.1758104587829683,-3.450404478596421,1.091948522726728,-2.724874112974507,-2.904122932385585,2.117134855601447,3.1237400803592674,-0.2114847762531219,3.2178212952215413,,3.846677462144689,4.232938313954482
2016-03,-2.757238715246463,4.53012707143956,2.615763621945999,-4.249651379088146,-0.6076726756517014,1.853616532050557,-3.5215541291068506,-0.1127899635783923,2.8077086287711115,-7.696606867224435,10.0,1.927951872688622,,3.08558575374774,3.045410462687193
2016-04,-0.0367589753314592,1.3598330856292506,1.0042587814427406,-2.6834284209399413,0.4970617036955739,1.2901961377239932,-2.9152851632557173,1.182506773628316,2.614009117014616,-1.498605157903696,-2.3972594043403763,-1.616547271458198,,-0.2395342609991957,-0.3884601082600986
2016-05,0.0889938878277513,2.7554347014151097,4.512269232615909,-2.5667949789728626,3.810692833067159,4.739057003962098,-2.370896938277237,3.2619617764107063,3.688127048349259,-4.451451089552955,-1.4241559521763474,-0.3693938586707517,,-0.1623424557567813,-0.3877589595485758
2016-06,-0.5326121607900678,-5.834686879231519,-8.059575241317408,-1.959760568934044,-4.451427767785009,-3.1602991585869864,-1.7085684549737397,-6.205965665857446,-3.1501588390723128,4.802488545382886,0.4998078408938923,3.089908029023294,,0.0209187805147365,0.5412882617654474
2016-07,-2.269090434400104,1.163264064823661,3.0451675757599848,-3.99898593750418,-0.8592025603963961,1.1160896991032931,-5.892092772623087,-2.446349269647458,0.3909787643228448,-2.0389921207226727,-1.6071304380534503,-1.0631551416921965,,3.1857365623576555,3.1537706617616355
2016-08,-1.3877015756277626,6.535839230286009,6.762193352661903,-3.082816853535558,5.843946037911634,8.34608332432558,-4.935392550492,4.738906342877427,7.163381421977892,-4.207836716904271,-0.855791610882462,-0.4791118473133529,,0.8902965404923211,0.4681670874576272
2016-09,1.509446537491224,0.852781826209731,3.1007631758214336,-1.4132939786463108,0.918567777333177,6.020748446978505,-3.3728689791379973,2.9361313302716026,6.918639946304413,1.3128419701506175,-0.0607510079121191,-1.3671312390668473,,-0.941782659800428,-0.9474737664007236
2016-10,1.7818304547028816,8.035228873271857,6.9682740229481,1.1972633089108935,8.093174124104326,8.998338857237934,0.7774012589551158,8.445860615759802,9.748002719355732,-2.8551096789205603,-1.4187855131445342,-3.929428321200088,,-2.612643558988699,-3.275939564396797
2016-11,-0.7946972178797187,9.288028808890529,10.0,0.7771577652451858,9.5498225622364,10.0,0.2860859071516339,10.0,10.0,0.8641641346425069,1.7413522060416904,4.405859498738819,,0.0051284320189682,-1.1555763050737016
2016-12,-4.44040321277962,-4.11033190565133,-4.90859907976699,-3.259608203121436,1.9557228560400373,2.945461780257226,-3.9471112300281823,5.918352375290088,4.924079113282418,-4.652110638914014,-0.4899545952582254,0.0390068065289733,,3.9164301469746574,4.3146295259888445
2017-01,-3.746973735385081,1.4721357526042846,-3.202704344956968,-5.346268687514158,2.195683861464856,-0.1937862134712211,-4.9909884286740365,5.056195050771684,2.3618297300854474,-3.1265681316967764,-1.567800172393306,-1.7389439192903922,,3.800459446865843,3.61073788177745
2017-02,1.6492098277699254,-0.7475314109971656,-2.006316148921277,-1.6853641056416917,0.4786564680772486,-1.3413542107587877,-2.826902311275762,1.6900885318935297,-1.3986874964980394,-5.64567409692871,-1.6773203785321913,-2.654410047615381,,-3.132689507023773,-2.7431951680959967
2017-03,-5.679512090833486,-3.743138473755306,-0.1638170073137208,-5.114287855133387,-2.368065017910701,-1.5863893169514631,-5.852312382268127,0.8050898358591851,-0.2309129602736301,-3.6536836200478575,0.5514359074736052,-6.057505643273001,,3.180500573793613,3.605835146414936
2017-04,-2.093543103125345,-0.0263452556278226,-0.6031650581064059,-7.02381574226396,-1.7847975921017936,-1.7169801720292597,-5.9814603345165205,-0.0280855920100097,-1.4411096066049307,-2.9628706851935886,0.809517008789254,-5.787982053290067,,1.6331312486509395,1.5507586279909695
2017-05,-7.179510949486424,-2.1252779712152785,-3.0945285072942537,-7.935530911837551,-3.201420959822464,-2.1886578436360486,-10.0,-3.719029713951594,-4.602488037166005,3.098693626808525,-3.3812097820152545,-2.2169818648614026,,7.175090551453272,7.185247279479894
2017-06,-0.9620879282448532,0.6222005144452994,1.3174242105662897,-4.73456311507262,-0.7842726263564053,0.0306270642948079,-6.26895733061803,-1.011524966491317,-1.7729296458087869,-1.6841031220007143,-2.9697408210571528,0.7187751524308859,,0.5060033611723922,0.3746951161247792
2017-07,2.682985721833865,-1.582210716261752,-1.8452051971158336,0.5925200170335888,-2.3761368866310955,-1.7261819118895665,-3.1003430867064106,-2.217693241207228,-3.3720210510844884,0.4177288144254103,-5.297353294741494,-6.798211125244393,,-2.779623965129092,-2.492185046883879
2017-08,7.055688386004055,-1.1742916988962897,1.0521881365975598,4.839276567678915,-3.0585308126696247,-0.5068613540202165,2.1353117315429344,-2.7403237570835204,0.0927722008421674,3.435502957907855,-1.5841428599379743,2.545201953635093,,-7.250476058130913,-6.710767781481528
2017-09,-1.5458433232722872,3.027352170359157,1.312781396549074,1.5057857297761312,1.643076787141207,0.9911608838586718,1.0153420367010038,0.3894056969431942,-0.6857030782960182,0.7838457521239806,1.1216776364454015,3.296043375223779,,0.7592204727803922,0.5200977001444357
2017-10,-4.64399591023067,9.106197490431912,9.779434952645603,-3.070207888967801,7.233881931887829,9.31651364177652,-2.746236609403108,7.254879883182127,8.018669404119285,0.1147634067092879,3.6337426943844937,10.0,,4.589164239176666,3.527084566320164
2017-11,8.544413662298838,-3.9698325916728834,2.096609141434781,6.7754316903676015,-0.3857625006058814,5.92769731148723,5.81612803246089,0.3705690630134752,5.582583076145599,0.674197950129205,-3.74951570991085,-4.540341702400591,,-9.573323238687024,-9.006970802780037
2017-12,3.981094635540651,-1.8242781733662767,-5.654598767405697,4.8048024923814365,-0.0859215206763026,-0.4291248889831801,5.429238900767994,2.102211615666453,2.2352295452077646,8.574743496671392,-2.784976274871134,1.8542441003219616,,-3.8699537129154726,-3.74603696980686
2018-01,0.1405175024119919,5.483654691815535,-4.587599939746959,2.025649432450709,5.503601352435121,-4.187749725246245,5.05795331738299,4.486563801106865,-3.4324686689886312,3.002302486154042,2.356197038687724,-1.3601149048636854,,0.6905668471396731,0.2179650669870537
2018-02,9.840936731338807,-4.004884638626142,-4.657986524636987,7.805365774288488,-1.7718015030190648,-7.902585182047072,9.082244563017264,-0.0634764302459705,-7.0033848546572965,10.0,6.220650894148953,0.7745485691120201,,-9.089635040215926,-9.101284033659736
2018-03,0.6661909190138406,-5.277349531824697,-0.9517732981478936,5.686707791339285,-6.226342655097175,-5.229596434161984,4.7472643923412585,-1.5876442622968423,-5.1576974716623205,5.403101565161032,-5.6093041253358535,-2.912597129310516,,-1.0515162870038384,-0.7287877863314862
2018-04,-1.7468011230034772,-2.130483143967305,-3.9831474951640806,0.7340740742918008,-4.576065003878878,-5.764681207919181,4.73934680976218,-5.757830268744915,-6.867843211797233,0.1340533590378995,-2.036379118936332,-3.181280922586667,,1.1989831673710551,1.3444713609709829
2018-05,5.328099727142723,-2.1629651715975577,-3.5947982088223918,5.167948150661095,-5.808514264069712,-5.611630265019253,6.286901988420955,-6.011780006448997,-7.513849859535982,-1.0209330598837896,-0.7274899841941593,-1.2432976369084985,,-4.584332236614131,-4.589611568245693
2018-06,4.0557691133251055,-4.508310322547727,-1.754111958087181,7.383577189287067,-7.576464043604945,-3.564501328294573,7.120599215387617,-7.185561597102444,-6.591075296837607,0.8672197983527813,-1.0697177986063933,-2.6012896276654773,,-6.576373956672789,-6.483649710991879
2018-07,-2.062393817335459,-1.3407779131028716,-0.8460446161375444,3.3696135039057658,-4.470643507753766,-1.5439739550998848,5.179867404049029,-6.393523226740308,-3.5517590682527764,-5.953337243482066,-4.557408912532066,-0.5657405738469647,,2.00450675103258,2.175733588496385
2018-08,-2.7895548780196187,-6.935890872053435,-2.1813447671238797,0.0006556294632893,-7.071492363069382,-2.7277157993144834,2.9588573879220856,-8.594296973441724,-3.825310659678874,-3.616325214225107,-4.753786365761589,-2.1950468690547136,,-0.0659929458383563,0.5792191794325963
2018-09,-1.6871362182298273,1.6438496544165089,1.4981207458548875,-1.4615846341664067,-1.897665967578623,-0.702285266612658,0.8372985615335207,-3.7522639028776616,-2.757546691019168,-2.407044633838999,0.9535397849679256,5.655028458712917,,1.740268393754067,1.7409727742702952
2018-10,10.0,-3.427234273984837,-1.0570598213473898,10.0,-3.983423671183923,-0.9051854622019848,9.846853581415663,-5.115243221885848,-2.38088266271094,8.019598870534391,2.70705735722569,1.7322267135028897,,-10.0,-10.0
2018-11,-1.2120031130366913,-2.558859386495537,2.701098309230274,1.9989368800421567,-3.525235652734384,1.467400716626675,3.815975208988152,-3.846063249522128,-0.1550602791792774,-2.243961937437016,-2.050515117009989,-0.5484164889550129,,5.397624139238149,5.698110724651942
2018-12,1.9424349375959888,-0.4377246886803511,-2.829591714141512,1.5263784950565893,-2.2492270821835145,-3.3051987495959745,5.52933288594185,-3.874877512598076,-3.0685242261834618,1.2674011078231966,-0.5224758983268325,0.5466935670303085,,-1.776481255487452,-1.660500539713281
2019-01,-10.0,2.3372357511498283,-2.728102590672228,-10.0,-0.0140793713127231,-3.437323351971334,-10.0,-1.7137975531966232,-3.7347770118519854,-1.3515344127413944,-9.614424052223344,4.345372361912216,,10.0,10.0
2019-02,-1.57177120269461,2.256222167774426,-2.0630351268156093,-5.545272241416043,1.9899788545435515,-3.5561084394664344,-5.9794316987165725,-0.3530691201903812,-3.771897351447069,-1.6039709010911951,-8.512435005736778,-1.9213798523875407,,1.6430088441982684,1.5305048023937724
2019-03,1.491398830438858,-4.083944375298627,-3.1328499127176883,-2.8114948257703065,-5.158883756534076,-6.489508889971306,-2.7096357658046832,-2.1050977629715275,-5.542484932392408,-2.242680624867731,-0.8242119271072872,-5.254630592746562,,-3.281724145876895,-3.106409710882652
2019-04,-1.5594861915221017,2.071857276786021,0.6999948917164266,-3.2235900768953343,0.0321284724531932,-2.282376567537497,-5.512896757496774,0.3744398604098201,-4.0497355056639215,-1.2132692065007462,1.4783246234735223,-1.2289870929106153,,2.0041522553720967,1.9513153156996543
2019-05,6.383605307385558,-4.352176063405668,-2.2277499375504743,2.8981405014884216,-4.565683625315445,-6.097326825433634,1.3864025350000928,-3.068240817663363,-8.471151813967476,0.4738650592899671,-4.076076582013387,-7.259678018415904,,-5.92347484901439,-5.897129302746745
2019-06,-5.652713033958154,-3.2524086220611093,-4.280755365620385,-3.2817295979002834,-2.531439737350328,-4.6978885523850495,-6.3054291124832575,-0.3429387517166946,-7.987055806625047,-3.9275538030695305,6.133460053630183,2.9689590176145657,,6.241289789738173,6.432483090364741
2019-07,1.5989084744270246,-2.887223595961386,-8.835504395688282,1.4881864901046034,-6.237606010082985,-8.592755930895223,1.939922324366256,-6.711744294599583,-10.0,-0.0532504533049556,-1.2954996889880337,-0.5988926669735688,,-2.91704978231899,-2.7377130425408893
2019-08,1.8018027027373889,-0.5758085301611282,-0.741158778435159,1.1694190179292463,-0.6092958327144827,-3.537111153389957,1.4206062588079384,-4.252746027415478,-6.376249656451634,2.38203165122296,9.37220418945024,-0.2722250590869067,,-1.823749304373007,-1.8373980124971545
2019-09,-6.743479321745118,7.740491620129417,10.0,-3.857793319926116,5.699925863993538,8.814816030544538,-3.483492093399473,5.452512240075153,4.786352506425776,-3.230457028562894,5.678961391289345,1.3155925063365617,,6.446596713318936,6.2413103399282726
2019-10,-0.8171163843631651,8.013022025034152,7.631923074898132,-4.112752850975148,10.0,10.0,-2.5334706318515887,10.0,8.639910049034002,-0.6072031385317431,9.73111150530132,9.075953579772431,,1.541789261398669,1.0563909243825915
2019-11,1.1806499583660397,-1.5265144397175971,4.678927580839973,-0.1484629331541922,2.879461707831981,8.544768737512053,-4.923937126199169,5.646641512066769,9.527750116332632,3.311163368676663,1.4344295020633155,-7.854097925090368,,-0.5720383599459504,-0.4451064384645403
2019-12,-6.099789056596972,1.3186211488545552,2.631987617219852,-7.223916122146935,3.104009233490891,6.639886156325203,-6.6066182759422665,5.017080803459464,7.747181723156569,-3.176609890755117,-0.3473935369693521,3.202632119894964,,4.149281928907035,4.341548528580286
2020-01,3.605938502343237,-2.0116604058953644,-2.67204350238503,1.4983503024457112,-0.8754043607596351,1.9287647721032573,-0.8247967150996547,1.8247645989694063,4.417357920696492,10.0,7.874130966727451,8.111161635365404,,-3.846664332923433,-3.86791355395363
2020-02,5.977193202625616,-4.022288115945255,1.0188105711157762,9.594867876654952,-4.783794758286921,1.5922853338226606,2.588677548942118,-0.5324240953732581,4.604500332866936,10.0,4.813983554039465,10.0,,-6.745472421467476,-6.6994863127369095
2020-03,6.9956055012699885,3.094407745024637,-0.9655602893025264,6.896573618558075,-0.9629237964033538,0.2135898166483265,8.902897351526692,1.138451971026867,1.1964135268869096,10.0,10.0,10.0,,-6.304678807189075,-6.577017567659674
2020-04,-5.00177988035198,-0.9529989506076476,-1.0195905761394113,-0.4960446366956942,-1.2719386602961855,-0.3351793131013448,0.6845906038703651,-2.514896742301617,0.0834455704696145,3.1254600634050704,-1.1659354172441765,-2.0971075058510027,,5.735642605963848,5.865421372277967
2020-05,-2.250723952457305,-4.316837665722977,-1.2685027602020484,-3.067051565130174,-2.9080330874697147,-1.9369437095983175,-0.0218783911818456,-3.5106453340933923,-1.3318403490692248,-0.0449047766040451,-3.2795370671947093,-1.3452272904256548,,2.2962141794659,2.505685583754778
2020-06,-0.9194680191371042,1.813347911532598,8.943899431028456,-2.270448852343306,-0.2893474639649849,5.237501320893857,-4.086864384861364,-1.4262756815314075,4.565445401914789,3.7895385305463503,-2.8112515308373487,-4.813854806160618,,1.9433321234462768,1.9017638052168415
2020-07,-2.1451009928364537,-0.6699145734234696,6.092921342729466,-4.243518646153129,-1.0440419206042848,7.174149576631863,-3.974959113435193,-2.915670153795321,6.16060493332866,-1.5030569615742242,-4.832798283726755,-6.854271517455965,,2.608218794986435,2.728626243274704
2020-08,-0.3767360830203895,6.231902659299148,7.816491107166525,-2.2618469562537418,5.747512403512376,10.0,-3.364306612448182,5.469077317837491,10.0,-0.2343615906930971,-3.060520691999354,-4.01859396357195,,0.1894499155679976,-0.0135941489364821
2020-09,0.7809560473815396,-4.593576961583199,5.384708103475124,-0.6116589598064467,0.2593742478488068,8.074127883737544,-5.818011579029163,-0.2934813233448253,10.0,-1.2324724523061217,-2.7699687850923844,-1.9387435806879127,,-0.5512505874304926,-0.3995767548673813
2020-10,1.8022032105890888,4.457641805101244,2.8478152086403123,2.578080137115737,3.697950668446527,6.0584949067381135,-0.872046967281743,4.285394274596224,7.895223069207205,-2.6465931655531323,-2.5790948451452045,4.14307603257898,,-0.9168470534350734,-1.0728414856713206
2020-11,-5.577898138025023,2.7669621872711456,4.939558022077577,-3.380368878179945,5.488451587957517,6.137353802017229,-5.7983369967135445,6.633513343218991,7.795820972923078,-2.2703808589219667,-2.7722487573461696,-4.390021134953747,,6.3997077555838535,6.270356879837653
2020-12,-4.394056016087983,1.606031880395642,3.613013850398232,-6.559175949838099,4.689450342611537,5.490757549798807,-8.31900845232745,6.432035525953549,6.293809892645454,-1.801632849433746,-2.451468410020213,-2.6809267399531937,,5.0752366759590135,5.038712295442953
2021-01,-0.3463247148843267,0.5783211155806773,0.6393607374693848,-2.015609924944105,3.266819709016369,3.6008081417771933,-5.731456256718529,5.094078790172324,4.872234075463248,1.6579032378294811,-2.496430519264236,4.4049473447748015,,1.2374999723324345,1.212710136512883
2021-02,2.6596377966575915,2.21975249409862,0.9788970348420554,-0.401098592721818,4.2733185490853005,2.7175347637967056,-2.405342084811412,4.512843974525569,3.808148678933043,0.1755506447234794,-1.888708449266319,-1.3530353951842806,,-2.7406990915868894,-2.786814503441433
2021-03,2.729817636231562,4.206677124147555,1.5962956285112493,1.13748488270008,4.135286327215286,2.4729909910911707,-1.5920377029112098,5.493546109646424,3.1006862261439743,-3.4611375939499007,2.9825024503768995,-1.9307863565832768,,-2.0693456143630047,-2.164297043369617
