year_month,Date,etf_count,eligible_signal_count,risk_event_count,relief_event_count,risk_event_ratio,relief_event_ratio,event_balance_raw,event_intensity_raw,event_balance_label,event_intensity_label,event_balance_ma_1m,event_intensity_ma_1m,event_balance_ma_3m,event_intensity_ma_3m,event_balance_ma_6m,event_intensity_ma_6m,event_balance_ma_12m,event_intensity_ma_12m,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label
2019-02,2019-02-28,3,28,1,12,0.03571428571428571,0.42857142857142855,-0.39285714285714285,0.46428571428571425,relief_event_dominant,high_intensity,-0.38945578231292516,0.5731292517006802,-0.1950113378684807,0.5385487528344671,-0.12811791383219953,0.536281179138322,-0.14525069286974052,0.578031830015957,-0.25443436633912825,0.5558757453598724,relief_accumulation,high_accumulated_intensity
2019-03,2019-03-31,3,28,1,15,0.03571428571428571,0.5357142857142857,-0.5,0.5714285714285714,relief_event_dominant,high_intensity,-0.24319727891156465,0.413265306122449,-0.28854875283446707,0.5005668934240363,-0.11054421768707483,0.5090702947845804,-0.16792642983119177,0.5637440161249686,-0.22274502393550014,0.4736646510456034,relief_accumulation,high_accumulated_intensity
2019-04,2019-04-30,3,28,0,7,0.0,0.25,-0.25,0.25,relief_event_dominant,medium_intensity,-0.22448979591836735,0.5,-0.28514739229024944,0.49489795918367346,-0.16383219954648529,0.5181405895691611,-0.17173721340388007,0.5499391114470479,-0.22528029730410684,0.507091416813639,relief_accumulation,high_accumulated_intensity
2019-05,2019-05-31,3,28,3,16,0.10714285714285714,0.5714285714285714,-0.46428571428571425,0.6785714285714285,relief_event_dominant,high_intensity,-0.28231292517006806,0.5578231292517006,-0.24943310657596374,0.4897959183673469,-0.2222222222222222,0.514172335600907,-0.1832115562274292,0.5552721088435375,-0.25052070210800376,0.5284297052154194,relief_accumulation,high_accumulated_intensity
2019-06,2019-06-30,3,28,4,14,0.14285714285714285,0.5,-0.35714285714285715,0.6428571428571428,relief_event_dominant,high_intensity,-0.4982993197278911,0.6309523809523809,-0.3356009070294785,0.5578231292517006,-0.30895691609977327,0.5289115646258503,-0.19968820861678005,0.5596655328798186,-0.38176020408163264,0.5814767573696145,relief_accumulation,high_accumulated_intensity
2019-07,2019-07-31,3,28,0,14,0.0,0.5,-0.5,0.5,relief_event_dominant,high_intensity,-0.4217687074829932,0.4489795918367347,-0.3985260770975057,0.5447845804988661,-0.3418367346938776,0.5198412698412699,-0.21740362811791383,0.5291950113378685,-0.37837301587301586,0.49991496598639457,relief_accumulation,high_accumulated_intensity
2019-08,2019-08-31,3,28,3,9,0.10714285714285714,0.32142857142857145,-0.2142857142857143,0.4285714285714286,relief_event_dominant,high_intensity,-0.38265306122448983,0.6649659863945578,-0.4319727891156463,0.5804988662131519,-0.340702947845805,0.5351473922902494,-0.23441043083900226,0.5357142857142857,-0.3742346938775511,0.6007369614512472,relief_accumulation,high_accumulated_intensity
2019-09,2019-09-30,3,28,13,6,0.4642857142857143,0.21428571428571427,0.25,0.6785714285714286,risk_event_dominant,high_intensity,0.1054421768707483,0.5544217687074829,-0.23582766439909295,0.5612244897959184,-0.2857142857142857,0.5595238095238094,-0.1965702947845805,0.5335884353741497,-0.10537131519274376,0.5553996598639456,relief_accumulation,high_accumulated_intensity
2019-10,2019-10-31,3,28,15,4,0.5357142857142857,0.14285714285714285,0.39285714285714285,0.6785714285714286,risk_event_dominant,high_intensity,0.3112244897959183,0.5493197278911565,0.0028344671201814124,0.5912698412698413,-0.19331065759637187,0.5651927437641723,-0.1750283446712018,0.5435090702947845,0.0691751700680272,0.5644982993197278,risk_accumulation,high_accumulated_intensity
2019-11,2019-11-30,3,27,11,5,0.4074074074074074,0.18518518518518517,0.2222222222222222,0.5925925925925926,risk_event_dominant,high_intensity,0.3216175359032502,0.7960443436633914,0.24609473418997227,0.6332619467540103,-0.09549004787100024,0.6099983203157806,-0.1547461577223482,0.5608098177542622,0.16790280927185688,0.686476967330142,risk_accumulation,high_accumulated_intensity
2019-12,2019-12-31,3,27,11,8,0.4074074074074074,0.2962962962962963,0.1111111111111111,0.7037037037037037,risk_event_dominant,high_intensity,0.18165784832451498,0.5873015873015873,0.2719408751154783,0.6455866297136138,0.013238011253884274,0.6031221130427481,-0.146867388930881,0.565591668766272,0.14220626522213822,0.605780213319896,risk_accumulation,high_accumulated_intensity
2020-01,2020-01-31,3,27,10,4,0.37037037037037035,0.14814814814814814,0.2222222222222222,0.5185185185185185,risk_event_dominant,high_intensity,0.16225749559082892,0.6243386243386243,0.2290249433106576,0.6701940035273367,0.10147392290249434,0.6287477954144621,-0.1173469387755102,0.5748614260519023,0.1421705719324767,0.6340293524817334,risk_accumulation,high_accumulated_intensity
2020-02,2020-02-29,3,27,11,7,0.4074074074074074,0.25925925925925924,0.14814814814814814,0.6666666666666666,risk_event_dominant,high_intensity,0.10758377425044091,0.45326278659611996,0.15285126396237508,0.554967666078777,0.1882191148064164,0.5938838498362308,-0.07850949021583943,0.5645156210632402,0.11868176282858824,0.5230237465356513,risk_accumulation,high_accumulated_intensity
2020-03,2020-03-31,3,27,13,2,0.48148148148148145,0.07407407407407407,0.4074074074074074,0.5555555555555556,risk_event_dominant,high_intensity,0.29805996472663143,0.6119929453262787,0.1869488536155203,0.5655496766607877,0.23083060384647683,0.6045183505500966,-0.03226043503821282,0.5808872931888805,0.21824871924078276,0.5934544805576553,risk_accumulation,high_accumulated_intensity
2020-04,2020-04-30,3,28,7,2,0.25,0.07142857142857142,0.17857142857142858,0.3214285714285714,risk_event_dominant,medium_intensity,0.27494331065759636,0.4839380196523054,0.2215713445872176,0.5181615856219031,0.22665238935080204,0.5954480557655161,0.01029331485680692,0.5767773158646174,0.22280853699504494,0.5257910262870581,risk_accumulation,high_accumulated_intensity
2020-05,2020-05-31,3,28,2,5,0.07142857142857142,0.17857142857142858,-0.10714285714285715,0.25,relief_event_dominant,medium_intensity,0.008503401360544205,0.3996598639455783,0.1881666246745612,0.5083144368858655,0.1725665574871924,0.5325228856974888,0.027300117577895352,0.571958721760309,0.09709467120181406,0.47605872595951965,risk_accumulation,high_accumulated_intensity
2020-06,2020-06-30,3,29,6,5,0.20689655172413793,0.1724137931034483,0.03448275862068964,0.3793103448275862,mixed_or_neutral,medium_intensity,-0.04609429978888108,0.40452732817264836,0.08579421551506938,0.4362197837840968,0.12990475032073281,0.5014726196992206,0.06299974225535254,0.5528065206499798,0.0395814690286502,0.44825204240913047,mixed_or_neutral,high_accumulated_intensity
2020-07,2020-07-31,3,29,8,9,0.27586206896551724,0.3103448275862069,-0.03448275862068967,0.5862068965517242,mixed_or_neutral,high_intensity,-0.037766830870279156,0.4876847290640394,-0.02685901946985691,0.4320900774102745,0.09740865269053557,0.47522031375342816,0.09385633776712048,0.5525719440607235,0.00570292612575043,0.47500217200545614,mixed_or_neutral,high_accumulated_intensity
2020-08,2020-08-31,3,29,13,6,0.4482758620689655,0.20689655172413793,0.2413793103448276,0.6551724137931034,risk_event_dominant,high_intensity,0.02955665024630542,0.5845648604269295,-0.016459457346156853,0.48952224567988123,0.08585358366420216,0.4989183412828733,0.13302085414838563,0.5468052695748371,0.03735762504235411,0.5351468130887945,mixed_or_neutral,high_accumulated_intensity
2020-09,2020-09-30,3,29,7,6,0.2413793103448276,0.20689655172413793,0.03448275862068967,0.4482758620689655,mixed_or_neutral,high_intensity,0.21018062397372742,0.4991789819376027,0.06896551724137931,0.5210727969348659,0.07737986637822433,0.47864629035948136,0.15138624628225064,0.5436189375707712,0.1353765026657747,0.5060845836844742,risk_accumulation,high_accumulated_intensity
2020-10,2020-10-31,3,29,13,2,0.4482758620689655,0.06896551724137931,0.3793103448275862,0.5172413793103449,risk_event_dominant,high_intensity,0.1412151067323481,0.45648604269293924,0.12534209085933223,0.5194307608100712,0.05458792712487294,0.46865470326061465,0.14274600857797354,0.5361613568373284,0.11928085623351087,0.4857707216560529,risk_accumulation,high_accumulated_intensity
2020-11,2020-11-30,3,29,16,9,0.5517241379310345,0.3103448275862069,0.24137931034482757,0.8620689655172413,risk_event_dominant,high_intensity,0.17569786535303777,0.6880131362889984,0.18281335522714834,0.5528188286808976,0.07876886386738603,0.5152963484244273,0.12917930049840284,0.5272217443810219,0.1537948555326771,0.5968323472428563,risk_accumulation,high_accumulated_intensity
2020-12,2020-12-31,3,29,12,9,0.41379310344827586,0.3103448275862069,0.10344827586206895,0.7241379310344828,risk_event_dominant,high_intensity,0.01806239737274219,0.7077175697865353,0.1116584564860427,0.6174055829228243,0.09085933223864259,0.5675971538040504,0.11143111991497323,0.5366685201113225,0.07003747433413553,0.6354949855634038,risk_accumulation,high_accumulated_intensity
2021-01,2021-01-31,3,29,7,7,0.2413793103448276,0.2413793103448276,0.0,0.4827586206896552,mixed_or_neutral,high_intensity,0.02463054187192117,0.625615763546798,0.07717569786535303,0.6704980842911877,0.09742747673782157,0.5955117679255609,0.10131536650420066,0.5333134956835012,0.06262195810635876,0.6238294338595378,risk_accumulation,high_accumulated_intensity
2021-02,2021-02-28,3,29,7,5,0.2413793103448276,0.1724137931034483,0.06896551724137931,0.4137931034482759,risk_event_dominant,high_intensity,-0.0607553366174056,0.4745484400656815,0.004926108374384232,0.6201423097974822,0.08976464148877941,0.5741652983032293,0.08571095530591973,0.535153184304799,0.0036997216937008828,0.544210447056643,mixed_or_neutral,high_accumulated_intensity
2021-03,2021-03-31,3,29,11,5,0.3793103448275862,0.1724137931034483,0.2068965517241379,0.5517241379310345,risk_event_dominant,high_intensity,0.2134646962233169,0.5024630541871921,0.05911330049261083,0.5320197044334974,0.08757525998905308,0.5708812260536399,0.0889494154409316,0.5279819462906492,0.1295298621790138,0.5275655728447189,risk_accumulation,high_accumulated_intensity
2021-04,2021-04-30,3,29,7,4,0.2413793103448276,0.13793103448275862,0.10344827586206898,0.3793103448275862,risk_event_dominant,medium_intensity,-0.004926108374384248,0.3957307060755336,0.04926108374384236,0.4510125889436234,0.06540777230432403,0.5613026819923371,0.05895691609977324,0.5139964031589647,0.03178512784424114,0.4572562358276644,mixed_or_neutral,high_accumulated_intensity
2021-05,2021-05-31,3,29,11,3,0.3793103448275862,0.10344827586206896,0.27586206896551724,0.48275862068965514,risk_event_dominant,high_intensity,0.03940886699507388,0.4302134646962233,0.08374384236453203,0.444991789819376,0.04433497536945813,0.5325670498084292,0.055731487997497844,0.51593166002033,0.05532684338103057,0.46368949878802096,risk_accumulation,high_accumulated_intensity
2021-06,2021-06-30,3,29,18,2,0.6206896551724138,0.06896551724137931,0.5517241379310345,0.6896551724137931,risk_event_dominant,high_intensity,0.34975369458128075,0.5369458128078818,0.13300492610837436,0.458128078817734,0.0960591133004926,0.49507389162561577,0.09195402298850573,0.5284619594964423,0.2082101806239737,0.5040777230432403,risk_accumulation,high_accumulated_intensity
2021-07,2021-07-31,3,29,14,6,0.4827586206896552,0.20689655172413793,0.27586206896551724,0.6896551724137931,risk_event_dominant,high_intensity,0.48440065681444994,0.7241379310344828,0.3032293377120963,0.5714285714285714,0.17624521072796936,0.5112205801860974,0.13656267104542968,0.5533661740558292,0.33363437328954576,0.6186644772851669,risk_accumulation,high_accumulated_intensity
2021-08,2021-08-31,3,29,10,7,0.3448275862068966,0.2413793103448276,0.10344827586206898,0.5862068965517242,risk_event_dominant,high_intensity,0.28407224958949095,0.6551724137931034,0.3787629994526546,0.6436781609195403,0.23453749315818279,0.5459770114942528,0.16133004926108374,0.5587027914614121,0.2902983032293377,0.6202380952380953,risk_accumulation,high_accumulated_intensity
2021-09,2021-09-30,3,28,15,5,0.5357142857142857,0.17857142857142858,0.3571428571428571,0.7142857142857143,risk_event_dominant,high_intensity,0.31509500351864883,0.551430917194464,0.37432559230588786,0.6435804206740168,0.2509285323324732,0.5497595589960123,0.16925189616076314,0.5597730471498945,0.30544657518179685,0.5795757095941825,risk_accumulation,high_accumulated_intensity
2021-10,2021-10-31,3,28,24,2,0.8571428571428571,0.07142857142857142,0.7857142857142857,0.9285714285714285,risk_event_dominant,high_intensity,0.48299319727891155,0.772108843537415,0.36136523574947216,0.6609977324263038,0.3240871061068105,0.6041715536789429,0.19611580264289624,0.5832844632105717,0.386035851122058,0.686305614199703,risk_accumulation,high_accumulated_intensity
2021-11,2021-11-30,3,28,14,6,0.5,0.21428571428571427,0.2857142857142857,0.7142857142857143,risk_event_dominant,high_intensity,0.532312925170068,0.6105442176870748,0.4472984596137305,0.6482133083118305,0.4143990929705216,0.6391039174290405,0.22909336148252407,0.5872038470560639,0.4529038626945031,0.6252228477597936,risk_accumulation,high_accumulated_intensity
2021-12,2021-12-31,3,28,5,13,0.17857142857142858,0.4642857142857143,-0.2857142857142857,0.6428571428571429,relief_event_dominant,high_intensity,-0.1326530612244898,0.4591836734693877,0.2976190476190476,0.6150793650793651,0.3359723199624678,0.6293298928766909,0.21368949878802093,0.5620650559074204,0.12478790366721403,0.5502697630776449,risk_accumulation,high_accumulated_intensity
2022-01,2022-01-31,3,28,18,8,0.6428571428571429,0.2857142857142857,0.3571428571428572,0.9285714285714286,risk_event_dominant,high_intensity,0.13095238095238096,0.6003401360544218,0.20351473922902494,0.5595238095238095,0.2824399874892486,0.6102607709750567,0.22551118148408789,0.5593723121432481,0.19247448979591839,0.5859825826882478,risk_accumulation,high_accumulated_intensity
2022-02,2022-02-28,3,28,10,7,0.35714285714285715,0.25,0.10714285714285715,0.6071428571428572,risk_event_dominant,high_intensity,0.2755102040816326,0.8129251700680273,0.11507936507936507,0.6071428571428571,0.2784521854718899,0.6306884822894674,0.2466426225662679,0.5787542028305576,0.22508259050746734,0.6913260419110174,risk_accumulation,high_accumulated_intensity
2022-03,2022-03-31,3,28,13,3,0.4642857142857143,0.10714285714285714,0.35714285714285715,0.5714285714285714,risk_event_dominant,high_intensity,0.10884353741496598,0.6156462585034014,0.13095238095238096,0.6536281179138321,0.24943310657596374,0.6366213151927437,0.24421866447728519,0.5911965360856986,0.15713161701462197,0.6287908554226288,risk_accumulation,high_accumulated_intensity
2022-04,2022-04-30,3,29,10,5,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.5172413793103449,risk_event_dominant,high_intensity,0.42059582453671124,0.5939479239971851,0.26831652201110334,0.6741731175228712,0.24668660567675346,0.6140139964031589,0.27379486277269527,0.6023780201735867,0.3254500938306358,0.6228717061537258,risk_accumulation,high_accumulated_intensity
2022-05,2022-05-31,3,29,11,6,0.3793103448275862,0.20689655172413793,0.17241379310344826,0.5862068965517241,risk_event_dominant,high_intensity,0.0870279146141215,0.5796387520525451,0.20234185628274298,0.5982289467511143,0.16381265149738058,0.599284541402768,0.27817362577214794,0.6166089999218078,0.1560936156071624,0.5928419931190868,risk_accumulation,high_accumulated_intensity
2022-06,2022-06-30,3,29,18,3,0.6206896551724138,0.10344827586206896,0.5172413793103449,0.7241379310344828,risk_event_dominant,high_intensity,0.451559934318555,0.7044334975369458,0.32744937055281886,0.6264563296583002,0.21446164672765658,0.6360739698178123,0.30170947689420596,0.6368607787942764,0.35192206192821957,0.6606111697552585,risk_accumulation,high_accumulated_intensity
2022-07,2022-07-31,3,29,5,11,0.1724137931034483,0.3793103448275862,-0.2068965517241379,0.5517241379310345,relief_event_dominant,high_intensity,0.14285714285714285,0.6321839080459769,0.2287903667214012,0.641488779419814,0.24932559230588788,0.6566873875987176,0.27146864492923606,0.6339872155758854,0.2027919501133787,0.640056396121667,risk_accumulation,high_accumulated_intensity
2022-08,2022-08-31,3,29,8,2,0.27586206896551724,0.06896551724137931,0.20689655172413793,0.3448275862068966,risk_event_dominant,medium_intensity,-0.21674876847290636,0.5648604269293924,0.11986863711001643,0.6332785987958401,0.16110524669637968,0.6157537727734773,0.22001817968566736,0.6235876534521855,0.0034839510516850546,0.601437270310423,mixed_or_neutral,high_accumulated_intensity
2022-09,2022-09-30,3,29,15,8,0.5172413793103449,0.27586206896551724,0.24137931034482762,0.7931034482758621,risk_event_dominant,high_intensity,0.1954022988505747,0.625615763546798,0.03393541324575808,0.6108374384236452,0.18069239189928846,0.6186468840409727,0.21421240910157166,0.6256499726327313,0.14590126280397214,0.6197919110172805,risk_accumulation,high_accumulated_intensity
2022-10,2022-10-31,3,29,5,11,0.1724137931034483,0.3793103448275862,-0.2068965517241379,0.5517241379310345,relief_event_dominant,high_intensity,0.14285714285714285,0.7372742200328407,0.016967706622879036,0.6376573617952928,0.13136288998357964,0.6398467432950191,0.19248475252169833,0.6306249511298773,0.1077542223786066,0.6772387403237157,risk_accumulation,high_accumulated_intensity
2022-11,2022-11-30,3,29,2,21,0.06896551724137931,0.7241379310344828,-0.6551724137931034,0.7931034482758621,relief_event_dominant,high_intensity,-0.5090311986863711,0.6830870279146142,-0.06841817186644772,0.6726874657909141,0.02326217843459223,0.6548987411056377,0.09639631714754868,0.6278002580342482,-0.20984586363280947,0.6688008249276722,relief_accumulation,high_accumulated_intensity
2022-12,2022-12-31,3,29,2,18,0.06896551724137931,0.6206896551724138,-0.5517241379310345,0.6896551724137931,relief_event_dominant,high_intensity,-0.6141215106732348,0.6436781609195402,-0.33880678708264916,0.6847290640394089,-0.1502463054187192,0.6472359058565956,0.029346508718429903,0.6403403315349129,-0.37440525060598956,0.6563711979044492,relief_accumulation,high_accumulated_intensity
2023-01,2023-01-31,3,29,2,22,0.06896551724137931,0.7586206896551724,-0.689655172413793,0.8275862068965517,relief_event_dominant,high_intensity,-0.6420361247947455,0.7405582922824303,-0.5845648604269293,0.6874657909140669,-0.28379857690202515,0.6625615763546799,-0.013038548752834467,0.6600594260692784,-0.4902474783016655,0.700981312065056,relief_accumulation,high_accumulated_intensity
2023-02,2023-02-28,3,29,1,11,0.034482758620689655,0.3793103448275862,-0.3448275862068965,0.41379310344827586,relief_event_dominant,high_intensity,-0.5927750410509032,0.6518883415435139,-0.6179529282977558,0.6803503010399562,-0.3284072249589491,0.6704980842911877,-0.08464305262334819,0.648174212213621,-0.49664164516381265,0.6637774650089922,relief_accumulation,high_accumulated_intensity
2023-03,2023-03-31,3,29,0,19,0.0,0.6551724137931034,-0.6551724137931034,0.6551724137931034,relief_event_dominant,high_intensity,-0.5385878489326765,0.6206896551724138,-0.5856595511767925,0.6644772851669404,-0.4542966611932129,0.6754241926655721,-0.1374130111814841,0.6459848307138948,-0.49573363828289935,0.6473023692235516,relief_accumulation,high_accumulated_intensity
2023-04,2023-04-30,3,29,0,15,0.0,0.5172413793103449,-0.5172413793103449,0.5172413793103449,relief_event_dominant,high_intensity,-0.6584564860426929,0.7208538587848933,-0.59168035030104,0.6606458675424193,-0.5842911877394636,0.6718664477285167,-0.22413793103448273,0.655719759168035,-0.5801587301587302,0.68648056923919,relief_accumulation,high_accumulated_intensity
2023-05,2023-05-31,3,29,1,15,0.034482758620689655,0.5172413793103449,-0.4827586206896552,0.5517241379310345,relief_event_dominant,high_intensity,-0.5057471264367817,0.5123152709359606,-0.5571975916803502,0.6097427476737822,-0.593048713738369,0.6532567049808429,-0.2705254515599343,0.6490147783251231,-0.5151204159824849,0.5834017515051998,relief_accumulation,high_accumulated_intensity
2023-06,2023-06-30,3,29,2,11,0.06896551724137931,0.3793103448275862,-0.31034482758620685,0.4482758620689655,relief_event_dominant,high_intensity,-0.37602627257799676,0.5205254515599343,-0.5194307608100712,0.5916803503010399,-0.5495347564313082,0.6250684181718664,-0.32690202517788725,0.6399835796387521,-0.4488368910782704,0.5747263273125343,relief_accumulation,high_accumulated_intensity
2023-07,2023-07-31,3,28,1,10,0.03571428571428571,0.35714285714285715,-0.32142857142857145,0.39285714285714285,relief_event_dominant,medium_intensity,-0.32465399953084684,0.4072249589490968,-0.4612557666744859,0.5402298850574713,-0.5305731487997499,0.6061850027367269,-0.36025099695050433,0.624384236453202,-0.41037805926968496,0.5086343732895456,relief_accumulation,high_accumulated_intensity
2023-08,2023-08-31,3,28,0,9,0.0,0.32142857142857145,-0.32142857142857145,0.32142857142857145,relief_event_dominant,medium_intensity,-0.22108843537414968,0.32312925170068024,-0.3393736805066854,0.4315231839862382,-0.45458010790523107,0.5285694737665181,-0.3797257408710611,0.6022705059035108,-0.3191360739698178,0.4246496012197983,relief_accumulation,high_accumulated_intensity
2023-09,2023-09-30,3,28,2,7,0.07142857142857142,0.25,-0.17857142857142858,0.3214285714285714,relief_event_dominant,medium_intensity,-0.19387755102040816,0.2346938775510204,-0.2504496051294081,0.3375948080381578,-0.40573930721713974,0.48105794041754635,-0.3776096645554774,0.5770095394479632,-0.2715947298459614,0.34906853546016114,relief_accumulation,medium_accumulated_intensity
2023-10,2023-10-31,3,28,9,6,0.32142857142857145,0.21428571428571427,0.10714285714285718,0.5357142857142857,risk_event_dominant,high_intensity,-0.013605442176870753,0.4829931972789116,-0.14965986394557823,0.3503401360544217,-0.32033388067870827,0.4595746344514817,-0.3918308702791462,0.5670889045273283,-0.15358999921807803,0.44692313707092035,relief_accumulation,high_accumulated_intensity
2023-11,2023-11-30,3,27,3,12,0.1111111111111111,0.4444444444444444,-0.3333333333333333,0.5555555555555556,relief_event_dominant,high_intensity,-0.19047619047619047,0.3915343915343915,-0.12690014277315864,0.370034433526497,-0.23979302236007216,0.4074349194765177,-0.4149156682681587,0.5389665018838528,-0.2037106903212541,0.4030077207553946,relief_accumulation,high_accumulated_intensity
2023-12,2023-12-31,3,27,2,21,0.07407407407407407,0.7777777777777778,-0.7037037037037037,0.8518518518518519,relief_event_dominant,high_intensity,-0.44797178130511467,0.5008818342151675,-0.20783992609389437,0.45361971949273533,-0.23365059093028442,0.40275207571321414,-0.4110234344908674,0.5248571544411719,-0.3293731519853578,0.4694747801206476,relief_accumulation,high_accumulated_intensity
2024-01,2024-01-31,3,27,5,11,0.18518518518518517,0.4074074074074074,-0.2222222222222222,0.5925925925925926,relief_event_dominant,high_intensity,-0.3403880070546737,0.5485008818342151,-0.31223230032753835,0.47999076173679345,-0.2349143361048123,0.41403166204753505,-0.387801800158122,0.5165152054861961,-0.3155879401569056,0.4978554342128507,relief_accumulation,high_accumulated_intensity
2024-02,2024-02-29,3,27,4,3,0.14814814814814814,0.1111111111111111,0.037037037037037035,0.25925925925925924,mixed_or_neutral,medium_intensity,-0.14462081128747797,0.41622574955908287,-0.3162845385067607,0.48324514991181655,-0.22099395313681028,0.4235218778869573,-0.35137292464878667,0.49119541388287974,-0.23206976915926014,0.44528776176285756,relief_accumulation,high_accumulated_intensity
2024-03,2024-03-31,3,27,4,14,0.14814814814814814,0.5185185185185185,-0.37037037037037035,0.6666666666666666,relief_event_dominant,high_intensity,-0.25396825396825395,0.3350970017636684,-0.2763080540858318,0.4467960023515579,-0.22931888804904677,0.43621399176954734,-0.3234228344381601,0.4636304926397975,-0.2626857788666765,0.40168344902882397,relief_accumulation,high_accumulated_intensity
2024-04,2024-04-30,3,27,8,7,0.2962962962962963,0.25925925925925924,0.037037037037037035,0.5555555555555556,mixed_or_neutral,high_intensity,-0.05291005291005292,0.45855379188712525,-0.157554379776602,0.40917107583774254,-0.22878348870412363,0.4426282858822541,-0.28650742970666343,0.45312957026148054,-0.14283777580849283,0.44001145370877176,relief_accumulation,high_accumulated_intensity
2024-05,2024-05-31,3,27,1,2,0.037037037037037035,0.07407407407407407,-0.037037037037037035,0.1111111111111111,mixed_or_neutral,low_intensity,-0.10229276895943562,0.26455026455026454,-0.13815402704291593,0.34861845972957084,-0.23074661963550852,0.4188712522045855,-0.24126528005838352,0.4138575396101395,-0.15263916762958912,0.33556564814090817,relief_accumulation,medium_accumulated_intensity
2024-06,2024-06-30,3,27,2,11,0.07407407407407407,0.4074074074074074,-0.3333333333333333,0.48148148148148145,relief_event_dominant,high_intensity,-0.1675485008818342,0.19929453262786595,-0.1246325690770135,0.32451499118165783,-0.20546737213403882,0.3847736625514403,-0.21674623446654095,0.3913961071870212,-0.1671772689492996,0.29316665363463396,relief_accumulation,medium_accumulated_intensity
2024-07,2024-07-31,3,27,2,7,0.07407407407407407,0.25925925925925924,-0.18518518518518517,0.3333333333333333,relief_event_dominant,medium_intensity,-0.24691358024691357,0.4268077601410935,-0.1763668430335097,0.30570252792475017,-0.17019400352733685,0.35773074661963544,-0.20335147681890975,0.3821672560041471,-0.2060494333961767,0.3721967373582043,relief_accumulation,medium_accumulated_intensity
2024-08,2024-08-31,3,27,7,3,0.25925925925925924,0.1111111111111111,0.14814814814814814,0.37037037037037035,risk_event_dominant,medium_intensity,0.08289241622574954,0.47442680776014107,-0.11228689006466784,0.3721340388007055,-0.1246325690770135,0.3615520282186949,-0.17508083480305703,0.39355526161081716,-0.04296369782480894,0.41307686654908876,mixed_or_neutral,high_accumulated_intensity
2024-09,2024-09-30,3,27,9,10,0.3333333333333333,0.37037037037037035,-0.037037037037037035,0.7037037037037037,mixed_or_neutral,high_intensity,0.11816578483245148,0.4708994708994708,-0.03468547912992357,0.45679012345679015,-0.08348030570252792,0.39271017048794826,-0.1522843705383388,0.4074074074074074,0.004936171999664056,0.44467960023515574,mixed_or_neutral,high_accumulated_intensity
2024-10,2024-10-31,3,28,13,3,0.4642857142857143,0.10714285714285714,0.35714285714285715,0.5714285714285714,risk_event_dominant,high_intensity,0.11470143613000755,0.43379944570420764,0.08114974384815653,0.45206601158982107,-0.03320525741160661,0.3868207776937935,-0.13549802637104225,0.41319181993785165,0.050034643487024445,0.4278229192911733,risk_accumulation,high_accumulated_intensity
2024-11,2024-11-30,3,28,8,8,0.2857142857142857,0.2857142857142857,0.0,0.5714285714285714,mixed_or_neutral,high_intensity,0.15476190476190474,0.5255102040816327,0.1258923322415386,0.4641387419165197,-0.004661123708742754,0.40902410346854784,-0.12181909800957419,0.41982657260435036,0.08655832703451752,0.47323318216175364,risk_accumulation,high_accumulated_intensity
2024-12,2024-12-31,3,28,16,1,0.5714285714285714,0.03571428571428571,0.5357142857142857,0.6071428571428571,risk_event_dominant,high_intensity,0.1683673469387755,0.5289115646258503,0.1396867388930881,0.4973335013017553,0.046621735113798614,0.4653040228437054,-0.0860365751238767,0.42988893088099434,0.10997364995380868,0.4968143738977073,risk_accumulation,high_accumulated_intensity
2025-01,2025-01-31,3,28,7,3,0.25,0.10714285714285714,0.14285714285714285,0.35714285714285715,risk_event_dominant,medium_intensity,0.31972789115646255,0.4625850340136054,0.20238095238095238,0.49263038548752835,0.1267636684303351,0.46765558075081887,-0.026565255731922397,0.4213645334677081,0.21130165028974554,0.46849069874863525,risk_accumulation,high_accumulated_intensity
2025-02,2025-02-28,3,28,9,3,0.32142857142857145,0.10714285714285714,0.2142857142857143,0.4285714285714286,risk_event_dominant,high_intensity,0.18027210884353742,0.4557823129251701,0.20351473922902497,0.48129251700680276,0.16802091206853112,0.4708259847148736,0.009642437221802306,0.41618900646678425,0.1677316914420089,0.462484777861762,risk_accumulation,high_accumulated_intensity
2025-03,2025-03-31,3,28,9,2,0.32142857142857145,0.07142857142857142,0.25,0.3928571428571429,risk_event_dominant,medium_intensity,0.23469387755102042,0.46598639455782315,0.25056689342403626,0.4648526077097506,0.18133240950701268,0.4804211808180062,0.03922587553539935,0.4262776098093558,0.20923668850256152,0.46456233728059126,risk_accumulation,high_accumulated_intensity
2025-04,2025-04-30,3,28,7,9,0.25,0.32142857142857145,-0.07142857142857145,0.5714285714285714,relief_event_dominant,high_intensity,0.19557823129251703,0.5017006802721088,0.20408163265306123,0.47392290249433106,0.20386117409926935,0.48338162425464015,0.08120748299319729,0.4334897539262619,0.18834876543209877,0.48288244310069706,risk_accumulation,high_accumulated_intensity
2025-05,2025-05-31,3,28,11,6,0.39285714285714285,0.21428571428571427,0.17857142857142858,0.6071428571428571,risk_event_dominant,high_intensity,0.0782312925170068,0.5272108843537415,0.17573696145124715,0.4954648526077098,0.18877551020408162,0.4897959183673469,0.08728584026203075,0.4412792894935752,0.13049729150919628,0.5016109221466365,risk_accumulation,high_accumulated_intensity
