year_month,ticker,ticker_name,ticker_role,score_date,direction_date,raw3_signal_date,hsi_direction,raw3_signal,score_return,score_ma_pos,score_momentum,score_vol,score_rs,event_balance_13612w,event_intensity_13612w,event_balance_13612w_label,event_intensity_13612w_label,risk_component,relief_component,state_direction,state_intensity,valid_score_count,hsi_state,state_reason,state_kr,state_rule_version,theta_common,accident_extra,conflict_direction_band
2013-01,069500,KODEX 200,위험자산,2013-01-31,2013-01-31,2013-01-31,-0.0834233075671412,watch,3.317969114131148,-0.1098207556181096,-2.436877314373411,-4.942436422496691,,0.0048157758186293,0.4330480641038662,mixed_or_neutral,high_accumulated_intensity,0.0829492278532787,0.18722836231220527,-0.10427913445892657,0.270177590165484,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-02,069500,KODEX 200,위험자산,2013-02-28,2013-02-28,2013-02-28,-0.325748850116495,buy,-3.555294963619224,-4.428230229598647,-5.73834157489177,-2.565575737715107,,-0.0235104755052123,0.4366269976743661,mixed_or_neutral,high_accumulated_intensity,0.0,0.40718606264561863,-0.40718606264561863,0.40718606264561863,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-03,069500,KODEX 200,위험자산,2013-03-31,2013-03-31,2013-03-31,-0.072692441319983,watch,1.741623774520669,-1.423878927799073,-0.1873524849647368,-3.765014427756009,,-0.0837834807183973,0.340464442318486,relief_accumulation,medium_accumulated_intensity,0.04354059436301673,0.13440614601299547,-0.09086555164997874,0.1779467403760122,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2013-04,069500,KODEX 200,위험자산,2013-04-30,2013-04-30,2013-04-30,0.0096160691326132,watch,1.454078400571962,0.5332414325260137,-0.4284460637854777,-1.078070312681835,,0.0686146225544556,0.3982921909092788,risk_accumulation,medium_accumulated_intensity,0.049682995827449394,0.037662909411682814,0.01202008641576658,0.08734590523913222,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2013-05,069500,KODEX 200,위험자산,2013-05-31,2013-05-31,2013-05-31,-0.1515900553754158,watch,-2.506835910540739,-1.636699783348437,-1.095690461928748,-2.340276612952866,,0.1046795729148233,0.3651469135585222,risk_accumulation,medium_accumulated_intensity,0.0,0.18948756921926974,-0.18948756921926974,0.18948756921926974,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-06,069500,KODEX 200,위험자산,2013-06-30,2013-06-30,2013-06-30,0.5572577497098989,caution,7.695177341570094,6.010180745254901,7.89718941407547,6.260339984594482,,0.3065400963906602,0.5541022042215651,risk_accumulation,high_accumulated_intensity,0.6965721871373736,0.0,0.6965721871373736,0.6965721871373736,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2013-07,069500,KODEX 200,위험자산,2013-07-31,2013-07-31,2013-07-31,-0.0131961412078488,watch,-4.422122902719886,0.3018431337682679,1.809589789925745,1.65088291863343,,0.3612360561848344,0.5823803926336821,risk_accumulation,high_accumulated_intensity,0.09405789605818607,0.11055307256799715,-0.016495176509811083,0.20461096862618322,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2013-08,069500,KODEX 200,위험자산,2013-08-31,2013-08-31,2013-08-31,-0.0052060839966984,watch,-1.385608070568807,-3.15941995494074,3.183851885504671,1.100871940169954,,0.3696225357766711,0.5787683548698586,risk_accumulation,high_accumulated_intensity,0.10711809564186563,0.11362570063773866,-0.006507604995873037,0.22074379627960428,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2013-09,069500,KODEX 200,위험자산,2013-09-30,2013-09-30,2013-09-30,-0.4016313929884603,buy,-6.159896748010485,-5.171062862508712,-5.175114119854383,-3.575495919049434,,0.1622251399394256,0.5770556982699839,risk_accumulation,high_accumulated_intensity,0.0,0.5020392412355753,-0.5020392412355753,0.5020392412355753,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-10,069500,KODEX 200,위험자산,2013-10-31,2013-10-31,2013-10-31,-0.2555528839146858,watch,-1.872211831073735,-4.179231462350772,-4.398257394990165,-2.327943507319617,,-0.0476472297543726,0.5144281472495758,mixed_or_neutral,high_accumulated_intensity,0.0,0.31944110489335725,-0.31944110489335725,0.31944110489335725,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-11,069500,KODEX 200,위험자산,2013-11-30,2013-11-30,2013-11-30,-0.1099264304645262,watch,-0.0270264837712376,-4.188390382658989,-3.843215232588809,2.562310575792725,,0.1055153814439528,0.4681368393511251,risk_accumulation,high_accumulated_intensity,0.06405776439481813,0.2014658024754759,-0.13740803808065777,0.26552356687029405,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2013-12,069500,KODEX 200,위험자산,2013-12-31,2013-12-31,2013-12-31,-0.1670656883273387,watch,1.415351616648068,-2.441552856079743,-4.049854671193881,-3.277228505741379,,0.0804171463457177,0.4145436944008372,risk_accumulation,high_accumulated_intensity,0.035383790416201696,0.2442159008253751,-0.20883211040917338,0.2795996912415768,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-01,069500,KODEX 200,위험자산,2014-01-31,2014-01-31,2014-01-31,0.2171707668090526,watch,4.570075223523725,2.087883017952142,2.49781560066239,1.702764498314372,,0.0583342119373865,0.3451870974410657,risk_accumulation,medium_accumulated_intensity,0.2714634585113157,0.0,0.2714634585113157,0.2714634585113157,4,risk_warning,risk_component_dominant,위험 악화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-02,069500,KODEX 200,위험자산,2014-02-28,2014-02-28,2014-02-28,-0.132839779663757,watch,-2.087958387499685,-1.415453467723765,-2.685090036769618,-0.4534870911947796,,-0.0129571486714343,0.3218586674935881,mixed_or_neutral,medium_accumulated_intensity,0.0,0.1660497245796962,-0.1660497245796962,0.1660497245796962,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-03,069500,KODEX 200,위험자산,2014-03-31,2014-03-31,2014-03-31,-0.0819411069258524,watch,-1.151241335427687,-1.978908181737794,0.5117428234453161,-1.478648652572454,,0.0061083170210154,0.2657963802805073,mixed_or_neutral,medium_accumulated_intensity,0.012793570586132902,0.11521995424344837,-0.10242638365731548,0.12801352482958128,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2014-04,069500,KODEX 200,위험자산,2014-04-30,2014-04-30,2014-04-30,-0.042675892490715,watch,1.816956043772845,1.079733054895726,1.951759785671848,-6.982243508876175,,0.0291946883216724,0.3276010879185482,mixed_or_neutral,medium_accumulated_intensity,0.12121122210851047,0.1745560877219044,-0.053344865613393924,0.2957673098304149,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-05,069500,KODEX 200,위험자산,2014-05-31,2014-05-31,2014-05-31,-0.1228045937799125,watch,-1.847939207432745,-1.196112655133914,-0.2041068836090297,-2.892070942819938,,-0.0162126674031435,0.2988579762389286,mixed_or_neutral,medium_accumulated_intensity,0.0,0.15350574222489066,-0.15350574222489066,0.15350574222489066,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-06,069500,KODEX 200,위험자산,2014-06-30,2014-06-30,2014-06-30,-0.0270444148162269,watch,1.363801404572393,-0.602126777825726,-0.1336822082276415,-1.980213159330373,,-0.1979854287393969,0.40054379776602,relief_accumulation,high_accumulated_intensity,0.03409503511430982,0.0679005536345935,-0.033805518520283684,0.10199558874890333,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2014-07,069500,KODEX 200,위험자산,2014-07-31,2014-07-31,2014-07-31,-0.4149218900336084,buy,-3.995039846365795,-5.839602698803463,-6.269273687337496,-4.642178269173667,,-0.3585243974132863,0.4834803057025279,relief_accumulation,high_accumulated_intensity,0.0,0.5186523625420105,-0.5186523625420105,0.5186523625420105,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-08,069500,KODEX 200,위험자산,2014-08-31,2014-08-31,2014-08-31,0.0527379016096404,watch,3.978132327334589,-0.0834163485044996,1.418353434109156,-2.676174332457224,,-0.3316630973377005,0.4870338876291257,relief_accumulation,high_accumulated_intensity,0.13491214403609364,0.0689897670240431,0.06592237701205055,0.20390191106013672,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2014-09,069500,KODEX 200,위험자산,2014-09-30,2014-09-30,2014-09-30,0.193083899983285,watch,6.33516352484672,5.652963043576942,4.168321239193891,-6.502252808453301,,-0.3743716931216931,0.5686198244729992,relief_accumulation,high_accumulated_intensity,0.40391119519043883,0.16255632021133254,0.2413548749791063,0.5664675154017713,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2014-10,069500,KODEX 200,위험자산,2014-10-31,2014-10-31,2014-10-31,0.2933740862369918,watch,1.058412581603242,2.741325977789443,7.04427437406541,3.824691378391493,,-0.2416215251532712,0.6696974468799866,relief_accumulation,high_accumulated_intensity,0.3667176077962397,0.0,0.3667176077962397,0.3667176077962397,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2014-11,069500,KODEX 200,위험자산,2014-11-30,2014-11-30,2014-11-30,-0.0939076007844749,watch,-2.531981727591238,-0.7632148365702331,3.383191047945559,-4.783374523007835,,-0.1568426135886453,0.6189079952968842,relief_accumulation,high_accumulated_intensity,0.08457977619863898,0.20196427717923263,-0.11738450098059365,0.2865440533778716,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2014-12,069500,KODEX 200,위험자산,2014-12-31,2014-12-31,2014-12-31,0.2139829302647789,watch,1.970027037626278,2.247927598096214,5.285767764166329,1.195424113350124,,0.0240992693373645,0.5385361552028218,mixed_or_neutral,high_accumulated_intensity,0.26747866283097366,0.0,0.26747866283097366,0.26747866283097366,4,risk_warning,risk_component_dominant,위험 악화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-01,069500,KODEX 200,위험자산,2015-01-31,2015-01-31,2015-01-31,-0.1123818121082536,watch,-4.162284326062073,-3.393573066068762,-1.551039483104572,3.487806269822726,,0.0258083480305702,0.4779247501469723,mixed_or_neutral,high_accumulated_intensity,0.08719515674556814,0.22767242188088516,-0.140477265135317,0.3148675786264533,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-02,069500,KODEX 200,위험자산,2015-02-28,2015-02-28,2015-02-28,-0.2036221086337012,watch,0.4119503470043598,-2.747589990104384,0.8821940594860044,-8.72765984807104,,0.0988389182833627,0.4837301587301587,risk_accumulation,high_accumulated_intensity,0.03235361016225911,0.2868812459543856,-0.25452763579212645,0.3192348561166447,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-03,069500,KODEX 200,위험자산,2015-03-31,2015-03-31,2015-03-31,-0.1627975271702166,watch,-1.297731852482877,-4.004605961427688,-3.34534981677843,0.5078112721781649,,-0.0646678424456202,0.4421516754850088,relief_accumulation,high_accumulated_intensity,0.012695281804454122,0.2161921907672249,-0.20349690896277078,0.22888747257167902,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-04,069500,KODEX 200,위험자산,2015-04-30,2015-04-30,2015-04-30,-0.4568921078045211,buy,-6.563829957486325,-5.79770017499297,-8.637371148795706,-1.845704108951051,,-0.0551293356848912,0.5055996472663139,relief_accumulation,high_accumulated_intensity,0.0,0.5711151347556513,-0.5711151347556513,0.5711151347556513,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-05,069500,KODEX 200,위험자산,2015-05-31,2015-05-31,2015-05-31,0.193740913446028,watch,4.702460010499188,-0.5198730477701917,-1.772474413651386,7.276933123223792,,0.1754409171075838,0.5889035861258083,risk_accumulation,high_accumulated_intensity,0.2994848283430745,0.057308686535539444,0.24217614180753505,0.35679351487861394,4,risk_warning,risk_component_dominant,위험 악화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-06,069500,KODEX 200,위험자산,2015-06-30,2015-06-30,2015-06-30,0.0937720081625135,watch,2.050369399188028,2.6220404862521,1.129454236243533,-1.113263713557983,,0.2608171663727219,0.5965314520870078,risk_accumulation,high_accumulated_intensity,0.14504660304209155,0.027831592838949575,0.11721501020314197,0.1728781958810411,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2015-07,069500,KODEX 200,위험자산,2015-07-31,2015-07-31,2015-07-31,0.452979202049314,caution,5.415477617098098,5.247130871423944,6.388927748987258,5.597423864956401,,0.3696942974720753,0.6427983539094649,risk_accumulation,high_accumulated_intensity,0.5662240025616425,0.0,0.5662240025616425,0.5662240025616425,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2015-08,069500,KODEX 200,위험자산,2015-08-31,2015-08-31,2015-08-31,0.540239314605773,caution,4.872636987143923,5.932383782048798,6.930937796959029,9.276007164136898,,0.3948853615520282,0.6760141093474428,risk_accumulation,high_accumulated_intensity,0.6752991432572163,0.0,0.6752991432572163,0.6752991432572163,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2015-09,069500,KODEX 200,위험자산,2015-09-30,2015-09-30,2015-09-30,0.1619513587650515,watch,-3.213310065218819,0.8712089351882815,1.852052751252605,8.587616317030507,,0.3916813639035861,0.6553791887125221,risk_accumulation,high_accumulated_intensity,0.28277195008678485,0.08033275163047048,0.20243919845631436,0.36310470171725534,4,risk_warning,risk_component_dominant,위험 악화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-10,069500,KODEX 200,위험자산,2015-10-31,2015-10-31,2015-10-31,-0.3112474560150506,buy,-5.602507907132656,-5.049905395731241,-1.642851551877869,-3.267107946010764,,0.3119488536155202,0.6231187536743092,risk_accumulation,high_accumulated_intensity,0.0,0.38905932001881327,-0.38905932001881327,0.38905932001881327,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-11,069500,KODEX 200,위험자산,2015-11-30,2015-11-30,2015-11-30,0.100989613756827,watch,2.59203525965709,-0.7022272692694936,-0.4359772184949715,3.595649915948724,,0.3926219870664315,0.6429453262786596,risk_accumulation,high_accumulated_intensity,0.15469212939014537,0.02845511219411163,0.12623701719603375,0.183147241584257,4,risk_warning,risk_component_dominant,위험 악화 우세,state5_baseline_v1,0.15,0.2,0.2
2015-12,069500,KODEX 200,위험자산,2015-12-31,2015-12-31,2015-12-31,0.0588279521768391,watch,2.316760225266233,-0.1702017735800926,-0.4926843689014573,1.287523526057274,,0.376984126984127,0.5485302763080541,risk_accumulation,high_accumulated_intensity,0.09010709378308768,0.016572153562038748,0.07353494022104892,0.10667924734512643,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2016-01,069500,KODEX 200,위험자산,2016-01-31,2016-01-31,2016-01-31,0.3278538710647015,caution,3.505162113859343,1.512426351512873,3.760881324654441,7.614223763208422,,0.3425778953556732,0.5233245149911816,risk_accumulation,high_accumulated_intensity,0.4098173388308769,0.0,0.4098173388308769,0.4098173388308769,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
2016-02,069500,KODEX 200,위험자산,2016-02-29,2016-02-29,2016-02-29,-0.0700732576254579,watch,-2.726975768832418,-1.175761632699922,-2.72483247230036,3.123906992559804,,0.1776161081716637,0.4546884185773074,risk_accumulation,high_accumulated_intensity,0.0780976748139951,0.16568924684581748,-0.08759157203182238,0.24378692165981258,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-03,069500,KODEX 200,위험자산,2016-03-31,2016-03-31,2016-03-31,-0.3645033817091541,buy,-2.757282038533483,-4.249703475109269,-3.521596006635618,-7.696587565179335,,0.1309376837154614,0.5299676660787771,risk_accumulation,high_accumulated_intensity,0.0,0.4556292271364426,-0.4556292271364426,0.4556292271364426,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-04,069500,KODEX 200,위험자산,2016-04-30,2016-04-30,2016-04-30,-0.1426820660455692,watch,-0.0367270228354895,-2.683437628694552,-2.915283541701644,-1.498655109046776,,0.1529688418577307,0.4392416225749559,risk_accumulation,high_accumulated_intensity,0.0,0.17835258255696154,-0.17835258255696154,0.17835258255696154,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-05,069500,KODEX 200,위험자산,2016-05-31,2016-05-31,2016-05-31,-0.1860044192776616,watch,0.0889829258800839,-2.566818680566417,-2.370901732282735,-4.451483476914013,,0.153777189888301,0.3595385067607289,risk_accumulation,medium_accumulated_intensity,0.0022245731470020976,0.23473009724407912,-0.23250552409707703,0.2369546703910812,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-06,069500,KODEX 200,위험자산,2016-06-30,2016-06-30,2016-06-30,0.0120335129274147,watch,-0.5326353246814379,-1.959770688372566,-1.708561460952674,4.802643120377414,,0.0126543209876543,0.3436067019400352,mixed_or_neutral,medium_accumulated_intensity,0.12006607800943533,0.10502418685016694,0.015041891159268392,0.22509026485960226,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2016-07,069500,KODEX 200,위험자산,2016-07-31,2016-07-31,2016-07-31,-0.2839857343857208,watch,-2.269089783247867,-3.998979686324629,-5.89206814191305,-2.039149107800496,,-0.0746404425967918,0.4015237885277568,relief_accumulation,high_accumulated_intensity,0.0,0.35498216798215104,-0.35498216798215104,0.35498216798215104,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-08,069500,KODEX 200,위험자산,2016-08-31,2016-08-31,2016-08-31,-0.2722742003584044,watch,-1.387679703745835,-3.082774921342669,-4.935380811783156,-4.207874581048564,,-0.0177820819685899,0.4099788989669942,mixed_or_neutral,high_accumulated_intensity,0.0,0.34034275044800555,-0.34034275044800555,0.34034275044800555,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2016-09,069500,KODEX 200,위험자산,2016-09-30,2016-09-30,2016-09-30,-0.039276900876345,watch,1.509408724894857,-1.413307281001995,-3.372867664031429,1.312921176321314,,0.134449617437439,0.5010909802405423,risk_accumulation,high_accumulated_intensity,0.07055824753040427,0.1196543736258356,-0.04909612609543133,0.19021262115623988,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2016-10,069500,KODEX 200,위험자산,2016-10-31,2016-10-31,2016-10-31,0.0180290940905408,watch,1.781844901171656,1.197265006119473,0.7774173802858839,-2.855072583049973,,0.1977976769677645,0.4996588322429866,risk_accumulation,high_accumulated_intensity,0.09391318218942532,0.07137681457624932,0.022536367613175998,0.16528999676567463,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2016-11,069500,KODEX 200,위험자산,2016-11-30,2016-11-30,2016-11-30,0.0226543142498778,watch,-0.7947910360616006,0.7771557932843967,0.2861195852225636,0.864231370048531,,0.3564468198944116,0.5917280439208463,risk_accumulation,high_accumulated_intensity,0.04818766871388728,0.019869775901540015,0.028317892812347263,0.06805744461542729,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2016-12,069500,KODEX 200,위험자산,2016-12-31,2016-12-31,2016-12-31,-0.3259828394280359,buy,-4.440362310202714,-3.25959291808495,-3.947099258628054,-4.652087484486075,,0.253553708626916,0.6470794309635307,risk_accumulation,high_accumulated_intensity,0.0,0.4074785492850448,-0.4074785492850448,0.4074785492850448,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-01,069500,KODEX 200,위험자산,2017-01-31,2017-01-31,2017-01-31,-0.3442208846453566,buy,-3.747050195681167,-5.346358154457743,-4.991033128878904,-3.126602753250014,,0.0869299752680978,0.6095497106888732,risk_accumulation,high_accumulated_intensity,0.0,0.4302761058066957,-0.4302761058066957,0.4302761058066957,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-02,069500,KODEX 200,위험자산,2017-02-28,2017-02-28,2017-02-28,-0.1701731553921083,watch,1.649272662082455,-1.685367792839887,-2.82690413435956,-5.645658504488427,,0.0064854091913478,0.4861186950301618,mixed_or_neutral,high_accumulated_intensity,0.04123181655206137,0.25394826079219684,-0.21271644424013547,0.2951800773442582,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-03,069500,KODEX 200,위험자산,2017-03-31,2017-03-31,2017-03-31,-0.4059937258060367,buy,-5.679546465602673,-5.114266367940726,-5.852270880483715,-3.653602576274722,,-0.0947081802069487,0.5025655547446735,relief_accumulation,high_accumulated_intensity,0.0,0.5074921572575459,-0.5074921572575459,0.5074921572575459,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-04,069500,KODEX 200,위험자산,2017-04-30,2017-04-30,2017-04-30,-0.3612339436320817,buy,-2.093560451343275,-7.023824127306208,-5.981455580414126,-2.962857022540477,,-0.1118177911862914,0.4429789018630015,relief_accumulation,high_accumulated_intensity,0.0,0.45154242954010215,-0.45154242954010215,0.45154242954010215,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-05,069500,KODEX 200,위험자산,2017-05-31,2017-05-31,2017-05-31,-0.440327062513458,buy,-7.179518596338472,-7.935543378849824,-10.0,3.098708849515396,,-0.1872105621729322,0.4910723154736564,relief_accumulation,high_accumulated_intensity,0.0774677212378849,0.6278765493797074,-0.5504088281418225,0.7053442706175923,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-06,069500,KODEX 200,위험자산,2017-06-30,2017-06-30,2017-06-30,-0.2729952664151273,watch,-0.9621230559513592,-4.734570956863912,-6.268942584996212,-1.684126722944882,,-0.2002135624364688,0.4309469328386953,relief_accumulation,high_accumulated_intensity,0.0,0.34124408301890913,-0.34124408301890913,0.34124408301890913,4,risk_relief,relief_component_dominant,위험 완화 우세,state5_baseline_v1,0.15,0.2,0.2
2017-07,069500,KODEX 200,위험자산,2017-07-31,2017-07-31,2017-07-31,0.0118630211257757,watch,2.682995648811266,0.5925463544505121,-3.10032080590371,0.4179298589307205,,-0.1977271048904874,0.4247716498263844,relief_accumulation,high_accumulated_intensity,0.09233679655481246,0.07750802014759275,0.014828776407219704,0.1698448167024052,4,neutral_watch,weak_or_balanced_signal,중립 관찰,state5_baseline_v1,0.15,0.2,0.2
2017-08,069500,KODEX 200,위험자산,2017-08-31,2017-08-31,2017-08-31,0.3493143879699097,caution,7.055679226468458,4.839281417428847,2.135309468504853,3.435449286093326,,-0.0126309719290014,0.408065525060599,mixed_or_neutral,high_accumulated_intensity,0.43664298496238707,0.0,0.43664298496238707,0.43664298496238707,4,accident_zone,risk_component_above_accident_threshold,강한 위험 구간,state5_baseline_v1,0.15,0.2,0.2
