year_month,ticker,hsi_state,state_kr,hsi_direction,state_valid,score_return,call_rate,cd91_rate,corp_aa3y_rate,gov1y_rate,gov3y_rate,gov10y_rate,corp_bbb3y_rate,cp91_rate,rp_rate,rate_level,rate_source,rate_change_1m,rate_up_flag,rate_z,term_spread_10y_1y,credit_spread_aa_gov3y,cp_cd_spread,usdkrw,jpykrw_100,eurkrw,usdkrw_return_1m,usdkrw_change_1m,fx_up_flag,fx_z,gdp_level_billion_krw,gdp_growth_decimal,gdp_growth_decimal_lagged,gdp_growth_pct_lagged,gdp_unit_detected,gdp_growth_band,gdp_below_2_flag,gdp_stable_2_3_flag,rate_fx_departure,rate_fx_risk_departure_flag,rate_fx_relief_departure_flag,policy_growth_pressure_flag,macro_defense_addon,macro_relief_addon,macro_companion_regime,macro_data_available,gdp_data_available,macro_companion_regime_filled,gdp_availability_status,hsi_risk_flag,hsi_relief_flag,macro_risk_flag,macro_relief_flag,hsi_macro_overlap_type,hsi_macro_risk_agreement_flag,hsi_macro_disagreement_flag
2016-10,069500,neutral_watch,중립 관찰,0.0180290940905408,True,1.781844901171656,1.24,1.39,1.852,1.419,1.438,1.688,7.952,1.5,1.3,1.438,gov3y_rate,0.1909999999999998,1.0,2.257792450160417,0.2689999999999999,0.4140000000000001,0.1100000000000001,1145.2,1094.42,1257.14,0.0446045790385845,48.90000000000009,1.0,1.6571032850156358,474405.1,0.0005873958558748,0.0005873958558748,0.0587395855874799,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999997445652,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2016-11,069500,neutral_watch,중립 관찰,0.0226543142498778,True,-0.7947910360616006,1.23,1.52,2.152,1.596,1.71,2.144,8.261,1.54,1.3,1.71,gov3y_rate,0.272,1.0,2.7787526381089207,0.548,0.4420000000000001,0.02,1168.5,1038.81,1244.34,0.0203457911281872,23.299999999999955,1.0,0.6713132051294056,474405.1,0.0005873958558748,0.0005873958558748,0.0587395855874799,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999997101504,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,0,1,0,macro_risk_only,0,1
2016-12,069500,risk_relief,위험 완화 우세,-0.3259828394280359,True,-4.440362310202714,1.24,1.52,2.128,1.566,1.638,2.074,8.265,1.69,1.3,1.638,gov3y_rate,-0.072,0.0,-0.302427178510899,0.5079999999999998,0.4900000000000002,0.1699999999999999,1207.6,1031.7,1258.44,0.0334617030380828,39.09999999999991,1.0,1.1454800407241612,499920.5,0.0537839917825504,0.0005873958558748,0.0587395855874799,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.5822561352214246,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,0,1,1,0,macro_risk_only,0,1
2017-01,069500,risk_relief,위험 완화 우세,-0.3442208846453566,True,-3.747050195681167,1.25,1.49,2.14,1.494,1.675,2.155,8.337,1.64,1.3,1.675,gov3y_rate,0.0370000000000001,1.0,0.5911802709008384,0.6609999999999998,0.4650000000000001,0.1499999999999999,1157.8,1017.89,1239.48,-0.0412388208015899,-49.79999999999996,0.0,-1.6615365911763158,499920.5,0.0537839917825504,0.0537839917825504,5.37839917825504,decimal_as_is,strong_above_3,0.0,0.0,0.4751401908597594,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2017-02,069500,risk_relief,위험 완화 우세,-0.1701731553921083,True,1.649272662082455,1.26,1.49,2.138,1.462,1.67,2.162,8.342,1.63,1.3,1.67,gov3y_rate,-0.0050000000000001,0.0,0.234435892869664,0.7,0.4679999999999999,0.1399999999999999,1132.1,1004.04,1198.55,-0.0221972706857834,-25.700000000000045,0.0,-0.8882236344379212,499920.5,0.0537839917825504,0.0537839917825504,5.37839917825504,decimal_as_is,strong_above_3,0.0,0.0,0.5823562042481796,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2017-03,069500,risk_relief,위험 완화 우세,-0.4059937258060367,True,-5.679546465602673,1.27,1.45,2.183,1.467,1.662,2.177,8.39,1.62,1.3,1.662,gov3y_rate,-0.008,0.0,0.2038622113902422,0.71,0.5209999999999999,0.1700000000000001,1116.1,998.52,1192.61,-0.0141330271177457,-16.0,0.0,-0.5798970319543141,465693.6,-0.0684646858850557,0.0537839917825504,5.37839917825504,decimal_as_is,strong_above_3,0.0,0.0,0.479783585683309,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2017-04,069500,risk_relief,위험 완화 우세,-0.3612339436320817,True,-2.093560451343275,1.21,1.41,2.2,1.47,1.675,2.196,8.419,1.62,1.3,1.675,gov3y_rate,0.0130000000000001,1.0,0.3838566068411512,0.7260000000000002,0.5250000000000001,0.2100000000000002,1130.1,1015.96,1228.14,0.0125436788818207,14.0,1.0,0.3919086688293164,465693.6,-0.0684646858850557,-0.0684646858850557,-6.84646858850557,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999987109504,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2017-05,069500,risk_relief,위험 완화 우세,-0.440327062513458,True,-7.179518596338472,1.26,1.38,2.193,1.465,1.661,2.23,8.422,1.59,1.3,1.661,gov3y_rate,-0.014,0.0,0.1588200711448363,0.7649999999999999,0.532,0.2100000000000002,1123.9,1014.3,1255.56,-0.0054862401557382,-6.199999999999818,0.0,-0.3069981171220879,465693.6,-0.0684646858850557,-0.0684646858850557,-6.84646858850557,decimal_as_is,contraction_below_0,1.0,0.0,0.3181027477918905,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2017-06,069500,risk_relief,위험 완화 우세,-0.2729952664151273,True,-0.9621230559513592,1.29,1.38,2.24,1.473,1.698,2.214,8.48,1.59,1.3,1.698,gov3y_rate,0.0369999999999999,1.0,0.569277251495466,0.7409999999999999,0.5420000000000003,0.2100000000000002,1139.6,1017.55,1303.99,0.0139692143429128,15.699999999999818,1.0,0.4017096037015786,488383.0,0.0487217346341029,-0.0684646858850557,-6.84646858850557,decimal_as_is,contraction_below_0,1.0,0.0,0.99999999897012,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2017-07,069500,neutral_watch,중립 관찰,0.0118630211257757,True,2.682995648811266,1.24,1.39,2.26,1.442,1.724,2.226,8.5,1.58,1.3,1.724,gov3y_rate,0.026,1.0,0.442118893046947,0.784,0.5359999999999998,0.1900000000000001,1119.1,1012.26,1315.67,-0.017988767988768,-20.5,0.0,-0.7918331350159861,488383.0,0.0487217346341029,0.0487217346341029,4.87217346341029,decimal_as_is,strong_above_3,0.0,0.0,0.2834099168624999,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2017-08,069500,accident_zone,강한 위험 구간,0.3493143879699097,True,7.055679226468458,1.27,1.38,2.304,1.469,1.747,2.262,8.548,1.58,1.3,1.747,gov3y_rate,0.0230000000000001,1.0,0.379555587729881,0.7929999999999999,0.5569999999999997,0.2000000000000001,1122.8,1017.44,1335.63,0.0033062282191047,3.7000000000000455,1.0,0.0173105635507828,488383.0,0.0487217346341029,0.0487217346341029,4.87217346341029,decimal_as_is,strong_above_3,0.0,0.0,0.9999999974802588,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2017-09,069500,neutral_watch,중립 관찰,0.035180628249891,True,-1.545864903223669,1.27,1.38,2.429,1.529,1.888,2.379,8.672,1.58,1.3,1.888,gov3y_rate,0.1409999999999998,1.0,1.3667860915350016,0.8500000000000001,0.5409999999999999,0.2000000000000001,1146.7,1020.42,1350.87,0.0212860705379409,23.90000000000009,1.0,0.6600045487532968,493865.8,0.0112264349905708,0.0487217346341029,4.87217346341029,decimal_as_is,strong_above_3,0.0,0.0,0.9999999995066092,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,0,1,0,macro_risk_only,0,1
2017-10,069500,risk_relief,위험 완화 우세,-0.2069167507499556,True,-4.644035234967016,1.26,1.4,2.728,1.777,2.164,2.571,8.972,1.6,1.3,2.164,gov3y_rate,0.2760000000000002,1.0,2.457146616221929,0.7940000000000003,0.5640000000000001,0.2000000000000001,1125.0,994.17,1310.06,-0.018923868492195,-21.700000000000045,0.0,-0.8051176759191002,493865.8,0.0112264349905708,0.0112264349905708,1.12264349905708,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.5064056102922899,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2017-11,069500,accident_zone,강한 위험 구간,0.436195800848934,True,8.544384601695457,1.53,1.64,2.631,1.798,2.075,2.477,8.887,1.78,1.55,2.075,gov3y_rate,-0.0889999999999999,0.0,-0.726228812932531,0.6789999999999998,0.5559999999999996,0.1400000000000001,1082.4,966.51,1282.7,-0.0378666666666666,-42.59999999999991,0.0,-1.4715009218408264,493865.8,0.0112264349905708,0.0112264349905708,1.12264349905708,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999999544985,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,1,0,0,1,hsi_risk_only,0,1
2017-12,069500,accident_zone,강한 위험 구간,0.4557957708344876,True,3.981094591771328,1.55,1.66,2.678,1.877,2.134,2.469,8.942,1.79,1.55,2.134,gov3y_rate,0.0589999999999997,1.0,0.4756244317833973,0.5919999999999999,0.544,0.1300000000000001,1075.2,949.45,1279.38,-0.0066518847006652,-7.2000000000000455,0.0,-0.2419313929093298,515789.6,0.0443922215306262,0.0112264349905708,1.12264349905708,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.3256792440483088,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2018-01,069500,risk_warning,위험 악화 우세,0.2045257057725332,True,0.1404819746272339,1.54,1.65,2.809,1.859,2.274,2.769,9.049,1.79,1.55,2.274,gov3y_rate,0.1400000000000001,1.0,1.1183618469289431,0.91,0.5350000000000001,0.1400000000000001,1071.5,985.02,1329.09,-0.0034412202380952,-3.7000000000000455,0.0,-0.118817190802151,515789.6,0.0443922215306262,0.0443922215306262,4.43922215306262,decimal_as_is,strong_above_3,0.0,0.0,0.8079223983231799,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2018-02,069500,accident_zone,강한 위험 구간,0.7345704476223242,True,9.840920087142273,1.51,1.65,2.817,1.844,2.266,2.736,9.045,1.79,1.55,2.266,gov3y_rate,-0.008,0.0,-0.13222970960211,0.8920000000000001,0.5510000000000002,0.1400000000000001,1071.0,997.25,1310.42,-0.0004666355576294,-0.5,0.0,-0.0121366904854723,515789.6,0.0443922215306262,0.0443922215306262,4.43922215306262,decimal_as_is,strong_above_3,0.0,0.0,0.9999999930731804,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,1,0,0,1,hsi_risk_only,0,1
2018-03,069500,accident_zone,강한 위험 구간,0.3300648140186547,True,0.6661983090729222,1.54,1.65,2.795,1.878,2.216,2.624,9.012,1.81,1.55,2.216,gov3y_rate,-0.0499999999999998,0.0,-0.4551155779920537,0.7460000000000002,0.5789999999999997,0.1600000000000001,1066.5,1001.46,1311.95,-0.0042016806722688,-4.5,0.0,-0.1422184436334261,480607.4,-0.0682103710505213,0.0443922215306262,4.43922215306262,decimal_as_is,strong_above_3,0.0,0.0,0.9999999983258948,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,1,0,0,1,hsi_risk_only,0,1
2018-04,069500,neutral_watch,중립 관찰,0.0772147163860764,True,-1.746783890227394,1.51,1.65,2.819,1.874,2.216,2.713,9.039,1.81,1.55,2.216,gov3y_rate,0.0,0.0,-0.1229735148181199,0.839,0.6029999999999998,0.1600000000000001,1076.2,985.94,1304.46,0.0090951711204876,9.700000000000044,1.0,0.3606671913992551,480607.4,-0.0682103710505213,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.4914674737548559,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,0,0,1,0,macro_risk_only,0,1
2018-05,069500,accident_zone,강한 위험 구간,0.3152374308203876,True,5.32804263323386,1.55,1.65,2.816,1.849,2.195,2.695,9.028,1.81,1.55,2.195,gov3y_rate,-0.0210000000000003,0.0,-0.2843866411706074,0.8459999999999999,0.621,0.1600000000000001,1081.3,993.98,1261.34,0.0047388961159635,5.099999999999909,1.0,0.158559505691076,480607.4,-0.0682103710505213,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.2840686979375713,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2018-06,069500,accident_zone,강한 위험 구간,0.3885436425915757,True,4.055796098310019,1.57,1.65,2.766,1.844,2.122,2.556,8.976,1.81,1.55,2.122,gov3y_rate,-0.0729999999999999,0.0,-0.7854697314128503,0.712,0.6440000000000001,0.1600000000000001,1121.7,1014.79,1297.02,0.0373624341070935,40.40000000000009,1.0,1.469830259596101,504711.6,0.0501536181090842,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.3034454532027216,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2018-07,069500,conflict,신호 충돌,0.0106801379838464,True,-2.062365687421072,1.52,1.65,2.781,1.88,2.123,2.567,8.983,1.81,1.55,2.123,gov3y_rate,0.0010000000000003,1.0,-0.0742665856542109,0.6870000000000003,0.6579999999999999,0.1600000000000001,1116.7,1005.95,1307.43,-0.0044575198359633,-5.0,0.0,-0.1800202769392331,504711.6,0.0501536181090842,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999960674334,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2018-08,069500,risk_relief,위험 완화 우세,-0.0689274269532604,True,-2.789544125267177,1.55,1.65,2.416,1.768,1.916,2.311,8.519,1.8,1.55,1.916,gov3y_rate,-0.2070000000000003,0.0,-1.981473780690008,0.5429999999999999,0.5,0.1500000000000001,1108.8,998.65,1293.19,-0.0070744156890839,-7.900000000000091,0.0,-0.2423166121345517,504711.6,0.0501536181090842,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999995503172,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2018-09,069500,neutral_watch,중립 관찰,-0.094367610442906,True,-1.68714551333597,1.65,1.65,2.449,1.846,2.005,2.357,8.516,1.81,1.55,2.005,gov3y_rate,0.0889999999999999,1.0,0.7296354573302343,0.5110000000000001,0.4439999999999999,0.1600000000000001,1112.7,981.17,1294.57,0.003517316017316,3.900000000000091,1.0,0.1897666826927564,506697.6,0.0039349204575445,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999989123368,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available,0,0,1,0,macro_risk_only,0,1
2018-10,069500,accident_zone,강한 위험 구간,0.7573263198072627,True,10.0,1.57,1.7,2.393,1.834,1.939,2.243,8.444,1.81,1.55,1.939,gov3y_rate,-0.0659999999999998,0.0,-0.6975254351400262,0.4089999999999998,0.4539999999999997,0.1100000000000001,1140.6,1008.89,1294.01,0.0250741439741168,27.899999999999864,1.0,1.0542219958907326,506697.6,0.0039349204575445,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.2036232816606425,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2018-11,069500,neutral_watch,중립 관찰,0.0471787381277584,True,-1.212002492440028,1.76,1.9,2.367,1.83,1.897,2.106,8.424,1.96,1.81,1.897,gov3y_rate,-0.042,0.0,-0.4450869905343544,0.2759999999999998,0.47,0.06,1121.8,988.98,1277.67,-0.0164825530422584,-18.799999999999955,0.0,-0.6783287269433883,506697.6,0.0039349204575445,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999991098576,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,0,0,1,no_risk_overlap,0,0
2018-12,069500,risk_warning,위험 악화 우세,0.2053117107927154,True,1.942404590129895,1.82,1.93,2.287,1.748,1.817,1.948,8.358,1.96,1.82,1.817,gov3y_rate,-0.08,0.0,-0.7533427542467871,0.1999999999999999,0.47,0.03,1121.3,1010.95,1281.81,-0.0004457122481725,-0.5,0.0,-0.0019068595947387,534085.8,0.0540523578560467,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999986759344,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,1,0,0,1,hsi_risk_only,0,1
2019-01,069500,risk_relief,위험 완화 우세,-0.6270322351855957,True,-10.0,1.81,1.86,2.256,1.754,1.809,2.001,8.34,1.96,1.82,1.809,gov3y_rate,-0.008,0.0,-0.1127448132111401,0.2469999999999999,0.4469999999999998,0.0999999999999998,1117.2,1024.81,1283.05,-0.0036564701685543,-4.099999999999909,0.0,-0.1146718439212054,534085.8,0.0540523578560467,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.9999999956027849,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2019-02,069500,risk_relief,위험 완화 우세,-0.2940113690730131,True,-1.571787806181908,1.8,1.89,2.261,1.776,1.813,1.987,8.337,1.96,1.82,1.813,gov3y_rate,0.004,1.0,-0.0260359903099037,0.211,0.4480000000000002,0.07,1117.8,1007.62,1271.5,0.0005370569280342,0.599999999999909,1.0,0.1019297365975957,534085.8,0.0540523578560467,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.5930786901204677,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2019-03,069500,risk_relief,위험 완화 우세,-0.1254498373490723,True,1.491430634190649,1.81,1.9,2.163,1.722,1.69,1.833,8.236,1.97,1.82,1.69,gov3y_rate,-0.123,0.0,-1.2558176750702068,0.1109999999999999,0.4729999999999998,0.07,1137.8,1028.24,1277.46,0.0178922884236893,20.0,1.0,0.8666761431787773,489586.8,-0.0833180736128915,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.1833416561039136,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2019-04,069500,risk_relief,위험 완화 우세,-0.2301824684530554,True,-1.559470922938561,1.79,1.84,2.171,1.727,1.699,1.845,8.245,1.97,1.82,1.699,gov3y_rate,0.0090000000000001,1.0,0.0200348771564801,0.1179999999999998,0.4719999999999997,0.1299999999999999,1158.2,1037.02,1295.33,0.0179293373176305,20.40000000000009,1.0,0.8588933102308989,489586.8,-0.0833180736128915,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999988622508,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2019-05,069500,risk_warning,위험 악화 우세,0.2228414812511003,True,6.383615419156001,1.79,1.84,2.075,1.626,1.587,1.682,8.151,1.92,1.82,1.587,gov3y_rate,-0.1120000000000001,0.0,-1.0988359548130442,0.056,0.4880000000000002,0.0799999999999998,1190.0,1085.82,1324.83,0.0274563978587463,31.799999999999955,1.0,1.2666756775635042,489586.8,-0.0833180736128915,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.070952820684667,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,1,0,1,0,both_hsi_and_macro_risk,1,0
2019-06,069500,risk_relief,위험 완화 우세,-0.3833472932542499,True,-5.652722335824642,1.83,1.78,1.967,1.552,1.472,1.596,8.075,1.91,1.82,1.472,gov3y_rate,-0.1149999999999999,0.0,-1.0709903560572782,0.044,0.4950000000000001,0.1299999999999999,1156.8,1073.35,1315.11,-0.0278991596638655,-33.200000000000045,0.0,-1.3627038620688403,516735.4,0.0554520669266411,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.999999999589102,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2019-07,069500,neutral_watch,중립 관찰,0.0994738248224847,True,1.598870324143084,1.56,1.5,1.803,1.41,1.292,1.39,7.904,1.75,1.57,1.292,gov3y_rate,-0.1799999999999999,0.0,-1.807732185392744,-0.02,0.5109999999999999,0.25,1182.0,1088.45,1318.82,0.0217842323651453,25.200000000000045,1.0,1.0449805084421928,516735.4,0.0554520669266411,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.2673776712010199,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,0,0,0,no_risk_overlap,0,0
2019-08,069500,risk_warning,위험 악화 우세,0.1354796169161933,True,1.80178076629944,1.54,1.49,1.693,1.122,1.168,1.276,7.795,1.71,1.57,1.168,gov3y_rate,-0.1240000000000001,0.0,-1.1734968749078305,0.1539999999999999,0.5250000000000001,0.2199999999999999,1215.2,1140.66,1343.83,0.0280879864636209,33.200000000000045,1.0,1.305911729050676,516735.4,0.0554520669266411,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.0534058218068747,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2019-09,069500,risk_relief,위험 완화 우세,-0.3463022451862729,True,-6.743473054301773,1.58,1.55,1.8,1.275,1.297,1.456,7.903,1.71,1.57,1.297,gov3y_rate,0.129,1.0,1.2267000151102303,0.181,0.5030000000000001,0.1599999999999999,1201.3,1113.4,1314.64,-0.0114384463462805,-13.900000000000093,0.0,-0.6728021783480792,517949.8,0.0023501389686093,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.2916015777071049,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,0,1,0,0,no_risk_overlap,0,0
2019-10,069500,risk_relief,위험 완화 우세,-0.161410906313506,True,-0.8171028097711033,1.29,1.44,1.973,1.359,1.466,1.728,8.083,1.64,1.33,1.466,gov3y_rate,0.169,1.0,1.5225935113651885,0.369,0.5070000000000001,0.1999999999999999,1168.4,1074.05,1303.17,-0.0273869974194621,-32.899999999999864,0.0,-1.4681442559453413,517949.8,0.0023501389686093,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.0182059610831762,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available,0,1,1,0,macro_risk_only,0,1
2019-11,069500,neutral_watch,중립 관찰,-0.0116095811679703,True,1.180686831345574,1.28,1.53,1.922,1.365,1.385,1.63,8.034,1.64,1.33,1.385,gov3y_rate,-0.0809999999999999,0.0,-0.7498679373725247,0.2649999999999999,0.5369999999999999,0.1099999999999998,1179.3,1076.89,1298.47,0.0093289969188632,10.899999999999864,1.0,0.4327661446436082,517949.8,0.0023501389686093,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.2681317892684061,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,0,0,1,0,macro_risk_only,0,1
2019-12,069500,risk_relief,위험 완화 우세,-0.462143038590819,True,-6.099820281491372,1.31,1.53,1.937,1.335,1.36,1.683,8.049,1.68,1.33,1.36,gov3y_rate,-0.0249999999999999,0.0,-0.1606593101493753,0.3480000000000001,0.577,0.1499999999999999,1160.9,1060.72,1298.06,-0.0156024760451114,-18.399999999999864,0.0,-0.8186516381187211,548710.3,0.0593889600884103,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.999999998978874,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available,0,1,0,1,both_relief,0,0
2020-01,069500,accident_zone,강한 위험 구간,0.2855884380155471,True,3.605925204858189,1.25,1.42,1.899,1.264,1.303,1.558,8.011,1.68,1.33,1.303,gov3y_rate,-0.0570000000000001,0.0,-0.4983933984430062,0.294,0.5960000000000001,0.26,1183.5,1086.68,1305.76,0.0194676544060641,22.59999999999991,1.0,1.0768879050622124,548710.3,0.0593889600884103,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.3672325094982994,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2020-02,069500,accident_zone,강한 위험 구간,0.5632148026935782,True,5.977205478863945,1.26,1.41,1.707,1.113,1.104,1.333,7.842,1.56,1.33,1.104,gov3y_rate,-0.1989999999999998,0.0,-1.9076573732929216,0.2199999999999999,0.603,0.1500000000000001,1215.9,1109.95,1337.61,0.0273764258555133,32.40000000000009,1.0,1.4853939270120815,548710.3,0.0593889600884103,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.1244494729915911,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2020-03,069500,accident_zone,강한 위험 구간,0.6559009123037977,True,6.995607577546174,0.8,1.1,2.077,0.989,1.07,1.551,8.285,2.19,0.83,1.07,gov3y_rate,-0.034,0.0,-0.1761435272910548,0.5619999999999999,1.007,1.09,1222.6,1130.83,1348.65,0.0055103215724976,6.699999999999818,1.0,0.1870265897313583,495490.1,-0.0969914361002519,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.02996684446277,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available,1,0,0,0,hsi_risk_only,0,1
2020-04,069500,neutral_watch,중립 관찰,-0.0337556651853427,True,-5.001774110018776,0.76,1.1,2.218,0.872,1.006,1.518,8.456,2.0,0.83,1.006,gov3y_rate,-0.064,0.0,-0.4581390285028558,0.646,1.212,0.8999999999999999,1225.2,1147.14,1326.4,0.0021266154097825,2.6000000000001364,1.0,-0.0315895756403667,495490.1,-0.0969914361002519,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999979580526,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available,0,0,1,0,macro_risk_only,0,1
