experiment_id,experiment_name,signal_set_type,year_month,risk_ticker,hsi_direction,hsi_intensity,positive_count,negative_count,neutral_count,valid_signal_count,min_valid_signals,state_valid,hsi_state,state_reason,active_signals,score_return,score_ma_pos,score_momentum,score_vol,score_ma20_gap,score_ma60_gap,score_vol20,score_drawdown_60,score_risk_vs_cash_ret20
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-02,069500,-0.134243,0.134243,0,4,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.134, positive=0, negative=4, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.0879488714433245,-1.415484919276388,-2.685105964394692,-0.4534267868459286,-1.0776026385512842,-0.335005683401895,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-03,069500,-0.094037,0.111096,0,3,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.094, positive=0, negative=3, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.1512641636153302,-1.9788891218909164,0.5117650530460888,-1.478490813960103,-0.8967512271316357,-0.6485878235785116,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-04,069500,-0.021522,0.211219,3,1,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.022, positive=3, negative=1, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.8169451546418345,1.0797096631640024,1.9517526945045256,-6.9822395697926485,0.8097652815015458,0.0327355582754561,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-05,069500,-0.108348,0.108348,0,3,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.108, positive=0, negative=3, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.8479312693790657,-1.1960628432829683,-0.2040623995712678,-2.892107530903654,-0.1021069314556067,-0.2586361481225834,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-06,069500,-0.023305,0.069282,1,1,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.023, positive=1, negative=1, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.363836207311809,-0.6020762425219259,-0.1336598828682713,-1.980114160723181,-0.061759079151507,0.0154714492644287,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-07,069500,-0.392847,0.392847,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.393, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-3.995028229927682,-5.8396095722266725,-6.269295423068804,-4.642286382556407,-1.711035540053142,-1.1135509934806516,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-08,069500,0.047559,0.140323,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.048, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",3.978107628743433,-0.0834506430686417,1.418307961676434,-2.675696427904006,0.2400355256412192,-0.0237562688253124,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-09,069500,0.204032,0.42079,5,1,0,6,4,True,risk_warning,"risk warning: direction=0.204, positive=5, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",6.335253238615014,5.6530073894790025,4.168354773746575,-6.5027433526325655,1.280458578884309,1.307608427785079,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-10,069500,0.238769,0.284457,5,1,0,6,4,True,risk_warning,"risk warning: direction=0.239, positive=5, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.0584573445878702,2.741327901769948,7.044260207091748,3.8248300116938334,-1.3706522339985914,1.0279198020376996,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-11,069500,-0.102304,0.215079,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.102, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.5319530785937348,-0.7631822414136233,3.3832364561020984,-4.783435298568507,-0.9797327338997874,-0.4631862296578965,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2014-12,069500,0.185293,0.186781,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.185, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.9700866143476512,2.247982784219396,5.285817411244541,1.1956385730298107,0.4627006616552078,-0.044641151684025,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-01,069500,-0.127312,0.243551,1,4,1,6,4,True,neutral_watch,"neutral/watch: direction=-0.127, positive=1, negative=4, neutral=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-4.162329106534704,-3.3935981256568946,-1.5510702134427554,3.4871902756421203,-1.0910594788661885,-0.9278289106416884,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-02,069500,-0.186455,0.229593,0,2,4,6,4,True,neutral_watch,"neutral/watch: direction=-0.186, positive=0, negative=2, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",0.4119372629952411,-2.7475424973200475,0.8822285402750775,-8.727619796001466,-0.2408722456477015,-0.7654059236083314,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-03,069500,-0.154055,0.170982,0,3,3,6,4,True,risk_relief,"risk relief: direction=-0.154, negative=3, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.2978378026824449,-4.004652261483086,-3.3453868867016645,0.5078141550456531,-0.1877584345261129,-0.9154724635498612,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-04,069500,-0.411364,0.411364,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.411, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-6.563800116162787,-5.797702034378495,-8.63734880003072,-1.8451578513262403,-0.4573150555838114,-1.380509380700037,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-05,069500,0.173527,0.249938,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.174, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",4.702484441950017,-0.5198797754483144,-1.7724524911058126,7.277108662650572,0.6024316728381389,0.1219031921960476,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-06,069500,0.096455,0.134104,4,1,1,6,4,True,neutral_watch,"neutral/watch: direction=0.096, positive=4, negative=1, neutral=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",2.050329773209433,2.6220175165612822,1.1294274146873362,-1.1131966351968816,-0.0162734251949362,1.114986191957373,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-07,069500,0.412571,0.412571,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.413, intensity=0.413, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",5.415500474199972,5.247127016167235,6.388924725052137,5.597515692755437,0.8334919313102847,1.2716971414114475,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-08,069500,0.479822,0.479822,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.480, intensity=0.480, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",4.872648585658778,5.932394768765208,6.930943085056624,9.27592214924571,0.3960662630339946,1.3813674691850433,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-09,069500,0.121279,0.255744,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.121, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-3.2133728010970817,0.8711612936351275,1.852006912838296,8.587512378182112,-0.7681971021574137,-0.0523825858703323,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-10,069500,-0.302764,0.302764,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.303, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-5.602473460962811,-5.049842278550345,-1.6427804654935412,-3.267068991458577,-0.8469786171490065,-1.7567103634685646,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-11,069500,0.086658,0.133097,2,0,4,6,4,True,neutral_watch,"neutral/watch: direction=0.087, positive=2, negative=0, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",2.591993012586808,-0.7022010049788083,-0.4359817098227556,3.595820025143933,0.4048600692822413,-0.2549844056181611,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2015-12,069500,0.052337,0.077761,2,0,4,6,4,True,neutral_watch,"neutral/watch: direction=0.052, positive=2, negative=0, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",2.316704234952116,-0.1702495842458316,-0.4927127797553433,1.28755785222842,-0.0997601676499814,0.2986976767039707,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-01,069500,0.280351,0.287933,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.280, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",3.5051504976529406,1.512363778174577,3.760834402426255,7.614522476438021,-0.2274466032702798,0.6556520394561273,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-02,069500,-0.075051,0.179175,1,3,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.075, positive=1, negative=3, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.7270242800233224,-1.1758104587829683,-2.724874112974507,3.1237400803592674,-0.7421950111495603,-0.2568839164938027,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-03,069500,-0.334499,0.334499,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.334, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.757238715246463,-4.249651379088146,-3.5215541291068506,-7.696606867224435,-0.5429217952838346,-1.3019479746052425,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-04,069500,-0.129797,0.129797,0,3,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.130, positive=0, negative=3, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-0.0367589753314592,-2.6834284209399413,-2.9152851632557173,-1.498605157903696,-0.0163950740860688,-0.6373259318970309,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-05,069500,-0.16867,0.171637,0,3,3,6,4,True,risk_relief,"risk relief: direction=-0.169, negative=3, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",0.0889938878277513,-2.5667949789728626,-2.370896938277237,-4.451451089552955,-0.5925018952187707,-0.2275577072002568,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-06,069500,0.004995,0.155088,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=0.005, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-0.5326121607900678,-1.959760568934044,-1.7085684549737397,4.802488545382886,-0.0595641214064379,-0.2422994720833095,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-07,069500,-0.260049,0.260049,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.260, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.269090434400104,-3.99898593750418,-5.892092772623087,-2.0389921207226727,-0.5302059286429542,-0.8735575055764538,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-08,069500,-0.238527,0.238527,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.239, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.3877015756277626,-3.082816853535558,-4.935392550492,-4.207836716904271,-0.0284545225594448,-0.6694310381496875,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-09,069500,-0.030386,0.131715,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=-0.030","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.509446537491224,-1.4132939786463108,-3.3728689791379973,1.3128419701506175,0.2175551406357513,-0.0768635886082631,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-10,069500,0.032809,0.127979,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.033, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.7818304547028816,1.1972633089108935,0.7774012589551158,-2.8551096789205603,0.5223996325713374,0.5447292059763352,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-11,069500,0.017843,0.060522,0,0,6,6,4,True,neutral_watch,"neutral/watch: direction=0.018, positive=0, negative=0, neutral=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-0.7946972178797187,0.7771577652451858,0.2860859071516339,0.8641641346425069,-0.4856909077816028,0.4235406288164581,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2016-12,069500,-0.29689,0.29689,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.297, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-4.44040321277962,-3.259608203121436,-3.9471112300281823,-4.652110638914014,-0.6209859629735057,-0.8931725522147007,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-01,069500,-0.315912,0.315912,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.316, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-3.746973735385081,-5.346268687514158,-4.9909884286740365,-3.1265681316967764,-0.305815317404657,-1.4381268498132556,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-02,069500,-0.139273,0.206832,1,3,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.139, positive=1, negative=3, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.6492098277699254,-1.6853641056416917,-2.826902311275762,-5.64567409692871,0.3775740145619057,-0.225222845255686,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-03,069500,-0.359177,0.359177,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.359, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-5.679512090833486,-5.114287855133387,-5.852312382268127,-3.6536836200478575,-0.3892279017888096,-0.8616094851381599,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-04,069500,-0.347899,0.347899,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.348, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.093543103125345,-7.02381574226396,-5.9814603345165205,-2.9628706851935886,-1.5637347687062,-1.248536428675329,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-05,069500,-0.410384,0.513674,1,4,1,6,4,True,risk_relief,"risk relief: direction=-0.410, negative=4, positive=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-7.179510949486424,-7.935530911837551,-10.0,3.098693626808525,-0.6028738668497603,-2.0038116619632764,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-06,069500,-0.246408,0.246408,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.246, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-0.9620879282448532,-4.73456311507262,-6.26895733061803,-1.6841031220007143,-0.0729507411271486,-1.061835301554244,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-07,069500,0.039761,0.143106,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.040, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",2.682985721833865,0.5925200170335888,-3.1003430867064106,0.4177288144254103,1.2245600113266528,0.5682353207915002,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-08,069500,0.332768,0.332768,5,0,1,6,4,True,risk_warning,"risk warning: direction=0.333, positive=5, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",7.055688386004055,4.839276567678915,2.1353117315429344,3.435502957907855,0.8731280273121159,1.6271546900587095,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-09,069500,0.031124,0.096494,2,1,3,6,4,True,neutral_watch,"neutral/watch: direction=0.031, positive=2, negative=1, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.5458433232722872,1.5057857297761312,1.0153420367010038,0.7838457521239806,-0.4152584873887943,0.5235634326857286,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-10,069500,-0.205289,0.209115,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.205, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-4.64399591023067,-3.070207888967801,-2.746236609403108,0.1147634067092879,-0.9242499201727836,-1.0474286584578385,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-11,069500,0.424441,0.424441,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.424, intensity=0.424, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",8.544413662298838,6.7754316903676015,5.81612803246089,0.674197950129205,2.443428083731272,1.2128759132752835,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2017-12,069500,0.405863,0.405863,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.406, intensity=0.406, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",3.981094635540651,4.8048024923814365,5.429238900767994,8.574743496671392,0.158764841865419,1.4031058550075182,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-01,069500,0.17774,0.179424,3,0,3,6,4,True,risk_warning,"risk warning: direction=0.178, positive=3, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",0.1405175024119919,2.025649432450709,5.05795331738299,3.002302486154042,-0.0505079033555129,0.4885095201789192,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-02,069500,0.660892,0.660892,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.661, intensity=0.661, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",9.840936731338807,7.805365774288488,9.082244563017264,10.0,1.0896926602018593,1.835282066389503,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-03,069500,0.305473,0.305473,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.305, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",0.6661909190138406,5.686707791339285,4.7472643923412585,5.403101565161032,0.6197316016397949,1.2053552797094995,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-04,069500,0.047186,0.13973,1,1,4,6,4,True,neutral_watch,"neutral/watch: direction=0.047, positive=1, negative=1, neutral=4","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.7468011230034772,0.7340740742918008,4.73934680976218,0.1340533590378995,-0.9012396357159246,-0.1282979599062106,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-05,069500,0.298976,0.333007,5,1,0,6,4,True,risk_warning,"risk warning: direction=0.299, positive=5, negative=1","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",5.328099727142723,5.167948150661095,6.286901988420955,-1.0209330598837896,1.168089661673572,1.0084565315797127,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-06,069500,0.377601,0.377601,5,0,1,6,4,True,accident_zone,"strong risk direction: direction=0.378, intensity=0.378, positive=5","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",4.0557691133251055,7.383577189287067,7.120599215387617,0.8672197983527813,1.5022964778158363,1.726582127779559,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-07,069500,0.017057,0.297171,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=0.017","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.062393817335459,3.3696135039057658,5.179867404049029,-5.953337243482066,-0.3876853429582778,0.8773608096247769,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-08,069500,-0.079016,0.177666,1,2,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.079, positive=1, negative=2, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-2.7895548780196187,0.0006556294632893,2.9588573879220856,-3.616325214225107,-0.9939661617225668,-0.3006156228693644,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-09,069500,-0.105343,0.133253,0,3,3,6,4,True,neutral_watch,"neutral/watch: direction=-0.105, positive=0, negative=3, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.6871362182298273,-1.4615846341664067,0.8372985615335207,-2.407044633838999,-0.8170566103787607,-0.7850644573001588,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-10,069500,0.708657,0.708657,6,0,0,6,4,True,accident_zone,"strong risk direction: direction=0.709, intensity=0.709, positive=6","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",10.0,10.0,9.846853581415663,8.019598870534391,2.10722060608514,2.545750901987028,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-11,069500,0.038784,0.172008,2,2,2,6,4,True,conflict,"positive=2, negative=2, conflict_ratio=0.33, direction=0.039","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.2120031130366913,1.9989368800421567,3.815975208988152,-2.243961937437016,-0.5407570531807974,0.5088655830202897,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2018-12,069500,0.17002,0.172165,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.170, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.9424349375959888,1.5263784950565893,5.52933288594185,1.2674011078231966,-0.0211646468939751,-0.0431739064041011,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-01,069500,-0.618674,0.618674,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.619, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-10.0,-10.0,-10.0,-1.3515344127413944,-2.573392169121779,-3.1955416889967783,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-02,069500,-0.270124,0.274992,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.270, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.57177120269461,-5.545272241416043,-5.9794316987165725,-1.6039709010911951,0.1460393587783929,-1.6530411670990512,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-03,069500,-0.110416,0.160269,1,3,2,6,4,True,neutral_watch,"neutral/watch: direction=-0.110, positive=1, negative=3, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.491398830438858,-2.8114948257703065,-2.7096357658046832,-2.242680624867731,0.0042167482765147,-0.3567379861956251,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-04,069500,-0.197191,0.201278,0,4,2,6,4,True,risk_relief,"risk relief: direction=-0.197, negative=4, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-1.5594861915221017,-3.2235900768953343,-5.512896757496774,-1.2132692065007462,0.12262589532368,-0.4448254459050513,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-05,069500,0.213059,0.213059,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.213, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",6.383605307385558,2.8981405014884216,1.3864025350000928,0.4738650592899671,0.5870470539649731,1.0544845732908374,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-06,069500,-0.347486,0.347486,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.347, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-5.652713033958154,-3.2817295979002834,-6.3054291124832575,-3.9275538030695305,-1.0921625304419798,-0.5895538390806202,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-07,069500,0.097168,0.098943,3,0,3,6,4,True,neutral_watch,"neutral/watch: direction=0.097, positive=3, negative=0, neutral=3","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.5989084744270246,1.4881864901046034,1.939922324366256,-0.0532504533049556,0.7410187080474151,0.1152857674263739,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-08,069500,0.111054,0.132465,4,0,2,6,4,True,neutral_watch,"neutral/watch: direction=0.111, positive=4, negative=0, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.8018027027373889,1.1694190179292463,1.4206062588079384,2.38203165122296,-0.642350146951694,0.531713346172509,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-09,069500,-0.31887,0.31887,0,5,1,6,4,True,risk_relief,"risk relief: direction=-0.319, negative=5, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-6.743479321745118,-3.857793319926116,-3.483492093399473,-3.230457028562894,-0.7157073440687665,-1.1012742128679238,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-10,069500,-0.160079,0.160079,0,3,3,6,4,True,risk_relief,"risk relief: direction=-0.160, negative=3, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-0.8171163843631651,-4.112752850975148,-2.5334706318515887,-0.6072031385317431,-0.375377505572839,-1.1588395754019012,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-11,069500,0.006914,0.1765,3,1,2,6,4,True,neutral_watch,"neutral/watch: direction=0.007, positive=3, negative=1, neutral=2","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",1.1806499583660397,-0.1484629331541922,-4.923937126199169,3.311163368676663,1.010612042940187,-0.0151918166119603,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2019-12,069500,-0.43078,0.43078,0,6,0,6,4,True,risk_relief,"risk relief: direction=-0.431, negative=6, positive=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",-6.099789056596972,-7.223916122146935,-6.6066182759422665,-3.176609890755117,-1.330518472693743,-1.4093330978380012,,,
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,2020-01,069500,0.274182,0.301676,4,0,2,6,4,True,risk_warning,"risk warning: direction=0.274, positive=4, negative=0","score_return, score_ma_pos, score_momentum, score_vol, score_ma20_gap, score_ma60_gap",3.605938502343237,1.4983503024457112,-0.8247967150996547,10.0,1.6996189345926809,0.4718370248294841,,,
