strategy_name,year_month,return_year_month,hsi_state,state_kr,event_balance_13612w,event_intensity_13612w,event_adjustment,adjustment_label,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,cumulative_return,running_max,drawdown
HSI_final_baseline_overlay,2023-08,2023-09,risk_relief,위험 완화 우세,-0.3191360739698178,0.4246496012197983,0.0,baseline_no_event_filter,-0.0150497,0.19999999999999996,0.7,-0.020849,-0.0145943,0.2,-0.003633,-0.0007266,0.1,0.002712,0.00027120000000000003,1.286096041155663,1.5453574930397258,-0.1677679456383223
HSI_final_baseline_overlay,2023-09,2023-10,risk_warning,위험 악화 우세,-0.2715947298459614,0.3490685354601611,0.0,baseline_no_event_filter,-0.013362300000000002,0.5,0.2,-0.064364,-0.012872800000000002,0.45,-0.002865,-0.00128925,0.35,0.002285,0.00079975,1.2689108400249287,1.5453574930397258,-0.17888848001831936
HSI_final_baseline_overlay,2023-10,2023-11,accident_zone,강한 위험 구간,-0.153589999218078,0.4469231370709203,0.0,baseline_no_event_filter,0.0082008,0.35,0.0,0.107469,0.0,0.3,0.018544,0.0055632,0.7,0.003768,0.0026376,1.2793169240418052,1.5453574930397258,-0.17215470866525362
HSI_final_baseline_overlay,2023-11,2023-12,risk_relief,위험 완화 우세,-0.2037106903212541,0.4030077207553946,0.0,baseline_no_event_filter,0.0489046,0.7,0.7,0.065233,0.0456631,0.2,0.014446,0.0028892,0.1,0.003523,0.00035230000000000005,1.3418814064853,1.5453574930397258,-0.13166926583064442
HSI_final_baseline_overlay,2023-12,2024-01,risk_relief,위험 완화 우세,-0.3293731519853578,0.4694747801206476,0.0,baseline_no_event_filter,-0.0432374,0.0,0.7,-0.062085,-0.0434595,0.2,-0.000506,-0.00010120000000000002,0.1,0.003233,0.00032330000000000005,1.2838619433605325,1.5453574930397258,-0.1692136291162185
HSI_final_baseline_overlay,2024-01,2024-02,risk_warning,위험 악화 우세,-0.3155879401569056,0.4978554342128507,0.0,baseline_no_event_filter,0.01225805,0.5,0.2,0.059267,0.0118534,0.45,-0.000927,-0.00041715,0.35,0.002348,0.0008217999999999999,1.2995995872553432,1.5453574930397258,-0.15902980824260649
HSI_final_baseline_overlay,2024-02,2024-03,risk_relief,위험 완화 우세,-0.2320697691592601,0.4452877617628575,0.0,baseline_no_event_filter,0.04235749999999999,0.5,0.7,0.059021,0.041314699999999996,0.2,0.003882,0.0007764,0.1,0.002664,0.0002664,1.3546473767725113,1.5453574930397258,-0.12340841334524266
HSI_final_baseline_overlay,2024-03,2024-04,risk_relief,위험 완화 우세,-0.2626857788666765,0.4016834490288239,0.0,baseline_no_event_filter,-0.0162419,0.0,0.7,-0.022506,-0.0157542,0.2,-0.003698,-0.0007396,0.1,0.002519,0.0002519,1.33264532954371,1.5453574930397258,-0.1376459262365305
HSI_final_baseline_overlay,2024-04,2024-05,risk_warning,위험 악화 우세,-0.1428377758084928,0.4400114537087717,0.0,baseline_no_event_filter,0.00010705000000000046,0.5,0.2,-0.017462,-0.0034923999999999997,0.45,0.005653,0.0025438500000000003,0.35,0.003016,0.0010555999999999999,1.3327879892262375,1.5453574930397258,-0.1375536112329342
HSI_final_baseline_overlay,2024-05,2024-06,risk_warning,위험 악화 우세,-0.1526391676295891,0.3355656481409081,0.0,baseline_no_event_filter,0.0195325,0.0,0.2,0.070397,0.0140794,0.45,0.009815,0.0044167500000000005,0.35,0.002961,0.00103635,1.358820670625799,1.5453574930397258,-0.1207078771443415
HSI_final_baseline_overlay,2024-06,2024-07,risk_relief,위험 완화 우세,-0.1671772689492996,0.2931666536346339,0.0,baseline_no_event_filter,-0.0031607999999999996,0.5,0.7,-0.006985,-0.0048895,0.2,0.006895,0.001379,0.1,0.003497,0.00034970000000000004,1.354525710250085,1.5453574930397258,-0.12348714368626368
HSI_final_baseline_overlay,2024-07,2024-08,neutral_watch,중립 관찰,-0.2060494333961767,0.3721967373582043,0.0,baseline_no_event_filter,-0.021991700000000003,0.19999999999999996,0.5,-0.047869,-0.0239345,0.35,0.00429,0.0015015,0.15,0.002942,0.0004413,1.3247373871879782,1.5453574930397258,-0.14276315146845842
HSI_final_baseline_overlay,2024-08,2024-09,accident_zone,강한 위험 구간,-0.0429636978248089,0.4130768665490887,0.0,baseline_no_event_filter,0.0038024999999999995,0.55,0.0,-0.043526,-0.0,0.3,0.005094,0.0015281999999999997,0.7,0.003249,0.0022743,1.3297747011027603,1.5453574930397258,-0.13950350835191738
HSI_final_baseline_overlay,2024-09,2024-10,accident_zone,강한 위험 구간,0.004936171999664,0.4446796002351557,0.0,baseline_no_event_filter,0.0010942999999999999,0.0,0.0,-0.014911,-0.0,0.3,-0.002125,-0.0006375,0.7,0.002474,0.0017318,1.3312298735581771,1.5453574930397258,-0.13856186704110685
HSI_final_baseline_overlay,2024-10,2024-11,accident_zone,강한 위험 구간,0.0500346434870244,0.4278229192911733,0.0,baseline_no_event_filter,0.005430099999999999,0.0,0.0,-0.042394,-0.0,0.3,0.011714,0.0035142,0.7,0.002737,0.0019158999999999997,1.3384585848945856,1.5453574930397258,-0.13388417183532664
HSI_final_baseline_overlay,2024-11,2024-12,accident_zone,강한 위험 구간,0.0865583270345175,0.4732331821617536,0.0,baseline_no_event_filter,0.0009864,0.0,0.0,-0.01777,-0.0,0.3,-0.001619,-0.0004857,0.7,0.002103,0.0014720999999999998,1.3397788404427255,1.5453574930397258,-0.13302983518242506
HSI_final_baseline_overlay,2024-12,2025-01,accident_zone,강한 위험 구간,0.1099736499538086,0.4968143738977073,0.0,baseline_no_event_filter,0.0035855999999999996,0.0,0.0,0.046618,0.0,0.3,0.005596,0.0016788,0.7,0.002724,0.0019067999999999997,1.344582751453017,1.5453574930397258,-0.12992122695945507
HSI_final_baseline_overlay,2025-01,2025-02,risk_relief,위험 완화 우세,0.2113016502897455,0.4684906987486352,0.0,baseline_no_event_filter,0.0076488,0.7,0.7,0.010016,0.0070111999999999996,0.2,0.002097,0.0004194,0.1,0.002182,0.0002182,1.3548671960023309,1.5453574930397258,-0.12326616844022265
HSI_final_baseline_overlay,2025-02,2025-03,neutral_watch,중립 관찰,0.1677316914420089,0.462484777861762,0.0,baseline_no_event_filter,0.00216285,0.19999999999999996,0.5,0.002516,0.001258,0.35,0.00169,0.0005915,0.15,0.002089,0.00031335,1.3577975705172045,1.5453574930397258,-0.12136992467263352
HSI_final_baseline_overlay,2025-03,2025-04,neutral_watch,중립 관찰,0.2092366885025615,0.4645623372805912,0.0,baseline_no_event_filter,0.01147025,0.0,0.5,0.014797,0.0073985,0.35,0.010284,0.0035993999999999996,0.15,0.003149,0.00047234999999999996,1.3733718481004293,1.5453574930397258,-0.11129181805110988
HSI_final_baseline_overlay,2025-04,2025-05,neutral_watch,중립 관찰,0.1883487654320987,0.482882443100697,0.0,baseline_no_event_filter,0.03242495,0.0,0.5,0.064977,0.0324885,0.35,-0.001034,-0.00036189999999999996,0.15,0.001989,0.00029834999999999996,1.4179033616064933,1.5453574930397258,-0.08247549968682621
HSI_final_baseline_overlay,2025-05,2025-06,risk_relief,위험 완화 우세,0.1304972915091962,0.5016109221466365,0.0,baseline_no_event_filter,0.1078165,0.19999999999999996,0.7,0.153846,0.1076922,0.2,-0.000239,-4.78e-05,0.1,0.001721,0.0001721,1.5707767393931398,1.5707767393931398,0.0
HSI_final_baseline_overlay,2025-06,2025-07,risk_relief,위험 완화 우세,0.1827905853699504,0.6460086503737297,0.0,baseline_no_event_filter,0.0409774,0.0,0.7,0.057604,0.0403228,0.2,0.00215,0.00043000000000000004,0.1,0.002246,0.00022460000000000004,1.6351430861539482,1.6351430861539482,0.0
HSI_final_baseline_overlay,2025-07,2025-08,risk_relief,위험 완화 우세,0.1230499916015789,0.7113278953556732,0.0,baseline_no_event_filter,-0.010863699999999999,0.0,0.7,-0.016505,-0.011553499999999998,0.2,0.002463,0.0004926,0.1,0.001972,0.0001972,1.6173793822088975,1.6351430861539482,-0.010863700000000032
HSI_final_baseline_overlay,2025-08,2025-09,risk_relief,위험 완화 우세,0.1343705383387923,0.6314436885865456,0.0,baseline_no_event_filter,0.07138599999999999,0.0,0.7,0.102662,0.0718634,0.2,-0.003091,-0.0006182000000000001,0.1,0.001408,0.0001408,1.7328376267872618,1.7328376267872618,0.0
HSI_final_baseline_overlay,2025-09,2025-10,risk_relief,위험 완화 우세,0.1338283152767279,0.6764219576719577,0.0,baseline_no_event_filter,0.15635839999999998,0.0,0.7,0.223621,0.15653469999999997,0.2,-0.00167,-0.00033400000000000004,0.1,0.001577,0.0001577,2.0037813455715154,2.0037813455715154,0.0
HSI_final_baseline_overlay,2025-10,2025-11,risk_relief,위험 완화 우세,0.2217256655748719,0.7526885445536241,0.0,baseline_no_event_filter,-0.031062999999999993,0.0,0.7,-0.04291,-0.030036999999999994,0.2,-0.005734,-0.0011468000000000001,0.1,0.001208,0.00012080000000000001,1.9415378856340275,2.0037813455715154,-0.031062999999999952
HSI_final_baseline_overlay,2025-11,2025-12,accident_zone,강한 위험 구간,0.3125850340136054,0.7981009070294786,0.0,baseline_no_event_filter,-0.0014681,0.7,0.0,0.09425,0.0,0.3,-0.010412,-0.0031236,0.7,0.002365,0.0016554999999999999,1.9386875138641282,2.0037813455715154,-0.0324854964097
HSI_final_baseline_overlay,2025-12,2026-01,risk_relief,위험 완화 우세,0.4026218820861678,0.762060657596372,0.0,baseline_no_event_filter,0.18915829999999997,0.7,0.7,0.270815,0.18957049999999998,0.2,-0.002833,-0.0005666,0.1,0.001544,0.0001544,2.305406348217893,2.305406348217893,0.0
HSI_final_baseline_overlay,2026-01,2026-02,risk_relief,위험 완화 우세,0.3015731292517006,0.7884778911564626,0.0,baseline_no_event_filter,0.1537535,0.0,0.7,0.217515,0.1522605,0.2,0.006494,0.0012988000000000001,0.1,0.001942,0.0001942,2.6598706431786128,2.6598706431786128,0.0
HSI_final_baseline_overlay,2026-02,2026-03,risk_relief,위험 완화 우세,0.2576955782312924,0.7577522675736961,0.0,baseline_no_event_filter,-0.1413022,0.0,0.7,-0.198576,-0.1390032,0.2,-0.012016,-0.0024032000000000003,0.1,0.001042,0.0001042,2.28402506958206,2.6598706431786128,-0.14130219999999993
HSI_final_baseline_overlay,2026-03,2026-04,accident_zone,강한 위험 구간,0.28765589569161,0.6995606575963719,0.0,baseline_no_event_filter,0.0021458,0.7,0.0,0.330365,0.0,0.3,0.001877,0.0005631,0.7,0.002261,0.0015826999999999998,2.2889261305763693,2.6598706431786128,-0.13945960626075993
HSI_final_baseline_overlay,2026-04,2026-05,risk_relief,위험 완화 우세,0.1942460317460317,0.6155895691609977,0.0,baseline_no_event_filter,0.2448107,0.7,0.7,0.349432,0.2446024,0.2,0.000326,6.52e-05,0.1,0.001431,0.0001431,2.8492797388510613,2.8492797388510613,0.0
HSI_final_baseline_overlay,2026-05,2026-06,risk_relief,위험 완화 우세,0.1257403823598404,0.6122170419892095,0.0,baseline_no_event_filter,0.0206837,0.0,0.7,0.027816,0.019471199999999998,0.2,0.00505,0.00101,0.1,0.002025,0.0002025,2.908213386185535,2.908213386185535,0.0
HSI_final_baseline_overlay,2026-06,2026-07,conflict,신호 충돌,0.0691790796778481,0.5834081046211588,0.0,baseline_no_event_filter,0.0,0.35000000000000003,0.35,,,0.4,,,0.25,,,2.908213386185535,2.908213386185535,0.0
