year_month,call_rate,cd91_rate,corp_aa3y_rate,gov1y_rate,gov3y_rate,gov10y_rate,corp_bbb3y_rate,cp91_rate,rp_rate,rate_level,rate_source,rate_change_1m,rate_up_flag,rate_z,term_spread_10y_1y,credit_spread_aa_gov3y,cp_cd_spread,usdkrw,jpykrw_100,eurkrw,usdkrw_return_1m,usdkrw_change_1m,fx_up_flag,fx_z,gdp_level_billion_krw,gdp_growth_decimal,gdp_growth_decimal_lagged,gdp_growth_pct_lagged,gdp_unit_detected,gdp_growth_band,gdp_below_2_flag,gdp_stable_2_3_flag,rate_fx_departure,rate_fx_risk_departure_flag,rate_fx_relief_departure_flag,policy_growth_pressure_flag,macro_defense_addon,macro_relief_addon,macro_companion_regime,macro_data_available,gdp_data_available,macro_companion_regime_filled,gdp_availability_status
2018-03,1.54,1.65,2.795,1.878,2.216,2.624,9.012,1.81,1.55,2.216,gov3y_rate,-0.04999999999999982,0.0,-0.4551155779920537,0.7460000000000002,0.5789999999999997,0.16000000000000014,1066.5,1001.46,1311.95,-0.004201680672268893,-4.5,0.0,-0.14221844363342612,480607.4,-0.0682103710505213,0.0443922215306262,4.4392221530626195,decimal_as_is,strong_above_3,0.0,0.0,0.9999999983258948,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2018-04,1.51,1.65,2.819,1.874,2.216,2.713,9.039,1.81,1.55,2.216,gov3y_rate,0.0,0.0,-0.12297351481811991,0.839,0.6029999999999998,0.16000000000000014,1076.2,985.94,1304.46,0.009095171120487633,9.700000000000045,1.0,0.3606671913992551,480607.4,-0.0682103710505213,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.4914674737548559,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2018-05,1.55,1.65,2.816,1.849,2.195,2.695,9.028,1.81,1.55,2.195,gov3y_rate,-0.02100000000000035,0.0,-0.2843866411706074,0.8459999999999999,0.621,0.16000000000000014,1081.3,993.98,1261.34,0.0047388961159635645,5.099999999999909,1.0,0.15855950569107605,480607.4,-0.0682103710505213,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.28406869793757134,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2018-06,1.57,1.65,2.766,1.844,2.122,2.556,8.976,1.81,1.55,2.122,gov3y_rate,-0.07299999999999995,0.0,-0.7854697314128503,0.712,0.6440000000000001,0.16000000000000014,1121.7,1014.79,1297.02,0.0373624341070935,40.40000000000009,1.0,1.469830259596101,504711.6,0.0501536181090842,-0.0682103710505213,-6.82103710505213,decimal_as_is,contraction_below_0,1.0,0.0,0.30344545320272165,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2018-07,1.52,1.65,2.781,1.88,2.123,2.567,8.983,1.81,1.55,2.123,gov3y_rate,0.001000000000000334,1.0,-0.07426658565421093,0.6870000000000003,0.6579999999999999,0.16000000000000014,1116.7,1005.95,1307.43,-0.0044575198359633195,-5.0,0.0,-0.18002027693923314,504711.6,0.0501536181090842,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999960674334,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2018-08,1.55,1.65,2.416,1.768,1.916,2.311,8.519,1.8,1.55,1.916,gov3y_rate,-0.2070000000000003,0.0,-1.9814737806900082,0.5429999999999999,0.5,0.15000000000000013,1108.8,998.65,1293.19,-0.007074415689083957,-7.900000000000091,0.0,-0.24231661213455172,504711.6,0.0501536181090842,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999995503173,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2018-09,1.65,1.65,2.449,1.846,2.005,2.357,8.516,1.81,1.55,2.005,gov3y_rate,0.08899999999999997,1.0,0.7296354573302343,0.5110000000000001,0.44399999999999995,0.16000000000000014,1112.7,981.17,1294.57,0.0035173160173160856,3.900000000000091,1.0,0.1897666826927564,506697.6,0.0039349204575445,0.0501536181090842,5.01536181090842,decimal_as_is,strong_above_3,0.0,0.0,0.9999999989123367,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2018-10,1.57,1.7,2.393,1.834,1.939,2.243,8.444,1.81,1.55,1.939,gov3y_rate,-0.06599999999999984,0.0,-0.6975254351400262,0.4089999999999998,0.45399999999999974,0.1100000000000001,1140.6,1008.89,1294.01,0.02507414397411689,27.899999999999864,1.0,1.0542219958907326,506697.6,0.0039349204575445,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.2036232816606425,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2018-11,1.76,1.9,2.367,1.83,1.897,2.106,8.424,1.96,1.81,1.897,gov3y_rate,-0.04200000000000004,0.0,-0.4450869905343544,0.2759999999999998,0.47,0.06000000000000005,1121.8,988.98,1277.67,-0.01648255304225843,-18.799999999999955,0.0,-0.6783287269433883,506697.6,0.0039349204575445,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999991098575,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2018-12,1.82,1.93,2.287,1.748,1.817,1.948,8.358,1.96,1.82,1.817,gov3y_rate,-0.08000000000000007,0.0,-0.7533427542467871,0.19999999999999996,0.47,0.030000000000000027,1121.3,1010.95,1281.81,-0.0004457122481725806,-0.5,0.0,-0.001906859594738747,534085.8,0.0540523578560467,0.0039349204575445,0.39349204575445,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999986759345,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2019-01,1.81,1.86,2.256,1.754,1.809,2.001,8.34,1.96,1.82,1.809,gov3y_rate,-0.008000000000000007,0.0,-0.11274481321114015,0.2469999999999999,0.44699999999999984,0.09999999999999987,1117.2,1024.81,1283.05,-0.0036564701685543044,-4.099999999999909,0.0,-0.11467184392120544,534085.8,0.0540523578560467,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.9999999956027847,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2019-02,1.8,1.89,2.261,1.776,1.813,1.987,8.337,1.96,1.82,1.813,gov3y_rate,0.0040000000000000036,1.0,-0.026035990309903757,0.21100000000000008,0.4480000000000002,0.07000000000000006,1117.8,1007.62,1271.5,0.0005370569280342963,0.599999999999909,1.0,0.10192973659759573,534085.8,0.0540523578560467,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.5930786901204677,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2019-03,1.81,1.9,2.163,1.722,1.69,1.833,8.236,1.97,1.82,1.69,gov3y_rate,-0.123,0.0,-1.2558176750702068,0.11099999999999999,0.47299999999999986,0.07000000000000006,1137.8,1028.24,1277.46,0.017892288423689395,20.0,1.0,0.8666761431787773,489586.8,-0.0833180736128915,0.0540523578560467,5.40523578560467,decimal_as_is,strong_above_3,0.0,0.0,0.18334165610391365,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2019-04,1.79,1.84,2.171,1.727,1.699,1.845,8.245,1.97,1.82,1.699,gov3y_rate,0.009000000000000119,1.0,0.02003487715648015,0.11799999999999988,0.47199999999999975,0.1299999999999999,1158.2,1037.02,1295.33,0.017929337317630578,20.40000000000009,1.0,0.8588933102308989,489586.8,-0.0833180736128915,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999988622507,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2019-05,1.79,1.84,2.075,1.626,1.587,1.682,8.151,1.92,1.82,1.587,gov3y_rate,-0.1120000000000001,0.0,-1.0988359548130442,0.05600000000000005,0.4880000000000002,0.07999999999999985,1190.0,1085.82,1324.83,0.027456397858746318,31.799999999999955,1.0,1.2666756775635042,489586.8,-0.0833180736128915,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.070952820684667,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2019-06,1.83,1.78,1.967,1.552,1.472,1.596,8.075,1.91,1.82,1.472,gov3y_rate,-0.11499999999999999,0.0,-1.0709903560572782,0.04400000000000004,0.4950000000000001,0.1299999999999999,1156.8,1073.35,1315.11,-0.02789915966386558,-33.200000000000045,0.0,-1.3627038620688403,516735.4,0.0554520669266411,-0.0833180736128915,-8.33180736128915,decimal_as_is,contraction_below_0,1.0,0.0,0.999999999589102,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2019-07,1.56,1.5,1.803,1.41,1.292,1.39,7.904,1.75,1.57,1.292,gov3y_rate,-0.17999999999999994,0.0,-1.8077321853927442,-0.020000000000000018,0.5109999999999999,0.25,1182.0,1088.45,1318.82,0.021784232365145373,25.200000000000045,1.0,1.0449805084421928,516735.4,0.0554520669266411,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.26737767120101996,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2019-08,1.54,1.49,1.693,1.122,1.168,1.276,7.795,1.71,1.57,1.168,gov3y_rate,-0.12400000000000011,0.0,-1.1734968749078303,0.15399999999999991,0.5250000000000001,0.21999999999999997,1215.2,1140.66,1343.83,0.028087986463620984,33.200000000000045,1.0,1.305911729050676,516735.4,0.0554520669266411,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.05340582180687471,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2019-09,1.58,1.55,1.8,1.275,1.297,1.456,7.903,1.71,1.57,1.297,gov3y_rate,0.129,1.0,1.2267000151102303,0.18100000000000005,0.5030000000000001,0.15999999999999992,1201.3,1113.4,1314.64,-0.01143844634628055,-13.900000000000091,0.0,-0.6728021783480792,517949.8,0.0023501389686093,0.0554520669266411,5.5452066926641095,decimal_as_is,strong_above_3,0.0,0.0,0.29160157770710493,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2019-10,1.29,1.44,1.973,1.359,1.466,1.728,8.083,1.64,1.33,1.466,gov3y_rate,0.16900000000000004,1.0,1.5225935113651883,0.369,0.5070000000000001,0.19999999999999996,1168.4,1074.05,1303.17,-0.027386997419462156,-32.899999999999864,0.0,-1.4681442559453413,517949.8,0.0023501389686093,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.018205961083176292,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2019-11,1.28,1.53,1.922,1.365,1.385,1.63,8.034,1.64,1.33,1.385,gov3y_rate,-0.08099999999999996,0.0,-0.7498679373725247,0.2649999999999999,0.5369999999999999,0.10999999999999988,1179.3,1076.89,1298.47,0.009328996918863242,10.899999999999864,1.0,0.43276614464360824,517949.8,0.0023501389686093,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.2681317892684061,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2019-12,1.31,1.53,1.937,1.335,1.36,1.683,8.049,1.68,1.33,1.36,gov3y_rate,-0.02499999999999991,0.0,-0.16065931014937532,0.3480000000000001,0.577,0.1499999999999999,1160.9,1060.72,1298.06,-0.015602476045111446,-18.399999999999864,0.0,-0.8186516381187211,548710.3,0.0593889600884103,0.0023501389686093,0.23501389686093,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999989788739,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2020-01,1.25,1.42,1.899,1.264,1.303,1.558,8.011,1.68,1.33,1.303,gov3y_rate,-0.05700000000000016,0.0,-0.49839339844300623,0.29400000000000004,0.5960000000000001,0.26,1183.5,1086.68,1305.76,0.019467654406064128,22.59999999999991,1.0,1.0768879050622124,548710.3,0.0593889600884103,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.3672325094982994,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2020-02,1.26,1.41,1.707,1.113,1.104,1.333,7.842,1.56,1.33,1.104,gov3y_rate,-0.19899999999999984,0.0,-1.9076573732929218,0.21999999999999997,0.603,0.15000000000000013,1215.9,1109.95,1337.61,0.027376425855513364,32.40000000000009,1.0,1.4853939270120817,548710.3,0.0593889600884103,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.1244494729915911,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2020-03,0.8,1.1,2.077,0.989,1.07,1.551,8.285,2.19,0.83,1.07,gov3y_rate,-0.03400000000000003,0.0,-0.17614352729105484,0.5619999999999999,1.007,1.0899999999999999,1222.6,1130.83,1348.65,0.005510321572497645,6.699999999999818,1.0,0.18702658973135833,495490.1,-0.0969914361002519,0.0593889600884103,5.93889600884103,decimal_as_is,strong_above_3,0.0,0.0,0.029966844462770016,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2020-04,0.76,1.1,2.218,0.872,1.006,1.518,8.456,2.0,0.83,1.006,gov3y_rate,-0.06400000000000006,0.0,-0.4581390285028558,0.646,1.212,0.8999999999999999,1225.2,1147.14,1326.4,0.0021266154097825396,2.6000000000001364,1.0,-0.031589575640366706,495490.1,-0.0969914361002519,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999979580526,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2020-05,0.49,0.81,2.158,0.692,0.826,1.374,8.444,1.61,0.58,0.826,gov3y_rate,-0.18000000000000005,0.0,-1.5525206770473055,0.6820000000000002,1.3319999999999999,0.8,1239.4,1150.63,1372.57,0.011589944498857419,14.200000000000045,1.0,0.5188630155689631,495490.1,-0.0969914361002519,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.4990179582198793,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2020-06,0.57,0.79,2.25,0.716,0.842,1.373,8.55,1.5,0.58,0.842,gov3y_rate,0.016000000000000014,1.0,0.36498460168389585,0.657,1.408,0.71,1200.7,1116.05,1350.19,-0.03122478618686464,-38.700000000000045,0.0,-1.9238130367650583,503165.6,0.015490723225348,-0.0969914361002519,-9.69914361002519,decimal_as_is,contraction_below_0,1.0,0.0,0.6810687009693275,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2020-07,0.51,0.78,2.177,0.658,0.796,1.296,8.519,1.46,0.58,0.796,gov3y_rate,-0.04599999999999993,0.0,-0.20747700020507262,0.638,1.381,0.6799999999999999,1191.4,1137.32,1411.21,-0.007745481802281962,-9.299999999999955,0.0,-0.5061595132521338,503165.6,0.015490723225348,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999985987265,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2020-08,0.55,0.63,2.264,0.722,0.94,1.516,8.614,1.36,0.58,0.94,gov3y_rate,0.1439999999999999,1.0,1.5893415607201582,0.794,1.3239999999999998,0.7300000000000001,1185.1,1123.0,1411.22,-0.005287896592244601,-6.300000000000182,0.0,-0.39365040346218466,503165.6,0.015490723225348,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.6029732738468386,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2020-09,0.55,0.63,2.193,0.668,0.846,1.43,8.548,1.11,0.58,0.846,gov3y_rate,-0.09399999999999997,0.0,-0.649282268850137,0.7619999999999999,1.347,0.4800000000000001,1173.5,1112.06,1369.42,-0.009788203527128392,-11.599999999999909,0.0,-0.6256714151181855,513691.5,0.0209193553772357,0.015490723225348,1.5490723225348,decimal_as_is,slowdown_0_to_2,1.0,0.0,0.9999999992156577,0.0,1.0,0.0,0.0,0.0,rate_fx_relief_departure,1,1,rate_fx_relief_departure,gdp_available
2020-10,0.52,0.63,2.247,0.68,0.935,1.546,8.617,1.11,0.58,0.935,gov3y_rate,0.08900000000000008,1.0,1.1000947139108341,0.866,1.3119999999999998,0.4800000000000001,1133.4,1083.5,1323.07,-0.03417128248828283,-40.09999999999991,0.0,-1.9339162672931967,513691.5,0.0209193553772357,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.274824830323007,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2020-11,0.6,0.66,2.235,0.716,0.983,1.659,8.639,1.09,0.58,0.983,gov3y_rate,0.04799999999999993,1.0,0.8560111835722982,0.9430000000000001,1.2519999999999998,0.43000000000000005,1104.4,1061.57,1321.58,-0.02558673019234159,-29.0,0.0,-1.3865315735712997,513691.5,0.0209193553772357,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.23657091400931515,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2020-12,0.57,0.66,2.208,0.741,0.978,1.713,8.615,1.09,0.58,0.978,gov3y_rate,-0.0050000000000000044,0.0,0.2627041144545502,0.9720000000000001,1.2300000000000002,0.43000000000000005,1093.2,1056.18,1340.1,-0.010141253169141606,-11.200000000000045,0.0,-0.5996167103921629,546119.4,0.0631271882053723,0.0209193553772357,2.09193553772357,decimal_as_is,stable_2_to_3,0.0,1.0,0.3907044638598379,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2021-01,0.52,0.7,2.092,0.67,0.971,1.768,8.482,1.01,0.58,0.971,gov3y_rate,-0.007000000000000006,0.0,0.26343307874452054,1.0979999999999999,1.121,0.31000000000000005,1114.6,1069.26,1351.12,0.019575557994877313,21.399999999999864,1.0,1.0436656445662176,546119.4,0.0631271882053723,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.9999999992349468,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2021-02,0.59,0.74,2.054,0.673,1.02,1.96,8.433,1.0,0.58,1.02,gov3y_rate,0.049000000000000044,1.0,0.9384774647532265,1.287,1.0339999999999998,0.26,1108.4,1043.15,1349.86,-0.005562533644356549,-6.199999999999818,0.0,-0.37049326348183254,546119.4,0.0631271882053723,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.4339166557248492,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2021-03,0.59,0.75,2.06,0.69,1.133,2.057,8.418,1.0,0.58,1.133,gov3y_rate,0.11299999999999999,1.0,1.6083700461763712,1.367,0.927,0.25,1133.5,1027.33,1328.29,0.022645254420786687,25.09999999999991,1.0,1.1666881911204747,508035.4,-0.0697356658635456,0.0631271882053723,6.31271882053723,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996396471,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2021-04,0.49,0.73,1.914,0.642,1.141,2.128,8.28,0.97,0.58,1.141,gov3y_rate,0.008000000000000007,1.0,0.40103989551307195,1.4860000000000002,0.7729999999999999,0.24,1107.4,1016.9,1342.33,-0.023026025584472753,-26.09999999999991,0.0,-1.3261823601394322,508035.4,-0.0697356658635456,-0.0697356658635456,-6.9735665863545595,decimal_as_is,contraction_below_0,1.0,0.0,0.5356244461667375,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2021-05,0.51,0.66,1.945,0.633,1.227,2.179,8.318,0.97,0.58,1.227,gov3y_rate,0.08600000000000008,1.0,1.2190363792136005,1.5459999999999998,0.718,0.30999999999999994,1116.0,1015.7,1360.91,0.007765938233700531,8.599999999999909,1.0,0.3542747534439039,508035.4,-0.0697356658635456,-0.0697356658635456,-6.9735665863545595,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999993643978,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2021-06,0.63,0.68,1.966,0.955,1.448,2.092,8.344,0.97,0.58,1.448,gov3y_rate,0.22099999999999986,1.0,2.556042432654779,1.137,0.518,0.2899999999999999,1130.0,1022.12,1344.42,0.012544802867383575,14.0,1.0,0.5983815878564733,538210.3,0.0593952704870566,-0.0697356658635456,-6.9735665863545595,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999996829849,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2021-07,0.58,0.7,1.847,0.936,1.417,1.874,8.2,0.97,0.58,1.417,gov3y_rate,-0.030999999999999917,0.0,-0.11689544229381985,0.9380000000000001,0.42999999999999994,0.27,1147.4,1048.48,1364.6,0.015398230088495612,17.40000000000009,1.0,0.8222031199501902,538210.3,0.0593952704870566,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.7510475526870838,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2021-08,0.9,0.92,1.829,1.064,1.395,1.912,8.126,1.12,0.83,1.395,gov3y_rate,-0.02200000000000002,0.0,-0.022752220311893535,0.8479999999999999,0.43399999999999994,0.20000000000000007,1164.4,1058.88,1373.7,0.014816105978734617,17.0,1.0,0.7540357808502478,538210.3,0.0593952704870566,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.9414197419410081,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2021-09,0.92,1.04,2.049,1.096,1.593,2.237,8.244,1.18,0.83,1.593,gov3y_rate,0.19799999999999995,1.0,2.1253752006813444,1.141,0.45599999999999996,0.1399999999999999,1184.9,1058.18,1374.31,0.01760563380281699,20.5,1.0,0.868176989695856,537547.8,-0.0012309314778999,0.0593952704870566,5.93952704870566,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996659487,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2021-10,0.76,1.12,2.573,1.41,2.103,2.575,8.545,1.24,0.83,2.103,gov3y_rate,0.5100000000000002,1.0,4.978941610640199,1.1650000000000003,0.46999999999999975,0.11999999999999988,1171.7,1031.65,1368.78,-0.011140180605958339,-13.200000000000045,0.0,-0.6979195902122313,537547.8,-0.0012309314778999,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.7541177894275478,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2021-11,1.067,1.26,2.373,1.292,1.799,2.213,8.232,1.48,1.08,1.799,gov3y_rate,-0.30400000000000027,0.0,-2.275399850906259,0.921,0.5740000000000003,0.21999999999999997,1193.4,1049.56,1347.59,0.018520099001450907,21.700000000000045,1.0,0.9568604016472196,537547.8,-0.0012309314778999,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.40793109026708624,0.0,0.0,0.0,0.005,0.0,neutral,1,1,neutral,gdp_available
2021-12,1.115,1.29,2.417,1.349,1.799,2.248,8.27,1.55,1.09,1.799,gov3y_rate,0.0,0.0,0.018788476940091378,0.8990000000000002,0.6179999999999999,0.26,1186.6,1032.14,1346.85,-0.005698005698005826,-6.800000000000182,0.0,-0.412545575916575,569629.4,0.0596813901945092,-0.0012309314778999,-0.12309314778999,decimal_as_is,contraction_below_0,1.0,0.0,0.9128820121105723,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2022-01,1.277,1.5,2.765,1.463,2.189,2.586,8.635,1.63,1.37,2.189,gov3y_rate,0.3900000000000001,1.0,2.7065245270664446,1.1229999999999998,0.5760000000000001,0.1299999999999999,1202.4,1042.8,1340.07,0.013315354795213397,15.800000000000182,1.0,0.6284503543597413,569629.4,0.0596813901945092,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.9999999997001476,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2022-02,1.39,1.5,2.855,1.503,2.242,2.675,8.699,1.63,1.33,2.242,gov3y_rate,0.052999999999999936,1.0,0.26819272091799534,1.172,0.613,0.1299999999999999,1202.7,1041.52,1342.09,0.00024950099800391534,0.2999999999999545,1.0,-0.10602078253851249,569629.4,0.0596813901945092,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.4333674131162493,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
2022-03,1.454,1.51,3.34,1.815,2.663,2.969,9.164,1.65,1.33,2.663,gov3y_rate,0.4209999999999998,1.0,2.5823745725640985,1.154,0.677,0.1399999999999999,1210.8,992.74,1351.13,0.006734846595160882,8.099999999999909,1.0,0.24504456045028963,525699.4,-0.0771203171746401,0.0596813901945092,5.96813901945092,decimal_as_is,strong_above_3,0.0,0.0,0.9999999996463206,1.0,0.0,0.0,0.01,0.0,rate_fx_risk_departure,1,1,rate_fx_risk_departure,gdp_available
2022-04,1.53,1.72,3.68,1.97,2.958,3.242,9.52,1.88,1.58,2.958,gov3y_rate,0.2950000000000004,1.0,1.5703052581721093,1.272,0.722,0.15999999999999992,1269.4,970.16,1332.74,0.0483977535513711,58.600000000000136,1.0,2.5386998462197745,525699.4,-0.0771203171746401,-0.0771203171746401,-7.7120317174640105,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999997566321,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2022-05,1.863,1.96,3.807,2.163,3.027,3.326,9.65,2.14,1.83,3.027,gov3y_rate,0.06899999999999995,1.0,0.19295746206281938,1.1630000000000003,0.7799999999999998,0.18000000000000016,1245.8,975.61,1342.29,-0.01859146053253513,-23.600000000000136,0.0,-1.0811049986225882,525699.4,-0.0771203171746401,-0.0771203171746401,-7.7120317174640105,decimal_as_is,contraction_below_0,1.0,0.0,0.6970988968506874,0.0,0.0,1.0,0.01,0.0,policy_growth_pressure,1,1,policy_growth_pressure,gdp_available
2022-06,2.337,2.04,4.361,2.981,3.55,3.636,10.207,2.33,1.83,3.55,gov3y_rate,0.5229999999999997,1.0,2.766160478300793,0.6550000000000002,0.8109999999999999,0.29000000000000004,1292.9,946.45,1350.05,0.03780703162626442,47.100000000000136,1.0,1.8569278401125933,554535.9,0.0548535912348386,-0.0771203171746401,-7.7120317174640105,decimal_as_is,contraction_below_0,1.0,0.0,0.9999999997836944,1.0,0.0,1.0,0.025,0.0,risk_departure_plus_growth_pressure,1,1,risk_departure_plus_growth_pressure,gdp_available
2022-07,2.341,2.73,3.969,2.902,3.009,3.127,9.819,2.84,2.33,3.009,gov3y_rate,-0.5409999999999999,0.0,-3.1492220591182316,0.22499999999999964,0.96,0.10999999999999988,1304.0,970.53,1329.3,0.008585350761853183,11.099999999999909,1.0,0.26742997593372436,554535.9,0.0548535912348386,0.0548535912348386,5.48535912348386,decimal_as_is,strong_above_3,0.0,0.0,0.8434549532045716,0.0,0.0,0.0,0.0,0.0,neutral,1,1,neutral,gdp_available
