year_month,069500_ma20_gap,069500_ma60_gap,069500_vol20,069500_drawdown_60,069500_risk_vs_cash_ret20,114260_ma20_gap,114260_ma60_gap,114260_vol20,114260_drawdown_60,114260_risk_vs_cash_ret20,153130_ma20_gap,153130_ma60_gap,153130_vol20,153130_drawdown_60,153130_risk_vs_cash_ret20
2013-04,-0.5548038949156946,0.40735087420906224,-0.26751211981486545,0.10323306658549558,0.3435252644996265,-0.29226026679799066,-0.005169796437419897,1.1717554651680124,-0.7291139494247123,0.7020932008563358,0.4117019731097292,0.9064599258033471,-0.18231558894606956,-0.4211028755728536,
2013-05,-0.6712500491345244,-0.5211296242439847,-0.5912000545572761,-1.00508290750984,-0.644350344596412,2.609948900676123,2.4303794539906654,0.8134395832878777,4.988177664182679,3.2219058384168724,0.7371857893480335,0.9749857206457505,-0.29221370809513203,-0.4019966927304038,
2013-06,0.7258190491962411,1.304062573117659,1.5550614593254082,1.06390685355476,1.9356603042577396,0.701187206056909,2.106493582996093,2.818261457102898,3.1124272484633266,1.4628910422012604,0.5239327688023908,1.0008192555735558,-0.29583386759147323,-0.4024709799877098,
2013-07,-0.8360361859349491,0.02408672381686276,0.4105800237223571,0.40864034559786794,-1.1285519026892745,0.10350334427900022,0.9529823594665249,0.3919767575276381,1.004113617165379,-0.2275299314073218,0.992942675668631,1.4150931605410482,-0.3266662819404716,-0.40284539982378714,
2013-08,-1.123204332086555,-1.1068408150347468,0.2720999240185707,-1.5405237631954567,-0.3477038769258221,-0.9863224045501646,-0.3184857311663364,-0.13117582193232363,-0.7624717105893741,-0.6275923882797683,0.21207633923813743,0.8417436521638754,-0.3588300266465193,-0.40284503338225724,
2013-09,-0.47899393519657796,-1.6131975688722324,-0.8988873803548583,-1.249410655388891,-1.546904011607747,-1.532460267460101,-1.215773262973533,0.3952093284529469,-0.7631558118343614,-1.2942936735218264,-0.29783139587379626,0.12801891891388018,-0.30023799242660293,-0.40247171563503253,
2013-10,0.06613384576026235,-1.1066989833388352,-0.5817587101671728,-0.8938962761056166,-0.4732999661610456,-0.37539195804565845,-0.9212297474501363,-0.4809122355510149,-0.5770549787784405,-0.24753106633933158,0.23008970063649184,-0.09625217629036267,-0.34268617471483503,-0.40247171563503253,
2013-11,-0.8356191798986624,-0.5108326426990557,0.64134785586375,-1.1313348692665697,-0.014393641032388665,0.6588122892094075,0.7360911276099563,-0.45685491599029887,0.4136017205030113,1.1845181156266547,0.2386727853994422,0.5617468182568857,-0.34811660666880556,-0.4028378135180662,
2013-12,-0.8317797293055577,-0.10799556212055957,-0.8147373712842142,-0.7641312572757778,0.3635020027197306,-1.1567972893548157,-0.3850819319561071,0.10654274409071614,-0.4789397558180079,-1.0323076271571157,-0.9974125382027249,0.1718457776501423,-0.2278028573944881,-0.3255370100134719,
2014-01,0.16515594404736553,0.6737829021446797,0.42942705550548343,0.48736442257607965,1.1554440887954367,-0.49750265502518154,-0.6308722279699054,-0.3804933654341654,-0.87850836660206,-0.10815474880412124,-0.15662291360216696,-0.4405701291622278,-1.2402825812854497,-0.2823389362267237,
2014-02,-1.0776026385512842,-0.33500568340189507,-0.11436311014410507,-0.49244026557406173,-0.5273920571223091,-0.16815522210873501,-0.6952212670888711,-0.8752068866005186,-0.7202459384689947,-0.4973924733809007,0.3289937940367506,0.11656682762862743,-0.8316990403462657,-0.25221076761474887,
2014-03,-0.8967512271316357,-0.6485878235785116,-0.36275956202033044,-1.672396955422332,-0.2955635161412401,-0.3274493930668169,-0.4703860693390612,-0.2720022894641647,-0.8463013992401024,-0.22611732863807635,0.011270550158608039,0.6410009768114039,-0.46659825449052234,-0.2522079859724847,
2014-04,0.8097652815015458,0.03273555827545617,-1.7631033350778789,-0.5969892759214657,0.45564740991378444,-0.08049808948638376,-0.21685539543378105,-0.9437461967798674,-0.7129272542801888,-0.3803944982287069,-0.877893294980186,-0.34855297001597935,-0.5508381901881186,-0.21968772401707576,
2014-05,-0.10210693145560679,-0.2586361481225834,-0.7261092043764359,-0.8572443275473287,-0.45677733004878635,-0.6168181294343882,-0.8206340887124913,2.105890347628763,-0.7915397157626111,-0.7114586245320678,0.6611274966649451,-0.010489068540725779,-0.30696249846903045,-0.1906892873717035,
2014-06,-0.06175907915150704,0.015471449264428784,-0.4976555845425885,-0.7841197193512971,0.34038793151988644,-1.0247149350800302,-1.4320824519991475,-0.7096934989244856,-0.6038402815323002,-1.1049395628837093,-0.016306298955393997,-0.9612629742285085,-0.6578633198411857,-0.1856166555916091,
2014-07,-1.711035540053142,-1.1135509934806516,-1.1540141418805312,-0.9695582827620064,-0.9818027066289562,0.25285764149278883,-1.248540399891089,-0.4691173640745398,-0.11083507369784924,0.22249268584182366,-1.554107064311617,-2.6343621439238074,1.2865576902845728,-0.17061762641548242,
2014-08,0.24003552564121924,-0.023756268825312447,-0.67356059921314,-0.033894687522950676,0.9957036322375864,-0.16679132975754624,-0.31925878916405687,-1.140505293239588,-0.729516274925153,0.12410057353860726,0.3197870452011268,-0.7322142256736118,3.18583635265893,-0.12799055634038686,
2014-09,1.280458578884309,1.307608427785079,-1.6411554713373266,1.5345222939512315,1.6104638009354233,-1.53204819738634,-1.4521713886723588,-0.30973081243482514,-0.6767725124438067,-1.755026394925493,-0.016238398541114883,-1.0801849815798843,4.002019400301994,-0.13710398513721453,
2014-10,-1.3706522339985914,1.0279198020376996,0.9638184760772084,1.436171296446411,0.2635782425117458,-1.5719173936429982,-2.0609280374683085,0.1299541842478856,-0.6646473103480486,-0.6828940253942267,0.817324414209132,-0.3791833987439935,-0.4100767107000305,-0.14024258922238775,
2014-11,-0.9797327338997874,-0.4631862296578965,-1.2035398256356502,0.2701810562886479,-0.6533658792782093,-0.40992080026203015,-0.8523379455684128,-0.25443397460757683,-0.6470661828906259,0.17226328787386463,1.536743103693259,1.447305762048437,-0.3117916739886155,-0.1398711262736128,
2014-12,0.4627006616552078,-0.04464115168402509,0.2970856761775917,-0.32253506082526207,0.4568074639857913,-0.38125098090809667,0.5324816572526455,0.05208449015181304,-0.7227271825909266,0.9433892790482712,1.1486447180461985,2.476799903578458,-0.38100853220796993,-0.14493202045183,
2015-01,-1.0910594788661883,-0.9278289106416885,0.8643062628405818,-1.0869367643570607,-1.051226198888857,-0.6276082282384249,-0.5067695130155736,1.3145789557165997,-0.6972856028828723,-1.2185645639404528,1.0619068962564182,1.2184897915770876,-0.1551929461972398,-0.15666713437684002,
2015-02,-0.24087224564770152,-0.7654059236083314,-2.2003706159522003,-1.0147216464933702,0.08295813061783026,1.0821315538783653,0.8665838550506365,-0.40566887483422515,1.0540338769605897,1.0034330610236053,1.0155101303060243,1.2632715677298583,-0.31249668370998457,-0.1695320508317721,
2015-03,-0.18775843452611293,-0.9154724635498613,0.12200556180550653,-0.6687923709429208,-0.3109203934577971,-1.721843251214473,-1.378645935127242,-0.5864027868945912,-0.6930523261690423,-1.7090907660009276,0.06170202804289663,0.07897715600992897,-0.37807258864733706,-0.1695320508317721,
2015-04,-0.4573150555838114,-1.380509380700037,-0.4567753275972213,-0.2856399270282799,-1.6732090374177406,2.869771439703421,2.1672679316119985,-0.02163309748613686,3.596600978924414,2.5377863194618238,2.1015630103408385,1.567002023358719,-0.5177608465475124,-0.18334932829253697,
2015-05,0.6024316728381389,0.12190319219604764,1.8377380144518245,0.4585251458423491,1.1613319938744349,-1.415259721026784,0.9136489759357163,1.5142310612415337,-0.42177684173988156,-0.36501594000937565,0.8093853914970274,1.8662321284696426,-0.41048432503547483,-0.1888978551140066,
2015-06,-0.016273425194936277,1.114986191957373,-0.2808956352775409,1.3703210285811656,0.49160331770228327,0.6406149001742428,1.3998608095493648,-1.382955906924859,-0.05566228209178749,1.3685437945365342,1.392039336744572,1.5901139836135048,-0.4064822434611254,-0.19787275932696907,
2015-07,0.8334919313102847,1.2716971414114475,1.40994927640405,1.3426803714390247,1.3431247931557042,0.33048555554453973,0.784479250787069,-0.9011163143331238,0.19636174642939447,-0.14972853592713092,1.2937786533306064,1.5478370064245308,-0.6434020329807907,0.5807961465018889,
2015-08,0.3960662630339946,1.3813674691850433,2.3499013675152387,1.2399903020666214,1.2058263905913942,0.24883940697104667,0.5172705176327285,-0.9649634984544979,-0.2991461379084532,-0.05556738911980565,1.5070955617004191,1.827382742278261,-0.597011635124182,-0.19630136886173516,
2015-09,-0.7681971021574137,-0.05238258587033239,2.176506835528801,0.494991693875374,-0.814269090649597,-1.1618430310565984,-0.7426411258419108,-0.16940781282574013,-0.7426671462998274,-0.8617351313671068,0.08176263812544411,1.0321382656009426,-0.4322000521002635,-0.2705231757708158,
2015-10,-0.8469786171490065,-1.7567103634685646,-0.8203357586583163,-1.2917870232848283,-1.4317876422173241,0.6886200409022858,0.5671312301814334,-1.2089837939625288,-0.12139056755603188,0.9662787854651406,1.6310657263509216,1.571805166857273,-1.0844139596894682,1.658113222903207,
2015-11,0.4048600692822413,-0.2549844056181611,0.9051791334616104,-0.32389122510834356,0.625552533755748,0.5392506477083934,1.8861601255074543,-0.003624537233281882,1.5261575650968549,1.3234391918060393,2.3925770840753158,2.5602107505976845,-0.3174815164880957,7.562271569881958,
2015-12,-0.09976016764998143,0.2986976767039707,0.3240231827155927,-0.1273771221724027,0.5906965143243036,-0.8523048684826199,0.013019873759143721,-0.27156015936718575,-0.8790884619984195,-0.5687161242151731,-0.21191973505147868,0.8064531725622764,5.760169086926214,10.0,
2016-01,-0.22744660327027988,0.6556520394561273,1.924612324230368,0.6809877979582318,0.8814404637157027,-0.5009097802851554,-0.7943938237231243,-1.0292660269287213,-0.8523344626025718,-0.3403509759801741,0.5629609021595426,0.3549605670257503,-0.8924882070664074,-0.2887951194073848,
2016-02,-0.7421950111495603,-0.2568839164938027,0.7874233069523651,-0.29661437683725234,-0.6779384340982813,-0.23284807787342324,-1.2032801126112596,-0.057705954688019555,-0.6672117100896254,-1.006027805645186,0.3192917370189681,-0.13124121089804833,0.8078168533203335,-0.31609353857214467,
2016-03,-0.5429217952838346,-1.3019479746052423,-1.939720349649251,-1.265311992107984,-0.6951281545440328,0.13264100313572838,-0.04561688793375835,3.7528241494978634,2.5300103740460114,1.157126246367669,-0.006141808628762683,0.47839881998662176,0.48043774271899026,-0.353612440209436,
2016-04,-0.01639507408606886,-0.6373259318970309,-0.36976207660281357,-0.9563504562188907,-0.007574555179272315,-0.032116932462020485,0.516274816142967,-0.6011204477331794,1.6901443966566354,0.3402897349667399,-0.4872218917416119,0.504659427768297,-0.4037997644647237,-0.36967988337204766,
2016-05,-0.5925018952187707,-0.22755770720025686,-1.11821826526432,-0.8039679294476596,0.011495153895337671,0.8846988228487913,0.8960703493804625,-0.35990432153209084,1.4560153541712426,0.6039699245667736,1.498467449565123,1.1149547818002354,-0.09667539040100899,-0.3854678722157605,
2016-06,-0.05956412140643796,-0.24229947208330951,1.2105121212185772,-0.6544416373780337,-0.12247024476469116,-0.8915728760226564,-1.1104276220857645,0.12610850475384935,-0.37572511781873325,-1.366297969459693,-0.7429917996701026,-1.116066743613428,0.7763090673451506,-0.3809032239776828,
2016-07,-0.5302059286429542,-0.8735575055764538,-0.5125627904627608,-1.0713474566102426,-0.5778646730197661,0.40662908784969415,-0.3714902798336865,-0.40055538947176983,-0.7726781432677585,0.2344673694186112,0.8908435993162193,0.04043527130743135,-0.2625662762679928,-0.40119742374211964,
2016-08,-0.028454522559444848,-0.6694310381496875,-1.0526936312356392,-0.8248065988566295,-0.36967785240577683,1.4838282394307203,1.453968597182103,-0.2134905070601417,-0.14014086442840035,1.6038618130201516,1.6486093704855498,2.181028665238967,-0.1173427983369391,0.820235219146432,
2016-09,0.2175551406357513,-0.07686358860826312,0.31981162647849076,-0.5412791709931951,0.3723835743465211,-0.8463370469911481,0.545774294686142,-0.013080753964710428,-0.8618351664637313,0.14537050027113693,0.41896846607410665,1.5685068260513886,-0.3377682803471191,-0.4439429256626244,
2016-10,0.5223996325713374,0.5447292059763352,-0.7179910925816902,-0.24079815792496248,0.42708321423269757,1.303366790370163,1.748353384976442,-0.3558370454517962,0.36117245922148866,2.0218703774650955,1.378339873944602,1.946101904004961,-0.9776667784251453,-0.4882133187374381,
2016-11,-0.48569090778160284,0.42354062881645815,0.2182083841205688,-0.09467552638185384,-0.24717433439598213,1.117216524639903,2.277369050750494,0.4379716717766625,1.9684081493593724,2.265804164473037,2.399228450665857,2.7196924381109593,1.1104609996657075,3.5823210641148315,
2016-12,-0.6209859629735057,-0.8931725522147007,-1.1723917659804919,-1.0158440213796536,-1.097501386622683,-1.1813105656582625,0.27401664148644184,-0.12177738353678515,0.2647259775271047,-0.9918452280075994,-0.18347587410313312,0.33947961142625743,0.010656455839163172,-0.39259882811940117,
2017-01,-0.30581531740465706,-1.4381268498132556,-0.7882107133522777,-0.6495274856327419,-0.9247463374652525,0.25987216686315473,-0.01820087382098022,-0.39033131649714525,-0.1974397543297076,0.4931368386066311,-0.0009812003698287438,-0.6112660691573961,-0.43842209694819145,0.11207768394185827,
2017-02,0.3775740145619057,-0.225222845255686,-1.4166415295906958,-0.22366535291998957,0.42946885439747523,-0.2510854655572274,-0.21234303991474052,-0.41941423475883793,-1.0963593583893507,-0.14309643697114235,0.015146239899451118,-0.5934945589232004,-0.6688373096680177,-0.3778041570344944,
2017-03,-0.38922790178880967,-0.8616094851381599,-0.9135801218404903,-0.4354929248716149,-1.4301238888375172,-1.0866763309892666,-0.6707000294535064,0.11278992665813935,-1.1173224314377577,-1.0256486212467688,-0.4474180688929676,-0.22079426161032767,-1.5232804410424965,-0.3472296512653935,
2017-04,-1.5637347687062,-1.248536428675329,-0.7455698556735895,-1.0076596452065885,-0.5251126336641014,-0.14345324392402395,-0.4753049464904631,0.20827492427409736,-0.8348233620129072,0.012188482161716049,-0.29666675699432615,-0.224539896007306,-1.4580057405458517,-0.34146523334386025,
2017-05,-0.6028738668497603,-2.0038116619632764,0.7812000967278141,-0.26312531333767036,-1.8032663565266476,-0.9229439760080473,-0.7040932872823796,-0.8420514044858078,-0.8743964488198543,-0.49301964116084884,-0.0948224344869498,-0.523456376285975,-0.561991322550863,-0.3248929448688573,
2017-06,-0.07295074112714868,-1.0618353015542439,-0.4247904868991484,-0.567835234680541,-0.24777545824341887,0.24340500127272754,-0.13605771569281425,-0.7419257062705575,-0.471845007298223,0.13648600638363517,0.44106224220615725,0.056982505916058614,0.17512000335313996,-0.33644196299738044,
2017-07,1.2245600113266528,0.5682353207915002,0.1012612068334498,1.5865235656970607,0.6884372876174136,-0.7340482933738971,-0.40524319382866286,-1.332766649245368,-0.7816183761339887,-0.37573744907951445,-0.4066114659030793,-0.25777024200711884,-1.7158854106139914,-0.32664422093428586,
2017-08,0.8731280273121159,1.6271546900587097,0.863782204805303,2.5905935558434776,1.7912829648477864,-1.0000502889132363,-0.5997254366325623,-0.39455973458010696,-0.8708116658500765,-0.34867323799911365,-0.3110524021199738,0.012126000909183223,0.6371956834875575,-0.3256992155740485,
2017-09,-0.4152584873887943,0.5235634326857286,0.19119946355231582,0.2657543135205427,-0.39673033372116656,0.9785656673372999,0.33229484447599344,0.2801694490614229,-0.04221070816372044,0.7879943984991639,0.27430687225820927,0.2622371344578738,0.8270739838985814,-0.32380415549199465,
2017-10,-0.9242499201727836,-1.0474286584578385,0.027613526549254166,-0.8232615327118404,-1.2058420201578384,1.7236053809750629,1.8765671554636594,0.9131680570178088,1.468704864226225,2.2440682313053992,2.683700442796831,2.240886257040064,3.60691298108964,2.714355813521462,
2017-11,2.443428083731272,1.2128759132752835,0.15967123199099406,2.1564716703955633,2.14523576846542,-1.4051777228119349,0.06002135388331159,-0.9437776369840417,0.4847936517452485,-1.1438310745319191,0.6999256698065847,1.4506815983406596,-1.1462214403747577,-0.345232669138437,
2017-12,0.158764841865419,1.4031058550075182,2.172579959236836,1.363530801508102,1.0182214222385408,-0.020257074040801352,-0.4739118857970181,-0.6921495433666264,0.04625722741403913,-0.3292523994460488,-1.2379722268207178,-0.35358331550895405,0.4585257954010258,-0.31224229202499815,
2018-01,-0.05050790335551296,0.4885095201789192,0.7567419970388326,-0.14743352599252654,0.04956521578627243,1.299990442723052,1.0779267012803735,0.5939865415654176,0.7128736085109214,1.5995929882819553,-0.26464095976255814,-1.5022098525722927,-0.3438946736464917,-0.3012861725051353,
2018-02,1.0896926602018593,1.835282066389503,3.1965179434520685,2.6355351685096666,2.507136617833864,-1.31608953489309,-0.37108248261047755,1.5697994162483953,-0.6623201989816612,-0.9044676056062062,-1.6876172086229222,-1.9342213588985875,0.19566343022062674,-0.2903967529760815,
2018-03,0.6197316016397949,1.2053552797094995,1.3625813767902017,1.7777417181497703,0.17149653252782318,-1.469647148406403,-1.7041018974675173,-1.4083967213399395,-0.9753571230027188,-1.361366287435116,-0.825570953685233,-0.9250435874030033,-0.7317674891998842,-0.2903967529760815,
2018-04,-0.9012396357159246,-0.1282979599062106,0.03905688972348285,0.04980924917204687,-0.42980553776767794,-0.12084931630806328,-1.2900984463885976,-0.5134853882905308,-0.7078042760388517,-0.437239570422845,-0.8893797002935439,-1.090288615391918,-0.7975844488985415,-0.29039252506802476,
2018-05,1.1680896616735719,1.0084565315797127,-0.25681080781738824,0.38064813888974947,1.3468014697432011,-1.3618644236446877,-1.1691309400234464,-0.18600720289798928,-0.962652823909661,-0.45841355403926537,-0.8538355439812836,-1.1864159974266515,-0.30877479625924514,-0.29326664596078555,
2018-06,1.5022964778158363,1.726582127779559,0.22055637223340382,1.629174426099361,1.0236336073655767,-1.3163401590103612,-1.6794061439783072,-0.27002298982287604,-0.7445742916850395,-1.1378663874964652,-0.09404278278900458,-0.7327443962123877,-0.6528877018881396,-0.28239416912046966,
2018-07,-0.3876853429582778,0.8773608096247769,-1.4869292330739343,1.0616986112965872,-0.5085023279189146,0.10016250669007803,-1.0730495633727697,-1.1398878883175299,-0.7579849718128531,-0.3316926948668759,0.6331157849506253,-0.20930910012483692,-0.13779239715720443,0.45709392690162365,
2018-08,-0.9939661617225668,-0.3006156228693644,-0.9106245843898899,0.48931656065787615,-0.6950414062888165,-1.3221032359226492,-1.61093037679291,-1.1968969763670976,-0.8726529667834051,-1.7860346640899416,-0.2951912154810879,-0.4893210864221385,-0.5491036130290396,-0.2755633285986923,
2018-09,-0.8170566103787607,-0.7850644573001588,-0.6025352975246249,-1.313720604915109,-0.426248847778262,0.8257364574698829,-0.31821670916394346,0.23527626694710768,0.19874354929209842,0.39776400978301385,0.7227700182053789,-0.05635802298847133,1.4273102126700281,-0.3000948603387887,
2018-10,2.10722060608514,2.5457509019870277,2.029841712053966,2.73586164604539,3.179612946515426,-1.1194751485623469,-0.6455559417007417,0.6789397920118609,-0.6940566487126201,-0.8807931054828947,-0.062372435823536014,-0.06145070810068474,0.4317193987803378,-0.28964815184521775,
2018-11,-0.5407570531807974,0.5088655830202897,-0.557250115604099,1.4894835086227576,-0.30461076569253076,-0.6170440488506334,-0.7594899192905855,-0.5186751161301604,-0.7740041427125653,-0.6974141993835227,1.253279685794593,0.482207120347173,-0.14235534920442128,1.7544354920651184,
2018-12,-0.0211646468939751,-0.043173906404101105,0.320510806223219,0.845490403357244,0.4911603622872846,0.27612693331199123,-0.6670165482573739,-0.12705137633060326,-0.19760806873157968,-0.059909370591014026,-1.1012600592868702,-0.6947508570342465,0.14013314704027643,-0.2774984700914341,
2019-01,-2.573392169121779,-3.1955416889967783,-0.33802233382237085,-1.7531749630871376,-3.1873576705813633,0.5936416774576223,0.16298188089843754,-2.4391248031049204,-0.80360763347123,0.6274657260547971,0.460851300509546,-1.0832791616462112,1.087617139747892,-0.27757761629003397,
2019-02,0.14603935877839294,-1.6530411670990512,-0.4069244251884265,-1.1875992924389318,-0.39618396729575206,0.6050111433078424,0.8659995751592202,-2.1403738818105076,-0.7463316634166905,0.6147316451536523,-0.14920342972116712,-0.8254604996818927,-0.4827352372575234,-0.27588664554106396,
2019-03,0.004216748276514774,-0.3567379861956251,-0.5614902029527771,-0.5129413274287289,0.38230604093568354,-1.9484310966774936,-0.914244862448241,-0.20547690401973012,-0.6600811063057116,-0.9845284304328411,-1.5466377264203994,-1.0791568060132668,-1.3235539396221832,-0.27588664554106396,
2019-04,0.12262589532368008,-0.4448254459050513,-0.3077904476042878,-0.8845595099143253,-0.3933687301917431,-0.4461524368692031,-0.020572244702975265,0.370330072502851,-0.7350374520495101,0.5205141427292246,-0.028587139237395275,-0.3716524066270266,-0.304303319309612,-0.27589713040120256,
2019-05,0.5870470539649731,1.0544845732908374,0.12191781738810774,0.94050304891012,1.613910055267009,-1.5110726988348975,-1.2218795815764316,-1.0270207737735846,-0.6406304895460718,-1.0746660878174799,-0.6465050927466065,-1.5300361258391582,-1.8329194333998158,-0.2692851579620921,
2019-06,-1.0921625304419798,-0.5895538390806202,-0.9878797664882374,-0.43930804084735886,-1.4213420066989149,0.3912570122843493,-1.0077971930193517,1.5403954498869672,0.5960261085195075,-0.740832595048366,0.45915532074930354,-1.3571204447364593,0.7475862675605283,-0.2711068234549239,
2019-07,0.7410187080474151,0.11528576742637396,-0.010301324347466799,-0.2995177700926342,0.41189537242461227,-0.7327385000178099,-1.4317601328067993,-0.32663175086719365,-0.34681403529727994,-0.5293008036688852,-1.4073934834237634,-1.985936152536732,-0.1543111589402149,-0.25391267797689177,
2019-08,-0.642350146951694,0.531713346172509,0.6007797151164664,0.34911693476532013,0.45131114391301475,1.5602141149685782,-0.1431511977641503,2.3788172108519046,1.9638637059464155,-0.13272693757374954,0.8782645662126558,-0.7436514775863515,-0.06147806997814143,-0.26069833885754723,
2019-09,-0.7157073440687665,-1.1012742128679238,-0.8024722739180911,-1.0442383479789934,-1.7153326581699782,0.7542925967411874,1.9448854627560948,1.4299716485458258,2.6902615767623344,1.756786194470295,2.3849830415299613,2.797632745146834,0.31460386998600937,-0.3105735418898625,
2019-10,-0.375377505572839,-1.1588395754019012,-0.1585534601299688,-1.199710512781614,-0.22281250598921573,2.3556405074070685,3.1232711085514193,2.4649244441848057,3.7209268707154304,1.977342493338816,2.390065525965029,3.0710815086732612,2.269150170109313,1.5149414824634975,
2019-11,1.010612042940187,-0.015191816611960368,0.7995588114584034,-0.20090044983994637,0.2815067299471802,-1.2705560604254114,0.640287645398562,0.36184902858390056,0.5341339267353117,-0.581020468124516,1.0113966683054931,1.9149717323394964,-1.9838574053100033,-0.31123914157744886,
2019-12,-1.3305184726937427,-1.4093330978380012,-0.800821317440009,-1.0416932065432407,-1.5386106922738028,0.1157778371145086,0.2540929206697527,-0.08680312314907636,0.1771892554627836,0.2789888491575658,0.809278400076813,1.2583602179857287,0.8021871590134894,1.4842840661783316,
2020-01,1.6996189345926809,0.47183702482948414,4.203537727867303,1.217711843450487,0.9107259216425069,-1.128876925073179,-0.628909752314725,1.9928394011657993,-0.795441037642791,-0.4700065222189228,-0.6017807930723658,0.0018755879773596931,2.0469210503188537,-0.3302004851880999,
2020-02,3.4351071391254404,2.4859648710683686,4.049567295328832,3.0057783680561854,1.4967293407640208,-1.6383726357628245,-1.3185143585249706,1.2102107498584382,-0.8068045273539486,-1.1442870313501858,0.1999610600583583,0.020230762190100653,2.5606138073315137,6.568238185555544,
2020-03,0.06180619862808316,2.1983334140819046,5.763346399745615,2.8790119069590956,1.7593277453643117,0.1658154939890313,-0.2868614419236271,4.324091787736455,-0.18177486376222016,0.8743520578710227,0.7210293478058886,-0.2135380388869957,3.2711929176429573,2.6246437205651616,
2020-04,-1.173242067987362,-0.1849812923799117,0.7873174896337045,1.1282492900862797,-1.2512699142613815,-0.054885946698420264,-0.17092481945514915,-0.2911847074639816,-0.7598252495946612,-0.22829819843932445,0.4791581143362954,-0.10428599523699626,-0.5220163860589054,-0.35900910044386586,
2020-05,-0.7771281368463717,-1.342329772743539,-0.010017063079272399,-0.3755107326996365,-0.5643164267449461,-0.30685194135683896,-0.6375059371095236,-0.8162316844802407,-0.8133923759907598,-1.1243738190889512,-0.9938230424364706,-0.24598087946947642,-0.3335329335406585,-0.35900910044386586,
2020-06,0.2640157898236435,-0.8691170532423537,0.9546288365166213,-0.3823727157044885,-0.2413870516522992,0.14734800667208053,0.08109124019769982,-0.7026195061580831,-0.6222066667487608,0.2166347067610303,1.5785871541672127,1.4351143949499636,-1.2074024624981048,-0.43138216082434105,
2020-07,-0.4179107521549979,-0.8255216109878261,-0.3745861950298867,-0.7290933061944688,-0.5460117514672955,-0.4330934984576493,-0.06939949380306337,-1.2133858454008395,-0.8969157776241985,-0.3734695003382936,1.4564499229180683,1.7640254389751537,-1.7280980579488587,-0.43403167867787307,
2020-08,0.500041160707613,-0.2704566484107904,-0.05622879446326306,-0.14639684458073826,-0.10895635529195095,1.7178910456547631,1.3336442636318744,-0.7687547344822017,0.4831534629100797,1.3934564984737656,2.127332379771286,2.2135686945563497,-1.01185123745499,3.2413167540080097,
