2017-03-09,22737,8554.0,,27022,10899.0,6681,53044,97263,85889,9104,4272,,95224
2017-03-10,22754,8661.0,,27050,11058.0,6690,53010,97342,85908,9069,4187,,95224
2017-03-13,23008,8661.0,,26825,11038.0,6713,53048,97448,85940,9139,4068,,95229
2017-03-14,23221,8600.0,,26921,11098.0,6708,53092,97368,85953,9099,4093,,95234
2017-03-15,23252,8472.0,,26835,10983.0,6704,53044,97549,85982,9109,4103,,95243
2017-03-16,23417,8554.0,,26765,11108.0,6704,53179,98373,86093,9264,4133,,95248
2017-03-17,23521,8524.0,,26674,11158.0,6667,53260,98378,86102,9298,4093,,95252
2017-03-20,23492,8479.0,,26376,11168.0,6609,53235,98416,86115,9333,4063,,95257
2017-03-21,23718,8491.0,,26353,11158.0,6655,53284,98597,86166,9283,4088,,95257
2017-03-22,23641,8491.0,,25982,11013.0,6546,53250,98567,86120,9373,4033,,95257
2017-03-23,23679,8476.0,,26219,11123.0,6573,53289,98690,86129,9398,4068,,95275
2017-03-24,23641,8519.0,,26219,11148.0,6646,53230,98626,86093,9383,4018,,95275
2017-03-27,23492,8544.0,,25767,10973.0,6591,53309,98794,86177,9512,4009,,95279
2017-03-28,23547,8610.0,,26065,11168.0,6583,53270,98790,86158,9443,4038,,95284
2017-03-29,23628,8644.0,,26278,11228.0,6624,53279,98621,86148,9418,4048,,95284
2017-03-30,23607,8620.0,,26424,11273.0,6563,53309,98610,86148,9423,4108,,95293
2017-03-31,23561,8705.0,,26409,11283.0,6563,53313,98602,86219,9343,4163,,95307
2017-04-03,23619,8864.0,,26458,11378.0,6568,53284,98613,86211,9388,4207,,95312
2017-04-04,23569,8835.0,,26311,11248.0,6583,53353,98909,86229,9482,4163,,95317
2017-04-05,23525,8869.0,,26550,11278.0,6735,53338,98909,86245,9477,4282,,95327
2017-04-06,23432,8941.0,,26510,11108.0,6768,53328,98785,86249,9428,4237,,95337
2017-04-07,23392,8945.0,,26693,11293.0,6789,53294,98522,86226,9517,4336,,95332
2017-04-10,23259,8741.0,,26964,11293.0,6807,53240,98118,86134,9453,4331,,95342
2017-04-11,23163,8798.0,,27014,11223.0,6812,53270,98181,86207,9482,4401,,95342
2017-04-12,23176,8806.0,,26795,11248.0,6830,53270,98332,86187,9597,4421,,95351
2017-04-13,23392,8845.0,,26468,11148.0,6807,53309,98720,86252,9686,4416,,95356
2017-04-14,23292,8779.0,,26443,11198.0,6781,53357,98720,86271,9652,4326,,95361
2017-04-17,23342,8926.0,,26453,11183.0,6713,53348,98820,86302,9721,4381,,95361
2017-04-18,23328,8973.0,,26869,11168.0,6776,53309,98730,86283,9667,4386,,95366
2017-04-19,23225,8999.0,,26780,11053.0,6695,53380,99019,86326,9686,4356,,95371
2017-04-20,23324,9019.0,,26825,11008.0,6722,53353,98954,86288,9652,4252,,95375
2017-04-21,23516,9014.0,,26901,11118.0,6704,53309,98900,86288,9647,4237,,95379
2017-04-24,23641,8878.0,,27004,11398.0,6655,53240,98541,86262,9577,4177,,95379
2017-04-25,23881,8958.0,,27046,11617.0,6646,53333,98576,86288,9572,4128,,95389
2017-04-26,24026,8989.0,,27168,11617.0,6663,53328,98457,86305,9522,4128,,95384
2017-04-27,24071,8935.0,,27295,11592.0,6672,53328,98471,86342,9537,4118,,95399
2017-04-28,24122,8920.0,,27493,11602.0,6695,53348,98613,86328,9572,4123,,95413
2017-05-02,24310,8920.0,,27704,11572.0,6667,53304,98348,86288,9453,4063,,95428
2017-05-04,24550,9053.0,,27709,11672.0,6633,53323,98366,86317,9323,3994,,95443
2017-05-08,25197,9251.0,,27780,11867.0,6599,53328,98172,86283,9269,3934,,95448
2017-05-10,24922,9213.0,,28051,11887.0,6578,53265,98038,86267,9229,3889,,95448
2017-05-11,25237,9294.0,,27880,11877.0,6530,53260,97612,86288,9229,4004,,95457
2017-05-12,25123,9246.0,,27800,11777.0,6596,53313,97691,86271,9269,4018,,95462
2017-05-15,25184,9246.0,,27856,11897.0,6599,53333,97953,86346,9298,4053,,95471
2017-05-16,25219,9182.0,,27704,11927.0,6628,53289,97953,86271,9318,4078,,95471
2017-05-17,25206,9172.0,,27642,11827.0,6624,53323,97949,86358,9378,4033,,95481
2017-05-18,25154,9124.0,,27345,11627.0,6587,53376,98108,86375,9472,4063,,95496
2017-05-19,25104,9157.0,,27642,11687.0,6604,53362,98193,86399,9428,4108,,95496
2017-05-22,25307,9193.0,,27599,11737.0,6568,53376,98122,86429,9453,4187,,95491
2017-05-23,25379,9236.0,,27838,11647.0,6609,53380,98084,86379,9482,4172,,95506
2017-05-24,25405,9265.0,,27967,11757.0,6624,53343,98041,86384,9423,4222,,95501
2017-05-25,25706,9241.0,,27991,11827.0,6717,53384,98289,86429,9458,4232,,95511
2017-05-26,25861,9265.0,,28237,11747.0,6753,53407,98466,86453,9438,4018,,95511
2017-05-29,25838,9222.0,,28316,11782.0,6745,53380,98256,86419,9537,4078,,95511
2017-05-30,25663,9275.0,,28367,11702.0,6763,53412,98373,86489,9547,4073,,95521
2017-05-31,25667,9341.0,,28297,11692.0,6789,53461,98727,86493,9517,4048,,95529
2017-06-01,25595,9388.0,,28268,11637.0,6785,53446,98770,86478,9547,4018,,95533
2017-06-02,25909,9466.0,,28520,11802.0,6789,53441,98770,86545,9463,3954,,95548
2017-06-05,25869,9555.0,,28630,11827.0,6768,53513,98832,86513,9647,3974,,95548
2017-06-07,25717,9665.0,,28655,11672.0,6934,53466,98980,86533,9701,3944,,95552
2017-06-08,25845,9774.0,,28769,11632.0,7011,53461,99299,86521,9686,3825,,95562
2017-06-09,26040,9806.0,,28792,11657.0,7046,53480,99005,86526,9577,3790,,95557
2017-06-12,25787,9579.0,,28085,11662.0,7024,53394,98739,86478,9557,3825,,95567
2017-06-13,25929,9692.0,,28149,11592.0,7056,53461,99189,86493,9537,3840,,95557
2017-06-14,25924,9712.0,,28144,11622.0,6948,53466,99140,86510,9567,3810,,95567
2017-06-15,25821,9702.0,,27937,11577.0,6956,53476,99427,86414,9512,3725,,95587
2017-06-16,25830,9716.0,,28159,11577.0,7019,53456,99170,86498,9448,3720,,95582
2017-06-19,25970,9821.0,,28149,11612.0,7051,53451,99143,86545,9433,3720,,95582
2017-06-20,26050,9796.0,,28564,11697.0,7061,53441,99194,86554,9398,3686,,95591
2017-06-21,25883,9702.0,,28421,11562.0,7131,53461,99266,86502,9393,3616,,95595
2017-06-22,26059,9655.0,,28719,11602.0,7186,53441,99351,86554,9398,3532,,95605
2017-06-23,26119,9749.0,,28689,11597.0,7082,53446,99356,86561,9443,3566,,95595
2017-06-26,26263,9769.0,,28787,11612.0,7218,53471,99481,86566,9453,3616,,95605
2017-06-27,26270,9816.0,,28534,11697.0,7276,53471,99379,86526,9433,3611,,95605
2017-06-28,26187,9716.0,,28193,11517.0,7330,53412,99140,86456,9423,3656,,95608
2017-06-29,26368,9739.0,,28573,11592.0,7330,53422,99024,86489,9418,3725,,95608
2017-06-30,26288,9764.0,,28109,11408.0,7393,53436,98812,86561,9363,3735,,95618
2017-07-03,26346,9683.0,,28237,11318.0,7307,53427,98621,86506,9298,3805,,95628
2017-07-04,26183,9628.0,,28011,11468.0,7198,53366,98227,86502,9224,3845,,95637
2017-07-05,26284,9665.0,,27967,11428.0,7307,53384,98285,86517,9234,3845,,95637
2017-07-06,26288,9707.0,,28316,11458.0,7348,53384,98318,86498,9229,3765,,95651
2017-07-07,26183,9739.0,,28203,11343.0,7344,53342,97981,86442,9194,3725,,95651
2017-07-10,26270,9655.0,,28372,11388.0,7361,53384,98118,86474,9074,3666,,95655
2017-07-11,26417,9608.0,,28493,11438.0,7393,53361,98176,86506,9114,3715,,95664
2017-07-12,26412,9487.0,,28425,11478.0,7330,53399,98307,86506,9179,3775,,95664
2017-07-13,26697,9526.0,,28635,11582.0,7316,53427,98631,86578,9194,3725,,95674
2017-07-14,26737,9531.0,,28568,11607.0,7403,53436,98294,86550,9164,3750,,95674
2017-07-17,26850,9641.0,,28699,11622.0,7284,53417,98466,86574,9249,3770,,95679
2017-07-18,26843,9692.0,,28544,11527.0,7276,53403,98563,86569,9298,3750,,95683
2017-07-19,26874,9816.0,,28616,11453.0,7334,53403,98453,86569,9318,3740,,95688
2017-07-20,27013,9892.0,,28994,11468.0,7447,53441,98606,86627,9298,3795,,95693
2017-07-21,27129,9855.0,,28769,11418.0,7411,53471,99010,86648,9353,3780,,95702
2017-07-24,27120,9878.0,,28660,11373.0,7450,53451,98939,86684,9408,3725,,95707
2017-07-25,26981,9739.0,,28806,11328.0,7375,53476,98896,86702,9418,3745,,95707
2017-07-26,26921,9796.0,,28868,11408.0,7334,53461,98757,86666,9358,3825,,95712
2017-07-27,27008,9806.0,,28985,11478.0,7276,53485,98935,86706,9482,3840,,95727
2017-07-28,26482,9637.0,,28675,11428.0,7298,53495,98836,86697,9458,3855,,95732
2017-07-31,26482,9593.0,,28754,11388.0,7398,53495,98828,86688,9517,3874,,95737
2017-08-01,26720,9574.0,,28792,11353.0,7470,53451,98537,86684,9497,3919,,95742
2017-08-02,26789,9618.0,,29100,11433.0,7491,53485,98690,86666,9482,3845,,95742
2017-08-03,26318,9412.0,,29032,11343.0,7434,53495,98761,86666,9448,3855,,95755
2017-08-04,26454,9346.0,,28863,11348.0,7420,53456,98757,86679,9517,3835,,95755
2017-08-07,26470,9511.0,,29032,11497.0,7425,53456,98526,86656,9453,3889,,95755
2017-08-08,26428,9526.0,,29065,11398.0,7425,53412,98265,86585,9453,3879,,95762
2017-08-09,26097,9436.0,,29095,11478.0,7506,53376,98074,86526,9487,3859,,95758
2017-08-10,25974,9456.0,,29243,11398.0,7535,53322,97772,86545,9592,3909,,95751
2017-08-11,25497,9226.0,,28699,11258.0,7393,53417,98256,86550,9652,3805,,95755
2017-08-14,25727,9299.0,,29118,11263.0,7460,53371,98445,86578,9662,3830,,95758
2017-08-16,25879,9431.0,,29273,11378.0,7420,53389,98158,86574,9547,3760,,95762
2017-08-17,26028,9569.0,,29268,11413.0,7501,53417,98256,86641,9632,3696,,95767
2017-08-18,26006,9555.0,,28901,11313.0,7535,53446,98508,86702,9672,3715,,95762
2017-08-21,25974,9501.0,,28699,11303.0,7550,53441,98369,86688,9667,3805,,95777
2017-08-22,26063,9588.0,,28729,11308.0,7563,53427,98231,86632,9637,3755,,95782
2017-08-23,26082,9574.0,,28931,11358.0,7554,53422,98227,86661,9627,3750,,95782
2017-08-24,26200,9623.0,,28724,11308.0,7520,53436,98361,86679,9657,3785,,95792
2017-08-25,26216,9641.0,,28675,11353.0,7618,53466,98626,86778,9662,3760,,95787
2017-08-28,26068,9720.0,,28362,11288.0,7739,53495,98690,86763,9736,3755,,95802
2017-08-29,26001,9754.0,,28435,11118.0,7739,53485,98631,86754,9885,3681,,95802
2017-08-30,26097,9720.0,,28754,11158.0,7826,53476,98727,86807,9826,3651,,95802
2017-08-31,25934,9806.0,,29172,11178.0,7772,53533,98794,86859,9771,3616,,95826
2017-09-01,25934,9883.0,,29316,11193.0,7811,53528,98665,86859,9890,3676,,95831
2017-09-04,25645,9720.0,,29263,11268.0,7865,53422,98189,86796,10040,3715,,95836
2017-09-05,25621,9729.0,,29320,11283.0,8010,53495,98311,86796,9995,3730,,95845
2017-09-06,25566,9806.0,,29370,11158.0,8005,53476,98613,86829,10015,3795,,95850
2017-09-07,25884,9883.0,,29253,11278.0,7933,53490,98635,86761,9985,3810,,95855
2017-09-08,25901,9850.0,,29248,11298.0,8000,53533,98939,86798,10119,3830,,95860
2017-09-11,26137,9915.0,,29301,11358.0,8010,53553,98949,86859,10020,3780,,95865
2017-09-12,26156,9945.0,,29418,11497.0,7973,53538,98886,86796,9940,3790,,95865
2017-09-13,26170,9935.0,,29408,11487.0,7879,53528,99010,86912,9960,3790,,95870
2017-09-14,26272,9990.0,,29621,11547.0,7938,53538,98975,86829,9880,3790,,95875
2017-09-15,26420,10247.0,,29428,11582.0,7953,53567,98871,86834,9970,3830,,95875
2017-09-18,26846,10362.0,,29477,11567.0,7961,53567,98854,86943,9875,3859,,95875
2017-09-19,26833,10389.0,,29463,11577.0,7928,53504,98668,86796,9816,3835,,95875
2017-09-20,26815,10324.0,,29428,11572.0,7938,53508,98508,86778,9816,3835,,95878
2017-09-21,26837,10266.0,,29408,11597.0,7933,53523,98744,86778,9731,3840,,95893
2017-09-22,26664,10129.0,,29301,11537.0,7879,53513,98739,86792,9711,3855,,95888
2017-09-25,26636,10153.0,,29243,11627.0,7821,53528,98874,86825,9696,3845,,95893
2017-09-26,26504,10168.0,,29075,11607.0,7842,53471,98453,86774,9826,3889,,95898
2017-09-27,26449,10247.0,,29196,11592.0,7870,53370,98235,86688,9696,3914,,95878
2017-09-28,26479,10190.0,,29762,11682.0,7894,53389,97868,86653,9557,3899,,95908
2017-09-29,26683,10247.0,,29621,11687.0,7894,53403,97945,86728,9597,3874,,95913
2017-10-10,27172,10353.0,,30016,11827.0,7973,53316,97794,86641,9652,3805,,95922
2017-10-11,27453,10371.0,,30011,11807.0,8081,53326,97691,86688,9657,3850,,95917
2017-10-12,27634,10476.0,,30031,11852.0,8104,53365,97873,86761,9706,3869,,95932
2017-10-13,27598,10555.0,,29873,11777.0,8119,53365,98100,86750,9696,3869,,95932
2017-10-16,27625,10635.0,,29983,11847.0,8104,53384,97889,86746,9756,3909,,95937
2017-10-17,27684,10944.0,,30160,11857.0,8055,53365,97844,86697,9657,3889,,95927
2017-10-18,27666,10939.0,,30150,11852.0,8086,53346,97990,86632,9612,3889,,95927
2017-10-19,27557,10873.0,,30131,11857.0,8041,53341,97755,86521,9532,3889,,95937
2017-10-20,27705,11045.0,,30128,11837.0,8070,53238,97364,86340,9592,3864,,95898
2017-10-23,27789,11096.0,,30093,11802.0,8075,53172,97272,86506,9552,3889,,95883
2017-10-24,27738,11338.0,,29836,11842.0,8081,53143,97259,86353,9582,3859,,95903
2017-10-25,27760,11334.0,,29850,11847.0,8119,53133,97174,86391,9537,3899,,95913
2017-10-26,27571,11115.0,,29663,11792.0,8213,53016,96762,86230,9577,3894,,95922
2017-10-27,27760,11329.0,,29877,11907.0,8213,53002,96565,86089,9472,3914,,95908
2017-10-30,27841,11357.0,,30497,11947.0,8119,53075,96956,86183,9477,3964,,95913
2017-10-31,28121,11413.0,,30379,11972.0,8131,53070,96728,86299,9542,3974,,95903
2017-11-01,28585,11418.0,,30462,12021.0,8155,53046,96526,86280,9527,3994,,95903
2017-11-02,28484,11432.0,,30300,12026.0,8104,53080,96796,86340,9562,3954,,95927
2017-11-03,28546,11603.0,,30374,12056.0,8078,53114,96968,86340,9537,3994,,95937
2017-11-06,28434,11686.0,,30424,12051.0,8104,53065,96855,86280,9492,4058,,95941
2017-11-07,28404,11543.0,,30670,12101.0,8194,53109,96741,86315,9562,4153,,95951
2017-11-08,28488,11770.0,,30721,12011.0,8185,53119,96801,86276,9537,4133,,95956
2017-11-09,28408,11727.0,,30855,11977.0,8177,53084,96816,86306,9567,4133,,95966
2017-11-10,28334,11961.0,,30778,11862.0,8312,53119,96810,86304,9597,4148,,95966
2017-11-13,28182,12439.0,,30865,11822.0,8344,53046,96455,86220,9542,4138,,95961
2017-11-14,28162,12917.0,,30845,11727.0,8312,53075,96337,86207,9542,4113,,95966
2017-11-15,27992,13264.0,,30544,11637.0,8199,53050,96478,86226,9572,3994,,95961
2017-11-16,28169,13514.0,,30228,11687.0,8190,53070,96801,86290,9527,4023,,95966
2017-11-17,28162,13284.0,,30300,11692.0,8199,53099,96767,86290,9582,4018,,95971
2017-11-20,28043,13605.0,,30286,11622.0,8208,53119,96814,86319,9637,4103,,95976
2017-11-21,28105,13643.0,,30208,11667.0,8308,53104,96885,86356,9532,4088,,95981
2017-11-22,28277,13388.0,,30379,11747.0,8321,53124,96922,86356,9567,4167,,95981
2017-11-23,28224,13714.0,,30257,11697.0,8051,53157,97044,86483,9627,4182,,95990
2017-11-24,28285,13407.0,,30257,11692.0,8123,53162,97056,86442,9612,4227,,95998
2017-11-27,27804,13398.0,,30359,11702.0,8070,53152,97095,86486,9632,4237,,95998
2017-11-28,27881,12884.0,,30340,11707.0,7996,53191,97254,86537,9647,4182,,95994
2017-11-29,27866,13074.0,,30572,11822.0,7969,53228,97385,86588,9647,4172,,95998
2017-11-30,27414,12875.0,,29776,11807.0,7915,53263,97569,86715,9572,4153,,96003
2017-12-01,27404,13279.0,,30145,11797.0,7953,53302,97448,86715,9522,4167,,96023
2017-12-04,27696,13117.0,,30276,11767.0,7938,53233,97432,86728,9507,4182,,96028
2017-12-05,27773,12807.0,,29659,11752.0,7948,53228,97356,86736,9512,4153,,96033
2017-12-06,27372,12652.0,,29781,11617.0,7915,53268,97617,86761,9438,4148,,96033
2017-12-07,27289,12400.0,,30093,11657.0,7870,53287,97582,86774,9398,4058,,96056
2017-12-08,27368,12273.0,,30271,11717.0,7969,53287,97525,86787,9313,4088,,96052
2017-12-11,27404,12710.0,,30330,11827.0,8065,53292,97440,86782,9318,4138,,96060
2017-12-12,27314,12586.0,,30539,11752.0,8046,53273,97717,86840,9283,4217,,96065
2017-12-13,27527,12719.0,,30640,11782.0,8046,53321,97819,86864,9264,4177,,96074
2017-12-14,27557,12807.0,,30345,11732.0,7973,53331,97819,86888,9383,4113,,96078
2017-12-15,27508,12628.0,,30389,11672.0,7889,53316,97902,86905,9373,4128,,96088
2017-12-18,27542,12520.0,,30850,11717.0,7879,53307,97970,86874,9373,4163,,96093
2017-12-19,27552,12520.0,,30870,11832.0,7958,53292,97742,86869,9423,4138,,96088
2017-12-20,27477,12318.0,,30665,11772.0,7965,53287,97637,86921,9428,4167,,96088
2017-12-21,26940,12095.0,,30549,11687.0,8091,53302,97591,86916,9418,4187,,96106
2017-12-22,27072,12613.0,,30535,11687.0,8046,53228,97393,86808,9433,4197,,96111
2017-12-26,26959,12691.0,,30364,11682.0,8005,53263,97540,86869,9552,4222,,96106
2017-12-27,27279,13378.0,,30199,11647.0,7899,53248,97413,86859,9562,4312,,96129
2017-12-28,27620,13528.0,,30131,11622.0,7953,53297,97621,86897,9637,4312,,96134
2018-01-02,27743,13729.0,,29723,11463.0,8046,53263,97600,86949,9756,4381,,96149
2018-01-03,27857,13953.0,,30276,11468.0,8119,53282,97418,86930,9786,4351,,96159
2018-01-04,27641,13629.0,,30562,11567.0,8119,53253,97418,86888,9756,4475,,96178
2018-01-05,28017,14103.0,,30591,11732.0,8181,53307,97308,86984,9821,4461,,96193
2018-01-08,28203,14519.0,,30901,11797.0,8185,53292,97189,86949,9821,4441,,96193
2018-01-09,28093,14388.0,,31112,11837.0,8199,53248,97024,86939,9786,4485,,96198
2018-01-10,27908,14407.0,,31223,11827.0,8254,53238,96371,86856,9751,4570,,96208
2018-01-11,27768,14922.0,,31205,11862.0,8267,53209,96682,86943,9786,4570,,96218
2018-01-12,27818,15668.0,,31215,11827.0,8293,53228,96590,86925,9895,4580,,96227
2018-01-15,27881,16167.0,,31428,11822.0,8374,53108,96313,86835,10005,4639,,96231
2018-01-16,28100,16256.0,,31438,11852.0,8425,53171,96341,86840,9975,4654,,96231
2018-01-17,28034,15793.0,,31463,11847.0,8437,53161,96451,86869,9930,4595,,96236
2018-01-18,28057,16010.0,,31783,11867.0,8487,53171,96580,86980,9885,4610,,96244
2018-01-19,28077,15404.0,,31691,11872.0,8520,53176,96482,86963,9880,4555,,96264
2018-01-22,27789,15181.0,,31905,11972.0,8626,53200,96379,86934,9910,4570,,96269
2018-01-23,28162,15807.0,,32610,12056.0,8786,53195,96368,86939,9945,4625,,96274
2018-01-24,28208,15683.0,,32486,12056.0,8781,53200,96552,86934,9955,4659,,96279
2018-01-25,28429,15654.0,,31982,11957.0,8803,53214,96404,86934,10164,4779,,96288
2018-01-26,28541,15874.0,,32178,11947.0,8840,53171,96468,86913,10065,4714,,96293
2018-01-29,28736,16275.0,,32620,11977.0,8682,53127,95849,86799,10020,4779,,96298
2018-01-30,28380,16133.0,,32539,11842.0,8621,53059,95555,86771,9920,4684,,96288
2018-01-31,28399,15954.0,,32316,11832.0,8601,53088,95537,86826,9985,4610,,96298
2018-02-01,28408,15587.0,,32587,11882.0,8572,53123,95630,86897,9960,4679,,96313
2018-02-02,27857,15535.0,,32684,11692.0,8672,53083,95625,86892,10005,4764,,96318
2018-02-05,27567,14739.0,,32021,11517.0,8691,53093,95335,86897,9871,4689,,96328
2018-02-06,27175,14839.0,,30870,10914.0,8398,53238,95625,86939,9975,4580,,96328
2018-02-07,26486,14141.0,,31073,11273.0,8348,53146,96043,86949,9885,4595,,96328
2018-02-08,26709,14937.0,,31323,11348.0,8199,53137,95917,86934,9741,4461,,96347
2018-02-09,26004,14368.0,,30131,11018.0,7772,53195,95660,86925,9786,4366,,96343
2018-02-12,26293,14335.0,,30506,10973.0,7884,53161,95429,86892,9836,4307,,96352
2018-02-13,26495,13962.0,,30786,11038.0,7961,53176,95614,86930,9861,4297,,96372
2018-02-14,26841,14454.0,,30835,11048.0,7924,53204,95845,86991,9905,4282,,96381
2018-02-19,26975,15061.0,,31601,11343.0,8135,53176,95500,86930,10020,4500,,96381
2018-02-20,26667,14686.0,,31527,11138.0,8150,53151,95606,86921,9950,4490,,96381
2018-02-21,26805,14937.0,,31833,11188.0,8203,53195,95689,86954,9851,4431,,96386
2018-02-22,26628,14816.0,,32135,11158.0,8272,53176,95596,86963,9801,4411,,96396
2018-02-23,27047,14910.0,,31881,11278.0,8312,53223,95606,87000,9831,4535,,96410
2018-02-26,27093,14966.0,,32341,11363.0,8374,53243,95799,87034,9940,4620,,96415
2018-02-27,27007,14932.0,,32679,11348.0,8281,53263,95989,87064,9905,4610,,96424
2018-02-28,26699,14621.0,,32639,11213.0,8272,53282,96089,87038,9776,4540,,96439
2018-03-02,26327,14739.0,,31862,11143.0,8203,53253,96202,87059,9776,4421,,96439
2018-03-05,25981,14515.0,,32173,10924.0,8218,53248,96022,86995,9851,4431,,96439
2018-03-06,26503,14797.0,,32346,11038.0,8257,53233,96105,86984,9816,4525,,96444
2018-03-07,26540,14388.0,,32255,10889.0,8222,53258,96173,87038,9875,4480,,96444
2018-03-08,26805,14645.0,,32393,11108.0,8262,53277,96224,87060,9816,4441,,96444
2018-03-09,27115,14830.0,,32554,11198.0,8272,53243,96228,87047,9746,4371,,96444
2018-03-12,27353,15280.0,,33040,11228.0,8321,53268,96084,87029,9811,4490,,96459
2018-03-13,27480,15231.0,,33084,11258.0,8316,53258,95976,87055,9761,4436,,96464
2018-03-14,27458,15250.0,,32771,11128.0,8249,53287,96278,87089,9806,4416,,96464
2018-03-15,27557,15260.0,,32771,11148.0,8285,53341,96388,87135,9831,4436,,96477
2018-03-16,27506,15337.0,,32741,11178.0,8262,53336,96384,87115,9741,4441,,96482
2018-03-19,27310,15042.0,,32858,11178.0,8288,53355,96299,87139,9696,4495,,96487
2018-03-20,27438,15347.0,,32051,11113.0,8272,53307,96278,87111,9751,4535,,96487
2018-03-21,27442,15226.0,,32144,11233.0,8298,53331,96354,87115,9736,4605,,96496
2018-03-22,27547,14927.0,,32101,11093.0,8194,53409,96459,87194,9831,4719,,96511
2018-03-23,26628,13989.0,,31396,10734.0,7835,53438,96904,87246,9940,4714,,96516
2018-03-26,26860,14569.0,,31078,10924.0,7911,53424,96750,87206,9970,4749,,96521
2018-03-27,26972,14539.0,,31620,10894.0,8005,53429,96733,87224,10005,4744,,96521
2018-03-28,26639,14417.0,,30457,10779.0,7875,53443,97114,87260,9935,4679,,96535
2018-03-29,26860,14797.0,,30203,10869.0,7894,53463,97044,87268,9821,4674,,96540
2018-03-30,26927,14792.0,,30544,11048.0,7965,53477,97195,87277,9895,4654,,96550
2018-04-02,26864,14635.0,,30670,10914.0,7894,53468,97069,87296,9851,4709,,96554
2018-04-03,26810,14782.0,,29582,10874.0,7786,53515,97041,87345,9910,4585,,96559
2018-04-04,26398,14621.0,,29505,10869.0,7757,53535,97114,87408,9880,4575,,96569
2018-04-05,26764,14772.0,,30389,10988.0,7798,53540,97221,87411,9826,4615,,96579
2018-04-06,26632,14729.0,,30330,11078.0,7803,53613,97342,87449,9821,4580,,96587
2018-04-09,26818,14910.0,,30252,11108.0,7875,53583,97302,87431,9856,4535,,96597
2018-04-10,26845,14892.0,,30721,11378.0,7856,53560,97279,87419,9861,4654,,96592
2018-04-11,26760,14942.0,,30688,11218.0,7996,53593,97451,87472,9960,4724,,96606
2018-04-12,26755,14739.0,,30769,11173.0,7991,53613,97574,87498,9975,4863,,96616
2018-04-13,26932,14906.0,,30874,11278.0,7973,53593,97489,87522,9895,4833,,96621
2018-04-16,26953,14915.0,,31210,11313.0,7831,53588,97305,87476,9940,4828,,96625
2018-04-17,26915,14897.0,,31266,11328.0,7744,53555,97247,87494,9930,4818,,96625
2018-04-18,27217,14782.0,,31676,11378.0,7650,53545,97124,87490,9925,4858,,96635
2018-04-19,27367,14606.0,,31701,11363.0,7734,53555,97041,87490,9980,4972,,96649
2018-04-20,27188,14569.0,,31323,11343.0,7681,53501,97024,87498,9940,4933,,96649
2018-04-23,27171,14307.0,,31171,11458.0,7641,53492,96677,87454,9871,4933,,96649
2018-04-24,27017,14137.0,,31285,11497.0,7762,53535,96665,87445,9786,5012,,96654
2018-04-25,26845,14080.0,,30673,11368.0,7790,53497,96384,87431,9801,4903,,96664
2018-04-26,27184,14326.0,,30840,11438.0,7704,53515,96379,87449,9751,4947,,96679
2018-04-27,27430,14503.0,,31358,11468.0,7655,53574,96776,87531,9736,4923,,96684
2018-04-30,27607,14207.0,,31210,11512.0,7650,53574,96786,87512,9716,4913,,96694
2018-05-02,27413,14089.0,,31473,11547.0,7632,53515,96478,87459,9647,4883,,96698
2018-05-03,27320,13975.0,,31246,11667.0,7686,53540,96473,87454,9667,4903,,96717
2018-05-04,27100,13603.0,,30984,11562.0,7663,53487,96363,87431,9696,4942,,96721
2018-05-08,26973,13141.0,,32087,11717.0,7808,53453,96190,87336,9696,5072,,96717
2018-05-09,26887,13534.0,,32007,11692.0,7861,53463,96207,87399,9672,5111,,96721
2018-05-10,27070,13569.0,,32370,11787.0,7847,53497,96333,87445,9701,5186,,96730
2018-05-11,27238,13698.0,,32265,11782.0,7826,53497,96270,87459,9751,5171,,96735
2018-05-14,27184,13379.0,,32423,11742.0,7907,53453,96168,87411,9751,5111,,96740
2018-05-15,26933,13559.0,,32515,11757.0,7911,53453,96051,87431,9686,5151,,96740
2018-05-16,27018,13492.0,,32331,11682.0,7894,53477,96127,87445,9552,5151,,96750
2018-05-17,26921,13680.0,,32582,11777.0,7856,53525,96248,87556,9482,5206,,96769
2018-05-18,27005,13855.0,,32595,11757.0,7889,53579,96211,87597,9517,5196,,96779
2018-05-21,27050,13816.0,,32775,11782.0,7991,53550,96379,87621,9477,5216,,96789
2018-05-23,27233,13793.0,,32403,11767.0,7870,53579,96522,87637,9512,5226,,96789
2018-05-24,27149,14007.0,,32703,11712.0,7816,53652,96814,87749,9527,5196,,96804
2018-05-25,27193,14132.0,,32824,11647.0,7754,53633,96897,87749,9612,5121,,96814
2018-05-28,27308,14188.0,,32828,11627.0,7754,53647,96814,87721,9562,4823,,96818
2018-05-29,27053,13850.0,,32717,11433.0,7696,53676,97006,87753,9542,4843,,96814
2018-05-30,26476,14150.0,,32644,11288.0,7613,53686,97157,87787,9562,4843,,96823
2018-05-31,26585,14169.0,,32843,11358.0,7646,53681,97129,87796,9597,4933,,96833
2018-06-01,26744,14203.0,,32814,11283.0,7582,53701,97095,87815,9552,4858,,96833
2018-06-04,26887,14026.0,,33284,11403.0,7660,53628,96943,87777,9492,4788,,96848
2018-06-05,26945,14017.0,,33304,11443.0,7717,53671,96842,87767,9517,4734,,96853
2018-06-07,27184,14220.0,,33663,11497.0,7720,53681,96737,87787,9537,4729,,96867
