cagr,mdd,sharpe,calmar,sim_id,period
10.218135261864258,-13.478047116652991,0.8071639687925862,0.7581317362542157,0,FULL
4.573516854122506,-7.284252105925216,0.7497190464213125,0.6278636142209134,0,IS
19.832785317257517,-13.478047116652991,1.0315806225034776,1.4714880535439618,0,OOS
8.940261915366632,-21.57325000208563,0.7352096999043976,0.4144142358940965,1,FULL
4.469879290892131,-10.204429574672835,0.7162782063418374,0.438033234310938,1,IS
16.449787495752588,-21.573250002085665,0.9058921223520641,0.7625085461931906,1,OOS
5.465735830382945,-17.849676560885953,0.6709010671752393,0.30620923643849257,2,FULL
3.9111316029778687,-8.658628535113921,0.5635174226766659,0.45170336007796064,2,IS
7.987045031774698,-17.849676560885996,0.8117071117661373,0.4474616111127029,2,OOS
10.22599113925915,-11.86028538168159,0.8261325423420168,0.8622044757079256,3,FULL
4.66806116626266,-10.661697403274417,0.6615682147250214,0.4378347077107072,3,IS
19.682726524960835,-11.86028538168159,1.081751850813063,1.6595491500871589,3,OOS
9.31295026359269,-19.221437111768648,0.7516674016133391,0.4845085312528833,4,FULL
4.438331977093246,-12.685425745809653,0.590114114481077,0.3498764697400361,4,IS
17.54122470351016,-19.221437111768648,0.9804820326415433,0.9125865356222638,4,OOS
8.220060344266301,-15.73911613686424,0.7620087821906593,0.5222695018440859,5,FULL
4.893482605710808,-9.360056750265889,0.6947468305987587,0.5228048008973665,5,IS
13.731124401061301,-15.739116136864196,0.9099304559480461,0.8724202986786678,5,OOS
8.43846765930223,-17.3763077957247,0.7128539623558243,0.48563065056769117,6,FULL
4.080231783686772,-11.982902888765533,0.5841074297153869,0.34050445218179626,6,IS
15.751228839387643,-17.37630779572471,0.9162452936292859,0.9064773152362723,6,OOS
7.839916452155671,-19.694137715692996,0.6920506318973563,0.3980837630635915,7,FULL
3.8018033087732217,-9.643085823013141,0.6017744576141935,0.3942517342011258,7,IS
14.590415734039075,-19.694137715693017,0.8766350982012501,0.7408507010902484,7,OOS
8.212613131042268,-18.117344717406915,0.75565695501555,0.4533011464506548,8,FULL
4.704798596714843,-11.310464406453136,0.6488040628306798,0.41596864882316775,8,IS
14.037020019959323,-18.117344717406926,0.9290017339309841,0.7747835148531851,8,OOS
6.457338162021653,-23.255488839836847,0.6880348207665775,0.27766942275408885,9,FULL
4.7776739627935605,-11.524485000885287,0.687542048826511,0.4145672420439221,9,IS
9.185199850553039,-23.25548883983689,0.7434024480347475,0.39496911519738503,9,OOS
5.209098627786157,-20.277508736264537,0.6095437146567649,0.25689046398831744,10,FULL
3.2150587824483656,-8.08193692255692,0.5120097063820593,0.3978079528776132,10,IS
8.46113108897244,-20.277508736264515,0.7451494449219216,0.4172667953948634,10,OOS
7.7939055638634125,-15.002006490804442,0.6828891478870447,0.5195242095542838,11,FULL
3.449990987841467,-11.887249449009696,0.48687451791938435,0.290226179120762,11,IS
15.08369840522179,-15.002006490804431,0.9222876035659722,1.0054453992182601,11,OOS
7.265869156805627,-16.50057909377962,0.7853028064458722,0.44034025203059146,12,FULL
4.895873728762301,-8.570603693061363,0.6848872469252978,0.5712402421227258,12,IS
11.147164511367658,-16.50057909377962,0.9315827988177163,0.6755620180366827,12,OOS
8.066152342071863,-20.553937946809608,0.7090893956560376,0.3924382939632206,13,FULL
4.433402223813654,-11.9636078924514,0.6095826383561406,0.3705740161052059,13,IS
14.107740544594161,-20.55393794680962,0.8779386459730419,0.6863765270238136,13,OOS
8.967293187517832,-17.02241510422259,0.8067885774483762,0.5267932389507646,14,FULL
5.078526044419851,-7.5373355146611924,0.812037833966401,0.6737826695576168,14,IS
15.452726487257706,-17.022415104222567,0.9526104092342054,0.9077869616412136,14,OOS
8.702544847664019,-17.93944000437212,0.7305093450164756,0.4851068286157802,15,FULL
3.9118723909296715,-10.730831780176597,0.6247222374507014,0.3645451229751077,15,IS
16.783376289328977,-17.93944000437212,0.9437420434341345,0.9355574246040349,15,OOS
8.957257974706323,-19.07654158703387,0.7741353891015073,0.46954307382395144,16,FULL
4.430867709506914,-7.172136017220776,0.8216545213637121,0.6177891354637036,16,IS
16.566106455260844,-19.07654158703389,0.9449201467420135,0.8684019784026596,16,OOS
9.66963018442215,-14.276727938076005,0.8439167280348343,0.6773001647410585,17,FULL
5.260201299002443,-8.396673934193434,0.7704306040668024,0.6264624945815199,17,IS
17.06844549780955,-14.276727938075984,1.0317812093323955,1.1955432345452255,17,OOS
7.379707339932251,-20.426175633459266,0.73636826630215,0.36128678575757767,18,FULL
3.9254260981606226,-8.947702630717913,0.6750389485815196,0.43870770634290385,18,IS
13.113323980222692,-20.426175633459287,0.9029146103776537,0.6419862540857765,18,OOS
6.652564565689256,-19.28190644569905,0.7290093599653591,0.3450159134639486,19,FULL
3.515976188258918,-9.071944174205493,0.5641104934851708,0.3875658977549696,19,IS
11.83963025543775,-19.28190644569905,0.9430306762065748,0.614027989855674,19,OOS
8.728350052070756,-15.847192756248907,0.7405550091225096,0.5507820966353153,20,FULL
4.006694280500267,-9.242097409462923,0.6071032963532695,0.43352651492266664,20,IS
16.685775958493853,-15.847192756248917,0.961134604172916,1.0529168298223837,20,OOS
8.641302963836273,-16.98547015094871,0.7769262470115588,0.5087467633831506,21,FULL
4.400401271210486,-11.741521274803034,0.56758013700234,0.37477266942007076,21,IS
15.746064808154813,-16.9854701509487,1.0340427513466055,0.9270314373532568,21,OOS
9.81057146840303,-14.055297020833802,0.745657313817605,0.6979981606835539,22,FULL
4.486936452997092,-13.581399442754838,0.5727450751841258,0.3303736460965886,22,IS
18.844585291167725,-14.055297020833802,0.9838288040720762,1.340746144548556,22,OOS
6.602024553595642,-16.556087855749947,0.7535949533073072,0.39876718528663474,23,FULL
4.14398707933632,-12.689954761023047,0.5861799649012069,0.326556489552232,23,IS
10.632659969695002,-16.556087855749947,0.9654351554745156,0.6422205573161578,23,OOS
8.312994375881333,-18.61746779072465,0.7812212662795387,0.4465158457275765,24,FULL
4.35539705391621,-10.000811053957104,0.6988449432339281,0.4355043836362526,24,IS
14.92079928321457,-18.61746779072465,0.9677432185950345,0.801440853876391,24,OOS
8.176172384689284,-14.448759810181322,0.8046590352791302,0.5658736453579872,25,FULL
4.51850732910386,-14.448759810181322,0.5831449533010418,0.31272630927949213,25,IS
14.260801447065695,-12.566201695455604,1.0763522838313988,1.1348537762387598,25,OOS
5.651463954203617,-20.018956388600493,0.6175876897365598,0.28230562295553835,26,FULL
3.546098635788386,-13.698263226223073,0.4894677778818434,0.25887213416953203,26,IS
9.089485783139928,-20.018956388600508,0.7789672016679344,0.4540439374909573,26,OOS
8.746142145066482,-18.370125087866295,0.7008179134795559,0.4761068366836229,27,FULL
3.379965625328296,-11.415031542164844,0.505627365423052,0.2960977911312272,27,IS
17.863144777870566,-18.370125087866352,0.9572371361081905,0.9724019130206876,27,OOS
7.795124130773967,-16.91855722320946,0.8042019022347296,0.46074402373272977,28,FULL
5.312748881775864,-12.182059040114602,0.7261007050959251,0.43611255406671257,28,IS
11.865508858670747,-16.91855722320946,0.934344465075026,0.7013310119844753,28,OOS
9.275468856357506,-21.107656666576304,0.7404563519858346,0.4394362198929021,29,FULL
4.916690634067367,-11.750458885493309,0.7175562282802569,0.418425414869315,29,IS
16.586139290414394,-21.107656666576304,0.8988723267478737,0.7857878092492534,29,OOS
8.94587986951494,-18.022836341210812,0.7631664199031911,0.49636359672530517,30,FULL
4.171627325439919,-11.20306552365361,0.6213463541942367,0.37236480645696013,30,IS
16.99628414469505,-18.022836341210823,0.9899310772752741,0.9430415847383317,30,OOS
9.049303504709517,-14.575936592655358,0.7744854041694985,0.620838561363484,31,FULL
3.9674887265725545,-14.575936592655358,0.5258011873536441,0.27219442821751333,31,IS
17.650839730669322,-13.006944166646228,1.0679951119861146,1.3570320210900464,31,OOS
8.827631020732763,-16.921118494297083,0.7307364795804832,0.5216931152457762,32,FULL
3.722040950397365,-14.124952902380327,0.5146694745616665,0.26350820254913054,32,IS
17.47310821770711,-16.921118494297062,0.9961601161491735,1.0326213496818244,32,OOS
8.484764519369591,-17.605198598648354,0.819023045105564,0.4819465382242841,33,FULL
5.223612267085409,-7.426192092757189,0.8111578873307832,0.703403871303037,33,IS
13.882532359089694,-17.605198598648354,0.9452371027856091,0.7885473305683431,33,OOS
8.290290435699088,-14.988765677761752,0.8960079748298205,0.5531002761621039,34,FULL
5.469871200340881,-11.599537415810989,0.7548049019132422,0.47155942554097546,34,IS
12.933578879992691,-14.988765677761739,1.0901819602853964,0.8628848537662944,34,OOS
8.337648989499202,-22.75328057815057,0.7841970016918636,0.3664372247712555,35,FULL
5.268580106294518,-13.032678351441728,0.6676977487574597,0.4042591986252531,35,IS
13.405723401487869,-22.75328057815057,0.951592760430498,0.5891776069584033,35,OOS
8.68247336780794,-19.238088693382537,0.7742974709648788,0.4513168384962542,36,FULL
5.258580514858391,-11.827361773724231,0.7077261995087465,0.4446114539711551,36,IS
14.3605772111836,-19.23808869338255,0.9200455610440866,0.746465901060291,36,OOS
8.914404119686159,-13.18452872847824,0.8082805304947992,0.6761261098723443,37,FULL
4.045306328514187,-6.196789286912474,0.7015201439022931,0.6528068232137266,37,IS
17.134619499648185,-13.18452872847824,1.0410454743851965,1.2996004523573035,37,OOS
8.752794107087958,-20.42663924454442,0.7455693498887288,0.4284989812715113,38,FULL
3.789465333216424,-9.849476739075257,0.5699376956347566,0.3847377311103947,38,IS
17.142754998147993,-20.426639244544454,0.9927282513437361,0.8392352159803517,38,OOS
5.580984157540558,-18.94470012591931,0.6475442548162073,0.2945934282646628,39,FULL
3.549328640219196,-7.952476662086328,0.5725547480517901,0.44631739155434774,39,IS
8.895632667789366,-18.944700125919322,0.7696210188108666,0.4695578504100334,39,OOS
9.753850503263006,-13.13399298637904,0.7694556330140381,0.7426416713773564,40,FULL
4.512888180567232,-9.60286988789727,0.6303650040595953,0.4699520282217855,40,IS
18.63871940355839,-13.133992986379074,0.9981163191247986,1.4191205540377652,40,OOS
7.453055883821524,-18.40184847121228,0.7062622080974132,0.4050166968541792,41,FULL
3.9350020250264794,-14.451602257878681,0.5158931129349967,0.27228828712617015,41,IS
13.297010805614363,-18.40184847121229,0.9369913057690105,0.7225910389609013,41,OOS
8.059835876769949,-18.72530574606993,0.688423183710826,0.43042479445023474,42,FULL
3.4544191736175067,-8.082445805657057,0.6154310222714054,0.4273977526950683,42,IS
15.812852252406406,-18.725305746069964,0.8911077028091081,0.844464302310534,42,OOS
10.080481166885358,-19.925777637925624,0.7626995104415566,0.5059015186287499,43,FULL
4.409857382372562,-7.035593555473896,0.7201058989251086,0.6267925154575714,43,IS
19.743409128517865,-19.925777637925624,0.9772012110208765,0.9908476089254028,43,OOS
7.957040604681365,-19.089145929883035,0.8049117635600169,0.416835862322423,44,FULL
4.91012571022873,-8.41340327370973,0.728720508333367,0.5836075545756769,44,IS
12.98782274540482,-19.089145929883035,0.9556804511864556,0.6803773617274873,44,OOS
9.229286581883978,-18.306420096800736,0.7338746337927122,0.5041557296883461,45,FULL
3.8181084483707384,-9.294950266034496,0.6062929925295162,0.4107723375694465,45,IS
18.425185511982335,-18.306420096800714,0.9689690446427046,1.0064876373727694,45,OOS
8.296181996762652,-22.101214416980596,0.7623072700352331,0.3753722234552237,46,FULL
5.030117778013965,-9.310456987436044,0.7522980773135481,0.5402654010218656,46,IS
13.702787625480806,-22.101214416980586,0.8849771674077728,0.6200015694591341,46,OOS
8.23771423684918,-19.47347317304382,0.7633118944684685,0.4230223424269404,47,FULL
4.809318535955942,-9.258111028713856,0.7405922962727015,0.5194708208877525,47,IS
13.924590729748898,-19.47347317304382,0.9002077229562511,0.7150543000733958,47,OOS
8.162003585025012,-22.804518684069762,0.71143549589453,0.35791167961491027,48,FULL
4.047371960013257,-10.235003766766981,0.5651816305190072,0.3954441104511421,48,IS
15.0459601692015,-22.804518684069773,0.9186103578894356,0.6597797733706146,48,OOS
8.842730564888335,-20.74416856167256,0.748733793274631,0.42627548742668736,49,FULL
4.157374162465599,-8.956989216195465,0.6302882034799183,0.4641486175899929,49,IS
16.73491084243832,-20.74416856167255,0.9621104894323589,0.8067284448005386,49,OOS
8.699236270214739,-22.036882265353963,0.7431428771057056,0.39475803180613894,50,FULL
5.081948317890417,-7.141278515183025,0.8267517102165451,0.711630040347218,50,IS
14.712375450006432,-22.036882265353963,0.8526441050580315,0.6676250874715156,50,OOS
7.931826483746707,-20.070391436962954,0.745702744783565,0.39520038802725754,51,FULL
5.433137226307494,-9.222320526712569,0.7354364970418653,0.589129082053735,51,IS
12.029625843976977,-20.070391436962986,0.8318965536470914,0.5993717602249853,51,OOS
7.874716569493945,-18.607736990235058,0.8091696060845712,0.42319582298623565,52,FULL
5.237804682657554,-9.120645268401695,0.7593486710655472,0.5742800567854371,52,IS
12.206645759114497,-18.607736990235047,0.9290095316286362,0.6559984035415103,52,OOS
7.762508858498518,-19.522268998793134,0.7205855574797474,0.3976232915845179,53,FULL
3.398697642850257,-8.016551466430677,0.6008513006323158,0.42396006026809774,53,IS
15.08764103669935,-19.522268998793123,0.9397431682733087,0.7728425951733415,53,OOS
9.20573167396823,-17.722454799115305,0.767805360014266,0.5194388575575758,54,FULL
