strategy_id,lambda_value,macro_scale,months,final_cumulative_return,CAGR_pct,annual_volatility_pct,MDD_pct,abs_MDD_pct,Sharpe,Sortino,Calmar,WinRate_pct,avg_monthly_return_pct,best_month_pct,worst_month_pct,avg_turnover_pct,max_turnover_pct,CAGR_pct_20bp_cost,cost_drag_20bp,macro_signal_version,adjusted_months,avg_macro_overlay_delta_pctp,max_macro_overlay_delta_pctp,CAGR_pct_diff_vs_lambda_base,MDD_pct_diff_vs_lambda_base,abs_MDD_pct_diff_vs_lambda_base,Sharpe_diff_vs_lambda_base,Calmar_diff_vs_lambda_base,avg_turnover_pct_diff_vs_lambda_base,cost_drag_20bp_diff_vs_lambda_base,candidate_decision,selection_score
lambda_0.1_macro_0.00,0.1,0.0,171,3.2567587956125186,8.692418845139871,11.351523784634695,-14.744180174515332,14.744180174515332,0.7865263175620654,1.5552941368027249,0.5895491470027161,59.64912280701754,0.7440226834205773,17.65711212063959,-10.9106442775065,2.455393807086774,6.018832608679936,8.628431474203758,0.06398737093611295,no_gdp_rate_fx_verified,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lambda_base,0.6856802958173425
lambda_0.1_macro_0.25,0.1,0.25,171,3.2477713513384776,8.671217117798502,11.319865945693424,-14.721967221876408,14.721967221876408,0.7867142314382691,1.5529831263636154,0.5889985344426885,59.64912280701754,0.7421249697875364,17.65711212063959,-10.9106442775065,2.5009326252815502,6.643832608679936,8.60609142620634,0.06512569159216142,no_gdp_rate_fx_verified,37,0.08589181286549707,0.625,-0.021201727341368937,0.022212952638923866,-0.022212952638923866,0.0001879138762037602,-0.0005506125600276413,0.045538818194776454,0.0011383206560484638,diagnostic,0.6801575711044398
lambda_0.1_macro_0.50,0.1,0.5,171,3.238792327622485,8.649980732362494,11.288503563134617,-14.699762063643595,14.699762063643595,0.7868826035421272,1.5506235011737541,0.5884435880602576,59.64912280701754,0.7402272561544955,17.65711212063959,-10.9106442775065,2.55229874422448,7.268832608679935,8.583566101523576,0.06641463083891708,no_gdp_rate_fx_verified,37,0.17178362573099415,1.25,-0.04243811277737741,0.04441811087173697,-0.04441811087173697,0.00035628598006187673,-0.001105558942458451,0.09690493713770643,0.002427259902804124,diagnostic,0.6738514107869502
lambda_0.1_macro_0.75,0.1,0.75,171,3.229821753676585,8.628709620043473,11.25743910631663,-14.677564709302448,14.677564709302448,0.7870310846528205,1.548215172551342,0.5878842840035111,59.64912280701754,0.7383295425214546,17.65711212063959,-10.9106442775065,2.6091906083196608,7.893832608679939,8.560861734173542,0.06784788586993074,no_gdp_rate_fx_verified,37,0.2576754385964912,1.8750000000000002,-0.06370922509639776,0.06661546521288386,-0.06661546521288386,0.0005047670907550872,-0.0016648629992049857,0.15379680123288697,0.0038605149338177824,diagnostic,0.6667784358854522
lambda_0.3_macro_0.00,0.3,0.0,171,3.4553496577366705,9.147540799541854,12.10191122789447,-15.219711332556995,15.219711332556995,0.7793068521339414,1.407152230973674,0.601032476875829,60.81871345029239,0.7859251953179034,17.99928272884474,-12.552501831151805,6.885562922592911,20.011915215340103,8.9675187558369,0.18002204370495356,no_gdp_rate_fx_verified,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lambda_base,0.337507440227191
lambda_0.3_macro_0.25,0.3,0.25,171,3.445731938876702,9.126066439949177,12.074092525650789,-15.197506144936524,15.197506144936524,0.7792163063377918,1.404864506581375,0.6004976311846916,60.81871345029239,0.7840274816848622,17.99928272884474,-12.552501831151805,6.933204414507325,20.480665215340103,8.944869117449139,0.18119732250003828,no_gdp_rate_fx_verified,37,0.08589181286549707,0.625,-0.02147435959267696,0.022205187620471634,-0.022205187620471634,-9.054579614953262e-05,-0.0005348456911373756,0.04764149191441458,0.001175278795084722,diagnostic,0.3282743393966815
lambda_0.3_macro_0.50,0.3,0.5,171,3.43612329942949,9.104556651547636,12.046569641985434,-15.175308718008617,15.175308718008617,0.7791062099463357,1.4025430975330542,0.5999585788158108,60.81871345029239,0.7821297680518214,17.99928272884474,-12.552501831151805,6.9836379108804385,20.949415215340107,8.92210990839608,0.18244674315155507,no_gdp_rate_fx_verified,37,0.17178362573099415,1.25,-0.04298414799421835,0.04440261454837824,-0.04440261454837824,-0.00020064218760562635,-0.0010738980600181192,0.09807498828752781,0.002424699446601508,diagnostic,0.318492298778327
lambda_0.3_macro_0.75,0.3,0.75,171,3.4265237706962286,9.08301136215821,12.019344609067687,-15.153119061254595,15.153119061254595,0.7789763050775541,1.4001880059283662,0.5994152969722781,60.81871345029239,0.7802320544187805,17.99928272884474,-12.552501831151805,7.0386838964662415,21.41816521534011,8.899195394766913,0.1838159673912969,no_gdp_rate_fx_verified,37,0.2576754385964912,1.8750000000000002,-0.06452943738364425,0.06659227130240097,-0.06659227130240097,-0.0003305470563872426,-0.0016171799035508139,0.1531209738733308,0.003793923686343348,diagnostic,0.3080180035110728
