index,Date,signal_date,069500_weight,114260_weight,153130_weight,rule_signal,rule_description,strategy_return,cumulative_return,portfolio_value,running_max,drawdown
25,2014-05-31,2014-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.008550089929545,0.0488270055517123,1.0488270055517124,1.0488270055517124,0.0
26,2014-06-30,2014-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0028531464179251,0.0518194625656254,1.0518194625656254,1.0518194625656254,0.0
27,2014-07-31,2014-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0159668488985898,0.0686137049930066,1.068613704993007,1.068613704993007,0.0
28,2014-08-31,2014-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0047117386894943,0.0635786764550674,1.0635786764550674,1.068613704993007,-0.004711738689494371
29,2014-09-30,2014-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0073467504311571,0.0557648293552515,1.0557648293552515,1.068613704993007,-0.012023873152403053
30,2014-10-31,2014-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0050750817641505,0.0504067365225591,1.0504067365225591,1.068613704993007,-0.017037932777183462
31,2014-11-30,2014-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0057837227968951,0.0564819979105968,1.0564819979105968,1.068613704993007,-0.011352752660503729
32,2014-12-31,2014-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.00730604531491,0.0487632925594752,1.0487632925594752,1.068613704993007,-0.01857585425002728
33,2015-01-31,2014-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0122290003002188,0.0615886191790437,1.0615886191790438,1.068613704993007,-0.0065740180770085255
34,2015-02-28,2015-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0011007385482829,0.0627571506945925,1.0627571506945923,1.068613704993007,-0.005480515803840347
35,2015-03-31,2015-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0110634505611363,0.074514911889796,1.074514911889796,1.074514911889796,0.0
36,2015-04-30,2015-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0128259930759256,0.0882966327096737,1.0882966327096737,1.0882966327096737,0.0
37,2015-05-31,2015-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0057117511855084,0.0820805531276094,1.0820805531276094,1.0882966327096737,-0.005711751185508374
38,2015-06-30,2015-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0109958853693476,0.0701821194050178,1.0701821194050178,1.0882966327096737,-0.01664483079356205
39,2015-07-31,2015-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.009907601939748,0.0595791809629169,1.059579180962917,1.0882966327096737,-0.026387522375453054
40,2015-08-31,2015-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.014367104732265,0.0443560958978952,1.0443560958978952,1.0882966327096737,-0.04037551481012491
41,2015-09-30,2015-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.009506901306588,0.0542846862305301,1.0542846862305302,1.0882966327096737,-0.031252459538039346
42,2015-10-31,2015-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0203075334124474,0.0756946077223883,1.0756946077223883,1.0882966327096737,-0.011579586491881733
43,2015-11-30,2015-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0086408940506986,0.0663996445861514,1.0663996445861514,1.0882966327096737,-0.020120422562553086
44,2015-12-31,2015-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0003973234484021,0.0668233501703132,1.0668233501703133,1.0882966327096737,-0.019731093429826707
45,2016-01-31,2015-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0096564319243719,0.0565216431140631,1.0565216431140632,1.0882966327096737,-0.029196993393700188
46,2016-02-29,2016-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0079819359802726,0.064954731231172,1.064954731231172,1.0882966327096737,-0.021448105945512608
47,2016-03-31,2016-02-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0150125063510881,0.0809423708974013,1.0809423708974013,1.0882966327096737,-0.006757589421150345
48,2016-04-30,2016-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0001168782096144,0.0808160322883944,1.0808160322883944,1.0882966327096737,-0.0068736778158119405
49,2016-05-31,2016-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0016575668434742,0.0790245074693776,1.0790245074693776,1.0882966327096737,-0.008519851078846119
50,2016-06-30,2016-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0045665223442735,0.0839518969927552,1.0839518969927553,1.0882966327096737,-0.00399223482489397
51,2016-07-31,2016-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0109492244392356,0.0958203295942643,1.0958203295942643,1.0958203295942643,0.0
52,2016-08-31,2016-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0059072074060047,0.102293567560894,1.102293567560894,1.102293567560894,0.0
53,2016-09-30,2016-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0022528674731137,0.1047768888850744,1.1047768888850744,1.1047768888850744,0.0
54,2016-10-31,2016-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0031884063998721,0.1012544111821223,1.1012544111821223,1.1047768888850744,-0.003188406399872279
55,2016-11-30,2016-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0040942667449826,0.096745581868654,1.096745581868654,1.1047768888850744,-0.007269618958562263
56,2016-12-31,2016-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0140639805713601,0.1121701904237799,1.11217019042378,1.11217019042378,0.0
57,2017-01-31,2016-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0118724062356556,0.1253743267276776,1.1253743267276777,1.1253743267276777,0.0
58,2017-02-28,2017-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.002396196380012,0.128070944615541,1.128070944615541,1.128070944615541,0.0
59,2017-03-31,2017-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0155926511412925,0.1456605613175594,1.1456605613175594,1.1456605613175594,0.0
60,2017-04-30,2017-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0085391607163733,0.1554435409770607,1.1554435409770607,1.1554435409770607,0.0
61,2017-05-31,2017-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0224540153690988,0.1813878880042856,1.1813878880042856,1.1813878880042856,0.0
62,2017-06-30,2017-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0082531076904995,0.1911380094682366,1.191138009468237,1.191138009468237,0.0
63,2017-07-31,2017-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0032537876304274,0.1950137195895764,1.1950137195895765,1.1950137195895765,0.0
64,2017-08-31,2017-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0063331708368011,0.1874454935510945,1.1874454935510943,1.1950137195895765,-0.006333170836801294
65,2017-09-30,2017-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0091203562482641,0.1982754194776761,1.198275419477676,1.198275419477676,0.0
66,2017-10-31,2017-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0158208208223527,0.2172331201850619,1.217233120185062,1.217233120185062,0.0
67,2017-11-30,2017-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0068304302828809,0.208918894219624,1.208918894219624,1.217233120185062,-0.006830430282881106
68,2017-12-31,2017-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0031843140637014,0.2127684716563622,1.2127684716563625,1.217233120185062,-0.0036678664543901007
69,2018-01-31,2017-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0086686707828755,0.2232815622730024,1.2232815622730024,1.2232815622730024,0.0
70,2018-02-28,2018-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0182275999083302,0.2009840753806531,1.200984075380653,1.2232815622730024,-0.018227599908330117
71,2018-03-31,2018-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0044458581586759,0.2063234802306239,1.206323480230624,1.2232815622730024,-0.013862779073419818
72,2018-04-30,2018-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.009523105192286,0.2178114256287846,1.2178114256287846,1.2232815622730024,-0.004471690584507471
73,2018-05-31,2018-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0112377208070921,0.2041260008318814,1.2041260008318817,1.2232815622730024,-0.015659159781275078
74,2018-06-30,2018-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0095073043346607,0.1926780084846948,1.1926780084846949,1.2232815622730024,-0.02501758771827034
75,2018-07-31,2018-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0007704603413472,0.1917590973791605,1.1917590973791603,1.2232815622730024,-0.025768773000444556
76,2018-08-31,2018-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0045705422064022,0.1972060826335957,1.1972060826335955,1.2232815622730024,-0.021316008058648084
77,2018-09-30,2018-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0019349264164053,0.1995225883087648,1.1995225883087648,1.2232815622730024,-0.019422326549327407
78,2018-10-31,2018-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0386477745764456,0.1531637097164531,1.153163709716453,1.2232815622730024,-0.057319471427544455
79,2018-11-30,2018-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0113084648810852,0.1662042210299237,1.1662042210299235,1.2232815622730024,-0.04665920177610006
80,2018-12-31,2018-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0056335394937965,0.1596343634929193,1.1596343634929194,1.2232815622730024,-0.052029884813941774
81,2019-01-31,2018-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0318842149914595,0.1966083948500119,1.196608394850012,1.2232815622730024,-0.021804601855870853
82,2019-02-28,2019-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0016789742386959,0.1945993201812512,1.1945993201812513,1.2232815622730024,-0.023446966729765983
83,2019-03-31,2019-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0050602583968858,0.1885543389403898,1.18855433894039,1.2232815622730024,-0.028388577416375904
84,2019-04-30,2019-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0100811923873617,0.2005363838940812,1.2005363838940812,1.2232815622730024,-0.01859357573955256
85,2019-05-31,2019-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0228231555626833,0.1731363552458054,1.1731363552458054,1.2232815622730024,-0.04099236723066546
86,2019-06-30,2019-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0201656146505405,0.1967933709182319,1.196793370918232,1.2232815622730024,-0.021653388861311962
87,2019-07-31,2019-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.010353801654958,0.1844020097337759,1.184402009733776,1.2232815622730024,-0.03178299562284226
88,2019-08-31,2019-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0081343787388627,0.1747676352075313,1.1747676352075314,1.2232815622730024,-0.03965883943785309
89,2019-09-30,2019-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0191980596606677,0.1973208943556672,1.1973208943556672,1.2232815622730024,-0.02122215254278592
90,2019-10-31,2019-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0024147636299969,0.2002121413047928,1.2002121413047928,1.2232815622730024,-0.018858635394899514
91,2019-11-30,2019-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0018935060731308,0.2024847502833988,1.2024847502833989,1.2232815622730024,-0.017000838262419826
92,2019-12-31,2019-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0256674744627615,0.2333494969031582,1.2333494969031582,1.2333494969031582,0.0
93,2020-01-31,2019-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.007945620575954,0.2235497697632218,1.2235497697632218,1.2333494969031582,-0.007945620575954049
94,2020-02-29,2020-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0169980585573131,0.2027517991289995,1.2027517991289995,1.2333494969031582,-0.024808619009442978
95,2020-03-31,2020-02-29,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0374930035740934,0.1576570216255086,1.1576570216255089,1.2333494969031582,-0.061371472942346905
96,2020-04-30,2020-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0315141345349689,0.1941395807503665,1.1941395807503663,1.2333494969031582,-0.03179140726229257
97,2020-05-31,2020-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0146041870822274,0.2115790185899373,1.211579018589937,1.2333494969031582,-0.017651507839331004
98,2020-06-30,2020-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0162160219268949,0.2312260105215575,1.2312260105215576,1.2333494969031582,-0.001721723150601262
99,2020-07-31,2020-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0239202275668524,0.2606772168794611,1.260677216879461,1.260677216879461,0.0
100,2020-08-31,2020-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0077066146734175,0.2703927704175075,1.2703927704175075,1.2703927704175075,0.0
101,2020-09-30,2020-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0051224595310537,0.2769003059725143,1.2769003059725144,1.2769003059725144,0.0
102,2020-10-31,2020-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0100396354551167,0.2640806923880232,1.2640806923880232,1.2769003059725144,-0.010039635455116769
103,2020-11-30,2020-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0499165164461711,0.3271791970588975,1.3271791970588975,1.3271791970588975,0.0
104,2020-12-31,2020-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0465308491437893,0.3889339720640203,1.3889339720640204,1.3889339720640204,0.0
105,2021-01-31,2020-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0147185369860452,0.4093770481030192,1.4093770481030192,1.4093770481030192,0.0
106,2021-02-28,2021-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0046913747380715,0.4159889639829075,1.4159889639829075,1.4159889639829075,0.0
107,2021-03-31,2021-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0033800253938123,0.4207750426385277,1.4207750426385275,1.4207750426385275,0.0
108,2021-04-30,2021-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0065871454993188,0.4301338945661888,1.4301338945661888,1.4301338945661888,0.0
109,2021-05-31,2021-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0032613036807721,0.4347979955005348,1.4347979955005348,1.4347979955005348,0.0
110,2021-06-30,2021-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0076107497691589,0.44571788401358,1.44571788401358,1.44571788401358,0.0
111,2021-07-31,2021-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0086087095984755,0.4332721185887846,1.433272118588785,1.44571788401358,-0.008608709598475373
112,2021-08-31,2021-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.003258714558872,0.428601493869114,1.428601493869114,1.44571788401358,-0.011839370830045826
113,2021-09-30,2021-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0161471046622316,0.4055337160269889,1.405533716026989,1.44571788401358,-0.027795303932349746
114,2021-10-31,2021-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0147416472418708,0.3848138337987632,1.3848138337987632,1.44571788401358,-0.04212720260866931
115,2021-11-30,2021-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0083326742656609,0.373274631203137,1.373274631203137,1.44571788401358,-0.05010884461726872
116,2021-12-31,2021-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0230846892894128,0.4049762493734943,1.4049762493734943,1.44571788401358,-0.02818090243649707
117,2022-01-31,2021-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0325746285527598,0.3592096699247031,1.3592096699247032,1.44571788401358,-0.05983754856010637
118,2022-02-28,2022-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0038493363536262,0.3644417251193446,1.3644417251193446,1.44571788401358,-0.05621854705746454
119,2022-03-31,2022-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.001244688176754,0.3661400296024706,1.3661400296024706,1.44571788401358,-0.05504383344154706
120,2022-04-30,2022-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0119962798259622,0.3497514315259109,1.349751431525911,1.44571788401358,-0.06637979203885092
121,2022-05-31,2022-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0002517538692262,0.3500912366712911,1.3500912366712912,1.44571788401358,-0.06614474953910898
122,2022-06-30,2022-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.04718608738698,0.2863857135973235,1.2863857135973236,1.44571788401358,-0.11020972499414683
123,2022-07-31,2022-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0232620763746938,0.3163097163143396,1.3163097163143396,1.44571788401358,-0.08951135565950075
124,2022-08-31,2022-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0070966233872562,0.3069683619966705,1.3069683619966703,1.44571788401358,-0.09597275066675903
125,2022-09-30,2022-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.043957409242405,0.2495174188415072,1.2495174188415072,1.44571788401358,-0.13571144643198574
126,2022-10-31,2022-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0235000363154613,0.2788811235610842,1.2788811235610842,1.44571788401358,-0.1154006340360999
127,2022-11-30,2022-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0307783947892427,0.3182430316705573,1.3182430316705571,1.44571788401358,-0.08817408552014949
128,2022-12-31,2022-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0252987114819191,0.2848931815492734,1.2848931815492737,1.44571788401358,-0.11124210625231201
129,2023-01-31,2022-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0359255847036093,0.3310537203781118,1.331053720378112,1.44571788401358,-0.07931295925947812
130,2023-02-28,2023-01-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0055010502907803,0.3237315269225815,1.3237315269225816,1.44571788401358,-0.08437770497266162
131,2023-03-31,2023-02-28,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0162505813909641,0.3452429338406222,1.3452429338406222,1.44571788401358,-0.0694983103439385
132,2023-04-30,2023-03-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0055600584875809,0.352722563232781,1.352722563232781,1.44571788401358,-0.06432466652665791
133,2023-05-31,2023-04-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0135702719975658,0.3710793763530944,1.3710793763530944,1.44571788401358,-0.051627297750011514
134,2023-06-30,2023-05-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.000771131444924,0.3700220939325016,1.3700220939325016,1.44571788401358,-0.05235861776222406
135,2023-07-31,2023-06-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0073026977178082,0.3800269511512095,1.3800269511512095,1.44571788401358,-0.04543827920285548
136,2023-08-31,2023-07-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0070527103676691,0.3702940207651626,1.3702940207651626,1.44571788401358,-0.0521705265477016
137,2023-09-30,2023-08-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0072565683628874,0.3603503885262242,1.3603503885262245,1.44571788401358,-0.05904851591816762
138,2023-10-31,2023-09-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0216477977099568,0.3309017985007474,1.3309017985007474,1.44571788401358,-0.07941804330045499
139,2023-11-30,2023-10-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0432605816028286,0.3884773843601403,1.3884773843601403,1.44571788401358,-0.03959313244056262
140,2023-12-31,2023-11-30,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,0.0277339191477281,0.4269853038764335,1.4269853038764335,1.44571788401358,-0.012957286026746395
141,2024-01-31,2023-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,none,기본 동일비중,-0.0197859763345929,0.3987510064241226,1.3987510064241226,1.44571788401358,-0.032486889806653485
