Date,method,strategy,experiment,display_name,monthly_return,cumulative_return,drawdown,drawdown_pct
2022-02-28,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0038493363536262,1.36342588140253,-0.0487704371426658,-4.877043714266581
2022-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0011016403100294,1.3619238764918395,-0.0498183499732011,-4.98183499732011
2022-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0119962798259622,1.345585856567784,-0.0612169949324172,-6.12169949324172
2022-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0002517538692262,1.345924613013551,-0.0609806526785277,-6.09806526785277
2022-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.04718608738698,1.282415696607606,-0.1052893016593037,-10.528930165930369
2022-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0142863527820306,1.300736739662556,-0.0925071489849516,-9.250714898495161
2022-08-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0070966233872562,1.2915059008952032,-0.0989472839752327,-9.89472839752327
2022-09-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.043957409242405,1.2347346474705718,-0.1385552269625141,-13.855522696251409
2022-10-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0235000363154613,1.2637509565260887,-0.1183112435123687,-11.83112435123687
2022-11-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0307783947892427,1.3026471823813317,-0.091174278883956,-9.1174278883956
2022-12-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0252987114819191,1.2696918871515317,-0.1141663985898179,-11.41663985898179
2023-01-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0359255847036093,1.315306310590879,-0.0823423085090531,-8.234230850905309
2023-02-28,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0055010502907804,1.308070744428538,-0.0873903896196663,-8.73903896196663
2023-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0162505813909641,1.329327654526013,-0.0725599528680045,-7.25599528680045
2023-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0055600584875809,1.3367187940343366,-0.0674033319622258,-6.740333196222579
2023-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0135702719975658,1.3548584316536407,-0.0547477415129296,-5.4747741512929595
2023-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.000771131444924,1.3538136577135722,-0.0554766552528344,-5.54766552528344
2023-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0073026977178082,1.3637001496220948,-0.0485790867787325,-4.85790867787325
2023-08-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0070527103676691,1.354082367438463,-0.0552891829174255,-5.52891829174255
2023-09-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0072565683628874,1.3442563761701654,-0.0621445415447444,-6.21445415447444
2023-10-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0216477977099568,1.315156186068514,-0.0824470467905627,-8.24470467905627
2023-11-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0207876233641462,1.3424951575295332,-0.0633733015825849,-6.33733015825849
2023-12-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0277339191477281,1.379727809684674,-0.0373969724570726,-3.7396972457072604
2024-01-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0197859763345929,1.3524285478940732,-0.0564430131796445,-5.64430131796445
2024-02-29,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0124216494827925,1.3692279412665354,-0.0447224790223222,-4.47224790223222
2024-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0218554045410531,1.3991529718318287,-0.0238445023523807,-2.38445023523807
2024-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0078950006726714,1.388106658178046,-0.0315512506629407,-3.1551250662940697
2024-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0029314455124737,1.3840374991440951,-0.0343902054032456,-3.4390205403245595
2024-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0191900497603843,1.410597247622908,-0.0158601053958196,-1.58601053958196
2024-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0011360485541968,1.4121997545866245,-0.0147420746914269,-1.4742074691426899
2024-08-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0135453681270092,1.3930709890418764,-0.0280877559897849,-2.8087755989784897
2024-09-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0053680462388359,1.3855929195587189,-0.0333050258557225,-3.3305025855722503
2024-10-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0048541571271529,1.37886703381291,-0.0379975151542479,-3.79975151542479
2024-11-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.002698418921756,1.3751462729182835,-0.040593400862132,-4.0593400862132
2024-12-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0057618642271808,1.3672228668012147,-0.0461213714250258,-4.61213714250258
2025-01-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0126514693874046,1.38452024504631,-0.03405340515631,-3.405340515631
2025-02-28,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0047651673996917,1.391117715782218,-0.0294505079327175,-2.9450507932717502
2025-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0020983268060263,1.3940367353755818,-0.0274139779169375,-2.74139779169375
2025-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.009409542916267,1.407153983863951,-0.0182623880023855,-1.82623880023855
2025-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0219775216637943,1.4380797410286157,0.0,0.0
2025-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0517759790336783,1.5125377275488705,0.0,0.0
2025-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0206667101290094,1.5437969063233137,0.0,0.0
2025-08-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0040235173665537,1.5375854126602897,-0.0040235173665538,-0.40235173665538004
2025-09-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0336598275312727,1.5893402724650358,0.0,0.0
2025-10-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0745094768631662,1.7077611847239678,0.0,0.0
2025-11-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0158118489127863,1.6807583228919911,-0.0158118489127863,-1.5811848912786302
2025-12-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0156311137629138,1.7070304474450806,-0.0004278919590301,-0.042789195903009995
2026-01-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0898419572075724,1.860393403856465,0.0,0.0
2026-02-28,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0753169910230577,2.000512637154078,0.0,0.0
2026-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,-0.0698501779600078,1.8607764734376209,-0.0698501779600079,-6.985017796000791
2026-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0348988881088636,1.9257155033797264,-0.0373889833961547,-3.73889833961547
2026-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.1170629968579534,2.15114553130118,0.0,0.0
2026-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,0.0084931722158058,2.169415580759782,0.0,0.0
