method,strategy,signal_date,Date,hsi_state5,state_name_kr,state_reason,action,monthly_return,cumulative_return,running_max,drawdown
rank,HSI_state5_overlay,2024-03-31,2024-04-30,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,-0.007895000672671432,1.346944620328894,1.3677360679755783,-0.015201359482651
rank,HSI_state5_overlay,2024-04-30,2024-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.0029314455124737665,1.34299612556608,1.3677360679755783,-0.018088243038085983
rank,HSI_state5_overlay,2024-05-31,2024-06-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.01919004976038432,1.3687682880436964,1.3687682880436964,0.0
rank,HSI_state5_overlay,2024-06-30,2024-07-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0011360485541968665,1.370323275278359,1.370323275278359,0.0
rank,HSI_state5_overlay,2024-07-31,2024-08-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,-0.013545368127009232,1.3517617420617045,1.370323275278359,-0.013545368127009239
rank,HSI_state5_overlay,2024-08-31,2024-09-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.005368046238835961,1.344505422526428,1.370323275278359,-0.01884070220341738
rank,HSI_state5_overlay,2024-09-30,2024-10-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.003597017372843287,1.3396692131637185,1.370323275278359,-0.022369949243118303
rank,HSI_state5_overlay,2024-10-31,2024-11-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,-0.0026984189217560605,1.3360542244100235,1.370323275278359,-0.02500800467055797
rank,HSI_state5_overlay,2024-11-30,2024-12-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.004260894625760213,1.3303614381455107,1.370323275278359,-0.029162342823616294
rank,HSI_state5_overlay,2024-12-31,2025-01-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.01265146938740466,1.3471924651543923,1.370323275278359,-0.01687981992370957
rank,HSI_state5_overlay,2025-01-31,2025-02-28,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0047651673996917335,1.3536120627704564,1.370323275278359,-0.012195087691630913
rank,HSI_state5_overlay,2025-02-28,2025-03-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0020983268060263335,1.3564523832467283,1.370323275278359,-0.01012235016500973
rank,HSI_state5_overlay,2025-03-31,2025-04-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.009409542916267,1.369215980160761,1.370323275278359,-0.0008080539370338702
rank,HSI_state5_overlay,2025-04-30,2025-05-31,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.0219775216637944,1.3993079540271576,1.3993079540271576,0.0
rank,HSI_state5_overlay,2025-05-31,2025-06-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.039017218751858714,1.453905058570651,1.453905058570651,0.0
rank,HSI_state5_overlay,2025-06-30,2025-07-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.016049535695318588,1.4772395597057848,1.4772395597057848,0.0
rank,HSI_state5_overlay,2025-07-31,2025-08-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.0024632876359188247,1.4736006937630712,1.4772395597057848,-0.002463287635918965
rank,HSI_state5_overlay,2025-08-31,2025-09-30,neutral_watch,관찰·중립,방향성이 뚜렷하지 않아 관찰 상태,기본 동일비중 유지,0.03365982753127277,1.5232018389651,1.5232018389651,0.0
rank,HSI_state5_overlay,2025-09-30,2025-10-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.05587049788738533,1.6083038840910613,1.6083038840910613,0.0
rank,HSI_state5_overlay,2025-10-31,2025-11-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.012424586472094361,1.5883213734097668,1.6083038840910613,-0.012424586472094323
rank,HSI_state5_overlay,2025-11-30,2025-12-31,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.01563111376291382,1.6131486054896025,1.6131486054896025,0.0
rank,HSI_state5_overlay,2025-12-31,2026-01-31,risk_relief,위험 완화 우세,위험 완화 방향 우세,기본 동일비중 유지,0.0898419572075724,1.7580770334734543,1.7580770334734543,0.0
rank,HSI_state5_overlay,2026-01-31,2026-02-28,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.05754224029080302,1.859240724583326,1.859240724583326,0.0
rank,HSI_state5_overlay,2026-02-28,2026-03-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,-0.05375941832607473,1.7592890247015767,1.859240724583326,-0.05375941832607478
rank,HSI_state5_overlay,2026-03-31,2026-04-30,risk_warning,위험 악화 우세,위험 악화 방향 우세,방어 강화,0.06772847665531212,1.8784429903410242,1.8784429903410242,0.0
rank,HSI_state5_overlay,2026-04-30,2026-05-31,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.08801687641990463,2.0437776748837067,2.0437776748837067,0.0
rank,HSI_state5_overlay,2026-05-31,2026-06-30,conflict,충돌 상태,ETF별 신호가 buy와 caution으로 동시에 나타남,소폭 방어,0.007176559646983663,2.0584449672726834,2.0584449672726834,0.0
