Date,signal_date,method,strategy,069500_weight,114260_weight,153130_weight,rule_signal,rule_description,strategy_return,cumulative_return,portfolio_value
2017-11-30,2017-10-31,rank,EW_HSI_overlay,0.5,0.25,0.25,buy,위험자산 비중 확대,-0.011414982617814875,0.20550287997853256,1.2055028799785326
2017-12-31,2017-11-30,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.0019891746580629273,0.20790083575760776,1.2079008357576078
2018-01-31,2017-12-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.0032924711460516074,0.21187781440663134,1.2118778144066313
2018-02-28,2018-01-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,-0.006799763243306133,0.20363733218885094,1.203637332188851
2018-03-31,2018-02-28,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.003325431946452067,0.20763994622525406,1.207639946225254
2018-04-30,2018-03-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.0051961528279101925,0.21391502794692951,1.2139150279469295
2018-05-31,2018-04-30,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,-0.011237720807092167,0.20027338977932851,1.2002733897793285
2018-06-30,2018-05-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,-0.0027929570395757376,0.19692107776592893,1.196921077765929
2018-07-31,2018-06-30,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.00061990601500786,0.1976630563415256,1.1976630563415256
2018-08-31,2018-07-31,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,0.0045705422064022325,0.20313702588958327,1.2031370258895833
2018-09-30,2018-08-31,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,0.0019349264164053998,0.20546500750353247,1.2054650075035325
2018-10-31,2018-09-30,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,-0.03864777457644564,0.15887646763374264,1.1588764676337426
2018-11-30,2018-10-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.006394346893732849,0.16628672577477666,1.1662867257747767
2018-12-31,2018-11-30,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,-0.005633539493796566,0.1597164034440337,1.1597164034440337
2019-01-31,2018-12-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.015356126747978345,0.17752515552702985,1.1775251555270299
2019-02-28,2019-01-31,rank,EW_HSI_overlay,0.5,0.25,0.25,buy,위험자산 비중 확대,-0.0031541941474341503,0.17381101257301013,1.1738110125730101
2019-03-31,2019-02-28,rank,EW_HSI_overlay,0.5,0.25,0.25,buy,위험자산 비중 확대,-0.009262973348846624,0.1629380324469636,1.1629380324469636
2019-04-30,2019-03-31,rank,EW_HSI_overlay,0.3333333333333333,0.3333333333333333,0.3333333333333333,watch,기본 동일비중 유지,0.010081192387361701,0.1746618344866413,1.1746618344866413
2019-05-31,2019-04-30,rank,EW_HSI_overlay,0.5,0.25,0.25,buy,위험자산 비중 확대,-0.0358048273497773,0.13260327030847452,1.1326032703084745
2019-06-30,2019-05-31,rank,EW_HSI_overlay,0.15,0.425,0.425,caution,위험자산 비중 축소,0.010534823262606121,0.14453504558782404,1.144535045587824
