method,strategy,year_month,trading_days,hsi_state5,069500_month_return_pct,069500_avg_weight_pct,069500_contribution_pct,114260_month_return_pct,114260_avg_weight_pct,114260_contribution_pct,153130_month_return_pct,153130_avg_weight_pct,153130_contribution_pct,strategy_month_return_pct
rank,EW,2016-07,21,neutral_watch,2.9655754806020784,33.33333333333333,0.991473647226656,0.20412367272795162,33.33333333333333,0.0680774487144542,0.11220612052631473,33.33333333333333,0.03738390768007009,1.0972772839621836
rank,EW,2016-08,22,risk_relief,1.89116171362409,33.33333333333333,0.6369284386243586,-0.16819914779101497,33.33333333333333,-0.05592582198635417,0.06978588421890919,33.33333333333333,0.02325654473911791,0.6015698851724594
rank,EW,2016-09,19,conflict,0.3030303030302717,33.33333333333333,0.12497402623633125,0.271444082518979,33.33333333333333,0.09059246570409796,0.0929829566466811,33.33333333333333,0.03098230145250902,0.2381357459447342
rank,EW,2016-10,20,neutral_watch,-0.538141993957697,33.33333333333333,-0.16820369373824826,-0.4798088232549014,33.33333333333333,-0.1601773001847347,0.04855957520928378,33.33333333333333,0.016184007223418728,-0.3156449627103375
rank,EW,2016-11,22,neutral_watch,-0.45562411010917625,33.33333333333333,-0.12718833693848855,-0.7691441863954873,33.33333333333333,-0.2567588557095231,0.009496175151690878,33.33333333333333,0.0031692315939468876,-0.38881300424024046
rank,EW,2016-12,21,neutral_watch,3.6092304758271965,33.33333333333333,1.1905837808509472,0.4423774954627202,33.33333333333333,0.14742664969447464,0.17302498311952963,33.33333333333333,0.057630229588578885,1.4020227956449416
rank,EW,2017-01,20,conflict,3.4512907827527473,33.33333333333333,1.14118238687176,-0.05270092226615786,33.33333333333333,-0.01742959094147197,0.14218308969118354,33.33333333333333,0.04736437357506507,1.174646936878898
rank,EW,2017-02,20,conflict,0.4848538766068389,33.33333333333333,0.16557295553378437,0.13558811344211996,33.33333333333333,0.04530784394889039,0.12410210027031798,33.33333333333333,0.04134486807542137,0.25116618812253133
rank,EW,2017-03,22,risk_relief,4.298362107127018,33.33333333333333,1.414054755686574,0.26140595027646096,33.33333333333333,0.08733585233902848,0.11134336824192292,33.33333333333333,0.03709584440683884,1.54605163534558
rank,EW,2017-04,20,risk_relief,2.3810534357625146,33.33333333333333,0.7922556416063801,0.06565002907359396,33.33333333333333,0.022098310747142857,0.11121953266812756,33.33333333333333,0.0370546547390882,0.8522930585329824
rank,EW,2017-05,19,risk_relief,6.404941547135379,33.33333333333333,2.0935873378996934,0.21181675039363412,33.33333333333333,0.07066896854901841,0.12157672434573996,33.33333333333333,0.040503750326492664,2.220665128666477
rank,EW,2017-06,21,risk_relief,2.419449098063642,33.33333333333333,0.8076352809014457,-0.04676306092289417,33.33333333333333,-0.015440885285137693,0.09316542620572132,33.33333333333333,0.031043627893649152,0.8226637138833759
rank,EW,2017-07,21,risk_relief,0.7379793061473849,33.33333333333333,0.25716752072788546,0.11041245602212424,33.33333333333333,0.03687337256864652,0.12445355477008757,33.33333333333333,0.041460675272975145,0.3317909566751487
rank,EW,2017-08,22,neutral_watch,-2.06933011101883,33.33333333333333,-0.6765724617770992,0.07103467613795988,33.33333333333333,0.023842535319817938,0.09296301325507628,33.33333333333333,0.03097613762198525,-0.6261138407029354
rank,EW,2017-09,21,conflict,2.888100562967466,33.33333333333333,0.9624818545268751,-0.24284086451351605,33.33333333333333,-0.08081694852123401,0.09078955607035866,33.33333333333333,0.030252927423216985,0.9109422946517176
rank,EW,2017-10,16,neutral_watch,5.389199115541721,33.33333333333333,1.762144398892011,-0.6235604741306688,33.33333333333333,-0.20823674043534135,-0.01042611533368376,33.33333333333333,-0.0034697485414292286,1.5584387556468293
rank,EW,2017-11,22,conflict,-2.514135343693291,33.33333333333333,-0.8309753541703269,0.3636706237044818,33.33333333333333,0.1211464363242413,0.10427202485840947,33.33333333333333,0.03474157617608202,-0.6787346067949063
rank,EW,2017-12,19,conflict,0.7514408696286168,33.33333333333333,0.26884881425766427,0.06383418132658303,33.33333333333333,0.021395569572816662,0.13645406914368774,33.33333333333333,0.045457764655124994,0.3300423548354914
rank,EW,2018-01,22,accident_zone,2.820419985517697,33.33333333333333,0.9446295455035909,-0.39214214683753745,33.33333333333333,-0.1307506414604457,0.17059521085154294,33.33333333333333,0.05682045221539291,0.8681444797098425
rank,EW,2018-02,18,conflict,-5.986126272051829,33.33333333333333,-2.0060219278854965,0.36543098251962114,33.33333333333333,0.12185426241392297,0.14642048640678418,33.33333333333333,0.0487746158729263,-1.8356570255522286
rank,EW,2018-03,21,conflict,0.853964567961385,33.33333333333333,0.3278538368446123,0.36597725310614226,33.33333333333333,0.12188060315962605,0.11509866340384534,33.33333333333333,0.03834625472753187,0.47458533163329264
rank,EW,2018-04,21,conflict,2.525346306680998,33.33333333333333,0.8500181652416134,0.1813863904108537,33.33333333333333,0.06053974311186113,0.14914552045564022,33.33333333333333,0.04968088201420251,0.9584824122964797
rank,EW,2018-05,20,neutral_watch,-3.701959647915376,33.33333333333333,-1.2405774597939492,0.19972374659340542,33.33333333333333,0.06665696452698618,0.1437524562020176,33.33333333333333,0.04788620131081685,-1.1254229661535553
rank,EW,2018-06,19,conflict,-3.3966522475079475,33.33333333333333,-1.1304449370459195,0.4191427134368597,33.33333333333333,0.1395752591428508,0.11772846033890616,33.33333333333333,0.039221975331034845,-0.9536008963279219
rank,EW,2018-07,22,conflict,-0.5801728837317444,33.33333333333333,-0.17797341605612074,0.21889956591101267,33.33333333333333,0.07299574477753755,0.13512537778370692,33.33333333333333,0.04501448586589444,-0.06476797066702344
rank,EW,2018-08,22,neutral_watch,0.5130615282183726,33.33333333333333,0.18863141445762227,0.6867318228934938,33.33333333333333,0.2282514043228915,0.16172562269511914,33.33333333333333,0.05386820746478005,0.465662054564131
rank,EW,2018-09,17,risk_relief,0.5455112219451719,33.33333333333333,0.19482277364676331,-0.07353617060388284,33.33333333333333,-0.02439204521454592,0.09975831747830455,33.33333333333333,0.03324106666849902,0.19958592768627437
rank,EW,2018-10,21,risk_relief,-12.126026972562398,33.33333333333333,-4.244808492403117,0.3992273019961967,33.33333333333333,0.13302380057741053,0.13767311880985567,33.33333333333333,0.04586345974945486,-4.003417213512983
rank,EW,2018-11,22,conflict,2.9151047409041286,33.33333333333333,0.9982406103275869,0.3408341273912763,33.33333333333333,0.11354290081345327,0.13440584408921374,33.33333333333333,0.0447748290246334,1.149793673623245
rank,EW,2018-12,19,neutral_watch,-2.146897497428879,33.33333333333333,-0.6945709429218424,0.2867160962781723,33.33333333333333,0.09556713150245717,0.15061938379254958,33.33333333333333,0.05017200985071302,-0.5564985808992673
rank,EW,2019-01,22,conflict,9.2095467484125,33.33333333333333,2.9725905429070756,0.20759355367387933,33.33333333333333,0.06917308849980022,0.1606236699950303,33.33333333333333,0.05350273768073658,3.131351946134542
rank,EW,2019-02,17,risk_relief,-0.7578795412623518,33.33333333333333,-0.23610122552767027,0.1344745497827926,33.33333333333333,0.044817632051186156,0.1225728031379214,33.33333333333333,0.04083501250414049,-0.15589834177706097
rank,EW,2019-03,20,risk_relief,-2.177865772354448,33.33333333333333,-0.7160177893639171,0.519028002105193,33.33333333333333,0.17267520860194302,0.14690729537543135,33.33333333333333,0.048935744741377775,-0.49882826116994794
rank,EW,2019-04,22,risk_relief,2.7963651383725363,33.33333333333333,0.9417058108063481,0.07041109245513599,33.33333333333333,0.023613667634399732,0.14465440839399601,33.33333333333333,0.04818622767820414,1.0116103028926071
rank,EW,2019-05,21,risk_relief,-7.46976333025271,33.33333333333333,-2.5570954511992054,0.45464386230780196,33.33333333333333,0.1512863108265779,0.1759793300578849,33.33333333333333,0.0586118166047811,-2.3292930856231853
rank,EW,2019-06,19,conflict,5.519367726246283,33.33333333333333,1.8067668269263901,0.37176724137930606,33.33333333333333,0.12388011965595765,0.15739236393172984,33.33333333333333,0.052427144736211226,1.9974275685502807
rank,EW,2019-07,23,risk_relief,-3.9178567019218513,33.33333333333332,-1.3056053728482544,0.6012131622738615,33.33333333333332,0.1999303485718825,0.2129061692097034,33.33333333333332,0.07089818802141767,-1.0380459271372544
rank,EW,2019-08,21,risk_warning,-2.9768278579689,33.33333333333333,-0.9756920082612607,0.3770698824324681,33.33333333333333,0.12575789945472599,0.16490464869240995,33.33333333333333,0.054926703062925984,-0.8009678540101484
rank,EW,2019-09,19,risk_warning,5.999470245452976,33.33333333333333,1.958995029103764,-0.279968104899464,33.33333333333333,-0.09320600663674425,0.029290562378792018,33.33333333333333,0.00976391187736958,1.8876889264972663
rank,EW,2019-10,21,conflict,1.0994960643038176,33.33333333333333,0.3876846870801326,-0.44778506316971445,33.33333333333333,-0.1491493445287021,0.07774872017531909,33.33333333333333,0.02590955713380379,0.2576322556037347
rank,EW,2019-11,21,risk_relief,0.14006179196703883,33.33333333333333,0.07427512109436929,0.3355644801427804,33.33333333333333,0.11184805035264014,0.08777771051518002,33.33333333333333,0.029247716562012343,0.2071704455939294
rank,EW,2019-12,20,neutral_watch,7.507507507507505,33.33333333333333,2.4350624846039075,0.0871684485794999,33.33333333333333,0.02917225371106281,0.10382959849197793,33.33333333333333,0.034594731229109485,2.5228038653639873
rank,EW,2020-01,20,conflict,-2.9080890793602765,33.33333333333333,-0.9357258815315572,0.36969890867724065,33.33333333333333,0.12344094595153991,0.15910738741644614,33.33333333333333,0.05299841384148,-0.7701707301924543
rank,EW,2020-02,20,risk_warning,-5.809095924962559,33.33333333333333,-1.9125764043296059,0.5843810873029431,33.33333333333333,0.1945777517315172,0.11662745571170419,33.33333333333333,0.038857431527061774,-1.6900513159576969
rank,EW,2020-03,22,conflict,-11.422594142259413,33.33333333333333,-3.406569283164972,-1.1102230246251565e-14,33.33333333333333,0.001486198535242489,0.1707204402579654,33.33333333333333,0.0568675214406585,-3.5079657354986193
rank,EW,2020-04,20,accident_zone,8.993859234766166,33.33333333333333,3.0068832207275222,0.32218309859153305,33.33333333333333,0.10743029007906173,0.1453663231342217,33.33333333333333,0.04842356004802391,3.164970897517194
rank,EW,2020-05,19,neutral_watch,3.7054693594521737,33.33333333333333,1.266337234878556,0.5457768106277294,33.33333333333333,0.18154719882173725,0.13514460472701106,33.33333333333333,0.045020968895167116,1.4857320229034743
rank,EW,2020-06,22,neutral_watch,4.839316310752606,33.33333333333333,1.7516238976208278,0.008726917303758519,33.33333333333333,0.003045194092325218,0.018994681489115095,33.33333333333333,0.006331843750543667,1.7156190176839337
rank,EW,2020-07,23,neutral_watch,6.820265476143028,33.33333333333332,2.237317822064877,0.3019249899648857,33.33333333333332,0.10057902806417382,0.05297510170225728,33.33333333333332,0.01765460203078106,2.3707015380145746
rank,EW,2020-08,20,conflict,2.7203522650944167,33.33333333333333,0.9600141325066851,-0.42107461024497583,33.33333333333333,-0.1405328220093649,0.009990009990046289,33.33333333333333,0.0033305919506565473,0.8044049001098896
rank,EW,2020-09,21,neutral_watch,1.10073745776873,33.33333333333333,0.4135140884335084,0.3966451161977247,33.33333333333333,0.13212865637657334,0.032963739886060495,33.33333333333333,0.010987374509396908,0.5420903276022626
rank,EW,2020-10,19,conflict,-2.8781890046712166,33.33333333333333,-0.9481796187093142,-0.18100492542248992,33.33333333333333,-0.06027848455796292,0.05392289026691088,33.33333333333333,0.017973548120808758,-0.9938204276831009
rank,EW,2020-11,21,risk_warning,15.091198342521018,33.33333333333333,4.736181043476912,-0.12902550869180462,33.33333333333333,-0.042927444265909255,0.024950846831739426,33.33333333333333,0.008316533810603929,4.796230631942611
rank,EW,2020-12,21,conflict,13.883888388838939,33.33333333333333,4.3923008721186925,0.04364601337312202,33.33333333333333,0.014638860086901856,0.03492247211189792,33.33333333333333,0.011639828288948864,4.497243543941143
rank,EW,2021-01,20,conflict,4.231236062889865,33.33333333333333,1.5102118349448417,0.11168504816421176,33.33333333333333,0.03729468049870436,0.06982056115780733,33.33333333333333,0.02327003938990361,1.5387715539150193
rank,EW,2021-02,18,neutral_watch,1.4109299680442167,33.33333333333333,0.5466204963660607,-0.05229396179055046,33.33333333333333,-0.01734670992026289,0.04884029224436759,33.33333333333333,0.016276935626261903,0.520120628612819
rank,EW,2021-03,22,neutral_watch,1.1563009052794504,33.33333333333333,0.4127487793354921,-0.17963654121174732,33.33333333333333,-0.05958132815786497,0.04383517972423867,33.33333333333333,0.014609791727301,0.35810413246106787
rank,EW,2021-04,22,neutral_watch,1.8321013727560675,33.33333333333333,0.6226076889039314,0.09434786406907758,33.33333333333333,0.03158876630091621,0.04879506074486617,33.33333333333333,0.016261864358635414,0.6668650657609465
rank,EW,2021-05,19,neutral_watch,1.0991859801938952,33.33333333333333,0.3910869156967551,-0.15535268550682657,33.33333333333333,-0.051672190938549065,0.03384128437631251,33.33333333333333,0.011279777576108282,0.3425065471396538
rank,EW,2021-06,22,risk_warning,2.651418021437002,33.33333333333333,0.8833658977758341,-0.2937062937062085,33.33333333333333,-0.09760895556370311,-0.07760962359329993,33.33333333333333,-0.025877217317697244,0.7589313752274895
rank,EW,2021-07,22,neutral_watch,-3.0800359712230607,33.33333333333333,-1.0233314099819348,0.4330901949782362,33.33333333333333,0.14469714359246116,0.07269106298237737,33.33333333333333,0.024223848688231794,-0.8561010193296692
rank,EW,2021-08,21,conflict,-1.1855975669475938,33.33333333333333,-0.35895915166888787,0.19029661830689548,33.33333333333333,0.06353659104236056,0.008955402097599041,33.33333333333333,0.0029869293916240385,-0.3042037475246562
rank,EW,2021-09,19,conflict,-4.259370353947645,33.33333333333333,-1.4325293449698164,-0.6534467135986599,33.33333333333333,-0.21836323228379134,0.06964689026638382,33.33333333333333,0.023209893882869533,-1.6208021102858128
rank,EW,2021-10,19,risk_warning,-3.201111534898904,33.33333333333333,-1.0459541895378823,-1.212004279725698,33.33333333333333,-0.40545080691094526,-0.00795410481519987,33.33333333333333,-0.002648057938955026,-1.4592134400737367
rank,EW,2021-11,22,risk_warning,-3.5968590808026613,33.33333333333333,-1.178873267592025,1.0244664607081289,33.33333333333333,0.34037430514060796,0.06662092692577559,33.33333333333333,0.02220175032596009,-0.8262472759480666
rank,EW,2021-12,22,conflict,6.522056462207715,33.33333333333333,2.1348535412594587,0.29526002214452785,33.33333333333333,0.09870218682049477,0.11427322230617154,33.33333333333333,0.03807281918168925,2.287962035787139
rank,EW,2022-01,20,neutral_watch,-8.929207663003236,33.33333333333333,-3.0515790591891836,-0.8901817162282666,33.33333333333333,-0.2969751669132566,0.048634753004894726,33.33333333333333,0.016210779986969293,-3.30179686137132
rank,EW,2022-02,18,conflict,0.9780613319690934,33.33333333333333,0.36484465387394505,0.0777948690747321,33.33333333333333,0.02660277618534709,0.09821428571428203,33.33333333333333,0.032724226602531825,0.4112742276028536
rank,EW,2022-03,21,conflict,1.3023782559456354,33.33333333333333,0.4749840847363961,-0.968146564669714,33.33333333333333,-0.32260090182069473,0.04360796440008308,33.33333333333333,0.014536977133198608,0.15056530808281732
rank,EW,2022-04,21,neutral_watch,-2.8566385219617185,33.33333333333333,-0.9327537953578546,-0.8099188297207904,33.33333333333333,-0.2687446818836037,0.0604301437445276,33.33333333333333,0.020143152612335975,-1.1860715144198952
rank,EW,2022-05,21,risk_warning,-0.19685039370075375,33.33333333333333,-0.02425327216215949,0.19603963957479653,33.33333333333333,0.0693884870568946,0.07623460457006903,33.33333333333333,0.02541091191108717,0.0585827251842197
rank,EW,2022-06,20,risk_relief,-12.887270520406624,33.33333333333333,-4.5236041275259185,-1.2313767725722236,33.33333333333333,-0.41165455356295677,-0.04352944668141179,33.33333333333333,-0.0145018504106494,-4.856729347167599
rank,EW,2022-07,21,accident_zone,5.130973944545092,33.33333333333333,1.706484094442403,1.9900407095086114,33.33333333333333,0.6587904455657674,0.09699417045241354,33.33333333333333,0.03232207875596045,2.412728462059932
rank,EW,2022-08,22,risk_relief,-0.4804347105794915,33.33333333333333,-0.12860582208151028,-1.73203371407189,33.33333333333333,-0.5803417820822646,0.08404607702574562,33.33333333333333,0.02802437966676895,-0.6911091425283344
rank,EW,2022-09,20,risk_relief,-12.27859901451589,33.33333333333333,-4.301952873134541,-1.0553611257185347,33.33333333333333,-0.34859893048164736,0.14127642758348102,33.33333333333333,0.04709458037726414,-4.5257517948623205
rank,EW,2022-10,19,conflict,6.361014118718655,33.33333333333333,2.1092456595616684,0.243745991019928,33.33333333333333,0.08431365294927122,0.14699643854265698,33.33333333333333,0.04897160718856004,2.244948400080804
rank,EW,2022-11,22,risk_relief,7.036825578075967,33.33333333333333,2.3246461139079577,1.9123185491243255,33.33333333333333,0.6335750999624172,0.2807549846323365,33.33333333333333,0.09346789132099002,3.074988834571246
rank,EW,2022-12,21,risk_relief,-7.734364581944297,33.33333333333333,-2.6429525477761224,-0.15068886337544773,33.33333333333333,-0.04956318216200832,0.2917571244732464,33.33333333333333,0.09712615351423388,-2.575834381333353
rank,EW,2023-01,20,neutral_watch,8.903020667726569,33.33333333333333,2.887567345157923,1.4893999281351489,33.33333333333333,0.4948408176350819,0.3917957960311025,33.33333333333333,0.13036686240710899,3.5565165465978765
rank,EW,2023-02,20,risk_relief,-0.7863304578633268,33.33333333333333,-0.2195398732234549,-1.0391403636106133,33.33333333333333,-0.3466217698155546,0.16683903447998194,33.33333333333333,0.055575425464693406,-0.5274216972046553
rank,EW,2023-03,22,risk_relief,2.4646356552854076,33.33333333333333,0.8460693928832752,1.9247969661192466,33.33333333333333,0.6390326230310809,0.49189110212823905,33.33333333333333,0.16359087986786608,1.6505680042459447
rank,EW,2023-04,20,risk_relief,1.1781984334203743,33.33333333333333,0.4110015937965522,0.2421987433746553,33.33333333333333,0.0813011307800833,0.25394979160613396,33.33333333333333,0.08455094240631401,0.5716043038329843
rank,EW,2023-05,20,risk_relief,4.122447662978601,33.33333333333333,1.3643938317852637,-0.20659710063727355,33.33333333333333,-0.06777896135784497,0.15662464227710338,33.33333333333333,0.052174059019264675,1.352762233585647
rank,EW,2023-06,21,risk_relief,-0.030979894048754897,33.33333333333333,0.001281163123441711,-0.4859819642794583,33.33333333333333,-0.16164795201804022,0.28283491321885457,33.33333333333333,0.09419236416201568,-0.07108259167097897
rank,EW,2023-07,21,risk_relief,2.2095509622238163,33.33333333333333,0.7574224884767184,0.3226318294811126,33.33333333333333,0.1082446866032279,0.26759844831403257,33.33333333333333,0.08909062444476165,0.9470674907727572
rank,EW,2023-08,22,neutral_watch,-3.0622763931841823,33.33333333333333,-1.0075735803097137,0.2688738928722012,33.33333333333333,0.09034271079605417,0.31008496135940256,33.33333333333333,0.10321382951493652,-0.821557499934833
rank,EW,2023-09,19,neutral_watch,-2.079944951832846,33.33333333333333,-0.6785429703593971,-0.36279509963724754,33.33333333333333,-0.1204043738862293,0.27275859428832483,33.33333333333333,0.09081612641914648,-0.7136206791499511
rank,EW,2023-10,19,risk_warning,-6.436260261283411,33.33333333333333,-2.1679491019949033,-0.28671943711520154,33.33333333333333,-0.09466885293263336,0.2271577601099528,33.33333333333333,0.07565085187154115,-2.18295153840935
rank,EW,2023-11,22,risk_warning,10.740133824935171,33.33333333333333,3.468674351932091,1.854040608957952,33.33333333333333,0.6132137019755272,0.3780556322670492,33.33333333333333,0.12579712961238906,4.2702860321495395
rank,EW,2023-12,19,neutral_watch,6.526296319131841,33.33333333333333,2.13483713775718,1.4444559908552312,33.33333333333333,0.4790231251194377,0.3529143897996523,33.33333333333333,0.11745166647319691,2.7566085968274034
rank,EW,2024-01,22,risk_relief,-6.20749529735205,33.33333333333333,-2.095823177472234,-0.04951171208080751,33.33333333333333,-0.015963667719102553,0.32142181886940513,33.33333333333333,0.10775208031231034,-1.9976997331660584
rank,EW,2024-02,19,conflict,5.927182968219746,33.33333333333333,1.9665103043737147,-0.0939480381941582,33.33333333333333,-0.030925956778123553,0.23558235959286744,33.33333333333333,0.07844738791511854,2.0173616842750874
rank,EW,2024-03,20,risk_relief,5.901371937898658,33.33333333333333,1.9519805965900972,0.38811380112162563,33.33333333333333,0.12933698723411508,0.26605245839992353,33.33333333333333,0.08857527514916826,2.1783901261739125
rank,EW,2024-04,21,risk_relief,-2.247160106719448,33.33333333333333,-0.706102176480531,-0.3695818785659277,33.33333333333333,-0.12297428330768634,0.2503445753987199,33.33333333333333,0.08335108174501263,-0.760637234620809
rank,EW,2024-05,20,neutral_watch,-1.7416994935283703,33.33333333333333,-0.551938396291433,0.5658313104721202,33.33333333333333,0.18841931887015514,0.30490086045638076,33.33333333333333,0.10149347701670826,-0.27420006784075746
rank,EW,2024-06,19,risk_warning,7.038744594942803,33.33333333333333,2.291995942614229,0.9808087847830382,33.33333333333333,0.3256299281533259,0.29464968390429114,33.33333333333333,0.09808309684552115,2.743266118143972
rank,EW,2024-07,23,risk_relief,-0.7009283287407131,33.33333333333332,-0.19957182894930003,0.6901659765006896,33.33333333333332,0.229580375159899,0.34863613543811844,33.33333333333332,0.11602292750095464,0.13433997436445022
rank,EW,2024-08,21,neutral_watch,-4.7902578333378525,33.33333333333333,-1.413256602981627,0.42797913601719806,33.33333333333333,0.14332326634070397,0.29368983759046063,33.33333333333333,0.09776681330049644,-1.2304876930991804
rank,EW,2024-09,18,risk_warning,-4.346472735504669,33.33333333333333,-1.4129021216407651,0.5093887335198,33.33333333333333,0.16959587401496426,0.3279324551517915,33.33333333333333,0.10914452968571926,-1.1492532499526198
