year_month,hsi_state,state_kr,ticker,signal_name,signal_family,signal_speed_type,signal_score,signal_velocity,centroid_velocity,relative_velocity,relative_speed_abs,direction_label,speed_rank,interpretation
2014-11,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-0.7632148365702331,-3.504540814359676,-4.8410210877683335,1.3364802734086574,1.3364802734086574,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-11,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-2.531981727591238,-3.5903943091944797,-4.8410210877683335,1.2506267785738538,1.2506267785738538,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-11,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,3.383191047945559,-3.661083326119851,-4.8410210877683335,1.1799377616484823,1.1799377616484823,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-12,risk_warning,위험 악화 우세,069500,vol,risk_damage,fast,1.195424113350124,5.978798636357959,3.8486316381156733,2.1301669982422853,2.1301669982422853,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-12,risk_warning,위험 악화 우세,069500,momentum,trend_momentum,slow,5.285767764166329,1.90257671622077,3.8486316381156733,-1.9460549218949033,1.9460549218949033,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-12,risk_warning,위험 악화 우세,069500,ma_pos,trend_position,slow,2.247927598096214,3.0111424346664473,3.8486316381156733,-0.8374892034492261,0.8374892034492261,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-12,risk_warning,위험 악화 우세,069500,return,return_speed,fast,1.970027037626278,4.502008765217516,3.8486316381156733,0.6533771271018427,0.6533771271018427,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-01,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,3.487806269822726,2.292382156472602,-4.079559279662907,6.371941436135509,6.371941436135509,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-01,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-1.551039483104572,-6.836807247270901,-4.079559279662907,-2.757247967607994,2.757247967607994,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-01,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-4.162284326062073,-6.132311363688351,-4.079559279662907,-2.0527520840254443,2.0527520840254443,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-01,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-3.393573066068762,-5.641500664164976,-4.079559279662907,-1.5619413845020693,1.5619413845020693,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-02,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-8.72765984807104,-12.215466117893765,-1.1405037065680947,-11.07496241132567,11.07496241132567,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-02,risk_relief,위험 완화 우세,069500,return,return_speed,fast,0.4119503470043598,4.5742346730664325,-1.1405037065680947,5.714738379634527,5.714738379634527,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-02,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,0.8821940594860044,2.4332335425905764,-1.1405037065680947,3.573737249158671,3.573737249158671,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-02,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-2.747589990104384,0.6459830759643781,-1.1405037065680947,1.7864867825324728,1.7864867825324728,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-03,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,0.5078112721781649,9.235471120249205,0.5103072682935572,8.725163851955648,8.725163851955648,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-03,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-3.34534981677843,-4.227543876264434,0.5103072682935572,-4.737851144557991,4.737851144557991,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-03,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-1.297731852482877,-1.7096821994872367,0.5103072682935572,-2.2199894677807936,2.2199894677807936,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-03,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-4.004605961427688,-1.2570159713233044,0.5103072682935572,-1.7673232396168617,1.7673232396168617,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-04,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-5.79770017499297,-1.7930942135652819,-3.6761822579288057,1.8830880443635238,1.8830880443635238,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-04,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-8.637371148795706,-5.292021332017276,-3.6761822579288057,-1.6158390740884703,1.6158390740884703,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-04,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-6.563829957486325,-5.266098105003448,-3.6761822579288057,-1.5899158470746424,1.5899158470746424,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-04,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-1.845704108951051,-2.353515381129216,-3.6761822579288057,1.3226668767995897,1.3226668767995897,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-05,risk_warning,위험 악화 우세,069500,return,return_speed,fast,4.702460010499188,11.266289967985513,8.132912765631865,3.133377202353648,3.133377202353648,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-05,risk_warning,위험 악화 우세,069500,ma_pos,trend_position,slow,-0.5198730477701917,5.277827127222778,8.132912765631865,-2.8550856384090864,2.8550856384090864,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-05,risk_warning,위험 악화 우세,069500,momentum,trend_momentum,slow,-1.772474413651386,6.86489673514432,8.132912765631865,-1.2680160304875443,1.2680160304875443,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-05,risk_warning,위험 악화 우세,069500,vol,risk_damage,fast,7.276933123223792,9.122637232174842,8.132912765631865,0.9897244665429774,0.9897244665429774,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-06,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,-1.113263713557983,-8.390196836781774,-1.2496113160439308,-7.140585520737844,7.140585520737844,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-06,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,2.6220404862521,3.141913534022292,-1.2496113160439308,4.391524850066222,4.391524850066222,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-06,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,1.129454236243533,2.901928649894919,-1.2496113160439308,4.15153996593885,4.15153996593885,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-06,neutral_watch,중립 관찰,069500,return,return_speed,fast,2.050369399188028,-2.6520906113111598,-1.2496113160439308,-1.402479295267229,1.402479295267229,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-07,accident_zone,강한 위험 구간,069500,vol,risk_damage,fast,5.597423864956401,6.710687578514384,4.490089923585005,2.220597654929379,2.220597654929379,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-07,accident_zone,강한 위험 구간,069500,ma_pos,trend_position,slow,5.247130871423944,2.625090385171844,4.490089923585005,-1.8649995384131612,1.8649995384131612,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-07,accident_zone,강한 위험 구간,069500,return,return_speed,fast,5.415477617098098,3.36510821791007,4.490089923585005,-1.124981705674935,1.124981705674935,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-07,accident_zone,강한 위험 구간,069500,momentum,trend_momentum,slow,6.388927748987258,5.259473512743725,4.490089923585005,0.7693835891587195,0.7693835891587195,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-08,accident_zone,강한 위험 구간,069500,vol,risk_damage,fast,9.276007164136898,3.678583299180497,1.0907514069557376,2.5878318922247594,2.5878318922247594,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-08,accident_zone,강한 위험 구간,069500,return,return_speed,fast,4.872636987143923,-0.542840629954175,1.0907514069557376,-1.6335920369099126,1.6335920369099126,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-08,accident_zone,강한 위험 구간,069500,momentum,trend_momentum,slow,6.930937796959029,0.5420100479717709,1.0907514069557376,-0.5487413589839667,0.5487413589839667,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-08,accident_zone,강한 위험 구간,069500,ma_pos,trend_position,slow,5.932383782048798,0.6852529106248539,1.0907514069557376,-0.40549849633088364,0.40549849633088364,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2015-09,risk_warning,위험 악화 우세,069500,vol,risk_damage,fast,8.587616317030507,-0.6883908471063904,-4.728599448009019,4.040208600902629,4.040208600902629,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-09,risk_warning,위험 악화 우세,069500,return,return_speed,fast,-3.213310065218819,-8.085947052362743,-4.728599448009019,-3.3573476043537234,3.3573476043537234,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-09,risk_warning,위험 악화 우세,069500,momentum,trend_momentum,slow,1.852052751252605,-5.078885045706423,-4.728599448009019,-0.35028559769740397,0.35028559769740397,weak_or_noise,3.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2015-09,risk_warning,위험 악화 우세,069500,ma_pos,trend_position,slow,0.8712089351882815,-5.061174846860516,-4.728599448009019,-0.332575398851497,0.332575398851497,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2015-10,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-3.267107946010764,-11.854724263041271,-5.914985184751276,-5.939739078289995,5.939739078289995,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-10,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-5.602507907132656,-2.389197841913837,-5.914985184751276,3.525787342837439,3.525787342837439,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-10,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-1.642851551877869,-3.494904303130474,-5.914985184751276,2.420080881620802,2.420080881620802,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-10,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-5.049905395731241,-5.921114330919523,-5.914985184751276,-0.006129146168246891,0.006129146168246891,moving_with_centroid,4.0,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2015-11,risk_warning,위험 악화 우세,069500,momentum,trend_momentum,slow,-0.4359772184949715,1.2068743333828975,5.15296337214847,-3.9460890387655727,3.9460890387655727,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-11,risk_warning,위험 악화 우세,069500,return,return_speed,fast,2.59203525965709,8.194543166789746,5.15296337214847,3.041579794641276,3.041579794641276,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-11,risk_warning,위험 악화 우세,069500,vol,risk_damage,fast,3.595649915948724,6.862757861959488,5.15296337214847,1.709794489811018,1.709794489811018,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-11,risk_warning,위험 악화 우세,069500,ma_pos,trend_position,slow,-0.7022272692694936,4.347678126461748,5.15296337214847,-0.8052852456867221,0.8052852456867221,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-12,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,1.287523526057274,-2.30812638989145,-0.5270207697498479,-1.781105620141602,1.781105620141602,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-12,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,-0.1702017735800926,0.532025495689401,-0.5270207697498479,1.059046265439249,1.059046265439249,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-12,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,-0.4926843689014573,-0.05670715040648577,-0.5270207697498479,0.47031361934336213,0.47031361934336213,weak_or_noise,3.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2015-12,neutral_watch,중립 관찰,069500,return,return_speed,fast,2.316760225266233,-0.275275034390857,-0.5270207697498479,0.2517457353589909,0.2517457353589909,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-01,accident_zone,강한 위험 구간,069500,vol,risk_damage,fast,7.614223763208422,6.326700237151147,3.36282398609828,2.9638762510528673,2.9638762510528673,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-01,accident_zone,강한 위험 구간,069500,return,return_speed,fast,3.505162113859343,1.18840188859311,3.36282398609828,-2.17442209750517,2.17442209750517,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-01,accident_zone,강한 위험 구간,069500,ma_pos,trend_position,slow,1.512426351512873,1.6826281250929658,3.36282398609828,-1.6801958610053143,1.6801958610053143,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-01,accident_zone,강한 위험 구간,069500,momentum,trend_momentum,slow,3.760881324654441,4.253565693555898,3.36282398609828,0.890741707457618,0.890741707457618,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-02,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-1.175761632699922,-2.688187984212795,-4.974089108626993,2.285901124414198,2.285901124414198,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-02,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-2.72483247230036,-6.485713796954801,-4.974089108626993,-1.5116246883278084,1.5116246883278084,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-02,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-2.726975768832418,-6.232137882691761,-4.974089108626993,-1.2580487740647683,1.2580487740647683,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-02,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,3.123906992559804,-4.490316770648618,-4.974089108626993,0.48377233797837516,0.48377233797837516,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-03,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-7.696587565179335,-10.820494557739138,-3.6803765510462023,-7.140118006692936,7.140118006692936,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-03,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-2.757282038533483,-0.03030626970106498,-3.6803765510462023,3.6500702813451373,3.6500702813451373,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-03,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-3.521596006635618,-0.7967635343352582,-3.6803765510462023,2.883613016710944,2.883613016710944,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-03,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-4.249703475109269,-3.0739418424093463,-3.6803765510462023,0.606434708636856,0.606434708636856,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-04,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-1.498655109046776,6.197932456132559,2.7727664457948107,3.4251660103377484,3.4251660103377484,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-04,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-2.915283541701644,0.606312464933974,2.7727664457948107,-2.1664539808608367,2.1664539808608367,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-04,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-2.683437628694552,1.5662658464147166,2.7727664457948107,-1.2065005993800941,1.2065005993800941,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-04,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-0.0367270228354895,2.7205550156979936,2.7727664457948107,-0.05221143009681706,0.05221143009681706,moving_with_centroid,4.0,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2016-05,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-4.451483476914013,-2.952828367867237,-0.541529415401155,-2.411298952466082,2.411298952466082,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-05,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-2.370901732282735,0.5443818094189092,-0.541529415401155,1.0859112248200642,1.0859112248200642,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-05,risk_relief,위험 완화 우세,069500,return,return_speed,fast,0.0889829258800839,0.1257099487155734,-0.541529415401155,0.6672393641167284,0.6672393641167284,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-05,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-2.566818680566417,0.116618948128135,-0.541529415401155,0.65814836352929,0.65814836352929,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-06,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,4.802643120377414,9.254126597291426,2.4754741525634545,6.778652444727972,6.778652444727972,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-06,neutral_watch,중립 관찰,069500,return,return_speed,fast,-0.5326353246814379,-0.6216182505615219,2.4754741525634545,-3.0970924031249765,3.0970924031249765,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-06,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,-1.959770688372566,0.607047992193851,2.4754741525634545,-1.8684261603696035,1.8684261603696035,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-06,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,-1.708561460952674,0.6623402713300608,2.4754741525634545,-1.8131338812333937,1.8131338812333937,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-07,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-2.039149107800496,-6.84179222817791,-3.700240591414194,-3.141551636763716,3.141551636763716,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-07,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-2.269089783247867,-1.7364544585664292,-3.700240591414194,1.9637861328477648,1.9637861328477648,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-07,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-3.998979686324629,-2.0392089979520627,-3.700240591414194,1.6610315934621314,1.6610315934621314,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-07,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-5.89206814191305,-4.1835066809603765,-3.700240591414194,-0.48326608954618244,0.48326608954618244,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-08,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-4.207874581048564,-2.168725473248068,0.1463941753414546,-2.3151196485895227,2.3151196485895227,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-08,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-4.935380811783156,0.9566873301298946,0.1463941753414546,0.81029315478844,0.81029315478844,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-08,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-3.082774921342669,0.91620476498196,0.1463941753414546,0.7698105896405054,0.7698105896405054,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-08,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-1.387679703745835,0.8814100795020321,0.1463941753414546,0.7350159041605775,0.7350159041605775,risk_accelerating,4.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-09,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,1.312921176321314,5.5207957573698785,2.9124662435257425,2.608329513844136,2.608329513844136,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-09,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,-3.372867664031429,1.562513147751727,2.9124662435257425,-1.3499530957740156,1.3499530957740156,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-09,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,-1.413307281001995,1.6694676403406739,2.9124662435257425,-1.2429986031850686,1.2429986031850686,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-09,neutral_watch,중립 관찰,069500,return,return_speed,fast,1.509408724894857,2.897088428640692,2.9124662435257425,-0.015377814885050523,0.015377814885050523,moving_with_centroid,4.0,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2016-10,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,-2.855072583049973,-4.167993759371287,0.7163249370860731,-4.88431869645736,4.88431869645736,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-10,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,0.7774173802858839,4.150285044317313,0.7163249370860731,3.43396010723124,3.43396010723124,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-10,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,1.197265006119473,2.6105722871214683,0.7163249370860731,1.8942473500353951,1.8942473500353951,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-10,neutral_watch,중립 관찰,069500,return,return_speed,fast,1.781844901171656,0.27243617627679906,0.7163249370860731,-0.4438887608092741,0.4438887608092741,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-11,neutral_watch,중립 관찰,069500,vol,risk_damage,fast,0.864231370048531,3.719303953098504,0.05781525199171278,3.6614887011067916,3.6614887011067916,risk_accelerating,1.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-11,neutral_watch,중립 관찰,069500,return,return_speed,fast,-0.7947910360616006,-2.576635937233257,0.05781525199171278,-2.6344511892249693,2.6344511892249693,risk_relief_accelerating,2.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-11,neutral_watch,중립 관찰,069500,momentum,trend_momentum,slow,0.2861195852225636,-0.49129779506332033,0.05781525199171278,-0.5491130470550332,0.5491130470550332,risk_relief_accelerating,3.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-11,neutral_watch,중립 관찰,069500,ma_pos,trend_position,slow,0.7771557932843967,-0.4201092128350763,0.05781525199171278,-0.4779244648267891,0.4779244648267891,weak_or_noise,4.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-12,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-4.652087484486075,-5.516318854534606,-4.357964420973921,-1.1583544335606852,1.1583544335606852,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2016-12,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-4.440362310202714,-3.645571274141113,-4.357964420973921,0.7123931468328077,0.7123931468328077,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2016-12,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-3.25959291808495,-4.036748711369347,-4.357964420973921,0.3212157096045738,0.3212157096045738,weak_or_noise,3.0,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2016-12,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-3.947099258628054,-4.233218843850618,-4.357964420973921,0.12474557712330281,0.12474557712330281,moving_with_centroid,4.0,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2017-01,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-5.346358154457743,-2.086765236372793,-0.22797556521650897,-1.8587896711562841,1.8587896711562841,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2017-01,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-3.126602753250014,1.525484731236061,-0.22797556521650897,1.75346029645257,1.75346029645257,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2017-01,risk_relief,위험 완화 우세,069500,return,return_speed,fast,-3.747050195681167,0.6933121145215466,-0.22797556521650897,0.9212876797380556,0.9212876797380556,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2017-01,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-4.991033128878904,-1.0439338702508496,-0.22797556521650897,-0.8159583050343406,0.8159583050343406,risk_relief_accelerating,4.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2017-02,risk_relief,위험 완화 우세,069500,vol,risk_damage,fast,-5.645658504488427,-2.519055751238413,2.175596615665602,-4.694652366904015,4.694652366904015,risk_relief_accelerating,1.0,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2017-02,risk_relief,위험 완화 우세,069500,return,return_speed,fast,1.649272662082455,5.3963228577636215,2.175596615665602,3.2207262420980194,3.2207262420980194,risk_accelerating,2.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2017-02,risk_relief,위험 완화 우세,069500,ma_pos,trend_position,slow,-1.685367792839887,3.660990361617856,2.175596615665602,1.485393745952254,1.485393745952254,risk_accelerating,3.0,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2017-02,risk_relief,위험 완화 우세,069500,momentum,trend_momentum,slow,-2.82690413435956,2.164128994519344,2.175596615665602,-0.0114676211462581,0.0114676211462581,moving_with_centroid,4.0,전체 HSI 중심 흐름과 비슷하게 움직인 신호
