arm,CAGR_pct,MDD_pct,Sharpe,Calmar,total_turnover_pct
"A. EW (HSI×,방어×)",7.539404636719826,-13.77108529661032,1.071493488799838,0.5474807885022404,568.4965096808634
"B. FixedBM 70/20/10 (HSI×,방어×)",13.43260566484361,-26.90632190866047,0.9404429250647968,0.49923604238600866,534.0225415158578
C. HSI + λ0.3 (HSI만),6.347453728194896,-12.132352692778914,1.1053111740955295,0.5231840755810581,710.0956953748623
"D. HSI + λ0.1 (HSI만,느린)",6.508398456844433,-11.82167936841737,1.1057018921012713,0.5505477059572582,569.7837889718832
"E. VolOnly de-risk + λ0.3 (HSI×,vol방어O)",7.422837245536651,-21.40295283607766,0.8843173772895163,0.3468136991370847,1106.3840837220102
F. dynamic_v1 = HSI + 동적λ (풀),6.489265790951904,-11.815770356579591,1.1146137783715806,0.5492037840205964,622.0005092593112
