Date,ticker,return_from_price,return_existing_decimal,diff,abs_diff
2022-05-31,114260,0.0019527782709036767,0.001953,-2.2172909632336459e-07,2.2172909632336459e-07
2017-03-31,114260,0.0026932189286485997,0.002693,2.1892864859960476e-07,2.1892864859960476e-07
2016-08-31,069500,0.018713782769455012,0.018714,-2.172305449896217e-07,2.172305449896217e-07
2016-07-31,069500,0.029711783241058942,0.029712,-2.1675894105663285e-07,2.1675894105663285e-07
2022-03-31,069500,0.01297621537014848,0.012976,2.1537014848090064e-07,2.1537014848090064e-07
2013-08-31,114260,0.0035347868262896043,0.003535,-2.131737103956699e-07,2.131737103956699e-07
2014-02-28,069500,0.017822213025075362,0.017822,2.1302507536083426e-07,2.1302507536083426e-07
2017-10-31,069500,0.05379778935274038,0.053798,-2.106472596213882e-07,2.106472596213882e-07
2020-01-31,114260,0.0036842105263157343,0.003684,2.105263157341046e-07,2.105263157341046e-07
2021-11-30,153130,0.0006802093195592551,0.00068,2.0931955925507228e-07,2.0931955925507228e-07
2023-05-31,114260,-0.002073792447939149,-0.002074,2.0755206085092473e-07,2.0755206085092473e-07
2025-10-31,069500,0.22362120752874826,0.223621,2.0752874826945877e-07,2.0752874826945877e-07
2012-06-30,114260,0.0027822068441110126,0.002782,2.068441110124157e-07,2.068441110124157e-07
2022-07-31,153130,0.0009672057921916721,0.000967,2.0579219167215362e-07,2.0579219167215362e-07
2017-02-28,153130,0.0012477946437692289,0.001248,-2.053562307710935e-07,2.053562307710935e-07
2017-12-31,069500,0.007530203551920023,0.00753,2.0355192002254052e-07,2.0355192002254052e-07
2025-05-31,114260,-0.0010337972166998277,-0.001034,2.027833001722653e-07,2.027833001722653e-07
2019-11-30,069500,0.0014457981808069231,0.001446,-2.0181919307689193e-07,2.0181919307689193e-07
2026-04-30,153130,0.0022612013613825255,0.002261,2.0136138252548758e-07,2.0136138252548758e-07
2017-06-30,114260,-0.00037980123951542044,-0.00038,1.9876048457957967e-07,1.9876048457957967e-07
2012-05-31,069500,-0.07754580151274115,-0.077546,1.9848725885118768e-07,1.9848725885118768e-07
2024-09-30,069500,-0.043526196858828525,-0.043526,-1.9685882852310543e-07,1.9685882852310543e-07
2026-01-31,153130,0.001543803597855442,0.001544,-1.9640214455793857e-07,1.9640214455793857e-07
2013-02-28,153130,0.002492804987817676,0.002493,-1.9501218232386916e-07,1.9501218232386916e-07
2016-04-30,069500,-0.0022098050716155004,-0.00221,1.9492838449972072e-07,1.9492838449972072e-07
2019-03-31,114260,0.0051948051948051965,0.005195,-1.9480519480342962e-07,1.9480519480342962e-07
2022-01-31,069500,-0.08930080751215652,-0.089301,1.924878434839128e-07,1.924878434839128e-07
2017-01-31,153130,0.0013998088656042018,0.0014,-1.911343957981728e-07,1.911343957981728e-07
2016-09-30,153130,0.0009408091123492834,0.000941,-1.9088765071655772e-07,1.9088765071655772e-07
2018-09-30,069500,0.005507190477342494,0.005507,1.904773424942635e-07,1.904773424942635e-07
2020-12-31,114260,0.0004308116491469338,0.000431,-1.8835085306619656e-07,1.8835085306619656e-07
2021-08-31,153130,9.718807681124986e-05,9.7e-05,1.8807681124985757e-07,1.8807681124985757e-07
2019-12-31,153130,0.001034186764520273,0.001034,1.8676452027293657e-07,1.8676452027293657e-07
2020-10-31,114260,-0.0018038137777014462,-0.001804,1.8622229855380645e-07,1.8622229855380645e-07
2020-08-31,114260,-0.004207814512666386,-0.004208,1.8548733361420378e-07,1.8548733361420378e-07
2025-11-30,153130,0.0012081853930974162,0.001208,1.8539309741614877e-07,1.8539309741614877e-07
2026-04-30,069500,0.33036518502690004,0.330365,1.8502690002364375e-07,1.8502690002364375e-07
2025-06-30,114260,-0.0002388154752428484,-0.000239,1.8452475715160154e-07,1.8452475715160154e-07
2012-09-30,069500,0.04925218367574735,0.049252,1.8367574735472791e-07,1.8367574735472791e-07
2018-06-30,069500,-0.03392318136126704,-0.033923,-1.8136126703899302e-07,1.8136126703899302e-07
2025-08-31,153130,0.001971819344914083,0.001972,-1.8065508591673385e-07,1.8065508591673385e-07
2019-08-31,069500,-0.02980881943477942,-0.029809,1.8056522057760538e-07,1.8056522057760538e-07
2023-12-31,153130,0.0035228194534830948,0.003523,-1.8054651690531387e-07,1.8054651690531387e-07
2022-10-31,153130,0.0014941801901293683,0.001494,1.801901293682108e-07,1.801901293682108e-07
2015-02-28,069500,0.0023668198261301843,0.002367,-1.801738698159125e-07,1.801738698159125e-07
2022-08-31,153130,0.0008211798737767229,0.000821,1.7987377672285063e-07,1.7987377672285063e-07
2019-04-30,114260,0.0007128218836318645,0.000713,-1.7811636813548897e-07,1.7811636813548897e-07
2021-01-31,153130,0.0006821747572269832,0.000682,1.7475722698318593e-07,1.7475722698318593e-07
2024-08-31,153130,0.0029421739714281525,0.002942,1.739714281523419e-07,1.739714281523419e-07
2021-02-28,114260,-0.0005161734342739033,-0.000516,-1.7343427390330984e-07,1.7343427390330984e-07
2024-10-31,153130,0.0024741724526258224,0.002474,1.7245262582234536e-07,1.7245262582234536e-07
2025-07-31,153130,0.002246172251432643,0.002246,1.7225143264304119e-07,1.7225143264304119e-07
2018-08-31,114260,0.00687782876484011,0.006878,-1.7123515989002358e-07,1.7123515989002358e-07
2013-07-31,069500,0.026277829007698816,0.026278,-1.7099230118292064e-07,1.7099230118292064e-07
2025-06-30,069500,0.1538461706748664,0.153846,1.7067486637878382e-07,1.7067486637878382e-07
2020-07-31,153130,0.0005371701768865922,0.000537,1.7017688659214537e-07,1.7017688659214537e-07
2013-05-31,114260,-0.0059501701563279275,-0.00595,-1.701563279270235e-07,1.701563279270235e-07
2023-09-30,069500,-0.020848831567138015,-0.020849,1.6843286198414686e-07,1.6843286198414686e-07
2023-10-31,114260,-0.002864832016668095,-0.002865,1.679833319047537e-07,1.679833319047537e-07
2014-01-31,069500,-0.04238583575735311,-0.042386,1.6424264689257617e-07,1.6424264689257617e-07
2022-02-28,069500,0.009793161552149598,0.009793,1.6155214959887032e-07,1.6155214959887032e-07
2018-01-31,114260,-0.003911838706003756,-0.003912,1.6129399624340707e-07,1.6129399624340707e-07
2015-03-31,153130,0.0026401608461499304,0.00264,1.6084614993042146e-07,1.6084614993042146e-07
2014-10-31,069500,-0.025180841157692924,-0.025181,1.5884230707488567e-07,1.5884230707488567e-07
2022-03-31,153130,0.0004358421464620843,0.000436,-1.5785353791572575e-07,1.5785353791572575e-07
2015-04-30,069500,0.04022584220376868,0.040226,-1.5779623131761955e-07,1.5779623131761955e-07
2015-01-31,114260,0.006721156254613003,0.006721,1.5625461300284443e-07,1.5625461300284443e-07
2021-05-31,069500,0.010994153804810392,0.010994,1.5380481039120597e-07,1.5380481039120597e-07
2015-04-30,153130,0.0013908475569524015,0.001391,-1.524430475986164e-07,1.524430475986164e-07
2023-10-31,153130,0.00228484858338196,0.002285,-1.5141661804029746e-07,1.5141661804029746e-07
2015-10-31,153130,0.0009361505046339147,0.000936,1.5050463391470988e-07,1.5050463391470988e-07
2026-03-31,153130,0.0010418501837075045,0.001042,-1.4981629249547282e-07,1.4981629249547282e-07
2016-11-30,153130,9.885149241029012e-05,9.9e-05,-1.4850758970987358e-07,1.4850758970987358e-07
2014-11-30,114260,0.0030741482391956065,0.003074,1.4823919560662605e-07,1.4823919560662605e-07
2015-09-30,069500,0.020725147946935252,0.020725,1.4794693525138625e-07,1.4794693525138625e-07
2025-07-31,114260,0.0021498526952783426,0.00215,-1.4730472165744996e-07,1.4730472165744996e-07
2018-04-30,114260,0.0018188529472822346,0.001819,-1.4705271776552058e-07,1.4705271776552058e-07
2025-11-30,114260,-0.005733853627458818,-0.005734,1.4637254118227833e-07,1.4637254118227833e-07
2012-09-30,153130,0.002013145348554124,0.002013,1.453485541239377e-07,1.453485541239377e-07
2017-08-31,114260,0.0007198555271727969,0.00072,-1.444728272031624e-07,1.444728272031624e-07
2014-06-30,153130,0.002176142601881592,0.002176,1.4260188159215953e-07,1.4260188159215953e-07
2024-08-31,069500,-0.0478688574501559,-0.047869,1.425498441023909e-07,1.425498441023909e-07
2026-06-30,153130,0.0020251414457730377,0.002025,1.4144577303778355e-07,1.4144577303778355e-07
2020-06-30,114260,8.614006374374483e-05,8.6e-05,1.4006374374482913e-07,1.4006374374482913e-07
2018-03-31,153130,0.0011461389555340595,0.001146,1.3895553405943346e-07,1.3895553405943346e-07
2026-01-31,114260,-0.0028328611898017497,-0.002833,1.388101982502908e-07,1.388101982502908e-07
2026-05-31,153130,0.0014311380818112784,0.001431,1.380818112784593e-07,1.380818112784593e-07
2015-04-30,114260,-0.0031391363518434856,-0.003139,-1.363518434857429e-07,1.363518434857429e-07
2018-03-31,069500,0.008520135919021232,0.00852,1.359190212324446e-07,1.359190212324446e-07
2022-07-31,069500,0.048906864470843914,0.048907,-1.3552915608533445e-07,1.3552915608533445e-07
2013-09-30,069500,0.03988013383734934,0.03988,1.338373493420253e-07,1.338373493420253e-07
2024-06-30,153130,0.0029611333938062145,0.002961,1.3339380621445185e-07,1.3339380621445185e-07
2016-12-31,153130,0.0017438680417674046,0.001744,-1.3195823259548774e-07,1.3195823259548774e-07
2022-01-31,153130,0.0004848701436788172,0.000485,-1.2985632118282494e-07,1.2985632118282494e-07
2026-03-31,114260,-0.012016129032258016,-0.012016,-1.2903225801545737e-07,1.2903225801545737e-07
2019-09-30,153130,0.000295873492102805,0.000296,-1.2650789719498247e-07,1.2650789719498247e-07
2020-04-30,114260,0.0032148753149709997,0.003215,-1.2468502900032236e-07,1.2468502900032236e-07
2025-01-31,069500,0.04661812415618094,0.046618,1.2415618094036018e-07,1.2415618094036018e-07
2017-07-31,153130,0.0012411228419064724,0.001241,1.2284190647245813e-07,1.2284190647245813e-07
2016-06-30,153130,0.0018881222319866442,0.001888,1.2223198664427365e-07,1.2223198664427365e-07
2013-07-31,153130,0.002071878377691627,0.002072,-1.2162230837286375e-07,1.2162230837286375e-07
2016-09-30,114260,0.0026911215803142596,0.002691,1.215803142598157e-07,1.215803142598157e-07
2024-11-30,153130,0.0027371203949020373,0.002737,1.2039490203744063e-07,1.2039490203744063e-07
2013-10-31,153130,0.0022551200389262505,0.002255,1.200389262503987e-07,1.200389262503987e-07
2016-07-31,153130,0.0010911199280747574,0.001091,1.1992807475748324e-07,1.1992807475748324e-07
2014-07-31,153130,0.0031091196690571365,0.003109,1.196690571367634e-07,1.196690571367634e-07
2025-05-31,069500,0.06497711936258077,0.064977,1.1936258077771544e-07,1.1936258077771544e-07
2016-10-31,114260,-0.00479988237015494,-0.0048,1.1762984505978707e-07,1.1762984505978707e-07
2024-05-31,153130,0.0030158841632721423,0.003016,-1.1583672785775781e-07,1.1583672785775781e-07
2014-10-31,114260,0.007653115659174592,0.007653,1.1565917459183117e-07,1.1565917459183117e-07
2015-06-30,153130,0.0016351156539680112,0.001635,1.1565396801122181e-07,1.1565396801122181e-07
2020-09-30,114260,0.003966885132804521,0.003967,-1.1486719547933177e-07,1.1486719547933177e-07
2021-10-31,114260,-0.012119113573407225,-0.012119,-1.1357340722571718e-07,1.1357340722571718e-07
2023-05-31,069500,0.041226113049926294,0.041226,1.1304992629523891e-07,1.1304992629523891e-07
2022-10-31,114260,0.002442112879884162,0.002442,1.1287988416165337e-07,1.1287988416165337e-07
2023-01-31,153130,0.003923888352174387,0.003924,-1.1164782561315367e-07,1.1164782561315367e-07
2015-01-31,069500,0.02776611107138649,0.027766,1.11071386491024e-07,1.11071386491024e-07
2020-11-30,069500,0.15079611046310304,0.150796,1.1046310302575968e-07,1.1046310302575968e-07
2026-05-31,114260,0.0003258921297051298,0.000326,-1.0787029487019113e-07,1.0787029487019113e-07
2019-08-31,153130,0.0016311047260300082,0.001631,1.0472603000815164e-07,1.0472603000815164e-07
2012-04-30,069500,-0.005421104449644276,-0.005421,-1.0444964427657605e-07,1.0444964427657605e-07
2026-06-30,069500,0.027815895857285833,0.027816,-1.041427141676432e-07,1.041427141676432e-07
2012-12-31,114260,0.0018801040174001304,0.00188,1.040174001305013e-07,1.040174001305013e-07
2013-12-31,114260,0.00594389844241916,0.005944,-1.0155758083975341e-07,1.0155758083975341e-07
2014-09-30,114260,0.008170898526446146,0.008171,-1.0147355385299595e-07,1.0147355385299595e-07
2023-11-30,069500,0.107468899760915,0.107469,-1.0023908499079415e-07,1.0023908499079415e-07
2025-07-31,069500,0.057604100137566894,0.057604,1.0013756689131181e-07,1.0013756689131181e-07
2022-07-31,114260,0.019912099739886946,0.019912,9.973988694678138e-08,9.973988694678138e-08
2012-05-31,114260,0.006466900485551541,0.006467,-9.951444845859164e-08,9.951444845859164e-08
2018-06-30,114260,0.004210098792109873,0.00421,9.87921098729444e-08,9.87921098729444e-08
2018-11-30,153130,0.0013310976280422882,0.001331,9.762804228821524e-08,9.762804228821524e-08
2023-09-30,114260,-0.003632903728051251,-0.003633,9.627194874888695e-08,9.627194874888695e-08
2023-06-30,114260,-0.004848904667070775,-0.004849,9.533292922529052e-08,9.533292922529052e-08
2020-06-30,069500,0.04836590479743452,0.048366,-9.520256547684847e-08,9.520256547684847e-08
2016-06-30,114260,0.00769609514621683,0.007696,9.51462168306133e-08,9.51462168306133e-08
2022-04-30,153130,0.0006290948836402688,0.000629,9.488364026877423e-08,9.488364026877423e-08
2013-09-30,153130,0.002013908969946243,0.002014,-9.103005375703244e-08,9.103005375703244e-08
2022-12-31,114260,-0.0015050907481186648,-0.001505,-9.074811866478967e-08,9.074811866478967e-08
2023-04-30,153130,0.0025570903382308163,0.002557,9.033823081651751e-08,9.033823081651751e-08
2016-05-31,069500,-0.006134909766519314,-0.006135,9.023348068563919e-08,9.023348068563919e-08
2020-08-31,069500,0.0272300892219135,0.02723,8.922191349972075e-08,8.922191349972075e-08
2021-10-31,069500,-0.03200908836792005,-0.032009,-8.836792004390803e-08,8.836792004390803e-08
2017-01-31,069500,0.034758087790077274,0.034758,8.779007727721666e-08,8.779007727721666e-08
2013-04-30,114260,0.0019259126798869541,0.001926,-8.732011304584016e-08,8.732011304584016e-08
2024-11-30,069500,-0.042393914754716544,-0.042394,8.52452834571027e-08,8.52452834571027e-08
2012-08-31,114260,0.004901085048761411,0.004901,8.504876141107037e-08,8.504876141107037e-08
2021-12-31,114260,0.0029490849162980837,0.002949,8.491629808387094e-08,8.491629808387094e-08
2025-03-31,069500,0.002516082841820255,0.002516,8.28418202552042e-08,8.28418202552042e-08
2013-10-31,114260,0.00268608251795599,0.002686,8.251795598993722e-08,8.251795598993722e-08
2022-08-31,069500,-0.004786082037010586,-0.004786,-8.20370105857754e-08,8.20370105857754e-08
2024-04-30,069500,-0.022505919401174634,-0.022506,8.059882536728957e-08,8.059882536728957e-08
2020-12-31,069500,0.1388210791994715,0.138821,7.919947150880624e-08,7.919947150880624e-08
2012-11-30,153130,0.002199922086839612,0.0022,-7.791316038825366e-08,7.791316038825366e-08
2015-07-31,114260,0.002437077388574682,0.002437,7.738857468221616e-08,7.738857468221616e-08
2018-05-31,114260,0.0019970770093939993,0.001997,7.700939399927012e-08,7.700939399927012e-08
2020-11-30,153130,0.00024392682257712295,0.000244,-7.317742287704676e-08,7.317742287704676e-08
2014-09-30,153130,0.0024550713647251143,0.002455,7.136472511418482e-08,7.136472511418482e-08
2015-02-28,114260,-0.0003609290872299553,-0.000361,7.091277004467843e-08,7.091277004467843e-08
2026-01-31,069500,0.27081492921466355,0.270815,-7.078533642568274e-08,7.078533642568274e-08
2025-09-30,114260,-0.0030910676071966847,-0.003091,-6.760719668472137e-08,6.760719668472137e-08
2016-04-30,153130,0.0011450673256407917,0.001145,6.732564079175475e-08,6.732564079175475e-08
2024-02-29,069500,0.059266932851632204,0.059267,-6.714836779664335e-08,6.714836779664335e-08
2014-08-31,114260,0.002841932933455915,0.002842,-6.70665440847748e-08,6.70665440847748e-08
2019-06-30,069500,0.05518693409040254,0.055187,-6.590959746033409e-08,6.590959746033409e-08
2025-09-30,069500,0.10266206445364645,0.102662,6.445364644780405e-08,6.445364644780405e-08
2025-01-31,153130,0.0027240623603945746,0.002724,6.236039457475223e-08,6.236039457475223e-08
2017-03-31,069500,0.04293805953345342,0.042938,5.953345342396554e-08,5.953345342396554e-08
2018-12-31,114260,0.0029239413994908148,0.002924,-5.860050918517559e-08,5.860050918517559e-08
2017-11-30,114260,0.003638057857821231,0.003638,5.785782123063701e-08,5.785782123063701e-08
2013-11-30,114260,-0.003879943583358747,-0.00388,5.641664125319648e-08,5.641664125319648e-08
2016-02-29,114260,0.005281944809087502,0.005282,-5.5190912498156997e-08,5.5190912498156997e-08
2019-07-31,114260,0.006004945249028504,0.006005,-5.4750971496125844e-08,5.4750971496125844e-08
2025-08-31,114260,0.0024630541871921707,0.002463,5.418719217081813e-08,5.418719217081813e-08
2012-08-31,153130,0.002411946493424466,0.002412,-5.350657553398336e-08,5.350657553398336e-08
2021-09-30,114260,-0.006535947712418277,-0.006536,5.228758172270975e-08,5.228758172270975e-08
2025-11-30,069500,-0.04290994843832219,-0.04291,5.1561677809341955e-08,5.1561677809341955e-08
2017-04-30,069500,0.023893050913148528,0.023893,5.091314852698203e-08,5.091314852698203e-08
2017-07-31,114260,0.0010809504830286976,0.001081,-4.9516971302367846e-08,4.9516971302367846e-08
2023-03-31,114260,0.01924604926282325,0.019246,4.926282325123932e-08,4.926282325123932e-08
2020-02-29,153130,0.0011789517016318474,0.001179,-4.8298368152555754e-08,4.8298368152555754e-08
2019-01-31,114260,0.0020670441268986206,0.002067,4.412689862077698e-08,4.412689862077698e-08
2021-03-31,153130,0.00043795635211463235,0.000438,-4.364788536766889e-08,4.364788536766889e-08
2012-10-31,114260,0.002863958163995095,0.002864,-4.183600490472936e-08,4.183600490472936e-08
2018-02-28,153130,0.0014469581868599146,0.001447,-4.181314008531653e-08,4.181314008531653e-08
2022-06-30,153130,-0.0004350416628918774,-0.000435,-4.166289187739836e-08,4.166289187739836e-08
2015-11-30,114260,-0.0031339588815629815,-0.003134,4.111843701854259e-08,4.111843701854259e-08
2026-05-31,069500,0.34943196036234414,0.349432,-3.963765587977619e-08,3.963765587977619e-08
2018-09-30,114260,-0.0006909605670427643,-0.000691,3.9432957235673374e-08,3.9432957235673374e-08
2022-06-30,114260,-0.012313961729270018,-0.012314,3.8270729982650686e-08,3.8270729982650686e-08
2019-12-31,114260,0.0008779631255486642,0.000878,-3.6874451335802173e-08,3.6874451335802173e-08
2021-12-31,069500,0.06518803307757204,0.065188,3.3077572042516934e-08,3.3077572042516934e-08
2015-05-31,069500,-0.022513967124128342,-0.022514,3.28758716569566e-08,3.28758716569566e-08
2013-08-31,069500,0.012109032735880376,0.012109,3.2735880376236204e-08,3.2735880376236204e-08
2015-12-31,069500,-0.005921032630775591,-0.005921,-3.263077559111788e-08,3.263077559111788e-08
2012-09-30,114260,0.0015010322942210497,0.001501,3.2294221049720614e-08,3.2294221049720614e-08
2020-03-31,153130,0.001717028224485162,0.001717,2.8224485162020238e-08,2.8224485162020238e-08
2024-03-31,153130,0.0026640268809170475,0.002664,2.6880917047399783e-08,2.6880917047399783e-08
2017-12-31,153130,0.0013880264931234176,0.001388,2.649312341772639e-08,2.649312341772639e-08
2014-06-30,114260,0.006382973873836795,0.006383,-2.612616320507577e-08,2.612616320507577e-08
2015-10-31,114260,-0.0007159763514146267,-0.000716,2.3648585373270935e-08,2.3648585373270935e-08
2014-12-31,153130,0.001304978439228055,0.001305,-2.156077194494406e-08,2.156077194494406e-08
2018-06-30,153130,0.0011910200958011874,0.001191,2.0095801187393694e-08,2.0095801187393694e-08
2022-05-31,153130,0.0007739802162765042,0.000774,-1.9783723495796907e-08,1.9783723495796907e-08
2017-10-31,153130,-9.898192809953965e-05,-9.9e-05,1.8071900460342937e-08,1.8071900460342937e-08
2012-07-31,153130,0.0036060179323800234,0.003606,1.7932380023608085e-08,1.7932380023608085e-08
2022-04-30,114260,-0.008100017608733912,-0.0081,-1.7608733911961272e-08,1.7608733911961272e-08
2014-09-30,069500,-0.032665982573929386,-0.032666,1.7426070614279254e-08,1.7426070614279254e-08
2023-09-30,153130,0.0027119835483266908,0.002712,-1.6451673309249293e-08,1.6451673309249293e-08
2018-04-30,153130,0.0014929849615432644,0.001493,-1.5038456735536748e-08,1.5038456735536748e-08
2016-10-31,069500,-0.0052600136896994165,-0.00526,-1.3689699416598311e-08,1.3689699416598311e-08
2024-06-30,069500,0.0703969883910529,0.070397,-1.160894709528737e-08,1.160894709528737e-08
2017-06-30,153130,0.0009439900079872832,0.000944,-9.9920127167967e-09,9.9920127167967e-09
2018-10-31,069500,-0.12129700855268477,-0.121297,-8.552684768736718e-09,8.552684768736718e-09
2019-05-31,069500,-0.07474999421601691,-0.07475,5.7839830841510675e-09,5.7839830841510675e-09
2025-03-31,114260,0.0016900048285852787,0.00169,4.828585278577463e-09,4.828585278577463e-09
2026-02-28,069500,0.21751499688109543,0.217515,-3.1189045512913793e-09,3.1189045512913793e-09
2017-08-31,069500,-0.020660996885352723,-0.020661,3.114647276203364e-09,3.114647276203364e-09
2024-01-31,153130,0.0032330026733009554,0.003233,2.6733009551686837e-09,2.6733009551686837e-09
2014-07-31,114260,0.006365997406367452,0.006366,-2.5936325483144618e-09,2.5936325483144618e-09
2019-05-31,114260,0.004541002582138631,0.004541,2.5821386313851225e-09,2.5821386313851225e-09
2021-02-28,153130,0.000487002265460168,0.000487,2.265460167984873e-09,2.265460167984873e-09
2016-09-30,069500,0.003127001671956897,0.003127,1.6719568971500232e-09,1.6719568971500232e-09
2024-02-29,153130,0.002348001525917409,0.002348,1.525917409355565e-09,1.525917409355565e-09
2016-03-31,114260,0.00105800024898417,0.001058,2.489841700870077e-10,2.489841700870077e-10
2012-08-31,069500,0.0,0.0,0.0,0.0
2020-03-31,114260,0.0,0.0,0.0,0.0
2014-06-30,069500,0.0,0.0,0.0,0.0
