strategy,rebalance_month,rebalance_date,trade_date,trading_day_in_month,buy_turnover,sell_turnover,oneway_turnover,double_sided_turnover,069500,etf_069500_daily_return,etf_069500_month_to_date_return,114260,etf_114260_daily_return,etf_114260_month_to_date_return,153130,etf_153130_daily_return,etf_153130_month_to_date_return
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-02,2,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,141575,0.001273029456487107,0.05014278826540086,61325,0.0004894363324903228,-0.0010588043655319623,113055,8.846034764919963e-05,0.0001326963906582712
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-04,3,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,138730,-0.020095355818470773,0.029039795275006552,61180,-0.002364451691805991,-0.003420752565564622,113070,0.00013267878466227678,0.0002653927813163204
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-05,4,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,131030,-0.05550349599942339,-0.028075510885287258,61160,-0.0003269042170643832,-0.003746538524189824,113070,0.0,0.0002653927813163204
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-08,5,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,119560,-0.0875372052201786,-0.11315506434743916,61040,-0.0019620667102681066,-0.005701254275940926,113060,-8.844078889180818e-05,0.0001769285208774729
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-09,6,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,130130,0.0884074941451991,-0.03475132589103591,61255,0.0035222804718217926,-0.0021990552207201697,113060,0.0,0.0001769285208774729
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-10,7,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,123795,-0.04868208714362565,-0.08174164595927758,61280,0.0004081299485756418,-0.0017918227724387226,113065,4.4224305678408626e-05,0.00022116065109689664
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-11,8,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,123850,0.00044428288703102226,-0.081333679486704,61260,-0.00032637075718011666,-0.0021176087310638136,113080,0.00013266704992709322,0.00035385704175516786
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-12,9,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,129270,0.043762616067823945,-0.04113043800764016,61400,0.002285341168788868,0.00016289297931249003,113090,8.843296781035903e-05,0.00044232130219401533
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-15,10,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,136290,0.05430494314226042,0.010940919037199182,61565,0.002687296416938212,0.002850627137970463,113140,0.00044212574056068377,0.0008846426043880307
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-16,11,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,139550,0.023919583241617248,0.035122204502466614,61585,0.00032485990416630806,0.003176413096595665,113155,0.00013257910553288177,0.0010173389950460798
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-17,12,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,142055,0.01795055535650314,0.05370322293513374,61580,-8.11886011203855e-05,0.003094966606939309,113170,0.00013256153064378218,0.001150035385704129
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-18,13,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,146945,0.034423286755129956,0.08997515113303445,61555,-0.00040597596622282683,0.0026877341586577508,113205,0.0003092692409649711,0.0014596602972398731
dynamic_v1_macro,2026-06-30,2026-06-30,2026-06-19,14,0.0137451522168545,0.0137451522168545,0.0137451522168545,0.0274903044337091,146910,-0.00023818435469058485,0.08971553610503302,61480,-0.0012184225489400013,0.0014660368138132984,113185,-0.0001766706417560826,0.0012827317763624002
lambda_0.1,2014-03-31,2014-03-31,2014-03-27,1,0.0151776238577352,0.0151776238577352,0.0151776238577352,0.0303552477154705,20515,,0.0,48751,,0.0,90356,,0.0
lambda_0.1,2014-03-31,2014-03-31,2014-03-28,2,0.0151776238577352,0.0151776238577352,0.0151776238577352,0.0303552477154705,20515,0.0,0.0,48712,-0.0007999835900801555,-0.0007999835900801555,90356,0.0,0.0
lambda_0.1,2014-03-31,2014-03-31,2014-03-31,3,0.0151776238577352,0.0151776238577352,0.0151776238577352,0.0303552477154705,20614,0.004825737265415464,0.004825737265415464,48762,0.0010264411233371629,0.0002256363972021891,90371,0.00016601000486970996,0.00016601000486970996
lambda_0.1,2014-04-30,2014-04-30,2014-04-01,1,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20630,0.0007761715339089648,0.0007761715339089648,48717,-0.0009228497600590746,-0.0009228497600590746,90371,0.0,0.0
lambda_0.1,2014-04-30,2014-04-30,2014-04-02,2,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20690,0.002908385845855621,0.0036868147860678047,48703,-0.00028737401728351486,-0.0012099585742997299,90383,0.0001327859600979142,0.0001327859600979142
lambda_0.1,2014-04-30,2014-04-30,2014-04-03,3,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20674,-0.0007733204446592756,0.00291064325215884,48698,-0.00010266308030304483,-0.0013124974365285036,90401,0.0001991524954914059,0.0003319649002446745
lambda_0.1,2014-04-30,2014-04-30,2014-04-04,4,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20748,0.003579375060462464,0.006500436596488024,48758,0.0012320834531192038,-8.20310897831078e-05,90406,5.530912268669752e-05,0.00038729238361878693
lambda_0.1,2014-04-30,2014-04-30,2014-04-07,5,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20703,-0.002168883747831085,0.0043174541573689496,48754,-8.203781943472155e-05,-0.00016406217956610458,90421,0.00016591819127054208,0.0005532748337411242
lambda_0.1,2014-04-30,2014-04-30,2014-04-08,6,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20813,0.005313239627107169,0.009653633452993304,48758,8.204455019078516e-05,-8.203108978299678e-05,90425,4.4237511197531276e-05,0.0005975368204402809
lambda_0.1,2014-04-30,2014-04-30,2014-04-09,7,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20843,0.001441406813049495,0.011108955079072613,48808,0.001025472742934408,0.0009433575325048515,90433,8.847110865350949e-05,0.0006860607938388164
lambda_0.1,2014-04-30,2014-04-30,2014-04-10,8,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20899,0.0026867533464471904,0.01382555544775399,48776,-0.000655630224553394,0.00028710881424065526,90447,0.00015481074386558547,0.0008409777472861979
lambda_0.1,2014-04-30,2014-04-30,2014-04-11,9,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20733,-0.007942963778171164,0.0057727757834482585,48835,0.0012096112842381324,0.0014970673885403851,90452,5.528099328899749e-05,0.0008963052306603103
lambda_0.1,2014-04-30,2014-04-30,2014-04-14,10,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20800,0.0032315632084116697,0.00902299408169216,48825,-0.00020477116821948638,0.0012919896640828377,90460,8.844469995139548e-05,0.0009848292040588458
lambda_0.1,2014-04-30,2014-04-30,2014-04-15,11,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20677,-0.005913461538461506,0.003056175414766882,48772,-0.0010855094726062164,0.0002050777244577695,90464,4.4218439089194206e-05,0.0010290911907582245
lambda_0.1,2014-04-30,2014-04-30,2014-04-16,12,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20767,0.004352662378488192,0.007422140293005031,48813,0.0008406462724515062,0.0010458963947339583,90469,5.5270604881529906e-05,0.001084418674132337
lambda_0.1,2014-04-30,2014-04-30,2014-04-17,13,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20733,-0.0016372128858285206,0.0057727757834484805,48813,0.0,0.0010458963947339583,90489,0.00022107020084227713,0.0013057286076287866
lambda_0.1,2014-04-30,2014-04-30,2014-04-18,14,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20890,0.0075724690107557,0.013388958959930308,48817,8.194538340200452e-05,0.0011279274845170661,90497,8.840853584413111e-05,0.001394252581027322
lambda_0.1,2014-04-30,2014-04-30,2014-04-21,15,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20860,-0.0014360938247965915,0.011933637333851,48825,0.0001638773378127567,0.0012919896640832818,90497,0.0,0.001394252581027322
lambda_0.1,2014-04-30,2014-04-30,2014-04-22,16,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20855,-0.00023969319271333056,0.011691083729504337,48825,0.0,0.0012919896640832818,90502,5.525045029108888e-05,0.0014495800644014345
lambda_0.1,2014-04-30,2014-04-30,2014-04-23,17,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20830,-0.0011987532965715975,0.010478315707771468,48817,-0.00016385048643108302,0.0011279274845172882,90506,4.419791827814379e-05,0.0014938420511008133
lambda_0.1,2014-04-30,2014-04-30,2014-04-24,18,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20813,-0.0008161305808929153,0.009653633452993082,48847,0.0006145400167973936,0.0017431606578899306,90523,0.0001878328508606586,0.0016819554945726178
lambda_0.1,2014-04-30,2014-04-30,2014-04-25,19,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20510,-0.014558208811800366,-0.005045114970408493,48817,-0.0006141625893094638,0.0011279274845172882,90523,0.0,0.0016819554945726178
lambda_0.1,2014-04-30,2014-04-30,2014-04-28,20,0.0077095895385287,0.0077095895385285,0.0077095895385286,0.0154191790770573,20515,0.00024378352023401995,-0.0048025613660619415,48880,0.001290534035274682,0.002419917148600126,90532,9.942224628001206e-05,0.001781544964646109
