strategy_name,months,final_cumulative_return,CAGR_pct,annual_volatility_pct,MDD_pct,Sharpe,Sortino,Calmar,WinRate_pct,avg_monthly_return_pct,best_month_pct,worst_month_pct,CAGR_pct_diff_vs_baseline,MDD_pct_diff_vs_baseline,Sharpe_diff_vs_baseline,Calmar_diff_vs_baseline,WinRate_pct_diff_vs_baseline
HSI_final_baseline_overlay,172,2.908213386185535,7.732321577748946,13.666069038573308,-23.459418269768417,0.6111175601315223,0.9502180262896346,0.3296041482713747,65.11627906976744,0.6959645639534883,24.48107,-14.13022,0.0,0.0,0.0,0.0,0.0
HSI_macro_companion_soft_overlay,172,2.9080014106218166,7.731773713361112,13.646019749652716,-23.362914881619943,0.6117818312520504,0.9515020260911118,0.3309421684981546,65.11627906976744,0.6956989126453489,24.481070000000003,-14.130220000000001,-0.0005478643878342737,0.09650338814847359,0.0006642711205281371,0.0013380202267799235,0.0
