param,value,is_baseline,FULL_cagr_pct,FULL_mdd_pct,FULL_calmar,FULL_avg_turnover_pct,IS_cagr_pct,IS_mdd_pct,IS_calmar,IS_avg_turnover_pct,OOS_cagr_pct,OOS_mdd_pct,OOS_calmar,OOS_avg_turnover_pct
volatility_z_high,0.5,False,9.887117686245928,-12.629650458636377,0.7828496694051372,4.519499844670807,4.725888359069463,-7.94339525167318,0.5949456383999037,4.3619376347429695,18.627455381025037,-12.629650458636377,1.4748987267725415,4.770166996828728
volatility_z_high,0.75,False,9.822705990611858,-12.629642019940501,0.7777501512000997,4.752485957705015,4.601194162632338,-6.544299763090189,0.7030842609904646,4.697384791246866,18.67209628892661,-12.629642019940501,1.478434326123091,4.840146904342981
volatility_z_high,1.0,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
volatility_z_high,1.25,False,9.9282542890883,-12.629853562099669,0.7860941728478571,5.2005603658887125,4.680447785740127,-6.708211641000961,0.6977191591769364,5.353329392775764,18.824561789154792,-12.629853562099669,1.490481397634295,4.957518732204767
volatility_z_high,1.5,False,10.092626490570744,-12.629853795024937,0.7991087350944918,5.244384676512872,4.907575454228352,-6.708211641000961,0.7315773140240507,5.413069500674989,18.874848980356983,-12.629853795024937,1.4944629832367522,4.976022456254959
volatility_z_high,2.0,False,9.725884173347854,-11.949417043686628,0.8139212262648781,5.468733645207242,4.988174814282265,-7.030802967906236,0.709474413811903,5.56039075620381,17.707667430463058,-11.94941704368665,1.4818854648494104,5.322915514076336
drawdown_low,-0.05,False,10.044740268189045,-12.676299819848492,0.7924031784465241,3.83470489919735,4.7860676954668335,-6.952596543142253,0.6883856507088144,3.62835968532864,18.96005591371899,-12.676299819848492,1.4957090147103826,4.162981375806662
drawdown_low,-0.075,False,9.990918226049006,-12.612314803468827,0.7921557923134899,4.385805622224323,4.83134328845829,-6.9011991671164346,0.7000730121627537,4.307659715162563,18.727745902739112,-12.612314803468827,1.4848777718098447,4.5101286561862155
drawdown_low,-0.1,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
drawdown_low,-0.125,False,9.844692598131521,-12.754349348947692,0.7718694485143428,5.277824338277806,4.444484081934852,-6.354962512487372,0.6993721950682684,5.273503066491721,19.017207311003716,-12.754349348947681,1.4910370408328797,5.284699088846577
drawdown_low,-0.15,False,9.804498627238157,-12.744196426408783,0.769330470057812,5.3825089258276515,4.406559614716321,-6.354962512487372,0.6934045017665361,5.356051545530765,18.97312492591354,-12.744196426408783,1.488765889279378,5.424600212663607
drawdown_low,-0.2,False,9.647436355027539,-14.703966085778752,0.6561111674732614,5.558772602885412,4.406559614716321,-6.354962512487372,0.6934045017665361,5.356051545530765,18.532713575769154,-14.703966085778797,1.260388759580546,5.881283375949622
relief_persist_months,1.0,False,9.734786752492441,-12.631683239987268,0.7706642549170076,5.052797076811891,4.488043444570278,-6.354962512487372,0.7062265805268503,5.146619432090003,18.630197472558628,-12.631683239987257,1.4748784559117414,4.903534238869441
relief_persist_months,2.0,False,9.738132624625262,-12.6316832394476,0.7709291343068165,5.008018502006619,4.493275314745193,-6.354962512487372,0.7070498537034638,5.0737098613246845,18.630119156305813,-12.63168323944761,1.4748722559892593,4.903509521273331
relief_persist_months,3.0,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
relief_persist_months,4.0,False,9.725824327538524,-12.629641769725753,0.7700791918621233,4.963488597904724,4.464560275572782,-6.354962512487372,0.7025313315066788,5.04405434064163,18.64751540335947,-12.629641769725763,1.476488070157225,4.835315825368737
relief_persist_months,5.0,False,9.61233401191759,-12.433063026409009,0.7731267823142276,4.955029381884013,4.456783910765205,-6.354962512487372,0.7013076634217299,5.0421109084040445,18.343840390298283,-12.433063026409009,1.4754079788169836,4.816490589693054
relief_persist_months,6.0,False,9.607965404125874,-12.433063026399127,0.7727754121189024,4.953358590640233,4.450004459890944,-6.354962512487372,0.7002408670620441,5.039390103271426,18.34383962677244,-12.433063026399127,1.4754079174072359,4.816490275090608
volatility_z_calm,-0.5,False,9.625617685680776,-12.43306302642111,0.7741951975330359,4.957075248713131,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.343841325227928,-12.43306302642111,1.475408054012596,4.816490974920538
volatility_z_calm,-0.25,False,9.625617685680776,-12.43306302642111,0.7741951975330359,4.957075248713131,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.343841325227928,-12.43306302642111,1.475408054012596,4.816490974920538
volatility_z_calm,0.0,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
volatility_z_calm,0.25,False,9.852314422369135,-12.870350435004774,0.7655047523471322,4.973237932666193,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.978945754153152,-12.870350435004774,1.4746254074430036,4.8583670197080195
volatility_z_calm,0.5,False,9.852314422369135,-12.870350435004774,0.7655047523471322,4.973237932666193,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.978945754153152,-12.870350435004774,1.4746254074430036,4.8583670197080195
momentum_z_positive,-0.5,False,9.723202878982672,-12.629641769729371,0.7698716286860305,4.996642411110002,4.460495578626533,-6.354962512487372,0.7018917216052416,5.098047592489918,18.647515794915726,-12.629641769729371,1.4764881011597613,4.835315986187408
momentum_z_positive,-0.25,False,9.721627256527388,-12.629641769729371,0.769746872775767,4.982507056127805,4.458052651133393,-6.354962512487372,0.7015073090318645,5.075027157313698,18.64751579449697,-12.629641769729371,1.4764881011266047,4.83531598605934
momentum_z_positive,0.0,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
momentum_z_positive,0.25,False,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
momentum_z_positive,0.5,False,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
macro_risk_high,1.0,False,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
macro_risk_high,2.0,True,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
macro_risk_high,3.0,False,9.734105432409557,-12.629641769729371,0.770734879887107,4.964341042416802,4.4774000742271,-6.354962512487372,0.7045517680755945,5.045442506525618,18.647515793910728,-12.62964176972936,1.476488101080188,4.835315985880047
