strategy_name,months,final_cumulative_return,CAGR_pct,annual_volatility_pct,MDD_pct,Sharpe,Sortino,Calmar,WinRate_pct,avg_monthly_return_pct,best_month_pct,worst_month_pct
EW,172,2.4694437257892248,6.510061939431955,7.97233104941412,-13.571143569546962,0.8317791325459929,1.5383921387649833,0.4796988482267804,60.46511627906976,0.5526015503875968,11.7063,-6.984999999999999
HSI_final_baseline_overlay,172,2.908213386185535,7.732321577748946,13.666069038573308,-23.459418269768417,0.6111175601315223,0.9502180262896346,0.3296041482713747,65.11627906976744,0.6959645639534883,24.48107,-14.13022
