experiment_id,experiment_name,signal_set_type,judgement,months,CAGR_pct,EW_CAGR_pct,CAGR_gap_pct,MDD_pct,EW_MDD_pct,MDD_improvement_pct,Sharpe,EW_Sharpe,Sharpe_gap,Calmar,EW_Calmar,Calmar_gap,avg_turnover_pct,max_turnover_pct,dominant_state,max_state_share,valid_state_count,selection_reason,caution
combo_00_baseline_core,기본 HSI 핵심 신호,baseline,review,167,5.636997400877108,6.710175675558583,-1.0731782746814744,-13.796382085482861,-13.571086096576568,-0.22529598890629332,0.8073019419565688,0.8479992792477151,-0.04069733729114633,0.40858519037455454,0.4944464744978139,-0.08586128412325938,6.027944111776448,23.333333333333332,risk_relief,0.39285714285714285,5,MDD not improved vs matched EW | avg turnover > 5% | max turnover <= 25% | state distribution is not overly concentrated,"성과 1등이 아니라 MDD, Turnover, 상태분포, 해석 가능성을 함께 검토해야 함"
combo_04_speed_alignment_all,단기-중기 신호 정렬 통합,speed_alignment_all,review,167,5.749405968932808,6.710175675558583,-0.9607697066257748,-14.034009744349074,-13.571086096576568,-0.4629236477725063,0.8102018614460018,0.8479992792477151,-0.03779741780171331,0.40967664079383015,0.4944464744978139,-0.08476983370398378,4.7105788423153685,23.333333333333332,neutral_watch,0.47023809523809523,5,MDD not improved vs matched EW | avg turnover <= 5% | max turnover <= 25% | state distribution is not overly concentrated,"성과 1등이 아니라 MDD, Turnover, 상태분포, 해석 가능성을 함께 검토해야 함"
combo_01_trend_speed,단기-중기 추세 보강,trend_speed,review,167,5.776982796717944,6.710175675558583,-0.9331928788406385,-14.034009744349085,-13.571086096576568,-0.4629236477725174,0.8180191511365664,0.8479992792477151,-0.029980128111148696,0.4116416406967436,0.4944464744978139,-0.08280483380107034,5.189620758483034,23.333333333333332,neutral_watch,0.38095238095238093,5,MDD not improved vs matched EW | avg turnover > 5% | max turnover <= 25% | state distribution is not overly concentrated,"성과 1등이 아니라 MDD, Turnover, 상태분포, 해석 가능성을 함께 검토해야 함"
combo_02_risk_damage,위험강도·누적손상 보강,risk_damage,review,167,5.67399921571019,6.710175675558583,-1.0361764598483925,-14.034009744349085,-13.571086096576568,-0.4629236477725174,0.8062436730614299,0.8479992792477151,-0.041755606186285266,0.40430349693856205,0.4944464744978139,-0.09014297755925188,5.229540918163673,23.333333333333332,risk_relief,0.3333333333333333,5,MDD not improved vs matched EW | avg turnover > 5% | max turnover <= 25% | state distribution is not overly concentrated,"성과 1등이 아니라 MDD, Turnover, 상태분포, 해석 가능성을 함께 검토해야 함"
combo_03_relative_strength,현금성 자산 대비 상대강도 보강,relative_strength,review,167,5.645542626338118,6.710175675558583,-1.0646330492204648,-14.569094475230472,-13.571086096576568,-0.9980083786539029,0.804022456774948,0.8479992792477151,-0.04397682247276713,0.38750127099088705,0.4944464744978139,-0.10694520350692688,5.748502994011977,23.333333333333332,neutral_watch,0.35119047619047616,5,MDD not improved vs matched EW | avg turnover > 5% | max turnover <= 25% | state distribution is not overly concentrated,"성과 1등이 아니라 MDD, Turnover, 상태분포, 해석 가능성을 함께 검토해야 함"
