date,year,strategy,buy_turnover,sell_turnover,oneway_turnover_from_weights,double_sided_turnover,turnover_from_backtest,turnover_diff
2014-11-30,2014,lambda_0.1,0.05214564860353127,0.05214564860353127,0.05214564860353127,0.10429129720706254,0.05214564860353127,0.0
2014-12-31,2014,lambda_0.1,0.023068916256821892,0.023068916256821892,0.023068916256821892,0.046137832513643784,0.023068916256821892,0.0
2015-01-31,2015,lambda_0.1,0.02923797536886033,0.029237975368860303,0.029237975368860317,0.05847595073772063,0.029237975368860317,0.0
2015-02-28,2015,lambda_0.1,0.023685822168025727,0.023685822168025755,0.02368582216802574,0.04737164433605148,0.02368582216802574,0.0
2015-03-31,2015,lambda_0.1,0.021317239951223144,0.021317239951223116,0.02131723995122313,0.04263447990244626,0.02131723995122313,0.0
2015-04-30,2015,lambda_0.1,0.01918551595610074,0.019185515956100907,0.019185515956100824,0.03837103191220165,0.019185515956100824,0.0
2015-05-31,2015,lambda_0.1,0.0172669643604908,0.017266964360490633,0.017266964360490716,0.03453392872098143,0.017266964360490716,0.0
2015-06-30,2015,lambda_0.1,0.0344597320755583,0.0344597320755583,0.0344597320755583,0.0689194641511166,0.0344597320755583,0.0
2015-07-31,2015,lambda_0.1,0.0072189815121935785,0.0072189815121935785,0.0072189815121935785,0.014437963024387157,0.0072189815121935785,0.0
2015-08-31,2015,lambda_0.1,0.05091238298120224,0.050912382981202264,0.05091238298120225,0.1018247659624045,0.05091238298120225,0.0
2015-09-30,2015,lambda_0.1,0.045821144683082016,0.045821144683082016,0.045821144683082016,0.09164228936616403,0.045821144683082016,0.0
2015-10-31,2015,lambda_0.1,0.021239030214773802,0.021239030214773802,0.021239030214773802,0.042478060429547604,0.021239030214773802,0.0
2015-11-30,2015,lambda_0.1,0.030884872806703545,0.030884872806703545,0.030884872806703545,0.06176974561340709,0.030884872806703545,0.0
2015-12-31,2015,lambda_0.1,0.022203614473966793,0.022203614473966793,0.022203614473966793,0.044407228947933586,0.022203614473966793,0.0
2016-01-31,2016,lambda_0.1,0.014085759727251512,0.014085759727251568,0.01408575972725154,0.02817151945450308,0.01408575972725154,0.0
2016-02-29,2016,lambda_0.1,0.04232281624547357,0.04232281624547357,0.04232281624547357,0.08464563249094714,0.04232281624547357,0.0
2016-03-31,2016,lambda_0.1,0.03311356504847818,0.03311356504847818,0.03311356504847818,0.06622713009695635,0.03311356504847818,0.0
2016-04-30,2016,lambda_0.1,0.02980220854363036,0.02980220854363036,0.02980220854363036,0.05960441708726072,0.02980220854363036,0.0
2016-05-31,2016,lambda_0.1,0.026821987689267357,0.026821987689267357,0.026821987689267357,0.053643975378534714,0.026821987689267357,0.0
2016-06-30,2016,lambda_0.1,0.024139788920340632,0.024139788920340632,0.024139788920340632,0.048279577840681265,0.024139788920340632,0.0
2016-07-31,2016,lambda_0.1,0.009374800235210312,0.009374800235210284,0.009374800235210298,0.018749600470420597,0.009374800235210298,0.0
2016-08-31,2016,lambda_0.1,0.021553229025475906,0.021553229025475906,0.021553229025475906,0.04310645805095181,0.021553229025475906,0.0
2016-09-30,2016,lambda_0.1,0.019397906122928243,0.019397906122928327,0.019397906122928285,0.03879581224585657,0.019397906122928285,0.0
2016-10-31,2016,lambda_0.1,0.008426113860832862,0.008426113860832724,0.008426113860832793,0.016852227721665586,0.008426113860832793,0.0
2016-11-30,2016,lambda_0.1,0.007583502474749537,0.007583502474749593,0.007583502474749565,0.01516700494949913,0.007583502474749565,0.0
2016-12-31,2016,lambda_0.1,0.006825152227274589,0.006825152227274617,0.006825152227274603,0.013650304454549206,0.006825152227274603,0.0
2017-01-31,2017,lambda_0.1,0.0181469662072532,0.018146966207253257,0.01814696620725323,0.03629393241450646,0.01814696620725323,0.0
2017-02-28,2017,lambda_0.1,0.016332269586528003,0.016332269586527837,0.01633226958652792,0.03266453917305584,0.01633226958652792,0.0
2017-03-31,2017,lambda_0.1,0.014699042627875136,0.014699042627875136,0.014699042627875136,0.029398085255750273,0.014699042627875136,0.0
2017-04-30,2017,lambda_0.1,0.013229138365087656,0.013229138365087656,0.013229138365087656,0.026458276730175312,0.013229138365087656,0.0
2017-05-31,2017,lambda_0.1,0.011906224528578813,0.011906224528578868,0.01190622452857884,0.02381244905715768,0.01190622452857884,0.0
2017-06-30,2017,lambda_0.1,0.010715602075720976,0.010715602075720976,0.010715602075720976,0.02143120415144195,0.010715602075720976,0.0
2017-07-31,2017,lambda_0.1,0.009644041868148823,0.009644041868148906,0.009644041868148864,0.01928808373629773,0.009644041868148864,0.0
2017-08-31,2017,lambda_0.1,0.011320362318666038,0.011320362318665955,0.011320362318665997,0.022640724637331994,0.011320362318665997,0.0
2017-09-30,2017,lambda_0.1,0.060188326086799276,0.06018832608679947,0.060188326086799374,0.12037665217359875,0.060188326086799374,0.0
2017-10-31,2017,lambda_0.1,0.009218476097051176,0.009218476097050982,0.009218476097051079,0.018436952194102157,0.009218476097051079,0.0
2017-11-30,2017,lambda_0.1,0.01624745586969245,0.016247455869692506,0.01624745586969248,0.03249491173938496,0.01624745586969248,0.0
2017-12-31,2017,lambda_0.1,0.05537728971727676,0.05537728971727679,0.055377289717276776,0.11075457943455355,0.055377289717276776,0.0
2018-01-31,2018,lambda_0.1,0.0498395607455491,0.04983956074554907,0.049839560745549086,0.09967912149109817,0.049839560745549086,0.0
2018-02-28,2018,lambda_0.1,0.02485560467099418,0.02485560467099418,0.02485560467099418,0.04971120934198836,0.02485560467099418,0.0
2018-03-31,2018,lambda_0.1,0.04237004420389484,0.04237004420389473,0.042370044203894786,0.08474008840778957,0.042370044203894786,0.0
2018-04-30,2018,lambda_0.1,0.03813303978350524,0.038133039783505296,0.03813303978350527,0.07626607956701054,0.03813303978350527,0.0
2018-05-31,2018,lambda_0.1,0.0218077177347889,0.0218077177347889,0.0218077177347889,0.0436154354695778,0.0218077177347889,0.0
2018-06-30,2018,lambda_0.1,0.0358877622246393,0.0358877622246393,0.0358877622246393,0.0717755244492786,0.0358877622246393,0.0
2018-07-31,2018,lambda_0.1,0.032298986002175345,0.032298986002175345,0.032298986002175345,0.06459797200435069,0.032298986002175345,0.0
2018-08-31,2018,lambda_0.1,0.0163478262286611,0.0163478262286611,0.0163478262286611,0.0326956524573222,0.0163478262286611,0.0
2018-09-30,2018,lambda_0.1,0.040337821338237934,0.04033782133823799,0.04033782133823796,0.08067564267647592,0.04033782133823796,0.0
2018-10-31,2018,lambda_0.1,0.021741739245215497,0.021741739245215497,0.021741739245215497,0.04348347849043099,0.021741739245215497,0.0
2018-11-30,2018,lambda_0.1,0.03543243467930607,0.03543243467930601,0.03543243467930604,0.07086486935861208,0.03543243467930604,0.0
2018-12-31,2018,lambda_0.1,0.023110808788624537,0.023110808788624537,0.023110808788624537,0.046221617577249074,0.023110808788624537,0.0
2019-01-31,2019,lambda_0.1,0.014414083329744143,0.014414083329744198,0.01441408332974417,0.02882816665948834,0.01441408332974417,0.0
2019-02-28,2019,lambda_0.1,0.03774708012201611,0.03774708012201611,0.03774708012201611,0.07549416024403222,0.03774708012201611,0.0
2019-03-31,2019,lambda_0.1,0.03397237210981452,0.03397237210981452,0.03397237210981452,0.06794474421962904,0.03397237210981452,0.0
2019-04-30,2019,lambda_0.1,0.030575134898833123,0.030575134898833012,0.030575134898833067,0.061150269797666135,0.030575134898833067,0.0
2019-05-31,2019,lambda_0.1,0.027517621408949755,0.02751762140894981,0.027517621408949783,0.055035242817899566,0.027517621408949783,0.0
2019-06-30,2019,lambda_0.1,0.025234140731945187,0.025234140731945187,0.025234140731945187,0.050468281463890374,0.025234140731945187,0.0
2019-07-31,2019,lambda_0.1,0.02728927334124931,0.02728927334124931,0.02728927334124931,0.05457854668249862,0.02728927334124931,0.0
2019-08-31,2019,lambda_0.1,0.010918532380082668,0.010918532380082696,0.010918532380082682,0.021837064760165364,0.010918532380082682,0.0
2019-09-30,2019,lambda_0.1,0.025895688593588068,0.02589568859358804,0.025895688593588054,0.05179137718717611,0.025895688593588054,0.0
2019-10-31,2019,lambda_0.1,0.026693880265770742,0.026693880265770742,0.026693880265770742,0.053387760531541484,0.026693880265770742,0.0
2019-11-30,2019,lambda_0.1,0.024024492239193673,0.0240244922391937,0.024024492239193687,0.048048984478387374,0.024024492239193687,0.0
2019-12-31,2019,lambda_0.1,0.007833649094572237,0.007833649094572265,0.007833649094572251,0.015667298189144502,0.007833649094572251,0.0
2020-01-31,2020,lambda_0.1,0.021459838713746848,0.021459838713746876,0.021459838713746862,0.042919677427493724,0.021459838713746862,0.0
2020-02-29,2020,lambda_0.1,0.0506861451576279,0.05068614515762776,0.05068614515762783,0.10137229031525566,0.05068614515762783,0.0
2020-03-31,2020,lambda_0.1,0.04561753064186502,0.04561753064186502,0.04561753064186502,0.09123506128373005,0.04561753064186502,0.0
2020-04-30,2020,lambda_0.1,0.04105577757767842,0.04105577757767859,0.041055777577678504,0.08211155515535701,0.041055777577678504,0.0
2020-05-31,2020,lambda_0.1,0.01916619145385401,0.019166191453853954,0.01916619145385398,0.03833238290770796,0.01916619145385398,0.0
2020-06-30,2020,lambda_0.1,0.017249572308468575,0.017249572308468575,0.017249572308468575,0.03449914461693715,0.017249572308468575,0.0
2020-07-31,2020,lambda_0.1,0.030570338145872344,0.030570338145872344,0.030570338145872344,0.06114067629174469,0.030570338145872344,0.0
2020-08-31,2020,lambda_0.1,0.027513304331285127,0.027513304331285127,0.027513304331285127,0.05502660866257025,0.027513304331285127,0.0
2020-09-30,2020,lambda_0.1,0.024761973898156597,0.024761973898156597,0.024761973898156597,0.049523947796313195,0.024761973898156597,0.0
2020-10-31,2020,lambda_0.1,0.02228577650834096,0.02228577650834096,0.02228577650834096,0.04457155301668192,0.02228577650834096,0.0
2020-11-30,2020,lambda_0.1,0.008466199952427589,0.008466199952427617,0.008466199952427603,0.016932399904855205,0.008466199952427603,0.0
2020-12-31,2020,lambda_0.1,0.02005147897175613,0.02005147897175616,0.020051478971756145,0.04010295794351229,0.020051478971756145,0.0
2021-01-31,2021,lambda_0.1,0.018046331074580646,0.01804633107458048,0.018046331074580563,0.036092662149161125,0.018046331074580563,0.0
2021-02-28,2021,lambda_0.1,0.01624169796712238,0.016241697967122576,0.01624169796712248,0.03248339593424496,0.01624169796712248,0.0
2021-03-31,2021,lambda_0.1,0.009582145618377502,0.009582145618377474,0.009582145618377488,0.019164291236754977,0.009582145618377488,0.0
2021-04-30,2021,lambda_0.1,0.008623931056539746,0.008623931056539802,0.008623931056539774,0.01724786211307955,0.008623931056539774,0.0
2021-05-31,2021,lambda_0.1,0.019359802181967728,0.019359802181967645,0.019359802181967686,0.03871960436393537,0.019359802181967686,0.0
2021-06-30,2021,lambda_0.1,0.032423821963770943,0.032423821963770916,0.03242382196377093,0.06484764392754186,0.03242382196377093,0.0
2021-07-31,2021,lambda_0.1,0.014181439767393833,0.014181439767393833,0.014181439767393833,0.028362879534787666,0.014181439767393833,0.0
2021-08-31,2021,lambda_0.1,0.0489101346244587,0.048910134624458756,0.04891013462445873,0.09782026924891746,0.04891013462445873,0.0
2021-09-30,2021,lambda_0.1,0.04401912116201284,0.04401912116201284,0.04401912116201284,0.08803824232402568,0.04401912116201284,0.0
2021-10-31,2021,lambda_0.1,0.03961720904581162,0.03961720904581151,0.03961720904581156,0.07923441809162313,0.03961720904581156,0.0
2021-11-30,2021,lambda_0.1,0.035655488141230374,0.035655488141230374,0.035655488141230374,0.07131097628246075,0.035655488141230374,0.0
2021-12-31,2021,lambda_0.1,0.03208993932710735,0.03208993932710735,0.03208993932710735,0.0641798786542147,0.03208993932710735,0.0
2022-01-31,2022,lambda_0.1,0.026119054605603376,0.026119054605603376,0.026119054605603376,0.05223810921120675,0.026119054605603376,0.0
2022-02-28,2022,lambda_0.1,0.031492850854956955,0.031492850854956955,0.031492850854956955,0.06298570170991391,0.031492850854956955,0.0
2022-03-31,2022,lambda_0.1,0.028343565769461287,0.028343565769461287,0.028343565769461287,0.056687131538922575,0.028343565769461287,0.0
2022-04-30,2022,lambda_0.1,0.029490790807484846,0.029490790807484846,0.029490790807484846,0.05898158161496969,0.029490790807484846,0.0
2022-05-31,2022,lambda_0.1,0.02654171172673636,0.02654171172673636,0.02654171172673636,0.05308342345347272,0.02654171172673636,0.0
2022-06-30,2022,lambda_0.1,0.04056546852967968,0.04056546852967968,0.04056546852967968,0.08113093705935936,0.04056546852967968,0.0
2022-07-31,2022,lambda_0.1,0.03400121350134355,0.03400121350134355,0.03400121350134355,0.0680024270026871,0.03400121350134355,0.0
2022-08-31,2022,lambda_0.1,0.03985802950904055,0.03985802950904055,0.03985802950904055,0.0797160590180811,0.03985802950904055,0.0
2022-09-30,2022,lambda_0.1,0.03587222655813649,0.03587222655813649,0.03587222655813649,0.07174445311627298,0.03587222655813649,0.0
2022-10-31,2022,lambda_0.1,0.037714996097677145,0.037714996097677145,0.037714996097677145,0.07542999219535429,0.037714996097677145,0.0
2022-11-30,2022,lambda_0.1,0.036056503512090554,0.03605650351209061,0.03605650351209058,0.07211300702418116,0.03605650351209058,0.0
2022-12-31,2022,lambda_0.1,0.03245085316088153,0.03245085316088153,0.03245085316088153,0.06490170632176306,0.03245085316088153,0.0
2023-01-31,2023,lambda_0.1,0.017219761095632502,0.017219761095632502,0.017219761095632502,0.034439522191265004,0.017219761095632502,0.0
2023-02-28,2023,lambda_0.1,0.02828519106031402,0.02828519106031402,0.02828519106031402,0.05657038212062804,0.02828519106031402,0.0
2023-03-31,2023,lambda_0.1,0.02545667195428264,0.02545667195428264,0.02545667195428264,0.05091334390856528,0.02545667195428264,0.0
2023-04-30,2023,lambda_0.1,0.02291100475885438,0.022911004758854353,0.022911004758854367,0.045822009517708734,0.022911004758854367,0.0
2023-05-31,2023,lambda_0.1,0.02061990428296895,0.02061990428296892,0.020619904282968934,0.04123980856593787,0.020619904282968934,0.0
2023-06-30,2023,lambda_0.1,0.01855791385467198,0.018557913854672037,0.01855791385467201,0.03711582770934402,0.01855791385467201,0.0
2023-07-31,2023,lambda_0.1,0.016702122469204883,0.016702122469204855,0.01670212246920487,0.03340424493840974,0.01670212246920487,0.0
2023-08-31,2023,lambda_0.1,0.01086145312849729,0.01086145312849729,0.01086145312849729,0.02172290625699458,0.01086145312849729,0.0
2023-09-30,2023,lambda_0.1,0.01552871920005594,0.015528719200055913,0.015528719200055927,0.031057438400111853,0.015528719200055927,0.0
2023-10-31,2023,lambda_0.1,0.036024152719949576,0.03602415271994974,0.03602415271994966,0.07204830543989932,0.03602415271994966,0.0
2023-11-30,2023,lambda_0.1,0.05242173744795481,0.05242173744795464,0.052421737447954725,0.10484347489590945,0.052421737447954725,0.0
2023-12-31,2023,lambda_0.1,0.022820436296840774,0.022820436296840774,0.022820436296840774,0.04564087259368155,0.022820436296840774,0.0
2024-01-31,2024,lambda_0.1,0.02053839266715668,0.02053839266715668,0.02053839266715668,0.04107678533431336,0.02053839266715668,0.0
2024-02-29,2024,lambda_0.1,0.03151544659955896,0.03151544659955896,0.03151544659955896,0.06303089319911792,0.03151544659955896,0.0
2024-03-31,2024,lambda_0.1,0.021636098060396902,0.021636098060396902,0.021636098060396902,0.043272196120793804,0.021636098060396902,0.0
2024-04-30,2024,lambda_0.1,0.019472488254357212,0.019472488254357212,0.019472488254357212,0.038944976508714424,0.019472488254357212,0.0
2024-05-31,2024,lambda_0.1,0.03247476057107851,0.03247476057107851,0.03247476057107851,0.06494952114215702,0.03247476057107851,0.0
2024-06-30,2024,lambda_0.1,0.029227284513970664,0.029227284513970664,0.029227284513970664,0.05845456902794133,0.029227284513970664,0.0
2024-07-31,2024,lambda_0.1,0.023695443937426397,0.023695443937426425,0.02369544393742641,0.04739088787485282,0.02369544393742641,0.0
2024-08-31,2024,lambda_0.1,0.00753609234242536,0.00753609234242536,0.00753609234242536,0.01507218468485072,0.00753609234242536,0.0
2024-09-30,2024,lambda_0.1,0.04880669041068461,0.04880669041068464,0.048806690410684625,0.09761338082136925,0.048806690410684625,0.0
2024-10-31,2024,lambda_0.1,0.0439260213696161,0.04392602136961615,0.043926021369616125,0.08785204273923225,0.043926021369616125,0.0
2024-11-30,2024,lambda_0.1,0.03953341923265452,0.03953341923265452,0.03953341923265452,0.07906683846530904,0.03953341923265452,0.0
2024-12-31,2024,lambda_0.1,0.03558007730938911,0.03558007730938906,0.035580077309389085,0.07116015461877817,0.035580077309389085,0.0
2025-01-31,2025,lambda_0.1,0.03202206957845016,0.03202206957845016,0.03202206957845016,0.06404413915690033,0.03202206957845016,0.0
2025-02-28,2025,lambda_0.1,0.041180137379394854,0.0411801373793948,0.04118013737939483,0.08236027475878965,0.04118013737939483,0.0
2025-03-31,2025,lambda_0.1,0.023375234605495787,0.023375234605495787,0.023375234605495787,0.046750469210991574,0.023375234605495787,0.0
2025-04-30,2025,lambda_0.1,0.021037711144946236,0.021037711144946236,0.021037711144946236,0.04207542228989247,0.021037711144946236,0.0
2025-05-31,2025,lambda_0.1,0.018933940030451568,0.018933940030451568,0.018933940030451568,0.037867880060903136,0.018933940030451568,0.0
2025-06-30,2025,lambda_0.1,0.03243828813462096,0.03243828813462096,0.03243828813462096,0.06487657626924193,0.03243828813462096,0.0
2025-07-31,2025,lambda_0.1,0.029194459321158883,0.029194459321158883,0.029194459321158883,0.058388918642317766,0.029194459321158883,0.0
2025-08-31,2025,lambda_0.1,0.026275013389042978,0.026275013389042978,0.026275013389042978,0.052550026778085956,0.026275013389042978,0.0
2025-09-30,2025,lambda_0.1,0.023647512050138653,0.023647512050138708,0.02364751205013868,0.04729502410027736,0.02364751205013868,0.0
2025-10-31,2025,lambda_0.1,0.021282760845124815,0.021282760845124815,0.021282760845124815,0.04256552169024963,0.021282760845124815,0.0
2025-11-30,2025,lambda_0.1,0.019154484760612323,0.019154484760612323,0.019154484760612323,0.038308969521224645,0.019154484760612323,0.0
2025-12-31,2025,lambda_0.1,0.05276096371544886,0.052760963715448916,0.05276096371544889,0.10552192743089778,0.05276096371544889,0.0
2026-01-31,2026,lambda_0.1,0.022515132656096004,0.02251513265609595,0.022515132656095976,0.04503026531219195,0.022515132656095976,0.0
2026-02-28,2026,lambda_0.1,0.02026361939048643,0.020263619390486376,0.020263619390486404,0.04052723878097281,0.020263619390486404,0.0
2026-03-31,2026,lambda_0.1,0.018237257451437783,0.018237257451437727,0.018237257451437755,0.03647451490287551,0.018237257451437755,0.0
2026-04-30,2026,lambda_0.1,0.05358646829370603,0.05358646829370606,0.053586468293706044,0.10717293658741209,0.053586468293706044,0.0
2026-05-31,2026,lambda_0.1,0.021772178535664488,0.021772178535664682,0.021772178535664585,0.04354435707132917,0.021772178535664585,0.0
2026-06-30,2026,lambda_0.1,0.019594960682098206,0.01959496068209801,0.01959496068209811,0.03918992136419622,0.01959496068209811,0.0
2012-04-30,2012,lambda_0.3,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-31,2012,lambda_0.3,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-30,2012,lambda_0.3,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-31,2012,lambda_0.3,0.0,0.0,0.0,0.0,0.0,0.0
2012-08-31,2012,lambda_0.3,0.05999999999999994,0.05999999999999997,0.059999999999999956,0.11999999999999991,0.059999999999999956,0.0
2012-09-30,2012,lambda_0.3,0.04200000000000004,0.04199999999999997,0.042,0.084,0.042,0.0
2012-10-31,2012,lambda_0.3,0.029400000000000093,0.029399999999999954,0.029400000000000023,0.05880000000000005,0.029400000000000023,0.0
2012-11-30,2012,lambda_0.3,0.03941999999999994,0.03942000000000001,0.039419999999999976,0.07883999999999995,0.039419999999999976,0.0
2012-12-31,2012,lambda_0.3,0.032405999999999935,0.032406000000000004,0.03240599999999997,0.06481199999999994,0.03240599999999997,0.0
2013-01-31,2013,lambda_0.3,0.022684199999999932,0.0226842,0.022684199999999967,0.045368399999999934,0.022684199999999967,0.0
2013-02-28,2013,lambda_0.3,0.015878940000000008,0.015878940000000008,0.015878940000000008,0.031757880000000016,0.015878940000000008,0.0
2013-03-31,2013,lambda_0.3,0.011115258000000017,0.011115257999999989,0.011115258000000003,0.022230516000000006,0.011115258000000003,0.0
2013-04-30,2013,lambda_0.3,0.05221931940000005,0.05221931939999991,0.05221931939999998,0.10443863879999996,0.05221931939999998,0.0
2013-05-31,2013,lambda_0.3,0.03655352357999994,0.03655352357999997,0.036553523579999955,0.07310704715999991,0.036553523579999955,0.0
2013-06-30,2013,lambda_0.3,0.034412533493999864,0.03441253349400006,0.03441253349399996,0.06882506698799992,0.03441253349399996,0.0
2013-07-31,2013,lambda_0.3,0.18591122655420012,0.18591122655419995,0.18591122655420003,0.37182245310840006,0.18591122655420003,0.0
2013-08-31,2013,lambda_0.3,0.04321553535301498,0.04321553535301503,0.043215535353015005,0.08643107070603001,0.043215535353015005,0.0
2013-09-30,2013,lambda_0.3,0.030250874747110523,0.030250874747110496,0.03025087474711051,0.06050174949422102,0.03025087474711051,0.0
2013-10-31,2013,lambda_0.3,0.06973244929190942,0.06973244929190944,0.06973244929190943,0.13946489858381886,0.06973244929190943,0.0
2013-11-30,2013,lambda_0.3,0.04881271450433655,0.04881271450433661,0.04881271450433658,0.09762542900867316,0.04881271450433658,0.0
2013-12-31,2013,lambda_0.3,0.03416890015303564,0.034168900153035586,0.034168900153035614,0.06833780030607123,0.034168900153035614,0.0
2014-01-31,2014,lambda_0.3,0.023918230107124905,0.023918230107124905,0.023918230107124905,0.04783646021424981,0.023918230107124905,0.0
2014-02-28,2014,lambda_0.3,0.13325723892501257,0.1332572389250125,0.13325723892501254,0.2665144778500251,0.13325723892501254,0.0
2014-03-31,2014,lambda_0.3,0.05671993275249121,0.05671993275249121,0.05671993275249121,0.11343986550498242,0.05671993275249121,0.0
2014-04-30,2014,lambda_0.3,0.025302071687442085,0.02530207168744214,0.025302071687442113,0.050604143374884225,0.025302071687442113,0.0
2014-05-31,2014,lambda_0.3,0.045792767048720706,0.045792767048720706,0.045792767048720706,0.09158553409744141,0.045792767048720706,0.0
2014-06-30,2014,lambda_0.3,0.03205493693410444,0.03205493693410447,0.03205493693410445,0.0641098738682089,0.03205493693410445,0.0
2014-07-31,2014,lambda_0.3,0.03756154414612692,0.03756154414612678,0.03756154414612685,0.0751230882922537,0.03756154414612685,0.0
2014-08-31,2014,lambda_0.3,0.033706919097711174,0.03370691909771123,0.0337069190977112,0.0674138381954224,0.0337069190977112,0.0
2014-09-30,2014,lambda_0.3,0.036405156631602126,0.036405156631602154,0.03640515663160214,0.07281031326320428,0.03640515663160214,0.0
2014-10-31,2014,lambda_0.3,0.17548360964212148,0.1754836096421215,0.1754836096421215,0.350967219284243,0.1754836096421215,0.0
2014-11-30,2014,lambda_0.3,0.12283852674948503,0.12283852674948509,0.12283852674948506,0.24567705349897012,0.12283852674948506,0.0
2014-12-31,2014,lambda_0.3,0.1240130312753604,0.1240130312753604,0.1240130312753604,0.2480260625507208,0.1240130312753604,0.0
2015-01-31,2015,lambda_0.3,0.06319087810724777,0.0631908781072476,0.06319087810724769,0.12638175621449538,0.06319087810724769,0.0
2015-02-28,2015,lambda_0.3,0.1057663853249266,0.10576638532492666,0.10576638532492663,0.21153277064985326,0.10576638532492663,0.0
2015-03-31,2015,lambda_0.3,0.0740364697274486,0.07403646972744865,0.07403646972744862,0.14807293945489725,0.07403646972744862,0.0
2015-04-30,2015,lambda_0.3,0.051825528809214094,0.05182552880921404,0.051825528809214066,0.10365105761842813,0.051825528809214066,0.0
2015-05-31,2015,lambda_0.3,0.03627787016644979,0.036277870166449844,0.036277870166449816,0.07255574033289963,0.036277870166449816,0.0
2015-06-30,2015,lambda_0.3,0.12460549088348513,0.1246054908834851,0.12460549088348512,0.24921098176697024,0.12460549088348512,0.0
2015-07-31,2015,lambda_0.3,0.019237770545638466,0.019237770545638494,0.01923777054563848,0.03847554109127696,0.01923777054563848,0.0
2015-08-31,2015,lambda_0.3,0.15153356061805306,0.15153356061805306,0.15153356061805306,0.30306712123610613,0.15153356061805306,0.0
2015-09-30,2015,lambda_0.3,0.10607349243263714,0.10607349243263717,0.10607349243263715,0.2121469848652743,0.10607349243263715,0.0
2015-10-31,2015,lambda_0.3,0.043296333658278785,0.04329633365827876,0.04329633365827877,0.08659266731655754,0.04329633365827877,0.0
2015-11-30,2015,lambda_0.3,0.14121655514721265,0.14121655514721265,0.14121655514721265,0.2824331102944253,0.14121655514721265,0.0
2015-12-31,2015,lambda_0.3,0.05114841139695114,0.05114841139695114,0.05114841139695114,0.10229682279390229,0.05114841139695114,0.0
2016-01-31,2016,lambda_0.3,0.054796754466923836,0.054796754466923836,0.054796754466923836,0.10959350893384767,0.054796754466923836,0.0
2016-02-29,2016,lambda_0.3,0.1266422718731533,0.12664227187315336,0.12664227187315333,0.25328454374630666,0.12664227187315333,0.0
2016-03-31,2016,lambda_0.3,0.1315560948908458,0.13155609489084563,0.13155609489084572,0.26311218978169143,0.13155609489084572,0.0
2016-04-30,2016,lambda_0.3,0.092089266423592,0.09208926642359205,0.09208926642359203,0.18417853284718405,0.09208926642359203,0.0
2016-05-31,2016,lambda_0.3,0.06446248649651443,0.06446248649651443,0.06446248649651443,0.12892497299302885,0.06446248649651443,0.0
2016-06-30,2016,lambda_0.3,0.045123740547560076,0.045123740547560104,0.04512374054756009,0.09024748109512018,0.04512374054756009,0.0
2016-07-31,2016,lambda_0.3,0.03534661498298705,0.03534661498298705,0.03534661498298705,0.0706932299659741,0.03534661498298705,0.0
2016-08-31,2016,lambda_0.3,0.04011063286830441,0.04011063286830446,0.040110632868304436,0.08022126573660887,0.040110632868304436,0.0
2016-09-30,2016,lambda_0.3,0.02807744300781323,0.028077443007813063,0.028077443007813147,0.05615488601562629,0.028077443007813147,0.0
2016-10-31,2016,lambda_0.3,0.040345789894530804,0.04034578989453086,0.04034578989453083,0.08069157978906166,0.04034578989453083,0.0
2016-11-30,2016,lambda_0.3,0.028242052926171574,0.028242052926171546,0.02824205292617156,0.05648410585234312,0.02824205292617156,0.0
2016-12-31,2016,lambda_0.3,0.01976943704832007,0.019769437048320126,0.0197694370483201,0.0395388740966402,0.0197694370483201,0.0
2017-01-31,2017,lambda_0.3,0.04616139406617592,0.04616139406617592,0.04616139406617592,0.09232278813235184,0.04616139406617592,0.0
2017-02-28,2017,lambda_0.3,0.03231297584632309,0.03231297584632313,0.03231297584632311,0.06462595169264622,0.03231297584632311,0.0
2017-03-31,2017,lambda_0.3,0.022619083092426218,0.022619083092426218,0.022619083092426218,0.045238166184852435,0.022619083092426218,0.0
2017-04-30,2017,lambda_0.3,0.01583335816469833,0.015833358164698358,0.015833358164698344,0.03166671632939669,0.015833358164698344,0.0
2017-05-31,2017,lambda_0.3,0.011083350715288875,0.011083350715288834,0.011083350715288855,0.02216670143057771,0.011083350715288855,0.0
2017-06-30,2017,lambda_0.3,0.007758345500702202,0.007758345500702188,0.007758345500702195,0.01551669100140439,0.007758345500702195,0.0
2017-07-31,2017,lambda_0.3,0.005430841850491475,0.00543084185049153,0.005430841850491502,0.010861683700983005,0.005430841850491502,0.0
2017-08-31,2017,lambda_0.3,0.05619841070465591,0.05619841070465592,0.056198410704655914,0.11239682140931183,0.056198410704655914,0.0
2017-09-30,2017,lambda_0.3,0.18933888749325908,0.1893388874932591,0.1893388874932591,0.3786777749865182,0.1893388874932591,0.0
2017-10-31,2017,lambda_0.3,0.042682334209781514,0.04268233420978154,0.04268233420978153,0.08536466841956306,0.04268233420978153,0.0
2017-11-30,2017,lambda_0.3,0.07222394512830299,0.07222394512830299,0.07222394512830299,0.14444789025660598,0.07222394512830299,0.0
2017-12-31,2017,lambda_0.3,0.15944323841018795,0.15944323841018782,0.15944323841018787,0.31888647682037574,0.15944323841018787,0.0
