Date,signal_date,method,strategy,experiment,display_name,hsi_state5,state_name_kr,action,asset,weight,asset_label,weight_pct
2021-03-31,2021-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-04-30,2021-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-05-31,2021-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-06-30,2021-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2021-07-31,2021-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-08-31,2021-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-09-30,2021-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2021-10-31,2021-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2021-11-30,2021-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2021-12-31,2021-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-01-31,2021-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-02-28,2022-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-03-31,2022-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-04-30,2022-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-05-31,2022-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2022-06-30,2022-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-07-31,2022-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,accident_zone,강한 위험 악화,강한 방어전환,069500_weight,0.1,069500 위험자산,10.0
2022-08-31,2022-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-09-30,2022-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-10-31,2022-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-11-30,2022-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2022-12-31,2022-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-01-31,2022-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-02-28,2023-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-03-31,2023-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-04-30,2023-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-05-31,2023-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-06-30,2023-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-07-31,2023-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-08-31,2023-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-09-30,2023-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2023-10-31,2023-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2023-11-30,2023-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2023-12-31,2023-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-01-31,2023-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-02-29,2024-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-03-31,2024-02-29,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-04-30,2024-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-05-31,2024-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-06-30,2024-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2024-07-31,2024-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-08-31,2024-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-09-30,2024-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2024-10-31,2024-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2024-11-30,2024-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2024-12-31,2024-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-01-31,2024-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2025-02-28,2025-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-03-31,2025-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-04-30,2025-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-05-31,2025-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-06-30,2025-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-07-31,2025-06-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-08-31,2025-07-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-09-30,2025-08-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-10-31,2025-09-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-11-30,2025-10-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2025-12-31,2025-11-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2026-01-31,2025-12-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2026-02-28,2026-01-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2026-03-31,2026-02-28,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2026-04-30,2026-03-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_warning,위험 악화 우세,방어 강화,069500_weight,0.2,069500 위험자산,20.0
2026-05-31,2026-04-30,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2026-06-30,2026-05-31,rank,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,conflict,충돌 상태,충돌은 관찰로 처리,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-04-30,2012-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-05-31,2012-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-06-30,2012-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-07-31,2012-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-08-31,2012-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-09-30,2012-08-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-10-31,2012-09-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-11-30,2012-10-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2012-12-31,2012-11-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-01-31,2012-12-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-02-28,2013-01-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-03-31,2013-02-28,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-04-30,2013-03-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-05-31,2013-04-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-06-30,2013-05-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,risk_relief,위험 완화 우세,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
2013-07-31,2013-06-30,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,accident_zone,강한 위험 악화,강한 방어전환,069500_weight,0.1,069500 위험자산,10.0
2013-08-31,2013-07-31,zscore,HSI_state5_overlay_v2b,main_v2b_conflict_watch,main_v2b: conflict 관찰,neutral_watch,관찰·중립,기본 동일비중 유지,069500_weight,0.3333333333333333,069500 위험자산,33.33333333333333
