Date,069500_direction,069500_intensity,069500_signal,114260_direction,114260_intensity,114260_signal,153130_direction,153130_intensity,153130_signal
2012-09-12,-0.1302289320712327,0.15121369116926803,watch,-0.1191675159791863,0.24097531699678287,watch,-0.3270249309990664,0.5334127045766089,buy
2012-09-13,-0.12447193656224019,0.1440403650684415,watch,-0.10098781606497824,0.16534314786291884,watch,-0.3080017956710852,0.5074278237734622,buy
2012-09-14,-0.2502976948152991,0.3460405985381819,watch,-0.10268347327941159,0.24768803390262023,watch,-0.21033541381312484,0.5125031298453925,watch
2012-09-17,-0.226728273511346,0.32433040082825954,watch,0.006230403970460632,0.20706166877134144,watch,-0.2149590964882167,0.50631627929303,watch
2012-09-18,-0.2211388270228582,0.31689736287094944,watch,-0.024143814558904336,0.2312917021337124,watch,-0.22795086621566021,0.48782392775627464,watch
2012-09-19,-0.25129935506296064,0.34024446593548474,watch,0.003213110235866576,0.2251844331786949,watch,-0.14406570057621093,0.48447658293716456,watch
2012-09-20,-0.2045909171483844,0.3047337894083017,watch,-0.04397651946975051,0.2650370191826626,watch,-0.1609987203940225,0.47125916634281045,watch
2012-09-21,-0.26043997045323497,0.3347778061106294,watch,-0.04434762260011421,0.2790251585231904,watch,-0.18421148377828353,0.44031912893041664,watch
2012-09-24,-0.2769682497132135,0.346984899061777,watch,-0.030866504571433175,0.3230569210445411,watch,-0.13777355487074072,0.45409520773845313,watch
2012-09-25,-0.25445149912183007,0.325773597234313,watch,-0.017272391235280987,0.3127590777239142,watch,-0.12612197772911873,0.4569833318266259,watch
2012-09-26,-0.1731744486947766,0.25665769782575787,watch,-0.04307589123160916,0.306619332359485,watch,-0.10755440855997456,0.4457549169778939,watch
2012-09-27,-0.23660431682877195,0.2941374153565488,watch,-0.012357552660600514,0.30504605780626043,watch,-0.11749554462923666,0.4419731709330422,watch
2012-09-28,-0.26342347975208247,0.31708052024641104,watch,0.010724129270121913,0.3371419056618977,watch,-0.08469176329728675,0.49165838030823655,watch
2012-10-02,-0.2435325588009004,0.2983371036859844,watch,0.021169939368446435,0.35078806445715005,watch,-0.07652913669747669,0.48615668617873165,watch
2012-10-04,-0.2252006697905609,0.2775024434528378,watch,-0.03177858279786918,0.3353407111121691,watch,-0.12367444165785813,0.4291156193131586,watch
2012-10-05,-0.28698105086932607,0.28698105086932607,watch,-0.022201129228796326,0.3299700310521594,watch,-0.12103378630241762,0.4220950012238856,watch
2012-10-08,-0.24803570745408351,0.24803570745408351,watch,0.012075328830790894,0.3445891500106058,watch,-0.08185996653743978,0.4721907172694838,watch
2012-10-09,-0.26329166698223166,0.26329166698223166,watch,-0.02419555874252959,0.31699975126921465,watch,-0.063557694803443,0.45480540849367945,watch
2012-10-10,-0.09540335836544486,0.09540335836544486,watch,-0.1823837793358653,0.24671366515094892,watch,-0.19870849565064574,0.33416047036472973,watch
2012-10-11,-0.05173422568871854,0.08037505999965693,watch,-0.14878457323166916,0.24973698743169526,watch,-0.23851212095879412,0.2989322162548942,watch
2012-10-12,-0.047802132723058756,0.13950056991948034,watch,-0.0793654206542795,0.17815875767481548,watch,-0.20547111138108817,0.2878568880083146,watch
2012-10-15,-0.010571951283401866,0.1323958411904744,watch,-0.18088691257784809,0.1880455196589822,watch,-0.2399574896732975,0.2930589329277401,watch
2012-10-16,-0.1140546572162486,0.2498974909462773,watch,-0.1230287710285256,0.1782462765676576,watch,-0.22850458805458873,0.2645621613452124,watch
2012-10-17,-0.1346843959327481,0.23285338658687152,watch,-0.16022413389040213,0.18975499967407328,watch,-0.24105214866401295,0.3106416822810746,watch
2012-10-18,-0.17434305086502824,0.2528741665649084,watch,-0.09654865153579911,0.20798983412204336,watch,-0.2440238305367422,0.2797883385280285,watch
2012-10-19,-0.10232947768975828,0.2158750226870076,watch,-0.10799499240842468,0.20925121604245173,watch,-0.278345556842176,0.2801276797556723,watch
2012-10-22,-0.09145773169156168,0.1912791762823504,watch,-0.08791190469873782,0.2694123281050211,watch,-0.28503049643257944,0.320950887928402,watch
2012-10-23,-0.060235675624368705,0.23736548237299349,watch,-0.049531533077119716,0.2694571071460749,watch,-0.19986644029971123,0.3375514592615054,watch
2012-10-24,-0.002332907925591474,0.2480080476657723,watch,-0.09651198065172566,0.26021197423282644,watch,-0.24026016762908448,0.34332733788514835,watch
2012-10-25,-0.05057327426189848,0.22432872105225307,watch,-0.08130610207316004,0.2387115027775989,watch,-0.2408336540600242,0.3263627332682511,watch
2012-10-26,0.059288383233620116,0.24259651694000212,watch,-0.11246460551863852,0.26585198864305787,watch,-0.2959993864733947,0.3301420121974503,watch
2012-10-29,0.060207424040503346,0.2574987416458725,watch,-0.11943338794821916,0.2413865474232612,watch,-0.1961075107309767,0.33274897349006055,watch
2012-10-30,0.06127101616612242,0.25583782840758673,watch,-0.12224643085004935,0.2531202261642563,watch,-0.21496894721556237,0.3338982702023919,watch
2012-10-31,0.03442915457702471,0.20247638850869934,watch,-0.11855675932784054,0.230455266056656,watch,-0.19923674974890165,0.31763706242754053,watch
2012-11-01,0.10224301924734695,0.25700171660768456,watch,-0.10608390730239557,0.2826463170834853,watch,-0.23080112215207513,0.3658627598503916,watch
2012-11-02,0.04146080441846422,0.15856333627258853,watch,-0.07188941209250171,0.24498984509299607,watch,-0.19851223767962062,0.33289264416836895,watch
2012-11-05,0.04642451882984984,0.16532502112018654,watch,-0.05918052368308704,0.2511831139313275,watch,-0.20426269580307405,0.3379432336050058,watch
2012-11-06,-0.010458782546870094,0.09762590118916155,watch,-0.0492123445735446,0.20460391008495946,watch,-0.16791749072626028,0.3008092933559418,watch
2012-11-07,-0.10035861099589026,0.10035861099589026,watch,-0.04249852424711289,0.26587028958573916,watch,-0.1085308132061516,0.32616475988782606,watch
2012-11-08,-0.012365474075016198,0.10129336481515731,watch,-0.07667636735313021,0.22400000148217863,watch,-0.11754013485333081,0.2994733753596133,watch
2012-11-09,0.025618249097036763,0.1347591349452251,watch,-0.03503520398217686,0.20977457765080496,watch,-0.0802178660802465,0.278831799565062,watch
2012-11-12,0.010619994188699886,0.12050051495430857,watch,-0.010982077461932374,0.21340868382682587,watch,-0.07124980553643182,0.26814393118696395,watch
2012-11-13,0.045854385262714466,0.1754648255840145,watch,-0.053396411742668626,0.20513720036443087,watch,-0.10048958200958852,0.2609062397110719,watch
2012-11-14,0.03621970861308339,0.17100671371594856,watch,-0.07296138261682239,0.22104429187020322,watch,-0.10477352454118204,0.2641546723794413,watch
2012-11-15,0.10981719639517017,0.2348208099684475,watch,-0.15938120318351373,0.2545888190388003,watch,-0.13871673764008066,0.33125936765516983,watch
2012-11-16,0.12437790019165973,0.25274395183648113,watch,-0.14774043197305795,0.284868044538945,watch,-0.1762738180111233,0.33348290763182253,watch
2012-11-19,0.034144878193210805,0.14157492646857128,watch,-0.12518910572793984,0.24456020394413017,watch,-0.1202654656642175,0.31034826713612196,watch
2012-11-20,-0.026673657352131962,0.09831280891229817,watch,-0.09076345947930653,0.23262833455076773,watch,-0.13966116584380167,0.27758457035709355,watch
2012-11-21,-0.025415639871004002,0.09198233947019481,watch,-0.0649837609081137,0.25015664250611414,watch,-0.10621791437526311,0.27737023347285245,watch
2012-11-22,-0.0835426499355853,0.08445410495496397,watch,0.034260668080650196,0.25750734788329926,watch,-0.09369331623746806,0.2410783259034164,watch
2012-11-23,-0.18734305872399118,0.18734305872399118,watch,0.12020501705989593,0.31504148418007,watch,-0.39362181452121076,0.8063781854787893,buy
