date,strategy,monthly_return_pct,cumulative_index,cumulative_return_pct,cagr_to_date_pct,drawdown_pct,rolling_12m_cagr_pct,rolling_12m_vol_pct,rolling_12m_sharpe,monthly_turnover_pct
2012-04-30,lambda_0.1,0.01749,1.0001749,0.017489999999997785,,0.0,,,,0.0
2012-05-31,lambda_0.1,-3.6040050000000003,0.964128546595255,-3.5871453404744957,,-3.604004999999999,,,,0.0
2012-06-30,lambda_0.1,0.31889500000000004,0.96720310432392,-3.279689567608002,,-3.296602991744746,,,,0.0
2012-07-31,lambda_0.1,1.5908200000000001,0.9825895647481256,-1.7410435251874357,,-1.7582260114580306,,,,0.0
2012-08-31,lambda_0.1,0.1991575,0.9845464655605388,-1.545353443946118,,-1.5625701504268008,,,,2.0000000000000018
2012-09-30,lambda_0.1,2.7262974000000004,1.0113881302529077,1.1388130252907747,,0.0,,,,1.800000000000003
2012-10-31,lambda_0.1,-2.4274063150000003,0.9868376309099882,-1.3162369090011783,,-2.4274063150000025,,,,1.6199999999999979
2012-11-30,lambda_0.1,1.0424773335,0.9971251895306733,-0.2874810469326694,,-1.4102341421258213,,,,0.541999999999998
2012-12-31,lambda_0.1,2.4138029562,1.0211938268325795,2.119382683257953,,0.0,,,,1.5121999999999982
2013-01-31,lambda_0.1,-1.09600294741,1.0100015123917254,1.000151239172542,,-1.096002947410002,,,,1.3609800000000005
2013-02-28,lambda_0.1,2.5197008855685,1.0354505294437149,3.545052944371485,,0.0,,,,1.2248820000000022
2013-03-31,lambda_0.1,-0.9160901446756002,1.0259648691904897,2.596486919048968,2.596486919048968,-0.9160901446755965,2.596486919048968,6.899987922666042,0.40364370190183885,1.1023937999999998
2013-04-30,lambda_0.1,-1.6336178033075104,1.0092045244317132,0.9204524431713157,0.8493486055589639,-2.5347425362853504,0.9028045426567877,7.149061897661787,0.15862624790621704,1.0078455799999997
2013-05-31,lambda_0.1,1.0951268521402708,1.0202565941717792,2.0256594171779163,1.733786456928077,-1.4673743302925812,5.821635276202164,5.938974606058423,0.9821831383257943,0.9070610219999997
2013-06-30,lambda_0.1,-4.516784232722989,0.9741738051929116,-2.5826194807088365,-2.0714874422367746,-5.917880430629896,0.7207070405201632,7.772984434050486,0.12832670549590758,1.1836450802000007
2013-07-31,lambda_0.1,1.496888632828006,0.9887561021468323,-1.1243897853167706,-0.8444831637640426,-4.509575877272343,0.6275801840301298,7.753652109047692,0.11653219726821756,5.934719427820001
2013-08-31,lambda_0.1,0.7846972084610052,0.9965148436788664,-0.34851563211335534,-0.24613731068152678,-3.760265184833722,1.2156234913213604,7.785898544542258,0.19125471736662958,0.6809356137784994
2013-09-30,lambda_0.1,2.287848334881147,1.0193135919368168,1.931359193681681,1.2834633673757256,-1.5584460143709067,0.783622176970522,7.636958878245396,0.13757318550656059,0.61284205240065
2013-10-31,lambda_0.1,1.4209992859239695,1.033798030799565,3.3798030799564893,2.12152335263347,-0.15959223518265953,4.7586754313649005,7.212243323774234,0.6792680365119853,1.723589537119219
2013-11-30,lambda_0.1,0.42658834639007587,1.038208092724166,3.820809272416592,2.27527264251024,0.0,4.120134926370667,7.179382304714696,0.596591349016771,1.5512305834072952
2013-12-31,lambda_0.1,-0.4035927158238146,1.0340179604868378,3.4017960486837806,1.9299383037630902,-0.4035927158238195,1.25579819592474,6.8437969339306255,0.21417375711222678,1.3961075250665687
2014-01-31,lambda_0.1,-2.3951076413789636,1.0092521173019866,0.9252117301986607,0.5036044994169764,-2.7890338772260437,-0.07419742253298445,7.209574579857287,0.023116066896612258,1.2564967725599105
2014-02-28,lambda_0.1,1.1136693358700962,1.0204918486539984,2.0491848653998446,1.063953142417251,-1.706425156413649,-1.4446543185170468,6.802043471001558,-0.18220620710496838,3.8691529046960813
2014-03-31,lambda_0.1,0.11455674294993062,1.0216608908778861,2.166089087788614,1.0772422891466737,-1.5938232385437678,-0.4195054277053023,6.745537624951478,-0.030943071611772118,1.5177623857735258
2014-04-30,lambda_0.1,-0.4277129575883899,1.0172911148649884,1.7291114864988355,0.8262745475091648,-2.014719207619864,0.8012836087738284,6.534836968050649,0.15259404279029828,0.7709589538528655
2014-05-31,lambda_0.1,1.2457711295216483,1.0299642338771653,2.996423387716529,1.3719761042416012,-0.7940468683276691,0.951490023278545,6.561967686006722,0.17492031723341614,1.4293875324765586
2014-06-30,lambda_0.1,0.20208429960793658,1.0320456298854082,3.2045629885408156,1.4117786075730665,-0.5935672127721503,5.940605709577285,4.2236029502425785,1.3890249795629344,1.2864487792289019
2014-07-31,lambda_0.1,2.4335530134486754,1.0571610074116498,5.716100741164976,2.4109043405749375,0.0,6.918278948296108,4.5580849018888046,1.4925905349951039,0.8470290773587436
2014-08-31,lambda_0.1,-1.0078876690250116,1.046506011976207,4.650601197620707,1.8987814932876157,-1.0078876690250205,5.016600466560672,4.81018230286378,1.0417005404959596,1.2420235111754094
2014-09-30,lambda_0.1,-1.6323490240615393,1.029423381302968,2.9423381302968066,1.1667064007128802,-2.623784448557598,0.9918232667673443,4.744361390828192,0.22986700548210962,0.8821788399421271
2014-10-31,lambda_0.1,-1.0545482470331724,1.018567615080888,1.8567615080888,0.7146970063215186,-3.6506636226825817,-1.4732486680108403,4.63174620785352,-0.2990179783111141,5.7939609559479175
2014-11-30,lambda_0.1,0.7196833339383337,1.0258980764515182,2.5898076451518204,0.9634263999011239,-2.9572535064148475,-1.1856983545897148,4.678202394627217,-0.23339742650473277,5.214564860353127
2014-12-31,lambda_0.1,-1.1369385077443561,1.0142342461701324,1.4234246170132359,0.5152826925395537,-4.060569860273144,-1.9132853657000792,4.787854058442818,-0.3812200976084976,2.306891625682189
2015-01-31,lambda_0.1,1.5348968708700919,1.0298016958778906,2.980169587789061,1.0418458849405399,-2.587998549127879,2.036119441675188,4.374437976264144,0.4811539978792351,2.9237975368860316
2015-02-28,lambda_0.1,0.13528513540006043,1.0311948644965112,3.119486449651121,1.0587607938039811,-2.45621459106915,1.0488095379330709,4.253240731208723,0.2648319696600147,2.368582216802574
2015-03-31,lambda_0.1,1.3632474825940097,1.0452526025273985,4.525260252739849,1.486222094738987,-1.1264513920550057,2.309152856897634,4.439105201946319,0.5350368490674504,2.131723995122313
2015-04-30,lambda_0.1,2.066852854184091,1.0668564357761694,6.68564357761694,2.121092772631572,0.0,4.872284854051734,4.74587901161724,1.0260798178336514,1.9185515956100825
2015-05-31,lambda_0.1,-1.094645728393756,1.0551781373738518,5.51781373738518,1.7105580535489384,-1.0946457283937505,2.448036802382214,4.869470386211443,0.5194063446709167,1.7266964360490715
2015-06-30,lambda_0.1,-1.725398925322466,1.0369721051313658,3.697210513136584,1.1233404366878696,-2.8011576480824085,0.47735052630419883,5.240558964166557,0.11482564989146364,3.4459732075558303
2015-07-31,lambda_0.1,-1.6113705256766098,1.0202626422697907,2.0262642269790687,0.6036170670076224,-4.36739114504009,-3.4903259657864893,4.773951298955,-0.72124174183009,0.7218981512193579
2015-08-31,lambda_0.1,-2.047007823729487,0.9993777861599389,-0.062221384006111435,-0.01821514558506543,-6.324998130337733,-4.503387966904471,5.050238979617686,-0.8875407922407109,5.091238298120225
2015-09-30,lambda_0.1,1.0808620076698785,1.010179680963634,1.0179680963634086,0.28979672906987997,-5.312500624444494,-1.869366937729422,5.0412817947965305,-0.35091910058854064,4.582114468308202
2015-10-31,lambda_0.1,2.3811587564300365,1.0342336628925766,3.4233662892576566,0.9437951336189077,-3.0578409418188346,1.5380469180187317,5.51531665966276,0.3021811861518272,2.12390302147738
2015-11-30,lambda_0.1,-1.0612405837413705,1.0232579555312455,2.3257955531245544,0.6290139758795998,-4.086630476499364,-0.25734729217979924,5.597644963607129,-0.02041912057713345,3.0884872806703543
2015-12-31,lambda_0.1,-0.01999987939873681,1.0230533051742012,2.3053305174201233,0.6096265000765655,-4.105813034731343,0.8695288132273937,5.462025502012848,0.18356553635940584,2.2203614473966793
2016-01-31,lambda_0.1,-1.2374864453033494,1.0103931591944426,1.0393159194442614,0.27009074102755104,-5.2924906002603915,-1.8846868053467691,5.361053268134343,-0.3301111902407144,1.4085759727251541
2016-02-29,lambda_0.1,0.8460618244480923,1.0189417099912217,1.894170999122169,0.4802443742231155,-4.491206518343615,-1.1882482086712165,5.448357698300446,-0.1943644387684019,4.232281624547357
2016-03-31,lambda_0.1,1.7877076862667045,1.037157409259312,3.71574092593121,0.9162650075583922,-2.7837884762114573,-0.77447243360238,5.586500700052899,-0.11357857389348669,3.3113565048478177
2016-04-30,lambda_0.1,-0.04289369453809383,1.0367125341283052,3.671253412830522,0.8868814910057532,-2.8254881010239763,-2.825488101023965,5.089472852481654,-0.5392018802008239,2.980220854363036
2016-05-31,lambda_0.1,-0.25058665516785483,1.0341146708653273,3.411467086532727,0.8083456981632597,-3.068994460067309,-1.9962000502538602,5.002043164531783,-0.3798836186654789,2.6821987689267357
2016-06-30,lambda_0.1,0.45516128594526434,1.0388215604993867,3.8821560499386676,0.9001912344087648,-2.6278020487720544,0.17835150616580808,4.724394827099059,0.05934431042814169,2.4139788920340632
