strategy,months,cagr_pct,ann_vol_pct,mdd_pct,sharpe,sharpe_geom,sortino,calmar,win_rate_pct,avg_turnover_pct,max_turnover_pct,wf_windows
up0.10_down0.10,108,8.451359762532684,11.305645550997353,-14.744180174515298,0.7748573616664796,0.7475344706686942,1.3444316957888833,0.5731997074439248,58.333333333333336,0.0,0.0,9
up0.30_down0.30,108,9.354264002946167,12.605474902168051,-15.219711332557019,0.7728561088161746,0.7420794595638202,1.2544350438547456,0.6146150737390225,59.25925925925925,0.0,0.0,9
up0.10_down0.30,108,7.079174437816227,8.234814484156557,-8.97574764098038,0.873016039467997,0.8596641067550783,1.4550386377322118,0.7887002532797369,61.111111111111114,0.0,0.0,9
up0.10_down0.50,108,6.358181491963166,6.909665442925032,-7.150243006851198,0.9280553705412515,0.9201865914468343,1.5170098160038865,0.8892259306251414,62.96296296296296,0.0,0.0,9
up0.20_down0.30,108,8.74432318250613,11.158374320103666,-12.620365053385296,0.8078107159787952,0.7836556591179934,1.3297481292140845,0.6928740290409069,60.18518518518518,0.0,0.0,9
up0.20_down0.50,108,8.04032762545772,9.879346976021411,-10.746844555999523,0.8330882508434236,0.8138521346575586,1.3329871025968782,0.7481570598291696,62.03703703703704,0.0,0.0,9
up0.30_down0.10,108,10.085238175409028,14.494810466607056,-19.39093242762717,0.7354725517606676,0.6957826870964102,1.2583221550888721,0.5201007333221437,58.333333333333336,0.0,0.0,9
dynamic_v1,108,9.655608748224797,12.260824204175073,-12.62964176972935,0.8133855426938783,0.7875171022301141,1.3983061145651867,0.7645196058820373,58.333333333333336,0.0,0.0,9
dynamic_v1_macro,108,9.617252351891858,12.130068908280652,-12.755549064032545,0.8181315036793005,0.7928439998660348,1.418104665167226,0.7539661604226903,58.333333333333336,0.0,0.0,9
