strategy_name,year_month,return_year_month,hsi_state,state_kr,allocation_rule_name,strategy_return,turnover,weight_069500,return_069500,contribution_069500,weight_114260,return_114260,contribution_114260,weight_153130,return_153130,contribution_153130,cumulative_return,running_max,drawdown,source_file,source_type,report_date,event_balance_13612w,event_intensity_13612w,event_adjustment,adjustment_label,lambda_value,combo_id,combo_name,theta_id,theta_common,report_strategy_name,report_cumulative_nav,report_drawdown,report_return,report_turnover
EW,2013-11,2013-12,risk_relief,위험 완화 우세,equal_weight,-0.0007726666666666,0.0,0.3333333333333333,-0.010393,-0.0034643333333333,0.3333333333333333,0.005944,0.0019813333333333,0.3333333333333333,0.002131,0.0007103333333333,1.0452291383578851,1.0460373765708488,-0.0007726666666666,main_final_baseline_backtest_timeseries.csv,baseline,2013-11-01,,,,,,,,,,EW (Benchmark),1.0452291383578853,-0.0007726666666666,-0.0007726666666666,0.0
EW,2013-12,2014-01,risk_relief,위험 완화 우세,equal_weight,-0.0126546666666666,0.0,0.3333333333333333,-0.042386,-0.0141286666666666,0.3333333333333333,0.002324,0.0007746666666666,0.3333333333333333,0.002098,0.0006993333333333,1.032002112021679,1.0460373765708488,-0.0134175554942221,main_final_baseline_backtest_timeseries.csv,baseline,2013-12-01,,,,,,,,,,EW (Benchmark),1.0320021120216791,-0.0134175554942221,-0.0126546666666666,0.0
EW,2014-01,2014-02,risk_warning,위험 악화 우세,equal_weight,0.007809,0.0,0.3333333333333333,0.017822,0.0059406666666666,0.3333333333333333,0.003711,0.0012369999999999,0.3333333333333333,0.001894,0.0006313333333333,1.040061016514456,1.0460373765708488,-0.0057133331850766,main_final_baseline_backtest_timeseries.csv,baseline,2014-01-01,,,,,,,,,,EW (Benchmark),1.0400610165144564,-0.0057133331850766,0.007809,0.0
EW,2014-02,2014-03,risk_relief,위험 완화 우세,equal_weight,0.0015963333333333,0.0,0.3333333333333333,0.000193,6.433333333333333e-05,0.3333333333333333,0.002605,0.0008683333333333,0.3333333333333333,0.001991,0.0006636666666666,1.0417213005838186,1.0460373765708488,-0.0041261202359511,main_final_baseline_backtest_timeseries.csv,baseline,2014-02-01,,,,,,,,,,EW (Benchmark),1.0417213005838188,-0.0041261202359511,0.0015963333333333,0.0
EW,2014-03,2014-04,neutral_watch,중립 관찰,equal_weight,-0.0017133333333333,0.0,0.3333333333333333,-0.009277,-0.0030923333333333,0.3333333333333333,0.001853,0.0006176666666666,0.3333333333333333,0.002284,0.0007613333333333,1.039936484755485,1.0460373765708488,-0.0058323841499468,main_final_baseline_backtest_timeseries.csv,baseline,2014-03-01,,,,,,,,,,EW (Benchmark),1.0399364847554853,-0.0058323841499468,-0.0017133333333333,0.0
EW,2014-04,2014-05,risk_relief,위험 완화 우세,equal_weight,0.0085503333333333,0.0,0.3333333333333333,0.019009,0.0063363333333333,0.3333333333333333,0.004809,0.0016029999999999,0.3333333333333333,0.001833,0.000611,1.0488282883456397,1.0488282883456397,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2014-04-01,,,,,,,,,,EW (Benchmark),1.0488282883456395,0.0,0.0085503333333333,0.0
EW,2014-05,2014-06,risk_relief,위험 완화 우세,equal_weight,0.0028529999999999,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.006383,0.0021276666666666,0.3333333333333333,0.002176,0.0007253333333333,1.0518205954522897,1.0518205954522897,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2014-05-01,,,,,,,,,,EW (Benchmark),1.0518205954522895,0.0,0.0028529999999999,0.0
EW,2014-06,2014-07,neutral_watch,중립 관찰,equal_weight,0.0159666666666666,0.0,0.3333333333333333,0.038425,0.0128083333333333,0.3333333333333333,0.006366,0.0021219999999999,0.3333333333333333,0.003109,0.0010363333333333,1.068614664293011,1.068614664293011,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2014-06-01,,,,,,,,,,EW (Benchmark),1.068614664293011,0.0,0.0159666666666666,0.0
EW,2014-07,2014-08,risk_relief,위험 완화 우세,equal_weight,-0.0047116666666666,0.0,0.3333333333333333,-0.018896,-0.0062986666666666,0.3333333333333333,0.002842,0.0009473333333333,0.3333333333333333,0.001919,0.0006396666666666,1.0635797081997505,1.068614664293011,-0.0047116666666666,main_final_baseline_backtest_timeseries.csv,baseline,2014-07-01,,,,,,,,,,EW (Benchmark),1.0635797081997505,-0.0047116666666666,-0.0047116666666666,0.0
EW,2014-08,2014-09,neutral_watch,중립 관찰,equal_weight,-0.0073466666666666,0.0,0.3333333333333333,-0.032666,-0.0108886666666666,0.3333333333333333,0.008171,0.0027236666666666,0.3333333333333333,0.002455,0.0008183333333333,1.0557659426101764,1.068614664293011,-0.0120237182888887,main_final_baseline_backtest_timeseries.csv,baseline,2014-08-01,,,,,,,,,,EW (Benchmark),1.0557659426101764,-0.0120237182888887,-0.0073466666666666,0.0
EW,2014-09,2014-10,accident_zone,강한 위험 구간,equal_weight,-0.0050753333333333,0.0,0.3333333333333333,-0.025181,-0.0083936666666666,0.3333333333333333,0.007653,0.002551,0.3333333333333333,0.002302,0.0007673333333333,1.0504075785294489,1.068614664293011,-0.0170380272439998,main_final_baseline_backtest_timeseries.csv,baseline,2014-09-01,,,,,,,,,,EW (Benchmark),1.0504075785294489,-0.0170380272439998,-0.0050753333333333,0.0
EW,2014-10,2014-11,accident_zone,강한 위험 구간,equal_weight,0.0057833333333333,0.0,0.3333333333333333,0.012615,0.0042049999999999,0.3333333333333333,0.003074,0.0010246666666666,0.3333333333333333,0.001661,0.0005536666666666,1.056482435691944,1.068614664293011,-0.0113532305015612,main_final_baseline_backtest_timeseries.csv,baseline,2014-10-01,,,,,,,,,,EW (Benchmark),1.056482435691944,-0.0113532305015612,0.0057833333333333,0.0
EW,2014-11,2014-12,risk_relief,위험 완화 우세,equal_weight,-0.0073059999999999,0.0,0.3333333333333333,-0.024323,-0.0081076666666666,0.3333333333333333,0.0011,0.0003666666666666,0.3333333333333333,0.001305,0.0004349999999999,1.0487637750167786,1.068614664293011,-0.0185762837995168,main_final_baseline_backtest_timeseries.csv,baseline,2014-11-01,,,,,,,,,,EW (Benchmark),1.0487637750167786,-0.0185762837995168,-0.0073059999999999,0.0
EW,2014-12,2015-01,risk_warning,위험 악화 우세,equal_weight,0.0122286666666666,0.0,0.3333333333333333,0.027766,0.0092553333333333,0.3333333333333333,0.006721,0.0022403333333333,0.3333333333333333,0.002199,0.0007329999999999,1.061588757633534,1.068614664293011,-0.0065747803153397,main_final_baseline_backtest_timeseries.csv,baseline,2014-12-01,,,,,,,,,,EW (Benchmark),1.0615887576335339,-0.0065747803153397,0.0122286666666666,0.0
EW,2015-01,2015-02,risk_relief,위험 완화 우세,equal_weight,0.001101,0.0,0.3333333333333333,0.002367,0.000789,0.3333333333333333,-0.000361,-0.0001203333333333,0.3333333333333333,0.001297,0.0004323333333333,1.0627575668556883,1.068614664293011,-0.0054810191484669,main_final_baseline_backtest_timeseries.csv,baseline,2015-01-01,,,,,,,,,,EW (Benchmark),1.0627575668556883,-0.0054810191484669,0.001101,0.0
EW,2015-02,2015-03,risk_relief,위험 완화 우세,equal_weight,0.0110636666666666,0.0,0.3333333333333333,0.020067,0.006689,0.3333333333333333,0.010484,0.0034946666666666,0.3333333333333333,0.00264,0.0008799999999999,1.0745155623228573,1.0745155623228573,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2015-02-01,,,,,,,,,,EW (Benchmark),1.0745155623228573,0.0,0.0110636666666666,0.0
EW,2015-03,2015-04,risk_relief,위험 완화 우세,equal_weight,0.0128259999999999,0.0,0.3333333333333333,0.040226,0.0134086666666666,0.3333333333333333,-0.003139,-0.0010463333333333,0.3333333333333333,0.001391,0.0004636666666666,1.0882972989252102,1.0882972989252102,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2015-03-01,,,,,,,,,,EW (Benchmark),1.0882972989252102,0.0,0.0128259999999999,0.0
EW,2015-04,2015-05,risk_relief,위험 완화 우세,equal_weight,-0.0057116666666666,0.0,0.3333333333333333,-0.022514,-0.0075046666666666,0.3333333333333333,0.004139,0.0013796666666666,0.3333333333333333,0.00124,0.0004133333333333,1.0820813075195157,1.0882972989252102,-0.0057116666666666,main_final_baseline_backtest_timeseries.csv,baseline,2015-04-01,,,,,,,,,,EW (Benchmark),1.082081307519516,-0.0057116666666666,-0.0057116666666666,0.0
EW,2015-05,2015-06,risk_warning,위험 악화 우세,equal_weight,-0.0109959999999999,0.0,0.3333333333333333,-0.034357,-0.0114523333333333,0.3333333333333333,-0.000266,-8.866666666666666e-05,0.3333333333333333,0.001635,0.0005449999999999,1.070182741462031,1.0882972989252102,-0.01664486118,main_final_baseline_backtest_timeseries.csv,baseline,2015-05-01,,,,,,,,,,EW (Benchmark),1.0701827414620315,-0.01664486118,-0.0109959999999999,0.0
EW,2015-06,2015-07,neutral_watch,중립 관찰,equal_weight,-0.0099076666666666,0.0,0.3333333333333333,-0.033594,-0.011198,0.3333333333333333,0.002437,0.0008123333333333,0.3333333333333333,0.001434,0.0004779999999999,1.059579727587206,1.0882972989252102,-0.0263876161103822,main_final_baseline_backtest_timeseries.csv,baseline,2015-06-01,,,,,,,,,,EW (Benchmark),1.0595797275872063,-0.0263876161103822,-0.0099076666666666,0.0
EW,2015-07,2015-08,accident_zone,강한 위험 구간,equal_weight,-0.014367,0.0,0.3333333333333333,-0.04711,-0.0157033333333333,0.3333333333333333,0.002972,0.0009906666666666,0.3333333333333333,0.001037,0.0003456666666666,1.0443567456409604,1.0882972989252102,-0.0403755052297244,main_final_baseline_backtest_timeseries.csv,baseline,2015-07-01,,,,,,,,,,EW (Benchmark),1.0443567456409608,-0.0403755052297244,-0.014367,0.0
EW,2015-08,2015-09,accident_zone,강한 위험 구간,equal_weight,0.009507,0.0,0.3333333333333333,0.020725,0.0069083333333333,0.3333333333333333,0.006315,0.002105,0.3333333333333333,0.001481,0.0004936666666666,1.054285445221769,1.0882972989252102,-0.0312523551579435,main_final_baseline_backtest_timeseries.csv,baseline,2015-08-01,,,,,,,,,,EW (Benchmark),1.0542854452217694,-0.0312523551579435,0.009507,0.0
EW,2015-09,2015-10,risk_warning,위험 악화 우세,equal_weight,0.0203076666666666,0.0,0.3333333333333333,0.060703,0.0202343333333333,0.3333333333333333,-0.000716,-0.0002386666666666,0.3333333333333333,0.000936,0.000312,1.0756955226148508,1.0882972989252102,-0.0115793509023727,main_final_baseline_backtest_timeseries.csv,baseline,2015-09-01,,,,,,,,,,EW (Benchmark),1.0756955226148512,-0.0115793509023727,0.0203076666666666,0.0
EW,2015-10,2015-11,risk_relief,위험 완화 우세,equal_weight,-0.0086406666666666,0.0,0.3333333333333333,-0.02333,-0.0077766666666666,0.3333333333333333,-0.003134,-0.0010446666666666,0.3333333333333333,0.000542,0.0001806666666666,1.0664007961691102,1.0882972989252102,-0.0201199642576754,main_final_baseline_backtest_timeseries.csv,baseline,2015-10-01,,,,,,,,,,EW (Benchmark),1.0664007961691107,-0.0201199642576754,-0.0086406666666666,0.0
EW,2015-11,2015-12,risk_warning,위험 악화 우세,equal_weight,0.000397,0.0,0.3333333333333333,-0.005921,-0.0019736666666666,0.3333333333333333,0.005356,0.0017853333333333,0.3333333333333333,0.001756,0.0005853333333333,1.066824157285189,1.0882972989252102,-0.0197309518834858,main_final_baseline_backtest_timeseries.csv,baseline,2015-11-01,,,,,,,,,,EW (Benchmark),1.0668241572851898,-0.0197309518834858,0.000397,0.0
EW,2015-12,2016-01,neutral_watch,중립 관찰,equal_weight,-0.0096559999999999,0.0,0.3333333333333333,-0.033682,-0.0112273333333333,0.3333333333333333,0.003414,0.001138,0.3333333333333333,0.0013,0.0004333333333333,1.0565229032224437,1.0882972989252102,-0.0291964298120989,main_final_baseline_backtest_timeseries.csv,baseline,2015-12-01,,,,,,,,,,EW (Benchmark),1.0565229032224441,-0.0291964298120989,-0.0096559999999999,0.0
EW,2016-01,2016-02,accident_zone,강한 위험 구간,equal_weight,0.007982,0.0,0.3333333333333333,0.017216,0.0057386666666666,0.3333333333333333,0.005282,0.0017606666666666,0.3333333333333333,0.001448,0.0004826666666666,1.064956069035965,1.0882972989252102,-0.0214474757148591,main_final_baseline_backtest_timeseries.csv,baseline,2016-01-01,,,,,,,,,,EW (Benchmark),1.0649560690359656,-0.0214474757148591,0.007982,0.0
EW,2016-02,2016-03,risk_relief,위험 완화 우세,equal_weight,0.0150126666666666,0.0,0.3333333333333333,0.042833,0.0142776666666666,0.3333333333333333,0.001058,0.0003526666666666,0.3333333333333333,0.001147,0.0003823333333333,1.0809438995150455,1.0882972989252102,-0.006756792851941,main_final_baseline_backtest_timeseries.csv,baseline,2016-02-01,,,,,,,,,,EW (Benchmark),1.0809438995150462,-0.006756792851941,0.0150126666666666,0.0
EW,2016-03,2016-04,risk_relief,위험 완화 우세,equal_weight,-0.000117,0.0,0.3333333333333333,-0.00221,-0.0007366666666666,0.3333333333333333,0.000714,0.0002379999999999,0.3333333333333333,0.001145,0.0003816666666666,1.0808174290788022,1.0882972989252102,-0.0068730023071774,main_final_baseline_backtest_timeseries.csv,baseline,2016-03-01,,,,,,,,,,EW (Benchmark),1.0808174290788028,-0.0068730023071774,-0.000117,0.0
EW,2016-04,2016-05,risk_relief,위험 완화 우세,equal_weight,-0.0016576666666666,0.0,0.3333333333333333,-0.006135,-0.002045,0.3333333333333333,0.000267,8.9e-05,0.3333333333333333,0.000895,0.0002983333333333,1.079025794053866,1.0882972989252102,-0.0085192758270196,main_final_baseline_backtest_timeseries.csv,baseline,2016-04-01,,,,,,,,,,EW (Benchmark),1.0790257940538668,-0.0085192758270196,-0.0016576666666666,0.0
EW,2016-05,2016-06,risk_relief,위험 완화 우세,equal_weight,0.0045663333333333,0.0,0.3333333333333333,0.004115,0.0013716666666666,0.3333333333333333,0.007696,0.0025653333333333,0.3333333333333333,0.001888,0.0006293333333333,1.0839529855047805,1.0882972989252102,-0.0039918443468711,main_final_baseline_backtest_timeseries.csv,baseline,2016-05-01,,,,,,,,,,EW (Benchmark),1.0839529855047814,-0.0039918443468711,0.0045663333333333,0.0
EW,2016-06,2016-07,neutral_watch,중립 관찰,equal_weight,0.0109493333333333,0.0,0.3333333333333333,0.029712,0.009904,0.3333333333333333,0.002045,0.0006816666666666,0.3333333333333333,0.001091,0.0003636666666666,1.095821548060734,1.095821548060734,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2016-06-01,,,,,,,,,,EW (Benchmark),1.095821548060735,0.0,0.0109493333333333,0.0
EW,2016-07,2016-08,risk_relief,위험 완화 우세,equal_weight,0.005907,0.0,0.3333333333333333,0.018714,0.006238,0.3333333333333333,-0.001686,-0.000562,0.3333333333333333,0.000693,0.000231,1.1022945659451289,1.1022945659451289,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2016-07-01,,,,,,,,,,EW (Benchmark),1.1022945659451298,0.0,0.005907,0.0
EW,2016-08,2016-09,risk_relief,위험 완화 우세,equal_weight,0.002253,0.0,0.3333333333333333,0.003127,0.0010423333333333,0.3333333333333333,0.002691,0.0008969999999999,0.3333333333333333,0.000941,0.0003136666666666,1.1047780356022032,1.1047780356022032,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2016-08-01,,,,,,,,,,EW (Benchmark),1.1047780356022041,0.0,0.002253,0.0
EW,2016-09,2016-10,neutral_watch,중립 관찰,equal_weight,-0.0031883333333333,0.0,0.3333333333333333,-0.00526,-0.0017533333333333,0.3333333333333333,-0.0048,-0.0015999999999999,0.3333333333333333,0.000495,0.000165,1.1012556349653582,1.1047780356022032,-0.0031883333333333,main_final_baseline_backtest_timeseries.csv,baseline,2016-09-01,,,,,,,,,,EW (Benchmark),1.101255634965359,-0.0031883333333333,-0.0031883333333333,0.0
EW,2016-10,2016-11,neutral_watch,중립 관찰,equal_weight,-0.004094,0.0,0.3333333333333333,-0.0047,-0.0015666666666666,0.3333333333333333,-0.007681,-0.0025603333333333,0.3333333333333333,9.9e-05,3.3e-05,1.09674709439581,1.1047780356022032,-0.0072692802966667,main_final_baseline_backtest_timeseries.csv,baseline,2016-10-01,,,,,,,,,,EW (Benchmark),1.0967470943958109,-0.0072692802966667,-0.004094,0.0
EW,2016-11,2016-12,neutral_watch,중립 관찰,equal_weight,0.014064,0.0,0.3333333333333333,0.036009,0.012003,0.3333333333333333,0.004439,0.0014796666666666,0.3333333333333333,0.001744,0.0005813333333333,1.1121717455313926,1.1121717455313926,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2016-11-01,,,,,,,,,,EW (Benchmark),1.1121717455313935,0.0,0.014064,0.0
EW,2016-12,2017-01,risk_relief,위험 완화 우세,equal_weight,0.0118726666666666,0.0,0.3333333333333333,0.034758,0.0115859999999999,0.3333333333333333,-0.00054,-0.0001799999999999,0.3333333333333333,0.0014,0.0004666666666666,1.1253761899421717,1.1253761899421717,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2016-12-01,,,,,,,,,,EW (Benchmark),1.1253761899421726,0.0,0.0118726666666666,0.0
EW,2017-01,2017-02,risk_relief,위험 완화 우세,equal_weight,0.002396,0.0,0.3333333333333333,0.004589,0.0015296666666666,0.3333333333333333,0.001351,0.0004503333333333,0.3333333333333333,0.001248,0.000416,1.1280725912932732,1.1280725912932732,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2017-01-01,,,,,,,,,,EW (Benchmark),1.128072591293274,0.0,0.002396,0.0
EW,2017-02,2017-03,risk_relief,위험 완화 우세,equal_weight,0.0155926666666666,0.0,0.3333333333333333,0.042938,0.0143126666666666,0.3333333333333333,0.002693,0.0008976666666666,0.3333333333333333,0.001147,0.0003823333333333,1.145662251185112,1.145662251185112,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2017-02-01,,,,,,,,,,EW (Benchmark),1.145662251185113,0.0,0.0155926666666666,0.0
EW,2017-03,2017-04,risk_relief,위험 완화 우세,equal_weight,0.0085393333333333,0.0,0.3333333333333333,0.023893,0.0079643333333333,0.3333333333333333,0.000629,0.0002096666666666,0.3333333333333333,0.001096,0.0003653333333333,1.1554454430353986,1.1554454430353986,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2017-03-01,,,,,,,,,,EW (Benchmark),1.1554454430353995,0.0,0.0085393333333333,0.0
EW,2017-04,2017-05,risk_relief,위험 완화 우세,equal_weight,0.022454,0.0,0.3333333333333333,0.064011,0.021337,0.3333333333333333,0.002157,0.000719,0.3333333333333333,0.001194,0.0003979999999999,1.1813898150133155,1.1813898150133155,0.0,main_final_baseline_backtest_timeseries.csv,baseline,2017-04-01,,,,,,,,,,EW (Benchmark),1.1813898150133164,0.0,0.022454,0.0
