Date,market_ret,bond_ret,cash_ret,mom_3m,mom_12m,realized_vol,downside_semidev,stock_bond_corr_6m
2015-11-30,-0.023280996210070404,-0.003192079056520858,0.0005560189046427411,0.05750066613375959,-0.01961365545180571,0.0395621192409562,0.028749958644137857,0.03343634592754004
2015-12-31,-0.006047167909695617,0.005349952061361352,0.0017312501335842168,0.029812562000731013,-0.0012658868803483436,0.039169810900735964,0.018150216911411474,-0.03747711054792828
2016-01-31,-0.03381667004664368,0.0034522878559575254,0.0012801911752156059,-0.06201703007333759,-0.06109277233088639,0.05289843230141485,0.03153903205981755,-0.0779857433933013
2016-02-29,0.017421419950674366,0.005265158715073159,0.0014490282986703296,-0.022928844990929287,-0.04703627248599229,0.04727605958288731,0.043906569110165695,0.012260603586802048
2016-03-31,0.042807777605859076,0.0010399531075688806,0.0011596731636736024,0.025096329344960422,-0.025637318683436994,0.021664642874703592,0.010266390986317273,-0.13652107564578633
2016-04-30,-0.002275087788713548,0.0006799894223867842,0.0011583298795974084,0.058561158629375054,-0.0656322371468272,0.033457149236890874,0.020242684624312147,0.15576733139938148
2016-05-31,-0.006245972339265382,0.0002642606364906541,0.0008810105084386954,0.03393676827066883,-0.049950239325150414,0.025171255946569795,0.011831951930123395,-0.15923156437872937
2016-06-30,0.004190153140120723,0.007680404589371914,0.001866522435387541,-0.004352341856669439,-0.012072434607645843,0.048912061501363915,0.055306682311887526,-0.05064944853059003
2016-07-31,0.029655754806020562,0.002041236727279516,0.0011220612052631473,0.027512021018192723,0.05255674605189653,0.032335849839644826,0.029130270964228055,-0.05644826456351513
2016-08-31,0.0189116171362409,-0.0016819914779098166,0.0006978588421886478,0.05352421808749441,0.12549960031974416,0.027006297690887693,0.01705755537642522,-0.14011804402641126
2016-09-30,0.003030303030302939,0.002714440825190012,0.0009298295664670331,0.05230738661765444,0.10604082911293267,0.04094228820847028,0.037070520745277974,-0.11994695666895376
2016-10-31,-0.005381419939577081,-0.00479808823254857,0.0004855957520928378,0.016499421072944775,0.037062558448589744,0.027733202302079995,0.023019610925914417,0.1578723017190901
2016-11-30,-0.0045562411010916515,-0.007691441863955317,9.496175151668673e-05,-0.006912878787878829,0.05694416448296713,0.0387262487127676,0.0291984490567495,0.37072834337584926
2016-12-31,0.03609230475827219,0.004423774954627868,0.0017302498311950743,0.025821374622356563,0.10175420807138513,0.022118407372969492,0.010615763328448704,0.7633177276547264
2017-01-31,0.03451290782752747,-0.0005270092226613565,0.0014218308969120574,0.06696725201708587,0.17967151178044816,0.024775551461163975,0.00917264366437177,0.6628624464413322
2017-02-28,0.004848538766069055,0.0013558811344205335,0.0012410210027029578,0.07704777343377511,0.16509360977874055,0.016940469974897485,0.010926463203915002,0.6113302454987349
2017-03-31,0.042983621071270406,0.0026140595027646096,0.0011134336824192292,0.08421149509916703,0.16529007369306092,0.024347307028951316,0.013842031686802998,0.7898326813993225
2017-04-30,0.023810534357624924,0.0006565002907359396,0.0011121953266810536,0.07299497353320583,0.1957567045060229,0.022195298080707044,0.007630145001661833,0.7351832692269972
2017-05-31,0.06404941547135401,0.0021181675039363412,0.0012157672434573996,0.1362107127047365,0.28034119818426695,0.03832035689268408,0.017284940832749437,0.2725750810909347
2017-06-30,0.02419449098063664,-0.0004676306092291638,0.0009316542620565471,0.11574211620898933,0.30584670408822223,0.025486332700793337,0.013116474513490477,0.41375258934010267
2017-07-31,0.007379793061472961,0.0011041245602214644,0.0012445355477002096,0.09783600033164741,0.2775955229641065,0.0274527715104936,0.02931592035905631,0.5010217293317674
2017-08-31,-0.020693301110188078,0.0007103467613795988,0.0009296301325505407,0.010402462305684423,0.22793560606060614,0.03463592648180884,0.030520169294861007,0.5378446814115945
2017-09-30,0.028881005629675327,-0.0024284086451348275,0.0009078955607038086,0.015025867315885622,0.2595827039274925,0.02842271858944192,0.016401664715443458,0.12538190401726024
2017-10-31,0.05389199115541721,-0.006235604741306688,-0.00010426115333683761,0.06189109583868291,0.3346464167062173,0.028490777485657905,0.011479972917119613,-0.3216800194792323
2017-11-30,-0.025141353436933245,0.003636706237045484,0.0010427202485845388,0.057067941698156766,0.3070468198722227,0.03217994690812327,0.024475943081116544,-0.9134992765183906
2017-12-31,0.007514408696286612,0.0006383418132662744,0.0013645406914366554,0.0351159914552337,0.27099535226174587,0.03664958044747149,0.031666476620279056,-0.9296762353536806
2018-01-31,0.028204199855177414,-0.0039214214683753745,0.0017059521085152074,0.00988585043206136,0.2632445175926337,0.03186722792344075,0.016254214738267225,-0.9471361027902799
2018-02-28,-0.05986126272051828,0.0036543098251959893,0.0014642048640678418,-0.026081564164295634,0.18189464364763164,0.05949578885821525,0.03656396223790416,-0.938342065361195
2018-03-31,0.008539645679613406,0.0036597725310612006,0.0011509866340380093,-0.0250905141202028,0.14286320614574932,0.05263110854380744,0.049967537674371246,-0.8326479314149082
2018-04-30,0.0252534630668102,0.0018138639041083149,0.0014914552045572904,-0.02788830592626501,0.14447392421855576,0.033870354640156426,0.019605606406785117,-0.6253417418537414
2018-05-31,-0.03701959647915387,0.0019972374659349423,0.001437524562020398,-0.004269822839806703,0.03576576927572361,0.03210975641138946,0.025162373780652638,-0.5680756098601302
2018-06-30,-0.03396652247507992,0.004191427134367931,0.0011772846033892836,-0.046236119879674686,-0.0230523432744979,0.03772207248502349,0.02601298074866112,-0.607440258689976
2018-07-31,-0.005801728837317999,0.0021889956591103488,0.0013512537778372913,-0.07512587387256853,-0.03583566195906651,0.030835899684772235,0.027965429561618363,-0.4294246429098922
2018-08-31,0.005130615282183948,0.006867318228935382,0.0016172562269514135,-0.03464359601278921,-0.010411043417906996,0.032803277554614756,0.03142347944209343,0.058798394126589146
2018-09-30,0.005455112219451275,-0.0007353617060391615,0.0009975831747828234,0.004750408846663001,-0.03294232282726828,0.03256975193250012,0.017577410172283075,-0.1296869545278259
2018-10-31,-0.12126026972562398,0.003992273019961301,0.0013767311880985567,-0.11193357615634669,-0.19366309875182253,0.0561889966991434,0.04828668240297769,-0.16898239079608754
2018-11-30,0.029151047409040842,0.003408341273913429,0.0013440584408921374,-0.09071072319202,-0.1487561100167798,0.04919956013567329,0.015125218422428357,-0.15768644197023848
2018-12-31,-0.02146897497428868,0.002867160962781723,0.0015061938379252737,-0.11505968066966366,-0.17324402606806666,0.04461893358186958,0.024227149654936702,-0.137785409913473
2019-01-31,0.09209546748412523,0.0020759355367385712,0.0016062366999509692,0.09980154355016535,-0.12187048839747883,0.04259690180454023,0.02003984063848095,-0.21863609278323293
2019-02-28,-0.007578795412623296,0.0013447454978283702,0.001225728031378548,0.060550222831676326,-0.0730364433124836,0.036973196398192236,0.030372465353291248,-0.36679933732726194
2019-03-31,-0.02177865772354437,0.0051902800210514854,0.0014690729537547575,0.060214582877162304,-0.10090243993018155,0.03405548090518707,0.027086191368550273,-0.4534012119986055
2019-04-30,0.027963651383725807,0.000704110924551804,0.0014465440839404042,-0.0020450717780094996,-0.09852573622631944,0.036219100980331806,0.024283255117544925,-0.3723588302245198
2019-05-31,-0.07469763330252743,0.004546438623078686,0.001759793300578849,-0.06953816315810735,-0.13379725409065257,0.040224071981256056,0.03561038407733229,-0.5963722529468166
2019-06-30,0.05519367726246305,0.0037176724137930606,0.0015739236393175204,0.003676166873192832,-0.05385094618799158,0.03074176685316933,0.011613769926391508,-0.4736392483602494
2019-07-31,-0.039178567019218846,0.006012131622738837,0.002129061692097034,-0.06187969622694578,-0.08561469470880823,0.038125320308728367,0.028552550347015992,-0.5191402127177832
2019-08-31,-0.029768278579689,0.003770698824324459,0.0016490464869238775,-0.016327948584332064,-0.1173628428927681,0.044075643691906516,0.02912521676696185,-0.5714382546069658
2019-09-30,0.059994702454529314,-0.002799681048994418,0.0002929056237879202,-0.0118523396024528,-0.0694853511083553,0.031147340936913754,0.028961503633397192,-0.7108195872918857
2019-10-31,0.01099496064303862,-0.004477850631696811,0.0007774872017529688,0.03974814751359923,0.07056229327453134,0.03809099725273249,0.027505973592224574,-0.5697838805923504
2019-11-30,0.0014006179196703883,0.003355644801428026,0.0008777771051515781,0.07315027370651594,0.04169523483030502,0.04168983149542586,0.026010340757162322,-0.5151716094915681
2019-12-31,0.07507507507507505,0.000871684485794999,0.0010382959849195572,0.08841780850443537,0.14447120648127876,0.034340183595305024,0.012648754700240409,-0.6181435567199659
2020-01-31,-0.02908089079360221,0.0036969890867726285,0.0015910738741642394,0.04527291452111215,0.017483358729649456,0.05583427047389263,0.03784516340714537,-0.5437714253554494
2020-02-29,-0.058090959249625596,0.0058438108730298755,0.001166274557117264,-0.016825044222304464,-0.0343044163400541,0.07229546190723539,0.05415814345474543,-0.6443022467693988
2020-03-31,-0.11422594142259412,0.0,0.0017072044025789879,-0.1899441340782123,-0.12556794712928543,0.19481329325980443,0.08809238011854702,-0.21357106762007572
2020-04-30,0.08993859234766188,0.0032218309859155525,0.0014536632313428832,-0.09064396626468041,-0.07284927873990432,0.09271306093506491,0.0639151648703604,0.014526971945364108
2020-05-31,0.03705469359452196,0.005457768106277294,0.0013514460472705547,0.001213389121338837,0.039126281049157496,0.06046655744871656,0.04562126304501052,0.11380442098962136
2020-06-30,0.048393163107526505,8.726917303736315e-05,0.00018994681489181708,0.18502598016060468,0.032429318078933234,0.10265272982158555,0.07093659087234627,0.13332731364252606
2020-07-31,0.06820265476143028,0.003019249899649301,0.0005297510170219066,0.16139377654502907,0.14781342356619698,0.04480781395049632,0.017129949174605117,0.1522358288743268
2020-08-31,0.027203522650944167,-0.004210746102449869,9.99000999000188e-05,0.1503614860629361,0.21521278474306915,0.06516954963479128,0.05980901002899487,0.31806127916111393
2020-09-30,0.011007374577687301,0.003966451161977913,0.0003296373988612711,0.10933949854506309,0.15905210112031987,0.055140015397016,0.03831327794050313,0.17938674805091415
2020-10-31,-0.028781890046712166,-0.0018100492542248992,0.0005392289026691088,0.008620046272109771,0.11345005149330589,0.04128351156143245,0.03451681456853973,0.34884209686772466
2020-11-30,0.15091198342520995,-0.0012902550869178242,0.00024950846831739426,0.13009045664256913,0.2796906495536633,0.04731684255341837,0.026254513820378127,0.008097155843887269
2020-12-31,0.13883888388838894,0.0004364601337314422,0.0003492247211192012,0.27297879985627027,0.3555904186117702,0.05346324391719422,0.0319075724508009,0.04157323046553993
2021-01-31,0.04231236062889887,0.0011168504816416736,0.0006982056115782953,0.3661622701542788,0.4552691731693861,0.09216658548616752,0.04316479849773693,-0.0036525127665462116
2021-02-28,0.014109299680441945,-0.0005229396179055046,0.0004884029224436759,0.2037739488234538,0.5668200836820083,0.07684742543924018,0.038209928991094384,-0.13332700433971761
2021-03-31,0.011563009052794726,-0.0017963654121175843,0.0004383517972423867,0.06924097439805799,0.7893245158242796,0.04207683026724925,0.015097388235482305,0.3339478885880387
2021-04-30,0.018321013727560675,0.000943478640691886,0.0004879506074486617,0.044629800140822296,0.6717517552223282,0.03206980296748777,0.02801060306506559,-0.0716320934718186
2021-05-31,0.010991859801939174,-0.0015535268550681547,0.000338412843762681,0.041418538200656885,0.6297379748422416,0.04310242965597363,0.028792569591556513,0.42487283522164576
2021-06-30,0.02651418021437002,-0.002937062937062973,-0.0007760962359332213,0.05681098204857449,0.5957268704906924,0.025145884216737323,0.018066328358631364,0.40689703289634743
2021-07-31,-0.030800359712230163,0.004330901949782584,0.0007269106298233297,0.0058329444703686395,0.4478319277558027,0.033527026427717835,0.01732962180771994,-0.8674905621582423
2021-08-31,-0.011855975669476049,0.0019029661830687328,8.955402097554632e-05,-0.016898302477050153,0.3927779997820322,0.049269315079403,0.026472320661258868,-0.8836098941312768
2021-09-30,-0.04259370353947678,-0.006534467135986599,0.0006964689026633941,-0.08308353317346118,0.3189363995688106,0.03412363882008514,0.025007380816929468,0.047810004533622635
2021-10-31,-0.03201111534898926,-0.012120042797256758,-7.954104815210972e-05,-0.08422897497358184,0.3145510377742424,0.05124993299312792,0.03155072536862151,0.23689965821931913
2021-11-30,-0.035968590808026835,0.010244664607080622,0.000666209269257978,-0.10657554970134853,0.10109939565385107,0.04970372467593293,0.029429594766588872,-0.04306871760284111
2021-12-31,0.06522056462207693,0.0029526002214450564,0.0011427322230612713,-0.0059663270310030825,0.029920681965732276,0.03936930116984001,0.025879983004929823,0.21186049696889156
2022-01-31,-0.08929207663003258,-0.008901817162282888,0.00048634753004939135,-0.06478849455405145,-0.10011915723338571,0.06243040710238651,0.039244553749059066,0.44424180983789496
2022-02-28,0.009780613319690712,0.0007779486907477651,0.0009821428571428203,-0.020406971652118022,-0.10396026383955992,0.05456344427444844,0.033462342012071496,0.4571816717702956
2022-03-31,0.013023782559456354,-0.00968146564669714,0.0004360796440003867,-0.06840792611066959,-0.1026663146779303,0.05237913262307092,0.030030067984652093,0.29843027399354055
2022-04-30,-0.028566385219616963,-0.008099188297208126,0.0006043014374448319,-0.006289686719431864,-0.14398299372634416,0.045385401694205456,0.02205000623190419,0.2785500251438816
2022-05-31,-0.0019685039370078705,0.0019603963957481874,0.0007623460457011344,-0.01785182094534188,-0.15495666444433043,0.05112442872087452,0.029486326440741367,0.6435727364182645
2022-06-30,-0.12887270520406613,-0.012313767725722458,-0.0004352944668137848,-0.1554234944544144,-0.28287370103916865,0.06259022208836837,0.04291492496032018,0.6485727013991657
2022-07-31,0.0513097394454507,0.01990040709508567,0.0009699417045241354,-0.08597819503331317,-0.22211912678161805,0.04804226609602776,0.030733509473293744,0.7127237987954002
2022-08-31,-0.004804347105795026,-0.01732033714071879,0.0008404607702576783,-0.08857532999544837,-0.21656798560212842,0.04366987188396075,0.03234895156908209,0.5780865248064858
2022-09-30,-0.12278599014515912,-0.010553611257185347,0.0014127642758348102,-0.0822070502995681,-0.2821881981147496,0.057968543963795784,0.034549393671601675,0.6535284561132046
2022-10-31,0.06361014118718678,0.002437459910198836,0.0014699643854265698,-0.07146880487724061,-0.2112802904505925,0.05938862867255741,0.02718405971667187,0.6602787537343744
2022-11-30,0.07036825578075945,0.01912318549124281,0.002807549846323587,-0.00133173525103214,-0.12428108486847866,0.05743825647090998,0.019427340309570402,0.7318707661135753
2022-12-31,-0.07734364581944264,-0.0015068886337542553,0.002917571244732242,0.05040230757552755,-0.24148326801326503,0.04698934271813712,0.031738731011373665,0.6600980252180403
2023-01-31,0.08903020667726547,0.014893999281351045,0.003917957960311025,0.07550670853554098,-0.09296096782930574,0.05067863854198566,0.022418396587254908,0.6985924848291232
2023-02-28,-0.007863304578633046,-0.010391403636106133,0.0016683903448007076,-0.003100413388451795,-0.10880967991893664,0.05368457556717787,0.03388852764719216,0.7859194168585377
2023-03-31,0.0246463565528543,0.01924796966119291,0.004918911021282835,0.10709640121404829,-0.09858491953752468,0.04512247527799524,0.031030169590362578,0.6082091128839962
2023-04-30,0.011781984334203743,0.002421987433746331,0.0025394979160608955,0.028566688785666816,-0.06114476075106001,0.036815287558234884,0.026673531697998423,0.7034365208850989
2023-05-31,0.04122447662978623,-0.0020659710063729575,0.0015662464227705897,0.07945691067785843,-0.02051282051282055,0.03308682916880297,0.011312918565647416,0.5275227341201619
2023-06-30,-0.00030979894048766,-0.004859819642794472,0.002828349132189212,0.053165796344647465,0.12404207886303475,0.02708359630224022,0.012104630389615536,0.6434086322057895
2023-07-31,0.022095509622238163,0.003226318294811348,0.0026759844831403257,0.0639011644785652,0.09280673271263384,0.04246201356119686,0.02069862496002496,0.5042303631422903
2023-08-31,-0.0306227639318416,0.002688738928722012,0.0031008496135938035,-0.009510827472970051,0.0644559861499534,0.0412483525899497,0.02718767026083126,0.16471503955441916
2023-09-30,-0.020799449518328572,-0.0036279509963720313,0.0027275859428834703,-0.02981189376801263,0.18821162896614552,0.0389499199983807,0.02524336339271669,0.037373728663006346
2023-10-31,-0.06436260261283422,-0.0028671943711521264,0.002271577601099528,-0.11187920684009456,0.0452469312018271,0.056408756738746055,0.037546629735180144,0.15386520710069646
2023-11-30,0.10740133824935127,0.01854040608957952,0.003780556322670936,0.014575253346678307,0.08141085478063737,0.06059269458291872,0.02553872467647871,0.8603134400497832
2023-12-31,0.06526296319131886,0.014444559908552534,0.003529143897996301,0.10374676589900012,0.2485547044370573,0.04099256830012772,0.0146182557660849,0.9375888690304878
2024-01-31,-0.0620749529735205,-0.0004951171208086302,0.003214218188693607,0.10644544585552373,0.07531519575315193,0.04708187594837126,0.03926274319432112,0.9475466681375055
2024-02-29,0.0592718296821968,-0.000939480381941471,0.0023558235959291185,0.05835748196559587,0.14807878808146335,0.055833143938641375,0.021704330840137672,0.796890258419365
2024-03-31,0.05901371937898703,0.0038811380112160343,0.0026605245839992353,0.052148748372160325,0.18658616187989563,0.05027948890337057,0.027136158876230408,0.7494069157310628
2024-04-30,-0.022471601067194813,-0.0036958187856594993,0.002503445753987199,0.0965751311323666,0.1464146317860715,0.05668456015383515,0.0336631663010973,0.7387816863811199
2024-05-31,-0.017416994935284147,0.005658313104721424,0.0030490086045642517,0.017185633975124626,0.08184888007683022,0.047145932711469885,0.030547312048199157,0.4946685995911263
2024-06-30,0.0703874459494287,0.00980808784783016,0.0029464968390429114,0.02811013009874297,0.15835631720846632,0.03800804935179227,0.013150968245157437,0.48728999328978234
2024-07-31,-0.007009283287407353,0.006901659765006896,0.0034863613543816285,0.044372537985368554,0.1253714147110545,0.04468945256708746,0.022430499789165056,0.26320018549142743
2024-08-31,-0.04790257833337819,0.004279791360171092,0.0029368983759043843,0.011969874860399132,0.10531089703490548,0.11560571528755055,0.1360223901180263,0.45799309874459404
2024-09-30,-0.043464727355046806,0.005093887335197778,0.0032793245515176928,-0.09566869097621655,0.079726578720414,0.07024264609722897,0.04592272252700397,0.5315037001060585
2024-10-31,-0.014939502411028593,-0.0021199774752392875,0.0024583598044360944,-0.1028908586362044,0.13676089034548689,0.04074810002840357,0.018994111240457072,0.5286734959496477
2024-11-30,-0.042404949246200974,0.011717842323651473,0.002737058672251047,-0.09771074450324002,-0.01701707873481717,0.055309263705927786,0.0386545694255983,0.23769649047679814
2024-12-31,-0.01771937527441514,-0.001624122317737342,0.0021158883983365406,-0.07342543561222381,-0.09358992909853858,0.05971843339706646,0.03586939639320737,-0.45341857446757383
2025-01-31,0.0466140927812011,0.0056032995382617745,0.0027238243224716463,-0.015526458045528213,0.01144708423326124,0.04484266764922062,0.022931878499242043,-0.15702337163086352
2025-02-28,0.010005796040389203,0.002091571619987631,0.0021694939974294947,0.038355391080725054,-0.03559465206373247,0.059547233314318444,0.054945337714055215,-0.18205777387318492
2025-03-31,0.002537074511462123,0.0016958549391774547,0.0021011269681010525,0.05976820663452642,-0.08702588222350582,0.05201688183863225,0.03817165372501877,-0.13342563195470372
2025-04-30,0.01467176814388571,0.010271854142926973,0.003122390444032952,0.027424422683871796,-0.052335396736072015,0.09369287458320931,0.07396659607932823,-0.12519527866364913
2025-05-31,0.06499406175771982,-0.001031243454021058,0.0020087589127366634,0.08336101966232756,0.027146988917843062,0.042957254987418154,0.02273383977514765,0.08223944483629937
2025-06-30,0.15383757562240374,-0.00024194719099313033,0.00170673120338094,0.24685927755852144,0.10722598250354487,0.05302673333787946,0.018685331569219206,-0.4713081898225266
2025-07-31,0.057578466668277484,0.0021619179761867002,0.002253734437963617,0.2995843230403801,0.17924401217770836,0.03987513634312876,0.03257665323361128,-0.4886999419471988
2025-08-31,-0.016495316426776374,0.002463133492175862,0.001942847891200472,0.2001449719813766,0.2181442598828489,0.05586649171768666,0.05487931979146718,-0.4626893785606827
2025-09-30,0.10267608251254412,-0.0030994555878527397,0.00140942429057489,0.14693019547200814,0.4042540602905067,0.053392909149487466,0.04024328767558411,-0.5994328698163764
2025-10-31,0.22362433639504498,-0.0016592563953863326,0.0015598386373822937,0.327004797806717,0.7443389993392997,0.0674511851991874,0.002777535533115931,-0.6279748274219387
2025-11-30,-0.042904119966255205,-0.005744437093572974,0.0011904335684365108,0.2913724214829958,0.7434297183716991,0.10851363540434057,0.06838014444107608,0.05717780988050336
2025-12-31,0.09425986220791138,0.0025642274047745772,0.00233333631332866,0.2815159686525659,0.9421793684748252,0.06335315300367789,0.040465917695451464,0.06840964095751051
2026-01-31,0.2708158669099636,-0.0028328611898017497,0.0015519363527711771,0.33094020625656384,1.358225801531375,0.05476086193916923,0.020326482708257126,-0.06474628438591948
2026-02-28,0.21751503783713866,0.006493506493506551,0.0019502725038293978,0.6930798150779802,1.8427315835573408,0.14897824915544333,0.11460226862575874,0.4122316295521848
2026-03-31,-0.19857628559286022,-0.012016129032258016,0.0010132342615387646,0.2399927668458517,1.2724670864338865,0.2342886106048154,0.16668063600334904,0.7436528169749507
2026-04-30,0.3244730213442928,0.0018773977634478634,0.0022641509433962703,0.2923484897483992,1.9663004750593824,0.1328614739308749,0.07597517914349596,0.775803947874834
2026-05-31,0.34943196036234414,0.0003258921297051298,0.0014174344436570507,0.4323735656608585,2.7585380133262705,0.1692875732132273,0.10334887251531652,0.7098620524320571
2026-06-30,0.0897155361050328,0.0014660368138132984,0.0012827317763624002,0.9476335675460692,2.549665353855075,0.2198775852919772,0.15410761133436646,0.7316104943816208
